,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600703.SH,X600066.SH,X002236.SZ,X000568.SZ,X600271.SH,X000100.SZ,X002241.SZ,X600031.SH,X600118.SH,X600177.SH,X002292.SZ,X002007.SZ,X000338.SZ,X600372.SH,X000559.SZ,X002475.SZ,X002456.SZ,X600522.SH,X002074.SZ,X002506.SZ,X000157.SZ,X002180.SZ,X300003.SZ,X600867.SH,X002294.SZ,X002426.SZ,X002085.SZ,X300124.SZ,X600089.SH,X002508.SZ,X000981.SZ,X601877.SH,X000869.SZ,X600498.SH,X002465.SZ,X000050.SZ,X002179.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600741.SH,0,0.548083895402148,0,0.100480013649707,0.0951333643129049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0690378155088031,0,0,0.0938800536673242,0,0.131224168548104,0,0.0445281586267367,0,0,0.0661850970307882,0.0223986688428563,0,0,-0.0073455507958227,0,0,0,0,0.111940305415246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,-0.0258318438413125,0,0,0,0,0,0.346316780453875,0,0,0,0,0,0,0,0,0,0,0.055125171490249,0,0,0.106446012488343,0,-0.0250433311773301,0,0.0871618529315574,0,0,0,0,0,0,0,0.0353294625984102,-0.26130265486995,0,0,0,0,0,0,0,0,0.0276169185271208,0,0,0,0.080791457662224,0,0,0,0,0.0599432251327919,0,0,0,0,0,0
X600066.SH,0,0,0.152240507993191,0,0,0,0,0.187802074196147,0,0,0,0,0,0.136055741366507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440144801569686,0.15936761153096,0,-0.0279105729550348,0,0,0,0,0,0.0167159220013428,0,0,0,0.0989188965532232,-0.353653871739756,0,0,0,0,0.106114773307205,0,0,0,-0.00229773229990331,0,0,0,0,0,0,0
X002236.SZ,0.00930649076154378,0,0,0.0609733915440859,0,0,0,0,0,0,0,0,0,0,0,0.00996140190911185,0,0,0,0,0,0.138577876601738,0,0,0.0336028881706729,0,0,0.147441594904058,0.00184872832428423,0,-0.0631201268886673,0,0.0273854249531236,0,0,0,0,0.271105628769966,0,0,0.0487295227646038,0,0,0,0,0,0,0,0,0,0.0239565552665053,0,0,0,0,0,0,0
X000568.SZ,0,0,0.0227765952424447,0.340685764706926,0.219654863035464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0066248386786531,0,0,0.0576489338873748,0,0,0,0,0,0,0,0,0.0786758181724502,0,0,0.0534620760329007,0,0,0,0,0,0.0469951105987957,0,0,0.0055905111387713,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0.0232031549575426,0,0,0,0,0,0,0,0.254699383837324,0,0.0665704725187501,0,0,0,0.0153010860487558,0,0,0,0,0,0,0.108623991251616,0,0,0,0,0,0,0,-0.0193764036030514,0.0752756039625817,-0.0461120061031874,0,0,0,0.120169488102622,0,0,0,-0.0359462896476721,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0785414662743586,0,0.133656007734242,0,0,0,0,0,0,0.0209146872975711,0,0.0719323084087081,0,0,0,0,0.000796026927791942,0,0,0,0,0,-0.038888694440413,0,-0.0147465561426189,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.118102346222585,0.00760239780235701,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.115436412409579,0,0,0,0.311995222015384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525216110530974,0.0547704054787501,0,0,0,0.0543018837285515,0,0,0,0,0.102426443900497,0,0,0,-0.0528447916084277,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126430643644111,0,0,0,0,0,0,0,0,0,0,0,0,0.0142539054224606,0,0,0,0,0,0,0,0,0.0479172856120778,0.163300408994453,0,0,0,0.0339881194272424,0.022457407138257,0,0,-0.000831041867324405,0,0,0,0,0.00183407454565137,0,0
X600118.SH,0,0,0,0.072389456602607,0,0,0,0,0,0,0,0,0,0,0.0314292063965438,0,0,0,0,0,0,0.0175420166527501,0,0,0.240439059998115,0,0,0,0,0,0.089904142750846,0,-0.0176102417659959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696018553026578,0.0489082726154055,0,0,0.00820185182534032,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.203301483578526,0,0.184518666359532,0,0,0,0.103288528883655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199518541509777,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0854555163587842,0,0,0.10622222998618,0,0.17472435934177,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,-0.0239531787479645,0,0,0,-0.185615454658026,0,0.0094918163630573,0,0,0,0,0.0467350829308417,0,0,0,0,0.0995527524859201,0,0,0.0808308896732381,0.11000535183309,-0.00669578330050283,0,0,0,0,0,0,0,0.126771849388889,0,0,0,0.184684068574854,0,0,0,0,0.377683393426778,-0.0300050974781797,0,0,0,0.158405485367604,0,0,0,0,0,0
X002007.SZ,0,0,0.164221540495704,0,0.156692514200793,0,0,0,0.241556252248547,0,0,-0.0568230464455913,0,0,0,0,0,0.224164727524048,0,0,0,0,0,0,0.0903251392200412,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.358064633216547,0,0,0,0,0,0.0955807868521784,0.0657455579432423,0,0,0,0.11760561410494,0,0,0,-0.0718622699949953,-0.0935423556613504,0,0,0,0,0,0
X000338.SZ,0,0,0.0555298142990169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297085455932821,0,0,0,0.169188154828759,0,0,0,0,-0.0057467240790666,0,0.130401369565931,0,0,0,0,0,0,0,0,0,-0.0295971525817746,0,0.00797654137292832,0,0,0,0,0,0.00242193870522411,0.00990738258530306,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661377363763279,0,0,0,0.0951916614780342,0,0.49409835360042,0,0,0.00736099017360101,0,0,0,0,0.0281175301289886,0,0,0,0,0,0,0,0,0.0190360444456092,0,0,0,0.00198393038425166,0,0.00883708042181106,0,0,0,0,0,0.114752009282458,0,0.0436649970305966,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0918383874951141,0,0.00982049914466177,0,0,0,0,0,0,0,0,0,0.0207612206681967,0,0.0856041848149963,0,0,0,0,0,0,0,0,0,0,0,0.224427634323197,0,0,0,0,0.224618681741874,0,0.0124253511011508,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,-0.470235696825621,0,0,0.143868729729857,0,0,0,0,0,0,0,-0.387675464815459,0,0,0,0,0,0,0,0,0,0,0,0.108175063546364,0,0,0,0.0254671212670888,0.115021633720074,0,0,0,0.118455394344982,0.114655184395071,0,0,0,0,0,0,0,0.0617170346780598,0,0.119096065885236,0,0.0195522452441989,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160444222038578,0.0589151114820774,0,0.00163898475165193,0.310628925175123,0,0,0.0465658929533721,0.00163671402847487,0,0,0,0,0,0,-0.0474856419047643,0,0,0,0,0,0.196958670892743,0,0,0,0.103934219323403,0,0.134672129661851,0,-0.0300136806509038,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.0922111737464129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119214814476563,0,0,0,0,0,0.0601601618823821,0,0,0.159064090872866,0,0.0438877343194027,0,0,0,0.0574174547060045,0,0,0,0.198605233476397,0,0,0,0,0,0.156894364411721,0,0,0,0.0484914426491415,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0221889677871741,0,0,0.108970632138879,0,0,0.00126139725508695,0,0,0,0.229294136609683,8.67361737988404e-19,0,0.0997105790321912,0,0,0,0,0,0.203409399437087,0,-0.0518583499364805,0,0,0,0,0,0.667066931271729,0,0,0,0,0,0.0932164428340461,0,0,0,0,0,0.0743321732086332,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316497527798406,0,0,0,0,0,0,0.0310614102781286,-8.67361737988404e-19,0,0,0.0241264395421379,-0.0806054569806816,0,0,0,0,0.669097311524976,0,0,0,0,0,0.128298337560002,0,0.0794252927181083,0,-0.155504856455289,0,-0.103283145545798,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.00171807523217237,0,0,0,0,0,0,0,0,0.0129688651406447,0,0,0,0,0,0,0,0.079935783422438,0.0762552232123455,0,0.0718688902662566,0,0,0,0,0,0,0,0.0364766789923451,0,0,0,-0.0565335055735726,0,0,0,0,0,0,0,0,0,0,0,0.0178836087070314,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0261548801055627,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283419318785279,0.299031710560867,-0.0469311665982138,0,0,0,0.235841183404546,0,0,0,0,0.194884477692104,0,0,0,-0.123366965973842,0,0,0,0,0,-0.0224544728479154,0,-0.0797261282847332,0,0,0,0,0,-0.0712600510716546,0
X300003.SZ,0,0,0,0,0,0,0,0,0.102870544471798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120467663257154,0,0,-0.0645944497266234,-0.0306224432746183,0,0,0.0787951711439321,0,0,0,0,0,0,0,0,0,0.237298102855007,0,0,0,0,0,0.0160953058850449,0,0.025501789098961,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0.130244335831845,0,0,0,0.00424142963083672,0.0854986906477628,0,0,0,0,0,0,0.0416612482158984,0.000932479543816934,0,0,0,0,0,0,-0.0257317071506904,0,0,-0.0452190650304013,0,0,0,0,0,0,0,0.10452947229351,-0.0293091472517302,0,0,0,0,0.0201281948096513,0,0,0,0.00322119153311475,0,0,0,0,0,0,0
X002294.SZ,0.0487033725912253,0,0,0.0154232859646311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0982359938188403,0,0,0,0.0419762237185336,0,0,0.00248340396122171,0,0,0.0182392036745804,0,0,0,0.0914621699249714,0,0.0424520033720469,0.0430324136075344,0,0,0,0,0.106873509941419,0,0.0288550386744305,0,-0.000205798868929368,0,-8.67361737988404e-19,0.0498106033323433,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0.0176099425203215,0,0,0,0,0,0.00881141300996844,0,0,0,0.126778599310028,0,0,0,0,0,0,0.125821509584426,0,0,0,0.276813476576869,0.283967012597982,0,0,-0.11263165877283,0,0,0,0,0,0.0302491282245369,0,0,0,0,0,0,0,0,0.0826331262406931,-0.0736044402160722,0,-0.146242154931706,0,0,0,0,0,0,0
X002085.SZ,0,-0.11300527673651,0,0.0647500408959362,0.0255000859305258,0,0,0,0,0,0,0.03848117128521,0,0.0366974080402838,0,0,0,0,0,0,0,0.251812281577298,0,0,0,0,0,0,0.0501917249701178,0,0,0,0.0353510621519666,-0.0853392668424934,0,0,0.0310769285660847,0,0,0,-0.0741849706084469,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.0284338776631491,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523417879221606,0,0,0,0,0.123717493861282,0,0.20014547914407,0.0234405956241617,0,0,0,0,0,0,0.112761543120201,0.00824017616670656,0,0.0692609014009352,0.178315351534031,0,0,0.0256820613647145,0,0,0,0,0,0.0926235648843943,0,0,0,0.0416400239870493,0.111341754951441,0,0,-0.0243426207299046,0,0,0,0,0,0,0
X600089.SH,0,0,0.0528757422007283,0,0,0,0,0,0.0520433725534004,0,0,0,0,0,0.0178826282649881,0,0,0,0,0,0.127733517403271,0,0,0,0,0,0,0,0,0,0,0,0.0224070968269761,0,0,0,0,0,0,0,0,0.0786280106307077,0,0,0.230167734729056,0,0.0416929996482743,0,0,0,0.0175710557015588,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0.243451530107982,0,0,0,0,0,0,0,0,0,0.170725827239836,0,0,0,0,0,0,0,0,0.104008173701731,-0.0610657630069623,0,0,0.143602298894113,-0.038487526969397,0.0717529620229727,0.0419310847372041,-0.11554665709137,0,0,0,0,0,0,0,-0.0759181918512322,0,0,0,0,0,0,0,0,0,0,0,-0.0180055828877086,0,0,0,0,0,0,0
X000981.SZ,-0.0579455939628627,0,0,0,0,-0.0954666831812884,0,0,0.0577722471762391,0,0,0,0,0,0,0.166234343554514,0,0,0,0,0,0.22588822361926,0,0,0,0.265162128787173,0,0.0411082053834288,0,0,0,0,0.131217995824093,0,0,0,0,0,0,0,-0.0320041581662064,0,0,0,-0.0778538961004578,0,0.0668282431543551,0,0,0,-0.0815455038488744,-0.0663423273649555,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0852011658676482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14674767842774,0.0332846371652536,0,0.127453166613648,0.117137112346455,0,0.016874378590925,0,0.00343311291128885,0.0820237204592884,0,0,0,0,0,0,0,0,0,0,0,0,0.115021911511402,0,0,0,0.0371468205119316,0,0,0,0,0,0,0
X000869.SZ,0,0,0.0967867719103995,0.190122038688038,0.0317388860811604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335778004877632,0,0,0,0.0408994359751696,0,0,0,0,0,0,0,0,0,0.0428667826468964,0,0,0,0.217885103429171,0.0664282007870555,0,0,0,0.0707490248065369,0,0,0,0,0,0
X600498.SH,0,0,0.0875239487720536,0,0,0,0,0,0,0,0,0.203178157115646,0,0,0,0,0,0,0,0.0570145472826737,0,0,0,0,0.130716280335416,0,0,0,0.270560126601656,-0.00526876402455125,0,0,0.0323977697273665,0,0,0.119479538457111,0,0,0.10750636978183,0,0,0,0,-0.0272863749420167,0,0,0,0,0.0462647495407069,0,0.0489540884178115,0.0836970934758587,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0839922563754568,0,0,0.0279779265616582,0,0,0,0,0,0,0.029912574432391,0,0,0,0,0,0,0,0.080922752497425,0.066253383931205,0,0.0243995484969001,0,0,0,-0.00920080904808732,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457384439215498,0,0,0,0,0.0428236299465456,0,0
X000050.SZ,0,0,0,0,0,0,0.112568897022715,0,0,0,0,0.143362255203414,0,0,0,0,0,0.1371846834415,0,0,0,0.299683516098163,0,0,0,0.365592346209193,0,0.0452079772026677,0,0,0.0350085716494217,0,0,0,0,0,0,0,0,0,0,0.0922241261869435,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305063665312571,0,0,0,0,0,0,0,0,0,0,0.144015817697453,0,0.121060640005762,-0.101996095955989,0.0211878095471257,0,0,0.0309087247452321,0,0,0,0.0270697809096282,0,0,0,0,0.0327426582514084,0,0.24482436497134,0,0,0,0,0,0,0.0384716337466478,0.0312454294872321,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451474576702198,0,0,0,0.0120698337852426,0.108119538220227,0.0475303095173377,0,0,0,0.0346756668709182,0,0,0,0,0,0.0457417145373594,0,0,0,0.0843071913419153,0,0,0,0.0627638513147361,0,0,0,0.00225565709647058,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.00670298069291379,0,0,0.101026741794097,0,0,0,0,0,-0.0542458087977083,0,0,0,0,0,0,0,-0.00241318833142023,0,0,0,0,0.030710287172505,-0.0235270176207394,-0.0925830616033619,-0.0318837693409937,0.061986682161099,0,0.0113002408448537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0069068913086649,0,0,0.00525330198138858,0,-0.0375824672249386,0,0,0,0,0
Slope,0.320898147781295,0,0,0,0,0,0,0,-0.446176072633614,0,0,0,0,-0.162728136562951,0,0,0,0,0,0,0,0,0,0,0,0,0.0332040372006758,0,0,0.274170792384237,0,0,-0.0261529420811888,-0.0508720231873928,0,0,0,0.118730729037928,0,0,-0.510186952199998,0,0,0,0,0,-0.116019536910002,0,0,0,0,0,0,0,0,-1.47340365356895,0.625319456874694,0
TED,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.244972528226011,0,0,0,0,0,-0.0931837588809416,0,0,0,0.0339534746337104,0,0,0,0,0,0,0,-0.0192446683590565,0,0,-0.0715830859136311,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.0502498077968161,0,0.000512841969597494,0,0,-0.0307889521189785,0,0,0.366675454369926,0,0,0,0,0.54264229753715,0,0
RealEstate_excess,0,0,0,0,0,0.186930396617649,0,-0.0754378927834953,0,0,0,0.0584680063385066,-0.0505238150425068,0,0.0307074697401455,0,0,0,-0.0327517299467594,0,0,0,0.00918107769225488,-0.178061678339966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0709469854650288,0,0,0,-0.071490807355861,0,0,0,0,0.0265341444359574,0.0572862715795155,0,0.405762239158574,0,0,0,0
MKreturn,-0.0826512924746334,0,0.0281979873866477,0,0,0,0,0,0,0,0,0,0,0,-0.0852961999173938,0,0,0,0,0,0,0,0,0,0,0,0.034852548973912,0,0,0.0199741564888793,0,-0.206785674047682,-0.00201941995258116,0,0,0,0.0709368693044298,0,0,0,-0.0763007885591988,0,0,0,0,0,-0.0115092610882227,-0.0374818996671189,0,0,-0.0179448580713446,0.0367448866850491,0.29144923906802,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,-0.000968518533513905,0.00941270237106941,0,-0.0079637395560444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000274876332990611,0,0,0,0,-0.00549158518712976,0,0,0,0.00503682260430135,0,0,0,0,0,0,0,0,0.00212168610750451,0,0,0,0,-0.0700530748573885,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116786112831229,0,0,0,0,0,0,0,0,0,0,0,-0.0194557100859151,0,0,0,0,0.00215523752587246,0,0,0,-0.0781323623122264,0.032731223892997,0,0,0,0,-0.809177017577703,0
CarbonVol_Guangdong,0,-0.00392137201557624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242855123316279,0,0,0,0,0,-0.000138745434665031,0,0,0,0,-0.000298441472953722,0,0,0.0208871817970056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556365822542167,0,0,0,0,-0.147991117326223,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00268053956649819,0,0,0,0,0,0,0,0,0,0,0,0,-0.00340259892245077,0.00239460564151822,-0.00115736717668695,0,0,0.000837013132703423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00303870018420334,0,0,0,0,0.118104620111735,0,0
