,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600690.SH,X600276.SH,X000568.SZ,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X002371.SZ,X300124.SZ,X000725.SZ,X002304.SZ,X000338.SZ,X600031.SH,X000625.SZ,X000596.SZ,X000063.SZ,X000100.SZ,X300014.SZ,X600089.SH,X002179.SZ,X000157.SZ,X600703.SH,X002463.SZ,X002241.SZ,X600372.SH,X000921.SZ,X002028.SZ,X002236.SZ,X600066.SH,X000977.SZ,X600522.SH,X600741.SH,X002049.SZ,X600183.SH,X600584.SH,X601877.SH,X002129.SZ,X000661.SZ,X000800.SZ,X002223.SZ,X002180.SZ,X600487.SH,X600177.SH,X002074.SZ,X600060.SH,X600418.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783450292177854,0,0,0,0,0,0,0,0,0.127302787486275,0,-0.0731709886358645,0,0.0585130253377625,0,0,0.271714585147469,0,0,0,0.174278163202579,0,0,0,0,0.0366104708335976,0,0,0,0,0,0.0122178914431685,-0.00490659554596304,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,3.46944695195361e-18,0,0.194361589500145,0,0,0,0,0,0.582602786481456,0,0,0,0,0,0.204920994053498,0,0.080383729736366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00549924209092531,-0.0759831433922235,0,0,0,0,0,0,0,0.124735908276662,0,0,0,0.0911659577640554,-0.335935697291971,0,0.0607003328273881,0,0,0,-0.116937295312064,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724180545343748,0,0,0.15576646619121,0,0,0,0,0,0.0258345151106797,0,-0.0922450263074833,0.228859310433977,0,0,0,0,0,0,0,0,0.10293740418604,0,-0.0167504487069781,0,0.416177402182971,0,0,0,0,-0.0930644479350902,0,0.235998004770215,0,0,0,0,0,-0.00505632997615901,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.111164353828346,0.582272229242778,0,0,0,0,0,0,0,0.0893702268247825,0.0667103660535902,0.10578374969102,0,0,0,0,0,0,0.0385406620683279,0,0,0,0,0,0.0681227375531281,-0.0028379083781689,0,0.0680914791911705,0,0,0,0,0,0,0,0,0,-0.119494014237817,0,0,0,0,0,0,0,0,-0.026127266418735,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574554023471029,0,0,0.0318466467119459,0,0,0,0.0332764463853285,0,0,0,0,0,0.126587205790378,0.0142268691170549,0,0,-1.73472347597681e-18,0,0,0,0,0.0802585848173819,0,-0.0167783897063465,0,0.104080958726477,0,0,0,0.0345255838668396,0,0,0,0,0.104164777277832,0,0,-0.0263461975514219,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,-0.0376972211954383,0,-0.0245518191350032,0,0,0,0,0,0,0.318212716485873,0.211439902167248,0,0,0,0,0,0,0,0,0,0,0,0,0.29057705400262,0,0,0,0,0,0,0,0,0,0,0,0.123819793373872,0,0,-0.00716162204834336,0,0,-0.0204868574835327,0,-8.67361737988404e-19,0,-0.0254017888230014,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.0697989945449115,0,0.0434936702809467,0,0,0,0,0,0,0,0,0,0,0,0,0.100612150508536,0,0,0,0,0.156842494641477,0,0,0,0,0,0,0,0,0,0.149244050382406,0,0,0,0,0,0,0,0,0.133183934698754,0,0.149470789809697,0,0.0012806555020426,0,-0.0486706027728125,-0.0216466264627558,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,-0.233424646240616,0,0,0.189469043142146,0,0,0,0,0,0,-0.0314709045768287,0,0,0.296279042456111,0,0,0,0,0,0,0,0.239331038906988,0,0,0,0,0.0160413762753885,0.0232398996329224,0,0,0,0.258157436191764,0,0,0,0,0,0,0,0,0,0.162919980072237,0,0.0978551687910904,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.260035573768744,0,0,0,0,0,0,0,0,0,0,0,0.0516843914567507,0.180215765947203,0,0,0,0,0.0185184023689547,0,0,0,0,0,0.0682871883429919,-0.0149744809244703,0,0,-0.023762527479719,0,0.0408774794428195,0,0,0,0,0,0,0.26325468336806,0,-8.67361737988404e-19,0,0,0,0.038795452194316,-0.0452775798824625,0,0,0,0.00456271862695104,0,0
X600372.SH,0,0,0,0,0,0,0.0624074234700597,0,0,0,0,-0.0115340822944948,0,0,0,0,0,0,0.130620490038541,0.218808918955901,0,0,0,0,0,0,0.00846457895923655,0,0,0,0,0,0,0,0,0,0.130219142399259,0.0560523866335386,0,0,0.0943719470145074,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0119105565019346,-0.0040802583191513,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0.100067215903174,0,-0.077403492510118,0.392986943693958,0,0,0,0,0,0,0,0,0,0,0,0.146847147414048,0.167044012938854,0,0,-0.0529423795543721,0.117746336283555,0,0.0602564294247137,0,0,0,0,-0.0903107145209307,0.142370809998599,0,0,0,0,0,-0.0435026721839109,0,0.0152942160910312,0,0,0,0,0,0,0,0.0191151328615892,0,0,0,-0.0348541373609122,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0.0499270659532222,0,0,0,0,0,0,0,0,-0.0725096754224029,0.0401258396963794,0.0180053784442136,0,0.230678958927098,0,0,-0.0495443723502107,0,0,0,0.0558490556509775,0,0,0.0810058964277682,0,0,0,0,-0.00326189720049287,0,-0.0101578894248091,0,-0.0921258418363192,0,0,0,0,0,0,0,0,0,0,0.057251966364785,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0.0788326883182542,-0.0595477801075216,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.261942287679093,0,0,0,0,0,0,0,0,0,0.0205001635496673,0,0,0,0,0,0,0,0.0838342608141453,0.238075157945722,0,0,0.137002795372747,0,0,0.105958020008633,0,0,0,0,0.138723178247657,0,0.00196234852649912,-0.0734897149494234,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,-0.0945516148153176,0,0,0,0,0,0,0.447329356317527,0,0.0598715495984393,0,0,0,0,0,0,0,0,0,0,0,0.165565001748625,0,0,0,0,0,0,0,0,0,0,-0.130361101881451,0,0.271158246928473,0,0,0.287605422584433,0,0,0,0,0,-0.0519263967379225,0.05500110925727,0,0,0,0.00842952630527151,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.0494376653953063,0,0,0.0217349136925573,0,0,0,0,0.291496778967547,0,0,0,0,0,0.049286403363143,0,0,0,0.569751338798422,0,0,0,0,0,0,0,0.0412147948121953,0,0.116448760930959,0.0503110101935514,0.0589333647341916,0,0.0191468901959823,0,0,0,0,0,0,0,0,0.0401657734565405,0,0,-0.0790942099529967,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376700210642053,0,0,0,0,0,0,0,-0.0332811604774443,0.090025953520626,0,0,0,0,0,0,0,0,0,0,0,0.0276456889025925,0,0,0.248437225413017,0.0586965401364955,8.67361737988404e-19,0,0,0,0,0,0,0.205943920255848,0,0.00669226454930468,0,0,0,0,-0.000910382024136989,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,-0.126081541447231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0757058454651008,0,0,0,0,0.0698326793812918,0,0.0749957618148858,0.118664238361803,0,0,0,-0.351412548767146,0,0,0,0,0,0,0,0,0,0,0,0.136061271965687,0,0.0165018306324296,-4.33680868994202e-19,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.119390192455501,0,0,0.0669820878412911,0,0,0,0,0,0,0,0,0,0.0847826256816469,0,0.0419226409208443,0,0,0,0.0383350965761001,0.108378767210487,-0.239374427323802,0,0.0376520325180971,-0.219338052210668,0.195950176836718,0.0619394631345423,0,0,0.159652801085959,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000221117871155166,0,0,0,0.0053142197655682,0,0
X600183.SH,0,0,0,0,0,-0.159316959996769,0,0,0,0,0,0,0,0,0,0,0,-0.017578607013732,0,0,0,0,0,0,-0.0210977708227101,0,0.321329438411855,0,0,0,0,0,0.167438700407993,0.188056026493687,0,0,0.1814753105841,0,0,0,0,0,0,0.0556671947020585,0,0,0,0,0,0,0,1.40812874895695e-05,-0.0737415785086319,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0.0971264065473174,0,0,0,0,0,0,0,0,0,0.0478470228472114,0,0,0,0,0,-0.243542321906389,0,0,0,0,0,0,0.181103462660175,0,0.0986247279298765,-0.0134400428502151,0,0.0793256958487371,0,0,0,0,0,0.246371128692113,0,0,0,0,0,0,0,0,0,-0.0703590335291772,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.0665174191153587,0,0,0,0,0,0.0331425390410212,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.150047884786784,0,0,0,0,-0.0302542594089911,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.093493033141703,0,0,0,0.0559060376359235,0.0482179509666083,0,0.0459796085096683,0,0,0,0,0.00370279875188565,0,0,0,0.0124534462566406,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.032774876032213,0,0,0,0,0,0.0495353501971909,0,0,0,0.245793462453718,0,-0.0241502646333603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279464857300263,0,0,0,0,0,0,0,0,0.175827649967284,0,0
X000661.SZ,0,0,0,0,0,0,0,0,-0.0383330646937988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241267626955248,0,0.149140479179521,-0.43366217163646,0,0.0374934206126499,0.00869971439428084,0.0536754360977281,0.240034816387374,0,0.199655499232983,0,0,0,0,0,0.105851859202656,0,0,0,0,0,0,0.39723288174454,0,0,0,0.0773893176687685,-0.0869783990159927,0,0,0,0.119483747137487,0,0
X000800.SZ,0,0,0,0,0,-0.0558647345714897,0,0,0,0.0244767967354304,0,0,0,0,0,0,0,0.0935964977135903,0,0,0,0,0,0,0,0,-0.0605316296829784,0,0,0,0,0.313958953701957,0.093712922224411,0,-0.0531253847125293,0,0,0,0.170203595943562,0,0,0,0,0,0.143947650264849,0,0,0,0,0.0626959628239658,0,0,-0.0053290438564614,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0953863394581722,0,-0.0194756862473746,0,0,0,0,0.0864846282327206,0,0.102839441121464,-0.0306722003922335,0,0,0,0,0,0.0848881252442146,0,-0.015795489435618,0,0,0.0624010604046531,0,0.0327516485972001,0.0262883246120538,0,0,0,0,0,0,0,0,0.0120138286579809,0.0449401586422907,0.025972600593043,0.0245036887889971,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,-0.11631558604666,-0.0791435819246651,0,0,0,0,0,0,0,0.185293868779955,-0.367574928455304,0,0,0.187185692556117,0,0,0,0,0,0,0,-0.090498263167352,0,0,0.0461680319264078,0,0.032479405816966,0,0.0492432087085752,0,0,0,0,0,0.230866603864889,0,0,0.0318308391934629,0,0,0,0,0,0,-0.0546872089262823,0,0,0,0.0080966227228258,0,0
X600487.SH,0,0,0,0,0,-0.0180602629950338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151811503552773,0,0,0,0,0.0582874646256249,0,0.117143532311552,0,0,0,0,0,0,0.151380990733708,0,0.0563826778977821,0,0,0,0.0297272187027894,0,0,0,0,0,0,0,0,0.0634968713425097,0,0,-0.0323993834831231,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,-0.0180416373351302,0,0,0,0,0,0,0.0957396788902953,0,0,0,0.0146262020043957,0,0,0,0,0,-0.0455146284263227,0,0,0,0,0,0,0.0483918394351909,-0.0541068693378386,0,0,0,0,0,0,0,0,0.0719831303924506,0,-0.0034434306463586,0,0,0.11203158578262,0,0.00559724200624307,0,0.000353699797949784,-0.0122910163865799,-0.0329462945851037,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.00766853365029099,0,0,0,0,0,0.0661902256415922,0,0,0,0.455739750815466,0,0,0,0,0,0,0,0,0,0,0,0.0322046853687011,0,0,0,0.1428771584281,0,0,0.0603765720660856,0.00649836949894369,0,0,0,0,0,0,0,0,0,-0.0970640537400893,0,0,0,0,0.0659468067751044,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12680264859419,0,0,0,0.0331497856586137,0,0,0,0,0.149860497638547,0,0,-0.0374167191220939,0,0,0,0,0,0,0,-0.209434927844205,0,0,0,-0.0205685137567192,0,0,0,0,0,0,0,-0.0210144630317964,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32593074392266,-0.0903003057524051,0,0,0,0,0,0,0,0.119808896887936,0.110544707668434,0,0,0,0.125334653838211,0.118855729121439,0.215571984849488,0,0,0,0,0,0,0.0525002085588403,0,0,0,0,0,0,0,0,0,-0.202487894803606,-0.0834560511155716,-0.0593361709857127,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.177761331636288,0,0,0,0,0,0,0,0,-0.013769474046365,0,0,0,0,0,0.0832796459049501,0,0,0,0,0,-0.169884428464774,0,0,-0.115108181989456,0,0,0,0,0.0849723838311683,-0.099506742603747,0.0774272706300473,0,0,0,0,0.0130926830585299,0,0,0,0,-0.0761144965803682,0,-0.152879851915748,0.0525047519508645,0.13109814833266,0,0,0,0,0
Slope,0,0,0,0,0,0.413704237008272,0,0,-0.16024096345494,0,0,0,0,0,0,0,0,-0.184509306475332,-0.129148939377233,0,0,0,0,0,0,0,0,0,0,0,0.155933401907361,-0.128142951227128,0.0473932168770287,0,0,0,0,-0.0312091275074538,0,0,0,0.260032756239505,0,0,0.236199494117724,0,0,-0.0776140072761488,0,0,0,0,1.0842021724855e-19,0,0,0,-0.918866460059122,0,0
TED,0,0,0,0,0,0,0.220110615273641,0,0.26711943256247,0,0,0.183893780125991,0,0,0,0,0,0,0.0138176685770764,0,0.0607960104382333,0,0,-0.506344599651211,0,0,0,0,0,0,0,0,0,0.0284594364591172,-0.227144101387834,0,0,0,0,0,0,0,0,0,-0.174822311015572,0,0,0,0,0,0,0.370546717705822,0,-0.0904174174604972,0,0,0.13062701614436,0,0
RealEstate_excess,0,0,0,0,-0.0413886071301243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685138475966187,0,0,0,-0.0593575498081304,0,0,-0.0247081957626107,0,0,-0.217146935287835,0.0553570217743345,0,0,0,0,0,0,0,0,0,0,-0.0474247255212958,0.0873328339478333,0.166211995669398,-0.0449287529521608,-0.0387269885866708,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0334314227730805,0,0,0.00221704960367978,-0.0835279821428005,0,0,0,0,0,0,-0.078021829447794,0,0,-0.155761967038291,0,0,0,0.00502068639748159,0,0,0,0.0138871762191907,0,0,0,0,0,0.0272372997959457,0,0,0,0,0.0669672920752769,0,0,0,0,0,0,0,0,0,0,0,-0.00769608169946214,0,0,0.0402808777490897,0,0,0.0203308050515948,0,0
MKvol,0,0,0,0,-1.35525271560688e-20,0.000346082251120935,0,0,0,0,0,0,0,0,0,0,0.00183991045693791,0,0,-0.00011302798347305,0,0,0,0,0,0,0,0,0,0,0.00123671869990414,0,0,0,0,0,-0.00181705777188314,0,0,0,0,0,0,0,0,0,0,0,0,0.00169375665607328,0,-0.00431504720744418,0.00555628940447986,0,0,0,0.0192332774553848,0,0
CarbonVol_Shenzhen,0,0,0,0,0.11429399812112,0.141547268718141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04494017614063,0,0,0,0,-0.0161947915187659,0,0,0,0.0997813636719338,0,0,0,0,0,0,0,0,0,0,0.170219783103792,0,0,0,0,0,0,0,0,0,-0.451292561211788,0.410165477489227,0.182703255236331,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.0041344051597233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235491103026913,0,0,0,0.00769015546528492,0,0,0,0,0,-0.00639942837341922,0,0,0,0,0,0,0,0,0,0,0,0.00304453683379059,0,0,0,0.00355356060756964,0,0.00458140929962791,-0.000880263893869509,0,0,0,-0.0211579566746182,0,0
CarbonVol_Hubei,0,0,0,0,0.0013113269287943,0.0172581945516081,0,0,0,0,0,0.0114802656036357,0,0,0,0,0,0,0,-0.0157421131755011,0,-0.00596487684207686,0,0,0,0,0,0,0,0,0.0144780514415403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000167438253405907,0,-0.00975729077814085,0.0226220010238819,0,0,0,0.0659190261256229,0,0
