,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X600809.SH,X000651.SZ,X002304.SZ,X600690.SH,X002475.SZ,X600031.SH,X600104.SH,X000725.SZ,X300014.SZ,X300124.SZ,X000661.SZ,X000338.SZ,X000063.SZ,X003816.SZ,X002241.SZ,X000625.SZ,X600703.SH,X000596.SZ,X000100.SZ,X300142.SZ,X000157.SZ,X002371.SZ,X002179.SZ,X002129.SZ,X002049.SZ,X000799.SZ,X600741.SH,X002007.SZ,X002236.SZ,X601877.SH,X300146.SZ,X002414.SZ,X600779.SH,X300003.SZ,X600584.SH,X600702.SH,X601799.SH,X600183.SH,X600460.SH,X000800.SZ,X002074.SZ,X000066.SZ,X600089.SH,X002508.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002236.SZ,0,0,0,0,-0.270823116417624,0,0,0,0,0,0,0,0,0,0,0,0,0.186688491998712,0,0.207556014035554,0.0799893117247562,0,0,0,0.0798314239085895,0,0,0.0389550597153006,0,0.193759613131169,0,0,0,0,0,0,0,0.155441299926536,0,0,0,0,0.230046177481586,0,0,0,-8.67361737988404e-19,0,0,0.0840416651797004,0,0.0936865386231637,0,0,0,0,0.0259045088151553,0,0
X601877.SH,0,0,0.187549726156309,0,0,-8.67361737988404e-19,0,0,0.0455171894526724,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042722542558629,0,0,0.125098242019234,0.0604768021247009,0,0,0,0,0.111634778291704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249072372925595,0,0
X300146.SZ,0,0,0,0,0,0.180794405195588,0,0,0,0,0,0,0,0,0.080792152766912,0,0,0,0,0,0.0151789238080022,0.0199549242265445,0,0,0,0,0,0,0,0.122954426005822,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.00429792951875469,0,0,-4.33680868994202e-19,0,0,0.110931130113901,0,0,0,0,0.00764080729270541,0.00145508389129598,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0.141409520453124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816277561323075,0,0,0,0.149619575421547,0,0,0,0,0,0,0,-0.0726405209771377,0,0.130696376383043,0,0.164899721654105,0,0,0,0,0.0147213967260541,0,0,0,0,-3.46944695195361e-18,-0.054268096184419,0,0,0,0.0115023548002957,0,0
X600779.SH,0,0,0,0,0,0.38837252965933,0,-0.351315488080027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140102750735826,0.0920628702710765,0,0,0,0.105360611146484,0.224538734375763,0,0,0,0,-0.0118743301259433,0,0,0.0968916627893866,0,-0.0736858496920729,0,0,-0.151407360345094,0,0,0,0,0,0,0,0,0,0,0,0,0.020442686629093,0,0
X300003.SZ,0,0,0,0,0,0,0,0.0593522508855655,0,0.0258897907662288,0,0,0,0,0.0520936949460907,0,0,0,0,0,0,0,-0.0101332360756761,0.181218306052008,0.078481083471098,0.118475182037331,0.0857451247683067,0,0,3.32125898141061e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0.0569903080572115,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,-0.0112130036314409,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0.0273302139286384,0,0,0,0.101204224762411,0,0,0,0,0,0.141616925244143,0.0706905319679558,0,0,2.16840434497101e-19,0,0,0,0,0.21066541267004,0,0,0.0436092098347252,0,0,0,0,0.0244835964087623,0,0,0,0,0.0525355739810551,0.0476691719198534,0,0,-0.120619683385833,0,0,0,0,-0.0546322797571307,0,0,0,0,0.00492678825319006,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,-4.33680868994202e-19,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0232461120489604,0,0.0160424744353091,0,0.349978222176234,0,0.249231588425537,0.0405148388134252,0,0,0,0.00909432748455526,0,0,0,0,0,0,0,0,0,0,-0.144617525677117,0,0.182818958159545,0,0,0,0,0,0,0,0,0,0.030679278147414,-0.0250200856990306,0,0,-0.0163100397962788,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0.000740457310663493,0,0,0,0,0.260686686165407,0,0,0,0.0950958805358289,0,0,0,0,0.0422585810870708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149222203516834,0,0,0,0.0370674780799338,0,0,0,0,0,0,0,0,0,0,-0.00289047088285551,0,0,0,-0.00877740057007577,0,0
X600460.SH,0,0,0,0,0,0,0,0,0.0227616472903106,0,0,0,0,0,0,0,0,0.0338858098533149,0,0.448395661554014,0,0,0,0,0,0,0.194274544956375,0,0,0.288566572353971,0.0260382036888331,0,0,0,0,0,0,0.0264741936272066,0,0.582031843199435,0,0,0,0,0,0,0,0,0,0,0,0.00933832295439846,0,0,0,0,0.0253640496954664,0,0
X000800.SZ,0,0,0,0,0,0,0,0,-0.0251470089818624,0,0,0,0,0,0,0,0,0,0,0,0.037867983402859,0,0,0,0.121460532044753,0,0,0.0249818087874905,0,-1.0842021724855e-19,-0.0229349593742428,0,0,0,0,0,0,0,0,0.0770586536181829,0.0241573541471806,0,0,0.0134276984502237,0,-0.0159839986418606,0,0,0,0,0,0.0563224650164084,0,0,0,0,0.00268679159325776,0,0
X002074.SZ,0,0,0,0,0.309832186239387,0,0,0,0,0,0,0,0,0.0135241999644032,0,0,0.132612831021161,0,0,0,0,0.0169614440628086,0.0314043051736239,0,0,0,0,0,0,0.00714125225017616,0.141969311907279,0,0,0,0,0.221539265324049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0611958380898106,0,0,0,0,-0.0312704654353785,0,0
X000066.SZ,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.277600045282448,0,0,0,0,0,0,0.0374817485167084,0,0,0,0,0,0,-0.0583245628801272,0,0,0,0,0,0,0,-0.0395301759072181,0.15162733665867,0,0,0,0,0,0,0.0918958912348531,0,0,0,0,0,0.35017036604373,0,-0.0106390020874377,0,0,0,0,0.0369891669800871,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163699452928665,0.00447404905387773,0,0,0,0,0,0.0301088665757155,0,0,0,0,0.207610680230024,0,0.207552905544273,0.269641901250287,-0.107265102048876,0,0,0,0,0,0,0,0,0,0,0.0659515599955666,0,0,0,0,3.46944695195361e-18,0,0,0,0.00979985784514504,0,-0.0644081272349534,0,0,0,0,-0.0240145178464393,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0.112744754052957,0,0,1.35525271560688e-20,0,-0.0345430639186346,0,0,0,0,0,0,0,0.0141252837428871,0,0,0,0,0,0,0.155807697815254,0,0,0.106833468716745,0,0.10836352832549,0,0,0,0,0.089845890562616,0,0,0,0,0.0218915179145547,0.0127041832217003,0,0,0,0,0,-0.0393545773025875,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,-0.0214589729372305,0,0,0,0,0,0,0,0,0,0,0,0.118005326364161,0,0,0,0,0,0,0,0,0.162686731088655,0,0,0,0,0,0.248049085335767,0,0,-0.0551664011056132,0,0,0,0,-0.0967548055235281,-0.404408760601666,0.198529760087352,0,0,0,0.189506541977325,0,0,0,0,0,0,0,0,0,-0.0290687523490251,0,0
Change_TY3M,0,0,0,0,0.00183173986708022,0,0,0,0,0,0,0,0,0,0,-0.0618050141947379,0,0,0,0,-0.0740914617705785,0,0,0,0,0,0,0,0,0,-0.0605387237636612,0,0,0,0,0,0.088995508062801,0,0,0,0,0.0865698460052853,0,0,0,0,0,0,0,0,0,-0.115030550234778,0,0,0,0,0.0233518155368082,0,0
Slope,0,0,0,-0.0158010164034459,0,0,0,-0.0101342182441918,0,0,0,0,0,0,0.0332934816017259,0,0,0,0,-0.242923393353185,0,0,0,0,0,0,0,0,0,-0.0829175074191156,0,0,0,0.185849806989837,0,0,0,-0.0129728978150642,0,0,0,0,0,0.0682120962448216,0,0,0,0,0,0,0,0,0.896302742723955,0,0,0,-0.212972026786347,0,0
TED,0,0,0,0,0,0,0,0,0,0,0.0258137494994044,0,0,0,0,0,0,-0.0567572909013062,0,0,0,0.137703499663721,0,0,0,0,0,0,0,0,0.00845491350654379,0,0,0,0,0,0,0,0,0,0.0167868859688323,0,0,0,0,-0.0606882672459535,-0.0297358732754844,0,0,0,0,0.698443219403535,0,0,0,0,0.127055877951956,0,0
RealEstate_excess,0,0.0476072316813647,0,0,0.0852827515012272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603394559444606,-0.0200566344255237,0,0,0,0,0,0,0.00816135330213798,0,0.0218496408763082,0,0,0,0,0,0.0177647408133281,0,0,0,0,0,0,0.053250525697125,0,0,0,-2.71050543121376e-20,0.0223375400468896,0,0,0,0.0588260299271839,0,0,-0.0663074880370364,0,-0.00549071224635278,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0345498042091041,0,0,0,0,0,0,0.0067729603347918,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0.0315326246060377,0.0255815516186341,0.016028109396284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229985067879548,0,0
MKvol,0,0,0,-0.00145328138684982,0,0,0,-6.32687462350297e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148897355880045,0,0,0,0,0,-0.00140984422516114,0,0,0,0,0,-0.00339204543680501,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862942620219844,0,0,0,0,0,-0.0857855888690627,-0.0074459314945301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.0601020341901885,0,0,0,0,0,0,0,-0.822553099541168,0.809152761465672,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00030029285820464,0,0,0,0,0,0,0,0,0,-0.00316788720390676,0.00461398250749687,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112644689701148,0,0,0,0,0,0,0,0,0,-0.00440872123379179,0,-0.00452721658730896,0,0,0,0.00670022687817378,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270526709935535,-0.0111477342299308,0.0139170279253424,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152079452319207,0,0,0.00539394356420016,0,0,-0.0111160632649426,0,0,0,-0.0180951792450882,0.0325259765018195,-0.0529281152369972,0,0,0,-0.0161682644967421,0,0
