,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002304.SZ,X002475.SZ,X000725.SZ,X000568.SZ,X000063.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000596.SZ,X000661.SZ,X600183.SH,X002236.SZ,X002007.SZ,X300003.SZ,X000100.SZ,X002241.SZ,X601877.SH,X600703.SH,X002179.SZ,X300142.SZ,X000157.SZ,X600271.SH,X000625.SZ,X300124.SZ,X600867.SH,X300014.SZ,X002463.SZ,X600498.SH,X002008.SZ,X000977.SZ,X600066.SH,X002129.SZ,X300146.SZ,X002506.SZ,X600177.SH,X002049.SZ,X300136.SZ,X000066.SZ,X002371.SZ,X000050.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600487.SH,0,-0.0621343579194381,0,0,-0.0181423504951239,0,0,0,0,0,0,0.0972553143327139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801887967187554,0,0.133184234158846,0,0,0,0,0,0,0,0,0,0.0412187637977804,0,0,0,0.174632502655403,0,0.103054600249659,0,0.0547891183181193,0,0,0,0,0,-0.00135833210346421,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.193264660380009,0.0291422608570602,0,0.0234682261521072,0,0,0,0,0,0,-0.0391789043882152,0,0,0,0.0777668830971547,0,0,0,0,0,0,0.0931115851843219,0,0,0,-0.0105327271161561,0,4.33680868994202e-19,0,0,0,0,-0.108659199635115,0,0,0,0,-0.0193518313001436,-0.0586130836371897,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.741176470588235,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.0887461212909249,0,0.250088856365489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0116880718673972,0.0294488654703824,0,0,0,0.48906921779836,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0.0468062828640422,0,0,0,0,0,0,0,0,0,-0.033474529263917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00418982632714318,0,0,0,0,-0.0458301205389651,0,0.0267303566534013,0,0,-0.0727915709184235,0.00536830151640197,0.00927004175398471,0,0.00400618123038629,0,0,0.0198193564976095,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0.0285778382089266,-0.00782423224695942,0,0,0,0.0709307521502497,0,0,0.0120304822068023,0.00424168362042774,0,0,0,0,0.0426059096329393,0,0,0,0,0,0.0555798639026216,0,0,0.0489478430599202,-0.129978340253697,0,-0.0629844964848576,-0.0313567531810401,0,-0.201689391869772,0,0.0452907562123063,0,0,0.0145699462688658,0,0.105325982972696,0,0,0,-0.0331446214728052,-0.03395552242258,0.0404029830483798,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000267980031728109,0.013239474954111,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.399197835660486,0,0,0,0.202750428689443,0,0,0,0,0,0,0,0,0,0,0,0.236954685670994,0,0,0,0.00834150639066174,-0.0181403953883242,0,0,0,0,0,0,0.032276097321713,0.100296685554011,0,0,0,0,0,0,-0.0877967932807437,0,-0.104088748832689,0,0,0,0,0,-0.0112723113785696,0.0468752152140086,0.189169126002521,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235730616874195,0,0,0,0,0,0,0,0,0,0,0,7.00471147054195e-05,-0.00253087033740214,0,-0.00703716562868861,0,0,0,0,0.000642642886599768,0,0,0,0.00547507622829042,0,0,0,0,0,0,0.0113343774524355,-0.00807125602362274,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0.0401753061085457,-0.0167310707212602,0,0,0,0,0,0,0,0,0,0,0,0,0.00510218455231276,0,0,0,0,0,0,0,0,0,-0.000124379306075397,4.33680868994202e-19,0,0,0,0,0,0,-0.00507296902693578,-0.0064393013528679,0,0,0.0120016143603332,0,0,0,0,0.0278584979983285,-0.0433479973143153,0,0,0,0,0,0
