,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X002304.SZ,X000568.SZ,X000661.SZ,X600031.SH,X000725.SZ,X000063.SZ,X003816.SZ,X600690.SH,X600809.SH,X002241.SZ,X000338.SZ,X600703.SH,X000596.SZ,X002007.SZ,X300142.SZ,X002371.SZ,X300124.SZ,X300014.SZ,X000100.SZ,X002049.SZ,X600741.SH,X600584.SH,X002129.SZ,X002236.SZ,X300003.SZ,X601877.SH,X000157.SZ,X000800.SZ,X600183.SH,X002414.SZ,X300136.SZ,X000625.SZ,X000066.SZ,X000977.SZ,X002456.SZ,X600118.SH,X002179.SZ,X601799.SH,X002185.SZ,X002008.SZ,X002463.SZ,X000021.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38435854106821,0,0,0,0.0123850218013174,0,0,0.230342903565312,0,0,0,0,0,0,0.195346374275168,0,0,0,0.060324349415714,0,0,0,0,0.430864430698901,0,0,0.0210960078077632,0,0,-0.0180487424279158,0.0253040254746212,0,0.0635080952662983,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.23852610251506,-0.0509273587866991,0,0.281288178526121,0,0,0,0,0,0,0,0,0,0,0.238933606046069,0.0749519163226495,0,0,0,0,0.0408909566213576,0,0.128445009117718,0,0,0,0,0,0,0,0,0.106015073992042,0,0,0,-0.107658077584473,0,0,0,0,0,0,0,0,0.00485031363189116,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.412907125635678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157676066816876,0.0542566602324208,0,0,0,0,0,0,0,0,0,0,0.0794162225542046,0,0,0,0,0.123622340474587,0,0,0,0,0,0,0,0,0,0,0,0.00790172165085192,-0.0140942021192061,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0.19071204563275,0,0,0,0,0,0,0,0,0,0.0845131493089304,0.0258800339337373,0.0361732533676785,0,0.0988145792732567,0.0615983491578111,0,0.00944949345115691,0,0,0,0,0,0,0,0,0,0.0822858114818354,0,0,0,0,0,0,0,0,0,0.173794225755872,0,0,-0.0488445911923717,0,-0.0648871912311467,-0.00999566811084877,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307028918026087,0.0625867197717144,0,0,0.00883719732635868,0,0,0,0,0,0.105802448507701,0,0,0,0,0,0,0.0188151319437325,0,0,0,0,0,0,0,0.069792135700441,0,0.141574688619918,0,0,0.240544232078211,0,0.00435465132584632,-0.0150359734777478,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.060952283288278,0,0,0,0,0,0,0,0,0.0296407076102576,0,0,0,0.0231209786328744,0,0.05888960716416,0,0,0,0,0,0,0,0,0.0384923760539289,0,0,0.186470437848932,0,0.0724147023002445,0,0,0,0,0,0,0,0,0,0,0,-0.00425057303897151,-0.00346681723460781,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0.063687577390636,0,0,0,0,0,0,0,0,0,-0.0700519360903099,0,0,0,0,0,0,0.00301910364670526,0,0.0816215085898546,0,0,0,0,0,0.189568990106183,0,0.292637536090174,0,0,0.160810378567149,0.118760160472076,0,0,0.0306629814039025,0,0,0,0,-0.0828398266246314,-0.00865796800160463,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052703014033707,0,0,0,0,0,0,0.184197601387595,0,0,0.0919065573736892,0,0.0963642553804047,0,0,0,0,0,0,0,0,0.082576935408931,0,0.0360413879315949,0,0,0,0,0,0.276022242659055,-3.46944695195361e-18,0,0,0.020719895549258,0.0115354851903934,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114521612398318,-0.127701781627176,0,0,0,0.317161773154557,0,0,-0.0920128321225689,0,0,0,-0.0158530892760616,0.0399924114841362,0,0,0,0,0.200409523795429,0,0.0626271549110729,0.0273396280009091,0.281170513446519,0,0.210028608523685,0,0,0,-0.138205236483956,0,0,-0.00229661421778799,0,0,0,0,0,0
X300136.SZ,0,0,0,0.168249756605828,0,0,0,0,0,0,0,0,0.16173047614236,0,0,0,0.382786822945311,0,-0.20438375887752,0,-0.0685164052432688,0,0,0,0,0,0.227592563192451,0.139841689989459,0,0,0,0,0,0,0,0,0,0,-0.0303766417428832,0,0,0,0,0,0,0,0,0,0.0549359342669598,-0.0918762653572177,0,0.0363556843534025,-0.0156788776240436,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0730896515414565,0,0,0,0,0,0,0.100671619002454,0,0,0,0,0,0.147508642203208,0,0,0,0,0.258335323272819,0,0.0338898060337219,0,0,0,0.204028688497061,0,0,0.0547012344282765,0,0,-0.00314752780892957,-0.00187933875056203,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0.21362653438846,0,0,0.0760667105303276,0,0,0,0.0696652058442313,0,0,0,0,0,0,0,0.0913870514725658,0,0,0,0.250252270519911,0,0,0,0,0,0.186293149354014,0,0,0,0,0.133176587519119,0.00739226024773228,0,0,0,0,0,0.106246150541924,0,0,4.33680868994202e-19,0.00971642702643965,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174626871443805,0,0,0,0,0.00563211911388114,-6.93889390390723e-18,0,0,0,0,-0.156487144149163,0,0,0,0,0,0,0,0,0.732511951679472,0,0,0,0,0,0,0.229633495291247,0,0,0,0,0,0.0930459309238179,0.25086029029316,0,-0.0116416707290752,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,-0.00979850154808489,0,0,0,0,0,0,0,0,0.307229356043799,0,0,0,0,0,0,0,0,0,0,0,0.0171475019005634,0,0,0,0,-0.0131486583249588,0,0,0,0,0.139010187518307,0.263803000112205,0,0,0.0935497816127563,0,0,0.256263041273406,0,0,0,0,0,0.0173093656824784,-0.00727157031050621,0,0,0,0,0,0
X600118.SH,0,0,0,0,0.0350432431938994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268823278937558,0,0.0941773772048525,0.180083837700962,0,0.103886397600255,0,0,0.416049264372186,0,0,0,0,0,0,0,0,0,-0.0628903924410777,0,0,0,0,0,0.27362849918421,0,0,0,0,0,0,0,0.0176283948426933,-0.00821504823523548,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000682688714577848,0,0,0,0,0.0924478389527051,8.67361737988404e-19,0,0,0,0.00683894054166007,0,0,0,0.170847310487252,0,0,0,0,0,0,0,0,0,0,0,0.112641041571392,0,0,0,0,0,0,0.1051149082131,0,0.0255129053077212,-0.012587313407429,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0.184012649154535,0,-0.0958874131592883,0,0,0,0.0916201008725453,0,0,0,0.139318078698926,0,0,0,0.161692988009118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422057048371473,0,0,0,-0.0789554433318745,0,0,0,-0.0276545047422274,0,0,0.063291711272603,0.0207381498165077,0.0114892028419314,0.0282848002644164,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818231804921625,0.0911950752034179,0,0,0,-0.146129847736618,0,0,0,0.286531525441138,0,0,0,0.0282444732454815,0,0,0,0,0,0,0.177319606326594,0,0.320049089344405,0,0,0,0,0,0,0,0,0,-0.00174143710234534,-0.00812143165926721,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282736244779747,0,0,0.0228072496260977,0,0,0,0,0,0.15144788011516,0,0,0,0,0.115713657693173,0.182663398846644,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025795022552503,-0.0254995248238947,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175941004554845,0,0,0,0.122578730694614,0,0,0,0.0103495170421841,0,0,0,0.0134144613446222,0,0,0.052739243339813,0,0,0,0,0,0.425288178823137,0,0.0325758199244869,0,0,0,0,0,0,0,0,0.0527318982668634,0,0,0,0,0,4.36739390491103e-05,0,0,0,0,0,0
X000021.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633663191556119,0,0,0,0,0,0,0,0.0454383900675086,0,0,0.090389641953711,0.123200763560897,0,0.265469759463898,0,0,0,0,0,0,0,0,0,0.165116458138394,0,0,0,0,-0.169272515160326,0,0,0,0,0,0,0.0669271451540984,-0.0278490546163823,-0.0202507199323404,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131564814754565,0,0,0,0.181750130390403,0,0,0,0.079956300317986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646979608545243,0.0152819735903862,0,0.0442793839521017,0,0,0,0,0,0,0,0,0.0458368558344642,0.0131957040224335,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.162393257691305,0,0,0,-0.0638384803411865,0,0,0,0,0,0,0.0156641763447014,0,0,0,0,0,0.0774569937220291,0,0,0,0,0,0,0,-0.0484920422282574,-0.0952332551870688,0,0,0,0,0,0,0,0,0.0499586885161808,0,0,0,0,-0.109542952567529,0,0,0,0,0.345101531842501,0,0,0,-0.0287541893983724,0,0,0,-0.134312900753061,0,0
Slope,0,0,0,0,0.797195729656646,0,0,0,-1.04432410655283,0,0,0,0,0,0,0,0,0,0,0,-0.147549725155382,0,0.828663683071365,0,0,0,0.112001020827048,0,0,-0.095197869767308,0,0,0,0,0,0,0,0,0,0,0,0,-0.0938263492597921,0,0,0,0,0,0,0.0553862204484025,0,0,-0.12030628266333,0,0,0,0,0,0
TED,0,0,-0.996644539629297,-2.63775579819924,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.21768417896765,2.49656160934471,0,0,0,0,0.323869991474042,0,0,1.84792744374056,0,0,-0.569838720755615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.743909879958521,0,0,0,-2.441667282724,-0.0809129036935089,0,0,0,0,-5.39331530708102,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0.0306206175849701,0,0,0,0,0,0,0,0,0,-0.0108323275498942,0.0169917332253571,0,0,0,0,0,-0.116203168401702,0,0,0.0857375904739873,0.00791460018354413,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.078736484859816,0,0,0,0,-0.124776411762394,0,0.00989587329285421,0.00623613663676534,-0.0109342697509998,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.0350175991356882,0,0,0.0073099903522818,0,0,0,0,-0.214366970642689,0,0,0,-0.146537806764189,0,0.0502404605484112,0,0,0,0,0,0.174631916781141,0.0715433114211502,0,0,0,0,0,0,0,0.0792643161138517,0,-0.128426455812557,0,0,0.0185034414785965,0,0,0,0,0,0,0,0,-0.000124262289530306,-0.00906834934368472,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036408601795721,0,0,0,0,-0.0206019909043351,0,-0.00143449183019668,-0.00433114603178412,0,-0.00185342992435091,0,0,0,0,0,0,0,0,0.0105942260616763,0,0.012986782860286,0,0,0,0,0,0.0034464762293773,0,0.0219147297550444,-0.00678298796910418,0.00621597678034666,0,0,0,-0.00862307356633368,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.0426931688302437,0,0,0,0,0,0,0,-0.00658292618973241,0,0,0,-0.0476869261604311,0,0,0,0,2.34403904705973e-05,0.0107545151520161,-0.00240268893090685,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333888772824316,-0.0160971348855018,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61891655738506e-05,0.000646407440054618,0,0,0,0,0,0,-0.00043958411559563,-0.00254155460464596,0,0,0,0,0,0,0,0,0,-0.00168708110204258,0,0,0,0,-0.00343391404906071,0.00164543382173453,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.00658442050160722,0,0,0,0,0,-0.00591844546068112,0,0,0,0,0,0,0.0100398477752575,0.00387325412854135,0.0010063723954689,0,0,0,0,0,0,0,0.00122362355584212,0,0,0,0,0,0,0,0,0,-0.0100184840822605,0,0.0272953368456114,0,0,0.016508342273272,0,0,0,0,0.0103532734816555,-0.0105904252987728,0,0,0,0,0,0
