,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000651.SZ,X002304.SZ,X000858.SZ,X000625.SZ,X600690.SH,X600276.SH,X000063.SZ,X600703.SH,X000100.SZ,X600271.SH,X002292.SZ,X600031.SH,X002241.SZ,X000157.SZ,X000338.SZ,X600741.SH,X601877.SH,X600089.SH,X600066.SH,X002129.SZ,X002223.SZ,X002236.SZ,X002475.SZ,X600118.SH,X000016.SZ,X002456.SZ,X600372.SH,X002276.SZ,X600177.SH,X300124.SZ,X600582.SH,X300003.SZ,X000066.SZ,X002294.SZ,X000568.SZ,X600839.SH,X000559.SZ,X600312.SH,X000550.SZ,X000869.SZ,X000581.SZ,X002465.SZ,X002414.SZ,X600252.SH,X002055.SZ,X002489.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717042686637871,0,0,0,0.0786702186437874,0,0.050259094082244,0,0.204014226392718,0,0,0,0,0,0,0,0.0226200201088346,0,0,0.25222548249913,0,0,0.0531729378299312,0,0,0,0,0.051573562628189,0,0,0,0,0,0,0,0,0,0,-0.012891554870929,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.0111650402477889,0.103699888848278,0.0724021840924778,0,0,0,0.279667331471556,0,0,0,0,0,0.0418126725174897,0,0,0,0,0,0.271438285575202,0,0,0,0,0,-0.01581353922182,0.00251301633870962,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.0561648546328885,0,0,0,0,0.174301431391596,0,0,0,0,0,0.0708203915285856,0,0,0,0,0,0,0,0,0.118119503638782,0,0.035871389544894,0,0,0,0,0,0,0.280682411465517,0,0,0,0,0,0,0,0,0,0,0,-0.0110288934971991,-0.00719975271774743,0,0,0,0,0,0
X600271.SH,0,0,0,0,0.106037974459098,0,0,0,0,0.104351823662003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106296506906392,0,0.0866449935728659,0,0,0,0.0360740844930118,0,0,0,0,0.0606633563043226,0,0,0,0.279956753638731,0,0,0,0,0,0,0,0.0555003260531379,0,0,-0.0203623891527011,-0.0231042954163674,0,0,0,0,0,0
X002292.SZ,0,0,0,0.00740749832303425,0,0,0,0,0,0,0,0,-0.0408683950962176,0,0,0,0,0,0,0,0.197032458598592,0,0,-0.0327774209933718,0.0216268606896176,0,0,0,0,0.0162409721001211,0,0,0,-0.071278885696725,0,0,0.0893306328181936,0,0,0,0,0,0,0,0,0,0,0,0.0287441548431874,0,0,0.021226005588036,-0.0190672373248659,0,0,0,0,0,0
X600031.SH,0,0,0.0622235332302309,0,0,0,0,0,0,0,0.050094636098891,0,0,0,0,0,0,0,0,0.122265934568696,0,0,0,0,0,0,0,0,0,0,0.297757261908558,0,0,0,0,0.0305824243137395,0,0,0,0.0357233912964859,0.101593124993526,0,0,0,0,0,0,0,0,0,0,-0.00314411999654614,0,0,0,0,0,0,0
X002241.SZ,0,0,0.0757616598591711,0,0,0,0,0,0,0,0.276665863598634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118840993344376,0,0,0.125250435405923,0,0,0,0,0.000344414554515942,0.0365892847849781,0,0,0,0,0,0.0674742875047174,0,0.0379630443386507,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X000157.SZ,0,0,0.0042969746374378,0,0,0,0,0,0,0,0.00781892615147579,0.0266979682339393,0,0,0,0.4604670375426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160385020902346,0.108673392227375,0,0,0,0,0,0,0,0,0,0,0,0,0.0177965647327243,0,0,0,0,0,0
X000338.SZ,0,0,0,0.00846141757000633,0.0560272431725974,0,0.151993465778055,0.0616100401985652,0,0,0,0,0,0,0,0.0517687188216269,0,0.21336733626265,0,0,0,0,0,0,0,0,0,0,0,0,0.026291983147403,0,0,0,0,0,0,0,0.0755101790629255,0.0335950242034425,0.112681114462723,0,0,0,0.0359287777575185,0,0,0,0,0,0,-0.00267698554876123,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.106483212565951,0,0,0.0894305601112134,0,0,0.0172210446059053,0,0,0,0,0,0,0,0,0,0,0,0,0.0238901806887369,0,0.200448464959869,0,0.137266517198113,0,0,0,0,0,0.0751464699815484,0,0,0,0,0,0,0,0,-0.108197924130993,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,-0.0496881831162996,0.00426337570226192,0,0,0,0,0,0.0584497174731735,0,0,0.132893238597832,0.000151827643204166,0,0,0,0,0,0,0,0.00495900647620944,0,0,0,0,0,0,0.0271052866883195,0.0779142974682343,0,0,0,0,0.0364412130883414,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.0300009719407023,-0.0144703772646547,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0497666390533528,0,0,0,0,0,0.250402844021686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252960055115214,0,0,0.29878453413041,0,0,0,0,0,0,0,0,0.0144462461585889,0,0,0,0,0,0,0,0,0,0,0,-0.00602474574798231,-0.00843721637635616,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.275141475782702,0.12640906640652,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173049662291907,0,0,0,0,0.282154372767076,0,0,-0.00766357592016722,0,0,0,0,0,0,0,0.0474733208117687,0,0,0,0,0,0,0,0,0.01057839262387,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0.177954677072263,0,0,0,0,0,0,0,0,-0.105006688497196,0,0.318162719006359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519686437914673,0,0,0,0,0,0,0,0.0658847107072419,0.014962528636695,0,0.140123024911948,0,0,0,-0.084649212723158,0.0497740793146068,0,0,0,-0.0346562874749561,-0.0460788501963633,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.111786159492735,-0.0443481176777841,0,0.0563924325041219,0,0,0,0,0,0,0,0,0,0,0,0,-0.0564366235536196,0,0.0151879276428993,0,0,0,0,0,0.438614757874768,0.050294017693896,0,0.103135571487933,0,0,0,0,0,0,0,0,0,0.0233584404903629,0.0455547166109888,0,-0.00101750430608164,0,0,0,0,0,0,0
X002236.SZ,0,0,0.02472558091003,0,0,0,0,0,0,0,0.00105577759267487,0,0,0.342313241922426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119167317670768,0,0.0412820224111449,0,0.0581429773105159,0.0641480867723483,0,0,0,0,0.171333891616273,0,0,0,0,0.0526107480540371,0,0,0,0.00989856613408048,0.0119762349776744,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.0660729934516415,0,0,0,0,0,0,0.132783862963929,0,0.105449123704878,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107631958424372,0,0,0,0,0,0.00504232236450461,0.144732773166493,0,0,0,0,0.0191793375973238,0.0269367294642172,0,0,0,0,0.0769965030496977,0,0.0422646652139006,0,0,0,-0.00929643025997174,0,0,0,0,0,0,0
X600118.SH,0,0,0,0.0134216155300527,0,0,0,0,0,0.0182601779693558,0,0,0,0,0,0.0799523341665303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434260471107065,0,0,0,0.00578411198339197,0,0,0,0,0,0.112372920487263,0,0,0,0,0,0,0,0,0,0,-0.00789291365778608,0.00967105225654853,0,0,0,0,0,0
X000016.SZ,0,0,0,0,0,0,0,-0.134837592394811,0,0.0257738647129556,0,0,0.0743376573959828,0,0,0,0,0,0,0,0,0,0,-0.096219548254211,0,-0.0369390281943345,0.155449363637576,0,0,-0.254153187724717,0,0,0,0.0509600764191138,0,0,0.109818840839905,0,0,0,0,0.0399819541856241,0,0,0,0,0,0,0,0.0204935273760721,0,-0.00373637221176909,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.0704753178971144,0.0582856671353623,0,0.0608163099870019,0,0,0,0.0769342790684368,0,0,0,0,0,-0.156335830705256,0,0,0,0,0,0,0,0,0.504530934198583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160661117370097,0,-0.0333525897547777,-0.0663935501258245,0,0,0,0,0,0
X600372.SH,0,0,0.0747947413363582,0,0,0,0,0,0,0,0,0,0,0.00815151691119474,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800512377003342,0,0,0,0,0,0,0,0,0,0,0,0.0866913904814059,0.24940909121638,0,0,0,0,0,0,0,0,0,0,-0.0188529590936449,0,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0,0,-0.0893337764992209,0,0,0,0,0,0,0,0,0,0,0,-0.0849565662212143,0,0,0,0.24262118246218,0,0,0,0,0,0,0,0,0.203684594081661,0,0,0,0,0,0.106669508374372,-0.0730621414344856,0,0,0.143193504305995,0,0,0,0,0,0.345863240619183,0,0.0897778430260497,-0.00127775566666696,0.00296149187243408,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.0596692346717154,0.262422176369664,0,0,0,0,0,0,0,0,0,0,0.170840262433484,0,0,0,0.055057486591042,0,0,0,0,0.102064854530847,0,0,0,0,0,0,0,0.00212414508462549,0.0261757396319464,0.02771658095655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105283420369866,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.225575485620909,0,0,0,0,0,0,0,0,0,0,0,0,0.122790263744555,0,0,0,0,0,0,0,0.0227631337729927,0.196153376868331,0,-0.0279553553371251,0.00369458195954692,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103570663932776,0,0,0.332995411429309,0.090523875561309,0.0288148715241323,0,0,0,0,0,0,0.0953371418833506,0,0,0,0,0,0,0,0,0,0,0.0552048792102299,0.0424733107214658,0.163118217353955,0,0,-0.00782663797822856,0,0,0,0,0,0,0
X300003.SZ,0,0,0.0150080331254819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361699864901448,0,0.282410629004944,0.0194576101740549,0,0,0,0,0,0.116862409576263,0.214588364432032,0,0,0,0,0,0,0,0,0,0,0.115013532375575,0,0.0640703860825125,0,0.0428393563883167,0,-0.0301630844411912,-0.0297132218217221,0,0,0,0,0,0
X000066.SZ,0,0,0.137047355662328,0,0,0.0274174724601478,0,0,0,0,0,0,0,0.000573882504103528,0,0,0,0,0,0,0,0,0,0,0.18080512208199,0,0,0,0,0.121383511822642,1.73472347597681e-18,0,0,0,0.150139118932525,0,0,0.0344259067633895,0.0737510435524869,-0.067346465614715,0,0,0,0,0,0.11225676925537,0,0,0,0,0,-0.000579684891624921,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0.0231654743051952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422969543496335,0,0,0,0,0,0,0,0,0,0.121472500462835,0,0,0,0.125344667412548,0,0,0,0,0,0,0,0.104911435332539,0.104271730529311,0,0,-0.017297387589411,-0.0162796217077106,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.0415293372719661,0,0.310025720654573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124491598856317,0,0,0,0,0,0,0,0,0.0592586270638042,0,0,0.130728667881785,0,0,0,0,0,0,0,0,-0.0386707319731003,-0.0716716721599453,0.0939124258003612,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0091669844120424,0.051718292325299,0,0.0262740387727297,0,0,0,0,0,0,0,0,0.271604130296516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767655634263262,0.00962778592143013,0,0,-0.0494710892501701,-0.04223287209656,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063306510609623,0.141829683686763,0,0,0.220021263567419,0,0,0,0.0159244663153846,0,0,0,0,0.180890785610639,0,0,0,0,0,-6.93889390390723e-18,0,0,0.042817020097779,0,0,-0.0198379064283687,-0.0752781147738699,0,0,0,0,0,0
X600312.SH,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0.124265042953579,0,0,0,0,0,0,0,0,0.156608079655041,0,0,0,0,0,0,0,0,0,0.02329912853848,0,0,0,0,0.180947479384691,0.0350578759277794,0,0,0,0,0,0,0,0.142597044018464,0,0,-0.013395805973495,-0.00948172311151457,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0,0.0501720590703267,0,0.0516623680913263,0.0324974506386213,0,0,0,0,0,0,0,0,0,0,0,0.0760936055651128,0,0,0,0,0.0670755378723019,0,0,0,0,0.134034208003746,0,0,0,0.0813506361910006,0.127167153131622,0,0,0,0,0,0,0.0416690545118437,0,0,0,-0.0116786408879063,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0.0742992864894108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00167677537171006,0.0947395828958012,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.192146165293213,0.0736230078196315,0,0,0,0,0,0,0,0.0126590018680087,0,0,0,-0.0452917300959369,-0.0553592917052274,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0.0351653048395656,0.0535787372074314,0,0,0,0,0,0,0,0,0.166623796945417,0.0817813294124435,0,0.144739232980013,0,0,0,0,0,0,0,0,0,0,0,0.00985502626202087,0.174524844826584,0,0,0,0,0,0,0,0,0.0527333827665391,0,0,0.0995138130144835,0,0,0,0,0,0,0,0.00449623054840825,-0.000180548016105423,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107034348991157,0,0,0.046912605080312,0,0,0,0,0.0819429245626979,0,0.0391845080347665,0,0.0541537772285619,0,0.136303025889075,0,0,0.212890348939736,0,0,0,0,0,0,0,0,0,0.0536885576295846,0,0,0,0,0,0,0,0,0.0380253875776068,0,-0.0131674850015216,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014259351950013,0,0,0,0,0,-0.158091118362192,0,0.0811674704610396,0.0396150806772376,0,0,0,0,0.0745643049799203,0.0227259655525079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477043969969773,0,0.0414180797421302,-0.00520523858095713,0,0,0,0,0,0
X600252.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144975522529352,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.00677022662130076,0,0,0,0,0,0.050298696240933,0.13168689516078,0.19928051336152,0,0.120608839235333,0,0.143132357147354,0,0,0.119070603900426,0,0,0,0.0046279063433535,0,0,0,0,0.0102358546345741,0.0148760236425197,0,0,0,0,0,0
X002055.SZ,0,0,0.0727755706413748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304101797853998,0,0,0,0,0.0475496336963881,0,0.187278418947028,0.0767309599174187,0.321641374901835,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230717194464889,0,-0.00990768430698671,-0.00139429870891913,0,-0.06776591801474,0,0,0,0
X002489.SZ,0,0,0,-0.0699695054877489,0,0,0,0,0,0,0,0,0,0.263146333682238,0,-0.0693410161225816,0,0,0,0,0,0,0,0,0,0,0,0,0.0217714808423056,0,0,0,0,0.0941973817506961,0,0.429338511541421,0,0,-0.00455936995752633,0,0,0,0,0,0,0,0,-0.0536159717841709,0,0,0,0,-0.0260221083373896,0,0,0,0,0,0
Change_TY3M,0.0801009405759291,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175830060551703,0,0,0,0,0,0,0,0,0,0,0.0607805588568343,0,0,-0.0473573607689717,0,0,0,0,0,0,0,0.0224060410985758,-0.0547041579671564,0,0,0,-0.141604011270162,0,0,0,0,0,0,-0.00304148627609034,0,0.373440612967753,0,0,-0.0221572119841177,-0.0555913786571035,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.901398248545867,1.20585281835945,-0.404741206079412,-0.497122649284376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.264721260367876,0,-1.05464117332617,0,0,0,0,0,0,0,0,0,-0.634225154283421,0,0,0,0,0,0,0,0,-1.15334683142352,0,0,0,0,0,0
TED,0,0,0,-0.249028086510895,0,0,0,0,0,0,0,-0.409205486891849,0,0,0,-0.936029100252269,0,0,0,0,0,0,0,0,0,0,0,-0.176672381312653,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,-0.741309647816364,0,0,0,0,0,0,0,0,-0.100880917047555,0,-0.370616130271242,0,0,0,0,0,0,0
RealEstate_excess,0,-0.366464482451702,0,0,0,0,0,0.265306177255183,0,0,0,0,0,0,0,0,0,0.152416269482472,0,0,0,-0.0329319495488523,0,0,0,0,-0.0871737000568218,0,-0.00627722148916915,0,0,0.0971572673102716,0,0,-0.146417724488452,0,0,0,0.0416497054619558,0,0.110739740777949,0,0,0,0,0,0,0,0,0,0,-0.0100763168520244,0,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.102985185857326,0,0,0,0,-0.111362651537166,0,-0.0663026791508051,1.73472347597681e-18,0,0,0,-0.003428214900478,0,0,0,0,0,-0.0229872364205067,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.147195093184344,0,0,0.184373859852782,0.104972700999167,0,0.0689385073035658,0,0,0,0,0,0,0,0,-0.00795611026985018,0.0294656291679882,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.0014284096651754,0,0,0,0,0,0,0.00671309659632462,0,0,-0.00934174479061981,0,0,0,0,0,0,0,0,0,0,-0.000748399023919511,0,0,0.000454754867702388,0,0,1.0842021724855e-19,-0.0122458625616522,0,0,0,0,0,0,0,-0.00316945681794302,0,0.0225246468161918,0.00453833484179375,0.00554397549079354,-0.00291560648902663,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00198161717414008,0,-0.00792040641586389,0,0,0,0.0070858979671607,0,0,-0.0249850194541183,0,0,0,0,0,0.0130687678343191,-0.00823384228519698,0,0,0,0,0,0,0,0,0,0,-0.0153805844650262,0,0,0,0,0,0,0,-0.00414849042739809,0,0.0022898260381754,0.00537246452566447,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0022672219465254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00252103000726626,-0.00122532674028814,-0.00169469047356649,0.00985728040564053,0,0,0,0,0,0,0,-0.00265154262195301,0,0,0,0,0,0,0,0,0,0,0,0.0126299060332538,0.00263325607344744,-0.0123204613124759,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00111258445287227,0,0.00114896528982338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00188367165984382,-0.000696167472373935,0,0,0,0,0,0
