,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X600104.SH,X600276.SH,X300124.SZ,X300014.SZ,X000725.SZ,X002129.SZ,X003816.SZ,X002371.SZ,X600031.SH,X002241.SZ,X002049.SZ,X000063.SZ,X000596.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X601877.SH,X300142.SZ,X600460.SH,X002180.SZ,X600741.SH,X000733.SZ,X000661.SZ,X000100.SZ,X600522.SH,X002074.SZ,X600884.SH,X000157.SZ,X600702.SH,X002236.SZ,X000799.SZ,X600584.SH,X600183.SH,X600563.SH,X002414.SZ,X000800.SZ,X601799.SH,X600372.SH,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002179.SZ,0,0,0,0,-0.0527984345841843,0,0,0,0,0,0,0,0,0,0.224754752358398,0,0,0,0,0.0564594782624964,0,0,0.024308511849308,0,-0.0501447357250143,0,0,0.165366944427271,-0.0436970436012948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488188438240087,0,0,0.0126676334345228,0.184357615407899,0,0,0.0212421268067686,0.00572214853746122,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.0416981450727929,0,0,0,0,0,0,0,0,0,0,0,0,0.06532993701192,0.0382159881240638,0,0.0212358539819951,0,0,0,0,0,0.00134277734768709,0,0,0,0,0,0.0356121393567368,0.0704106418682817,0.111822086993988,0.0777727692569596,0,0,0,0,0,0,0.0452612225719167,0,0.129746518587077,0,0,0.0652844289304932,0,0.0185591226801625,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.0161600121913709,0,0,0,0,0.0345313043011508,0,0,0,0,0,0.132035023664908,0,0.0246940255309863,0,0,0,0,0,0,0,0,0,0,0,0,0.0849242393804457,0,0.074275545585283,0,0.0900038220164859,0,0,0,0,0,0,0.223259856504579,0,0,0,0,0,0,0.0303604079001398,-0.00815935401010614,0,0,0,0,0,0
X300142.SZ,0.0188207059656214,0,0,0,0,0,0,0,0,0,0,0,0.345342411685196,0,0,-0.199737779459836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173784118490938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124900146419522,0,0,-0.695316020758447,-0.0389594540918043,0.0534533616172707,0,0,0,0,0,0
X600460.SH,0,-0.0685378539465893,0,0,0,0,0,0.0366595402132556,0,0,0,0,0,0,0,0,0.470610209206956,0,0.186192346591474,0,0,0,0,0,0.175874727127021,0,0,0,-0.114917482622827,0,0,0.200176625407717,0,0,0,0,0,0,0,-0.236979918585998,0,0,0.018335954089304,0,0.0482073407912925,0,0,0,0,0,0,0.064028997780893,-0.0345961220271111,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0.0914563327075406,0,0,0,0,0,0,0,0,0,0.419537825272264,0,0,0,0.245586286960624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070483455787435,0,0,0.450542902091127,0,0,-0.202203679712903,0,0,0,0.0362363139515692,-0.0479498237503039,0,0,0,0,0,0
X600741.SH,0,0,0,-8.67361737988404e-19,0,0,0.116557510085606,0,0,0,0,0,0,0,0,0,0,0,0,0.140962698786814,0,0.0240707095137095,0.209494305210642,0,0,-0.0756466938975981,0,0,0,0,0.0773657253953023,0,0,0,0,0.0199764185568942,0,0,0,0,0,0.0556714905816608,0,0,0.0475797920005888,0,0,0.163191828579435,0,0.0422518920834908,0,0,-0.00462695044090274,0,0,0,0,0,0
X000733.SZ,0,0,0,0,-0.0246289509386689,0,0,0,0,0,-0.0790276145706386,0,0,0,0,0,0,0,0.149999905255302,0.208605520473691,0,0,0,0,0,0.101240729565609,0,0,0.115241573054014,0,0,0,0,0,0,0,0,0,0,0,0,-0.025278104729491,0,0,0.118033903958723,0.276911248265269,0,0,0,-0.089219196468191,0,0.018837319981879,-0.00302717863819432,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0.109407372385383,0,0,0,-1.73472347597681e-18,0,0,0.145929723857127,0,0,0,0,0.376533780679462,0,0,0,0.0782524338405264,0.0432209241624204,0,0,0,0,0.0459945808005744,-0.162492126152101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695902765686505,0,0,0,0,0,0.0317227826907814,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315648776243521,0,0,0.191483639434756,0,0,0.142198602985709,0,0,0,0,0,0,0,0,0,0,0.0676990974187661,0.43239750741155,0,0,-0.0062661661387508,0,0,0,0,0.0241085213570971,0,0,0.109171574411592,0,-0.0207050605732801,0,0,0,0,0,0,0
X600522.SH,0.321795441294389,0,0,0,0.00312912651830802,0,0,0.243729262661506,0,0,0,0,0.212059005373596,0,0.084909789010971,0,0,0,0,0.019009511350973,0,0,0.0775223801447863,-0.173064949510421,0,0,0,0,0,0.236511170201698,0.0504955153659206,0,0,-0.104565850781783,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,6.93889390390723e-18,0,0,0,-0.0282909235703436,0.0891723542274822,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.381922722679393,0,0,0,0,0,0,0,0,0,0.144896890724011,0,0.106578462217616,0,0.221549119764845,0.0488953807140334,0,0,0,0,0,0,0,-0.0784090862450371,0,0,0,0,0,0,0,0,0.14521376324731,0,0,0,0.0950860025276572,0,0.00274430279455486,0.0453523985962509,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0.104908375916865,0,0.234900652780918,0,0.196532415567051,0,0.00349635627600726,6.93889390390723e-18,0,0,0,0,0.0809459304844707,0,0,0,0.0028490901055986,0,0,0,0,0,0,0,0,0,0.143505395194184,0,0,0,0.0659747879525187,0,0,0,0,0,0,0,0.104883071322118,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286901308669528,-0.0925269013593202,0,0,0,0,0.105717434015295,0.0294503218601838,0,0,0,0,0,0,0,0.0210824024437977,0,0.303666191602961,0.0750264436388404,0,0.00734440782207102,0,0,0,0,0,0,0,0.047864995959889,0,-0.033541912098918,0,0,0,-0.011256474964664,-0.00162236926823917,0,0,0,0,0,0
X600702.SH,0,0,0.0098462165747192,0.169680830110778,0.175537406062452,0,0.0740594292840341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325233827154534,0.183883829154089,0,0,0,0,0,0,0,0,0,0,0.0954500031371349,0,0,0,0,0,0,0,0.449645468174125,0,0,0,0,0,-0.0852679339737335,0.0583021010959969,0,0,0.0292896003490304,0.0119400622102504,0,0.118081172292812,0,0,0,0
X002236.SZ,0,0,0.565733038470215,0,0,0,0,0.0173642431978692,0,0,0,0,0,0.0823066155881552,0,0,0,0,0,-0.164250668915532,0,0,0,0,0,0,0,0,0.0193729045059848,0.0335994095743273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201117881055742,0.147467905820167,0,0,0.0296288932945241,0.0593460649995051,0,0,0.0161692017973603,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.154573522356283,0,0,0,0,0,-0.115352450735806,0,0,0,0,0,0,-0.0465556305489175,0,0,-0.0415164996610084,0,0,0.0373351809073277,0,0,0,0,0,0,0,0.77758993783354,0.00440335808081202,0,0,0,0,0,0,0.0117822543833059,0,0,0,-0.0114921193037269,0.0565033731166445,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049518426297745,0,0,0,0,0,0,0.0777967723290314,0.0511153704580919,0.0653742101024879,0,0,0,0,0,0,0,0,0,0,0,0.030422997387519,0,0.187881409653523,0,0,0,0,0,0,0,0.193752073180442,0.117917512195959,0,0.0420661442020187,0.0364587393372747,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0.160232895099655,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114292118261329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131441912179012,0,0,0.118590967522572,0,0.155356684228821,0,0,0,0,0,0.0198578637852993,0.0557110123394524,0,0,-0.00769539339701782,0,0,0,0,0,0
X600563.SH,0,0,0,0,-0.111547332884356,0,0,0,0,0,0,0,0,0,0,0,0.219596300337255,0,0,0,0,-0.178474674566692,0.15034258640595,0,0.0226279844303579,0,0,0.288859323254379,-0.0865690612584931,0.257501428182969,0.144292459421595,0,0,0,0,0.189302615832946,0.10805844586424,0.00488919053027916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0.124910362652199,0,0,0,0,0,0,0.0438019010934101,0,0,0,0,0,0,0,0,0,0.0429172113520394,0.306029090126028,0,0,0,0,0.0137697210380379,0,0.0124381408321466,0,0.22406336345195,0,0,0,0,0,0,0,0,0,0.261561481685345,0,0,0,0,0.0204062685202371,0,0,0,-0.011263091010412,0,0,0,0,0,0,0
X000800.SZ,0,0,0.00376433214876022,0,0,0,0.0643453823688385,0,0,0,0,0,0,0,0,0,0,0.0179204532790487,0,0,0.0221098453486892,0.0432482566710987,0.120413752566757,0.15812800304672,0,0,0.137269128161686,0,0,0,0,0.025671398860933,0,0,0.196898431495486,0,0,0.0194165273134984,0,0,0,0,0,0,0,0,0,0,0.00751494179753338,0,0,-0.0226256458620103,0,0,0,0,0,0,0
X601799.SH,0,0,0,0.293217557968358,0,0,0,0.0524606596344455,0,0,0.396800600792576,-0.349704816944815,0.0367062090386995,0,0,0,0,0,0,0,0,0.0518060580592318,0,0,0,0,0,0,0.223148952147377,0,0,0.100391626234396,0.140047460890067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15803518069112,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392216697605476,0,0,-0.0104258743815849,0,0,0,0,0,0,0,0.486967349329963,0,0,0,0,0,0,0,0,0,0,0,0,0.0129680561738468,0.197186517717038,0,0.0841340432745285,0,0.165426216690498,0,0.0949926061412256,0,0,0.0242420468003386,0,0,0,0,0,0
X000977.SZ,0,0,0,0,-0.0505709494348893,0,0,0,0,0,0.0720537415210885,0,0,0,0,0,0,0,-0.0591483915342579,-0.174733495232083,0,0,0,0,0,0,0.0634631165219041,0,-0.0716260327424078,0,0,0,0,0,0,0,0,0,0,0,0.491411808274098,0,0,0,0.259542756142457,0,0,0.0431908071027537,0.10051470782607,0,0,0,0.00875642560157533,0,0,0,0,0,0
Change_TY3M,0,0,0.0101711115530644,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.144547686487414,0,0,0,0,0,0,0,0.107288646362126,0,-0.0159221182486709,0,0,0,0,0,0,0,0.0860347864992687,0,0,0,0,0,0,0,-0.0322067650391092,0,0.0375900564462367,0,0,0.0275715007987851,0.000276184326574669,0,0,0,-0.0212955531193389,-0.0440303318916085,-0.250019595677438,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0785381938440118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995876925627286,0,0,0,0.841188178733398,0,0,0,0,0,0
TED,0,0,0.0250959686834181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0869271752145983,-0.160677307950015,0,0,-0.153289111299518,0,-0.232580946776916,0,0,0,0,0,-0.284848371621258,0,0,0,0,0,-0.0643080232106453,0.11626336926598,0,0,0,0.592261830713209,0,0,0,0,0,0,-0.101186319955317,0.177983257871246,0,0.220406339522796,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.0169171458791235,0,0,0,0,-0.0360644840853324,0,0,0,0,0,0,0,0,0,-0.0772496613605004,0,0,0,0,0.183723963139974,0,0.0931837802062062,0,0,0,0,0,0,0,0.0701156594724668,0,0,-0.0483422523533253,0,0.0541430095502871,0,0,0,0,0,0,0,-0.0922525935055616,0,0,0,0,-0.124002551034878,-0.0299190922472625,0.0487674816679481,0,0.109853183036113,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0.0746664667137873,-0.0813635578643029,0,0,0,0,-0.17964824288216,0,0,-0.0468647815641045,0,0,0.10697903686169,0,0,0,0,0,-0.0233922005762844,0,0.18456777499818,0,0,0,0,-0.138370181351159,0,0,0,0,0,0,0,0,0,0,0,0.00430983474974914,0.0700769452322958,0.0921611596359416,0,0.0232901831163734,0,0.504633435659621,0,0,0,0,0
MKvol,0,0,0,0,0.00794203439492937,0,0,0,0,0,0,0,0,0,0,0,-0.00341166761590227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00128690760543583,0,0,0,0.010342065830423,-0.0119945004291044,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0.00772649606056041,0,0,0,0,0.00819163302656118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00506496194074161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0723917159198526,0.0549283851645486,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00782806190362372,0,0,0.00598841049749957,0,0,0,0,0,0,0,0,0,0,0,0,0.0054303925112382,0.0101370043674882,0,-0.00426388305904128,0,0,0,0,0,0,0,-0.0125043005674839,0,0,0,-0.00682464306258537,0.0154398564977684,0,0,-0.0426888602915558,0.0274245567997089,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00201335821555091,0,0,0,0,0,0
