,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X000625.SZ,X300124.SZ,X002371.SZ,X002304.SZ,X000725.SZ,X000338.SZ,X000063.SZ,X000596.SZ,X600031.SH,X000100.SZ,X300014.SZ,X600089.SH,X002179.SZ,X000157.SZ,X600703.SH,X002236.SZ,X002463.SZ,X000977.SZ,X002241.SZ,X002049.SZ,X600372.SH,X002129.SZ,X600741.SH,X000661.SZ,X600584.SH,X600522.SH,X002028.SZ,X601877.SH,X600183.SH,X000800.SZ,X600066.SH,X600418.SH,X601799.SH,X000921.SZ,X002156.SZ,X002074.SZ,X002007.SZ,X000988.SZ,X600460.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0.0370824681632821,0,0,0,0,0,0.0871837111052239,0,0,0,0,0,0.0427427521622968,0,0,0,0,0.0325634992615269,0,0,0,0,0,0,0,0.0143946949944762,0,0,0,0,0.0666306527487425,0.039932149958778,0,0.00884029114678061,-0.0529248495241906,0,0.0582105054003984,0,0,0,0.00456910336785777,0.0189142043026403,0,0,0,0,0,0
X000661.SZ,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.599862911100724,0,0,0,0,0,0,0,0,0,0,0,0,0.0696510468373607,0,0.0310082227696351,0,0,0,0,0,0,0,0,0,0,0,0.284727522637865,0,-0.248771411026031,0,0.150307921295704,-0.0432477021121134,0.129318589433137,0,0,0,-0.0208506136744648,-0.0329043052733736,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0.0529367101011173,0,0,0,0,0,0,0,0,0,0,-0.263880618188651,0,0,0,0,0,-0.160685723131992,0,0,0,0.498314170814569,0,0,0,0,0.00888584526460054,0,0,0,0,0,0,0,0.119762821754534,0,0,0.172134857294093,0,0,0.260964115534002,0,0,0.0753850706661267,0,0,-0.0175510248404193,-0.007797657153555,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,-0.107652754892597,0,0,0,0,0,0,0,0,0,0,0,0,0.21063893360657,0,0,0,0,0,0,0,0,0,0,0.0702810370460502,0,0,0,0,0,0,0,0,0,0,-0.0145639064086145,0.00303584964115691,0,0.0867045366340641,0,0.163574954873352,0.347268011390171,0,-0.0169951061019653,0.039870668117732,0,0,0,0,0,0
X002028.SZ,0,0,0,-0.0151802414316579,0,0,0,0,0,0,0,0,0,0.138555192891643,0,0,0,0,0,0,0,-0.0904111843538759,0,0,0,0,0,0,-0.0325123109785028,0,0,0,-0.141163284908545,0,0,0,0,0,0,0,0,0.229095468596271,0.289036605514061,-0.139985888480572,0.140724143467104,1.73472347597681e-18,0,0,0,0,0,-0.127663429303015,0.214026673888563,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008696775424648,0,0,0,0,0.13032006717975,0,0.0810881720905975,0,0,0,0,0,0,0.0982475339838373,0,0,0,0,0,0,0,0,0.0611884412740784,0,0,0,0.045506757815787,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.135840618570159,0.0316700766154329,0,0.122456694168953,0,0.0603856261548258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229536953130658,0,0.13479835053502,0,0,0.071574873998422,0,0.034287114457424,0,0,0,0,0,0,0,0.200995245676167,0,0,0,0,0,0,0.0156215184371785,0.0125160746965137,0,0,0,0,0
X000800.SZ,0,0,0.0216294590925159,0,0,0.0418781328491012,0,0,0,0.0761040366222802,0,0.154642820438701,0,0,0,0,0,0,0,0,0.117355374180723,0,-0.301180702243019,0,0,0,0.0498121073021814,0,0,0,0,0,-0.0022308853185116,0,0,0.241055972948974,0,0,0,0,0,0,0.149611046908354,-0.000987798414041237,0,0,0,0,0,0,0,0,0.0237227733743884,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0.195328025120799,0,0.0503588003127502,0,0,0.123728570190252,0,0.0963791908725492,0,0,0,0,-0.226947739773538,0.159902455979741,-0.0417531456106175,0,0,0,0,0,0,0,0,0,0,0,0.03853541658529,0,0,0,0,0.163634131265545,0,0.238526685029077,0,0,0,0,0,0,-0.0162259610350688,0,-0.181678324149293,0,0,0,0,0
X600418.SH,0,0,0,0,-0.11495058664607,0,0,0,0,0,0,0.661310098227773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032140304737327,0,0,0,0,0,0,0,0,0,0,0,0,0.583536049161027,0.183378280090515,0,0,0,0,0,0,0.0471324696429414,0,0,0,-0.0279394375675286,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0.0697871258963175,0,0,0,0,0,0,0,0,0,0,0,0.0791869832507429,0,0,0.0500866412892003,0.0248404528274624,0,0,0,0,0,0,0,0.0962632922548401,0,0,0,0,0,0.085197268214262,0,0,0,0.0080349966406344,0,0,-0.133518066316393,0,0,0,0.0119819424591986,0.0678738543709767,0,0,0,0,0
X000921.SZ,0,0,0,0,0,-0.119753345640318,0,0.427404310131659,0,0.0873699882599897,0,0,0,0,0,0,0,0.0925246949381199,0,0,0,0,0,0,0,0,-0.0451446783322398,0.0548135567925712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134359610396079,0,0,0,0,0,0,0,0,0,-0.012260482508324,0,0,0,0,0,0,0
X002156.SZ,0,0,0,0,0,0,0,0,0.369681429625632,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.0681952296482161,0.599426579491194,0,0.0447043951584911,0,0,0,0,0,0.170116615549254,0,0.0126840378048916,0,0.115181032631327,0,0,0,0.00538145292159229,0,0,0,0,-0.0494740061455997,0,0,0,0.0268990161173288,-0.121433167557753,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,-0.141533231973383,0.0570270091755544,0,0,0,0,0,0,0,0,0,0,0,0.64557556346329,0,0,0,-0.00501485170294091,0,0,0,0,0,0.0262227257460837,0.0542266613297292,0,0,0,0,0,0,0.0323922032914018,0,-0.0609582053399442,0.0724919560687377,0,0,0,0,0,0,0,0,0.00799850885289918,0.0434196909484096,0,0,0,0,0,0
X002007.SZ,0,0,0,0.0299448552138214,0,0,0,0,0,0,0,0.114211951619591,0,0,0,0,0,0.0966297632578211,0,0,0.167050500701549,0,0,0.0720764618379335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029962482442464,0,0,0,0,0,0,0,0,0.0152119952877612,0,0,0.0350841487473846,0.0172467229982475,0,0,0,0,0,0
X000988.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190557009157841,0.104978086664197,0.116735162568264,0.0757740668263137,0,0,0,0,0,0,0.215899801526841,0,0,0.292928072517048,0,0,0.0131248625130181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,-0.0288883074478744,0,0,0.0697467918890285,-0.100062770996775,0,0,0,0,0,0,0,0,0,0,0,0,0.152311757830948,0,-0.0152628458689309,0.162205800238262,0,0.103238232542905,0.0725777405302718,0.163222999289056,0,0,0,0.0252698019428899,0,0,0.0182249664682169,0,0,0.19921746723776,0,0,0,0,0,0,0,0,0,-0.00826633109527138,0,0.100510129360717,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.223864497800105,0,0,0,0.0725520769490518,0,0,0,0.0798644539773471,0,0,0,-0.0686694042295563,0.0641467553092871,0,0,0,0,0,0,0,0,0,-0.0680004975154125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181134784372282,-0.27342136603768,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124897891398722,0,0,-0.409308519967501,0,0,0,0,0,0,0,0,-0.206275457251195,0,0,0,0,0,0,0,0,0,0,0,0,0.21859377689102,0,0,0,0,0,0,0,1.56760892692163,0,1.35095570619636,0,0,0,0,0,0
TED,0,0,0,0,-0.0923091905126812,0,0,0,0,0,0,-0.0696434838399818,0,0,0,0,0,0,0,0,0,0.0893648371999102,0,0,0,0,0.0879716267048354,-0.0357185463705803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.333000766896148,0.222156481921389,0,0,0,0,0,0,0.717480977283128,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.193951520391598,0,0,0,-0.039427673795422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.312663532273967,0,0,-0.11709151863858,0,-0.0455663480306218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364018787576174,0,0,0,0,0,0,0,0.0279849249939095,-0.0722485367070196,0,0.789730756332353,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,-0.0905943671647942,0,0,0,0,-0.0435763575979243,0,0,0,0,0,0.03909848261363,0,0,0,-0.0622498019556633,0,0,0,0,0,0,0.0235844636447758,0,-0.088682316651487,0,0.00455966158568734,0,0,-0.0470025320911991,0.0594860901446888,0,0,0,0,0,-0.0708267167520089,0.141927562815433,-0.0227356073799244,0,0.0154229463854966,0.0982016455057926,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000329676899188852,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.00014377217861262,0,-0.000479305500577974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000830566080046292,0,0,0,0,0,0,0,0,0,0,0,-0.000715336329278636,0,0,0,0,-0.00013536509771098,0,0,0,0,0,0.000900552700339243,0.00164498930389564,-0.000650173145920876,-0.000173143056591151,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000186571742241544,0,0,0,0,-0.00300739037789613,-0.00287612200149671,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00193438683432057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00220828639250873,0,0.00717476170213446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000739379256022611,0,0.00197262518173788,0.00354049807311429,-0.000702394130789517,0,0,0,0,0,0
