,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X600104.SH,X002415.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X000568.SZ,X002475.SZ,X600690.SH,X000338.SZ,X600741.SH,X000596.SZ,X600809.SH,X000661.SZ,X601877.SH,X600703.SH,X002236.SZ,X000100.SZ,X600183.SH,X000157.SZ,X300003.SZ,X002007.SZ,X300142.SZ,X600271.SH,X300124.SZ,X002179.SZ,X000625.SZ,X002241.SZ,X600498.SH,X002506.SZ,X002129.SZ,X600177.SH,X600867.SH,X002049.SZ,X600487.SH,X300014.SZ,X000050.SZ,X300146.SZ,X600066.SH,X002463.SZ,X002371.SZ,X000977.SZ,X000066.SZ,X300136.SZ,X002008.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002371.SZ,0,0.175221381314632,0,0,0,-0.0274637431315739,0,0,0,0,-0.0907427856162474,0,0,0,0,0,0,0,0,-0.164923258533926,-0.018435861693353,0,0,0,0,0,0,0,0,0,0.273207858518569,0,0,0,0.0557006070033229,0,0,0.0673654182324168,0,1.38777878078145e-17,0,0,0,0.0755793741382391,0,0.271016179122473,0.217289511357899,0,0,0.258189537657495,0,0,0.0746289314564976,0,0,0,0.00278153672924476,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990143436793183,0,-0.237377860042659,0,0,0.0404800568216493,0,0,0,0,0.180035735809894,0.0365120266481073,0,0,0,0,0.333623881787914,0,0,0,0,0,0,0,0,0,-0.294711072821669,0.165564516142796,0,0,0,0.363142662746623,0,0.113307761850789,0,0.405699535264532,0,0,-0.0266154591249235,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0.17377086033652,0,0,0,0,0.0512716450806341,0,0.37100418716069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0424026893048197,0,0,0,0.18550032251704,0.262160996173705,0,0.0133404181867433,0,0,0,-0.0275146146004532,0,0,0,0,0,0,0
X300136.SZ,0,-0.0382935834170022,0,0,0,0.00339329298025165,0,0,0.133450926897234,0,0,0,0,0,0,0,0,-0.0167056252509866,0,0.273134869742888,0.0925735823137616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487394230901634,-4.33680868994202e-19,0,0,0,0,0.0419538236652316,0,0,0,0,0.405925048152453,0,0,-0.00407334492268734,-0.007253841332327,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,-0.201927279849606,0,0,0,0,0,0,-0.0538027909845931,0,0,0,-0.0733361060693123,0,0,-0.0837119292473843,0,0.0947869548494721,0,0.266557007588321,0,0,0,0.192726282964332,-0.0528210674980597,0.819858036286328,0,0,0,-0.109542635082527,0.203311244643843,0,0,0,0.022452338311543,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0932251970937611,0,0,0,0,0,0,0,0.250856256053738,0,0,0,0,0,0.138660910375202,0,0.102802164769157,0,0,0,0,0,0,0.1222277473585,0,1.73472347597681e-18,0,0,0.241067454867481,0,0,0,0,0.100344155477426,0,0,0,0,0,0,-0.00786167507953608,-0.00543109493008099,0,0,0,0,0,0
Change_TY3M,0,-0.191691450154283,0,0.0604360110502429,0,0,0,0,0,0,0,0,0,0,0.141141183771964,0,0,0,0,0.014368366211285,0,0,0,0.0246020334524551,0,0,0.219652899622695,0,0,0,0,0,0,0,0,0,0.0122064759800448,0,0,0,0,0,-0.0548395168008783,0,0,0,-0.0140320750241149,0,0,-0.271524403360641,0,-0.0448215577563142,-0.0616987793130841,0,0,0,-0.125888938332331,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0807666117127641,0,0.140662134977262,0,0,0,-0.243371579553181,0,0,0,0.159804573936469,0,0,0,0,0,0,0,-0.244971828967854,0,0,0,0,0,0,0,0,0,-0.15624598538564,0,0,0,1.21807158974386,0,0,0,-0.498298197501873,0,0
TED,0,0,0,0,0,0,0,0.0239998611317373,0,0,0,0,0,0,-0.0981619978279122,0,0.3993331158894,0,0,0,0,0,-0.151590311932314,0,0,0.320563631922087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684822078388107,0,-0.807098004763512,0.825882188968054,0,0,0,0,-0.573220310555909,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.0308939311309419,0,0,0,0,0,0,0,0,0,0.0116443503324489,-0.00735560951275595,0,0,0,0,0,0,0,0,0,0.0285470892157825,0,0,0.0294857233772023,0,0,0,0,0,0,0,0,0,0.0638992879894539,0,0,-0.0302691738532966,-0.0550701751574361,0,0.0342530288401148,0,0.00725454183757807,0.0123727202381832,0,0,0,0,0,0
MKreturn,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0294889557278063,0,0,0,0,0,0,0.0496819275958411,0,0.0770300924862498,0,0,0,-0.0170981940953642,0,0,0,0,0,0,0,0,0,0,0.0521553260306624,0,0,0,0,-0.0180724770807885,0,0,-0.188404946024985,0.0381531949539303,0,-0.0796130890733603,-0.039161703585328,0,0,0,0,-0.0314847767547358,0.0293062042070263,0,0,0,0.00277362769154854,0,0
MKvol,0,0,0,0,0,0.006739613105498,0,0,0,0,0,0,0,0,0.00657219577774102,0,0,0,0,0,0,0,0,0,0,-0.00182398096479255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102597363046166,0,0,-0.000924880641245344,0.0137118456966016,0,0,0,-0.00929508627900731,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.35478939865862,0,0,0,0,0.0824045988928184,0,0,-0.442011498040901,0,0,0,0,-0.197288725028496,0,0,0,0,0,0,0,0.974258315420992,0,0.682324809895425,-0.770558362254951,0,0,0,0.856881036348675,-0.0929427200241112,0,0,0,0.108150328971404,-0.77738866455441,-0.392321756214242,0,-0.459349788074889,0,-0.0465082435056768,0,0,-0.185307555283613,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00513815324055035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0036923176538193,0,0.00220808042415871,0,-0.0047494109603776,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112154636137793,0,0,0,0.00701907867740262,0.0113483600709717,-0.000567329678880151,0,0,0,-0.0404530121123619,0,0
CarbonVol_Hubei,-0.0174104369579573,0,0,0,-0.0141121305754683,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0119396834837533,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.00114149305832339,0,-0.00495673181292055,0,0,0,0,0,0,0,0,0,0.0174657837330075,0,0,0,-0.0386402028222337,0.0239451808358577,-0.0508734700202774,0,0,0,0.00710235094024438,0,0
