,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600690.SH,X002475.SZ,X600276.SH,X600104.SH,X000651.SZ,X300014.SZ,X000625.SZ,X002129.SZ,X300124.SZ,X600031.SH,X000725.SZ,X002371.SZ,X003816.SZ,X000596.SZ,X000063.SZ,X002049.SZ,X002241.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X000661.SZ,X601877.SH,X600522.SH,X300142.SZ,X002074.SZ,X600741.SH,X002180.SZ,X600460.SH,X000733.SZ,X000100.SZ,X600884.SH,X600702.SH,X000799.SZ,X000157.SZ,X002236.SZ,X600584.SH,X601799.SH,X000800.SZ,X002414.SZ,X600563.SH,X002176.SZ,X002056.SZ,X600779.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0652592828021451,0,0,0.368130829994837,0,0.0380322435563528,0,0,0,0,0,0,0,0,0,0.0877726240894468,0,0,0,0.0786405295265875,0,0,0,0,0,0,0,0,0,0,0,0,0.143507590853251,0,0,0,0,0,0,0.0209263117149899,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.00644634594662093,0,0,0,0.0677671003395915,0,0,0.10844301072992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00637628571105058,0.242032994385073,0,0,0.337824771036645,0,0,0,0,0,0,0,0,0,0,0,-0.032598229169121,0,0,0.083579289840948,0,0,0,0,0,0,0,0,0,-0.029755657844469,0,0
X002179.SZ,0,0,0,-0.0251317871063064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233021174287833,0,0,0,0,0,0.105016872753837,0,0,0.0053160416592371,0,0,0,0.205980764610755,0,0,0,0,0.0524115965686296,0,0,0.0711628059387752,0,0,0.0263941218357928,0,0,0,-0.029641600321661,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.0330700368884177,0,0,0,0,0,0,0,0,0,0,0,0,0.0567085822812651,0,0,0,0,0,0.0217361460178773,0,0,0,0,0,0,0,0.154714045306095,0,0,0,0,0,0,0,0.0140697074611282,0.263411651757972,0,0,0,0,0,0,0.0321104679774355,0,0,0,0,0.167797783731795,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0.196179933354041,0,0,0.0458268300103916,0,0,0,0,0,0,0,0,0,0,0.0360854804952524,0,0,0,0,0,0,0,0,0.00785837160011778,0,0,0,0,0,0,0.077293834936505,0,0,0,0,0,0,0,0,0,0.0291560409359356,0.230650066176572,0,0.0284731237152627,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00887829216657432,0,0,0,0,0,0,0,0.0431338710254836,0.168521392948854,0,0,0,0,0,0,0.171673968648844,0,0.162155479796144,0,0,0,0,0,0,0,0,0,0,0,0,-0.0417645181664074,0,0.266952697736524,0,0,-0.0124448129111344,0,-0.00401380923602867,0.0438203735223296,0,0,0,0,0,0
X600522.SH,0,0,0,0.182892094087017,0,0,0,0.0836075571415847,0,0,0,0.0937962645074253,0,0,0,0,0,0.0300269794813648,0,0,0,0,0,0,0,0,0.109613251214704,4.33680868994202e-19,0,0,0,0,0,0,0.217222683518632,0,0,0.0492853275062349,0,0,0,0,0,0,-0.0213551481619034,0,0,0.0122924283452143,0,0,0,0,-0.0114395384934548,0,0,0,-0.0173928169749312,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.306689095720085,0,0,0,0.0600300526457554,0,0,-0.407400721335669,0,0.060777907668098,0,0,0,0,0,0,0,0,0,0,0,0,0.17859855502697,0,0,0,0.249157036293044,0,0.13152124783706,0,0,0,0,0,0,0,0,-0.242888991923794,0.126618462186709,-0.125038916190009,0,0,0,-0.0516319907126065,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0.128296039374465,0,0,0.0809894787806234,0,0,0,0,0,0,0,0,0,0.293370926658749,0.0399433991447211,0,0.0400612734002734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111924360338363,0,0,0,0,0.0227809295903919,0,0,0,0.063275122374636,0.16997453627887,0.111918812019199,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0.015178117936901,0,0,0,0,0,0,0,0,0,0.107725238035552,0,0,0,0,0.0569107650499996,0,0,0,0,0,0,0,0,0,0,0,0,-0.0533575583156997,0,0,0,0.0561054861418396,0,0,0,0,0,0,0,0,0.296001434372765,0.187237412171635,0,0,0,-0.0111193367344637,0,0,-0.0187480669980824,0,0,0,0,0.005752995413715,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0921563020654051,0.0969351595981079,0,0,0,0,0,0,0,0,0.0402359611266357,0.0503976314683903,0,0.048967800376804,0.0801200717529081,0,0,0,0.0345010547451703,0,0.0717984634575933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371818993584841,0.180341290579659,0,0,0,0.0129447808482079,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401542912215863,0,0,0,0,0,0,0.0999489882440962,0,0,0,0,0.0370299005732584,-0.0858068593965049,0,0,0.119472230374005,0,0,0,0,0,0,0,0,0,0,0,0,0.0983743744212366,0,0.0445564526327064,0,0,0.0732883244085146,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374632758728574,0,0,0,0,0.0415614369522253,0,0,0,0.0164067707621979,0,0,0,0,0,0,0,-0.027405954343564,0,0,0,0,0.117896513527671,0,0,0,0,0,0,-0.253321438647627,0.0182857563006205,-0.094521026448445,0,0,0,0.0859020178865037,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.779290824501938,0,0,0,0,0,-0.0783367349609018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218799513136671,0,0,0.192576235393675,0.0815631453963553,0,0,0.0480115461981168,0,0.0566475125333169,0,0,0,0,0.00757802321714635,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0.111806620407945,0.25845424366892,0.101100812242183,0,0,0,0.0211991907016127,0,0,0,0,0,0,0,0,0.106134629037354,0,0,0,0,0.0261393809834896,0,0,0,0,0,0,0,0,0,0.0450777382793788,0,0,0.0148402483247073,0,0.0293005873207259,0,0.10926576666511,0.155427545102683,0,0,0.0262136633978185,0,0,0,0,0,0
X600702.SH,0,0,0,0.0193210568181556,0,0,0,0,0,0,0,0,0.0703510324816315,0,0,0,0,0.0296974365065435,0,0,0,0,0,0,0,0,0,0,0,0,0.0954823824687339,-6.93889390390723e-18,0,0,0,0,0,0.00760313981955063,0,0.777254465744514,0,0,0,0,0,0,0,0.0285528746722615,0,0,0,0.0125991802041356,0,0,0,0,-0.0359717161738854,0,0
X000799.SZ,0,0,0,0,0,-0.0688084702710822,0,0,0,0,0,0.113024980538201,-0.0422570527747966,0,0,0,0,0.0579930842131252,0,0.0324233937396759,0,0,0,0,0,0,0,0,0,-0.00386479442617244,-0.0393195231638098,0,0,0,0,0,0,0,0.573732544685515,0,0,0,0,0,0,0,0,0,0,0.00902056449937486,0,0.00628996132767106,0.0328190188525859,0,0,0,0.00290424966842985,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814475662098786,0,8.67361737988404e-19,0,0,0,0,0,0,0.0990737873184283,0,0,0,0,0,0,0.0138795948504056,0,0,0,0,0.184792540589294,0,0,0,0,0,0,0,0,0,0,0,0.0466074059067728,0.139344743600929,0,0.0276169610950353,0,0,0,0,0,0,0
X002236.SZ,0,0,0,-0.156560499609289,0.562618430091921,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.193309531323228,0,-0.00839303586134393,0,0,0,0,0,0,0,0,0,0,0.0186397206344113,0,0,0,0,0,0,0,0,0,0,0,0,0.0991417044328373,0,0,0.0102161755926518,0,0,0.166863442023535,0,0.023657007833333,0.0202041387632766,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0.0528029239025006,0,0,0.0186334185994197,0.0387952925631182,0,0,0,0,0.0775725815060608,0,0,0,0,0.0262803164425067,0,0.168399299684384,0,0,0,0,0,0,0.0296454292479732,0,0,0,0,0,0.0822003699656181,0,0,0,0,0,0,0,0,0,0,0.0987502290559365,0.1184111116764,0,0,0,0,0,0,0,0,0
X601799.SH,0,0,-3.46944695195361e-18,0,0,0,0,0.114419880385168,0,0,0,0.0947417214605051,0.0119515183122439,0,0,0,0,0,0,0,0,0,0,0,0,0.367208131846109,-0.191062110268279,0,0,0.164253468676187,0,0,0.10139291529919,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11677194790346,0.0100736465815523,0,0,0,0.10129289575541,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0.0490191040937417,0,0,0,0,0,0,0.0113467771337294,0.138881881016163,0,0,0,0,0,0,0,0,0,0,0.0350268651409679,0,0,0,0,0,0,0,0,0.136946812110801,0,0,0,0.19950208883155,0,0,0,0,0,0,0,0,0,0,0.139739707213009,0.00974366220745142,0,0,-0.0249697373842012,0.0215125730551291,0,0,0,0.0970209450051125,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0.181181883956308,0,0,0.177118105115712,0,0.0674202338348611,0,0.0898997397499294,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0342582837412878,0,0,0,0,0,0,0,0,0,0,0,0.00868080159381137,0,0,0,0,0.0650873314070383,0,0,0,0,0.0235600587155128,0.166689462778014,0,0,0.00820661115616503,0,0,0,0,0,0,0
X600563.SH,0,0,0,-0.201262068285008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119998471285798,0,0,0,0,0,0,0,0,0.0092230813303096,0,0,0.140773679364028,-0.0432599033048139,0,0.0274449350670338,0.29573444174472,0.217331075943703,0,0,0.106673037097063,0,0,0,0,0,0.0647055020823013,0,0,0,0,0.12031400235411,0,0,0,-0.0141097902380532,0,0,0,0,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0,0,0.180429068739898,0.0125282390817864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450753579817497,0,0,0,0,0,0,0,0.122339453497265,0.0592583612789046,0,0,0,0,0.131747805307088,0,0,0,0,0.17678353806264,0,0,0.0675480142487509,-0.132110589833702,0,0,0,0,0,0
X002056.SZ,0,0,0,0,-0.0384975208896158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212934225145349,0,0,0,0,0,0.148647902219825,0.109443680546728,0.357447908918279,0.175746153617718,0,0,0,0,-0.0719293398897974,0.150018715928992,0,0,0,0.235002262221371,0,0
X600779.SH,0,0,0,0,0,0,0,0,0.429825629192263,0,0,0.0927288456658803,0,0,0,0,0,0,0,0,0,-0.118282589787788,0,0,0.0432411682686045,0,0,0,0,-0.0318001124201398,0,0,0,0.0211102757579183,0,0,0,0.238337721585106,0,0.126529437648562,0,0,0,0,0,0,0,0,0,0,0,0.00574046995221509,0.0845686606454539,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.202575038714756,0,0,0,0,0,0,-0.0517803601977709,0,0,0,-0.117367323070986,0,0.0692006900706954,0,-0.0483599460199484,0,0,0,0,0,0,0,0,0.107766658198976,0,0,0,0,0,-0.045709662518585,0,0,0,0.19938105050924,0,0,-0.052310891662652,-0.0441896906613274,-0.109495407144454,0,0,-0.129242863838781,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753908219868886,0,0,0,-1.95689213968781,0,0
TED,0,0,0,0,0,-0.0951602243361907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552635192768283,0,0,0,-0.0524402056356637,0,0,0,0,0,0,0,0,0.237975220225488,0,0,0,-0.0372823453448316,0,0,0,0,0.109587860426988,0,-0.250988757568609,0.194005232965281,0,0,0,0,0.0846283149098418,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0146944092808195,0,0,0,0,0,0,0,0,0,0,0.0494794089715284,0.0698294139412025,0.0695037534752316,0,0,0,0.00824819272384677,0,0,0.0897865912984044,0,0.0300557402118611,0,0.0425196083139788,0,0,0,0,0,0,0,0,0.00761404250999022,0,-0.138368597042471,0,0,0,0,0,0,0,-0.0690971328516589,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.240997426296872,0,0,0,0.08862710290826,0,0,0,-0.143004309427079,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043731557058306,-0.0537891888996517,0,0.112853077161439,-0.0521443846921886,0,0.157319141116615,0,0.0107213754562339,0,0.0305894476110399,0,0,-0.0435585929920789,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.00142159312231256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00142109949197977,0,0,0.000418788143188972,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000180876504010647,-0.00156189811607003,0,0,0.00881750249962102,-0.00605735144652886,0,0,0,0.0158572002510001,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.0431905517546292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384993517592475,0,0,0,0,0,0,-0.0307376319064755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202515404496247,0,2.16840434497101e-19,0,0,-0.487505032246971,0.374913909021344,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00518584566140168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00207788068692935,0,0,0,0,0,0,0,0,0,0.0021677509374837,0,0,-0.0574568718916716,0.0298802970853329,0,0,0,0.014809431512343,0,0
CarbonVol_Hubei,0,0,-0.00132258500678603,0,0,0,0,0,0,0,0,-0.00258072513938679,0,0,0,0,0,0,0,-0.00635260054822344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000498089169901425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0438855012702529,0.0265161893940998,0,0,0,0,0,0
