,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X000568.SZ,X600031.SH,X600809.SH,X002304.SZ,X600690.SH,X600104.SH,X000725.SZ,X000661.SZ,X300014.SZ,X000063.SZ,X600703.SH,X300124.SZ,X000338.SZ,X003816.SZ,X002241.SZ,X000100.SZ,X000596.SZ,X000625.SZ,X002371.SZ,X600741.SH,X000157.SZ,X002129.SZ,X002007.SZ,X002049.SZ,X002179.SZ,X601877.SH,X002414.SZ,X600584.SH,X000799.SZ,X002236.SZ,X600183.SH,X000066.SZ,X300142.SZ,X000800.SZ,X601799.SH,X300003.SZ,X002008.SZ,X002074.SZ,X600779.SH,X000547.SZ,X000977.SZ,X600118.SH,X002508.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000799.SZ,0,0,0,0,0,0,0,0.0337427948273772,0.0739044328362104,0.110646872798966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200891983569645,0,0,0,0,0,0,0,0,0,0,0,0.164914461684237,0,0,-0.0764882887739614,0.162357039014574,0,0,0,0.022821079766713,0,0,0,0.0193770637768044,0,0,0,0.0198942739549261,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0.099010928859072,0,0,0,0,0.137361422094177,0,0,0,0,0,0,0,0,0,0,-0.0425737221666575,0,0,0.162509778762543,0,0,0,0.101175214408125,-0.0366168387554105,0.201100952384497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387620479420726,0.0917657293257262,0,0,0,-0.0186255287934014,0,0
X600183.SH,0,0,0,0,0.122782174386973,0,0,0,-0.0510023113477794,0,0,0,0,0,0.0160902101342269,0,0,0,0.0606944478109973,0,0,0,0,-0.0498386415062719,0.26390048787592,0,0.115074201118343,8.67361737988404e-19,0.0997927625534021,-0.105986223380522,0,0,0,0,0,0,0,0,0,0,0.0281745751891984,0,0,0,0,0,0.111400402946352,0,0,-0.0435358322673205,0,-0.0414352565375068,0.059600093275174,0,0.0712067202470539,0,-0.0086474915531608,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0289444075898125,0,0,0,0,0,0,0,0,0.205088398379116,0,0,0,-0.0658458340016734,0,0,-0.0536906331817069,-0.0280818862941149,-0.0242329926274746,0,0,-0.100671621304897,0,0.194275185265933,0,0,0.297565562152302,0,-0.00651519721915082,-0.0296139719497434,0,0,0,-0.0125540474599778,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356885017311199,0,0.28335546853328,0,0,0,0,0,0,0,0.226064898385218,0,0,0,0,0.266307671828023,0,-0.085081847215573,0,0.109729939431581,0,0,0,-0.0559034397914442,0,0,0,0,0,0,0,0.0306953889018861,0,0,0,0,0,0,0.00161387694415776,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0.194300654295957,0,0,0,0,0,0.0657935115217403,0,0,0,0,0,0.178403902578139,0,0.0579114313947337,-0.0200535088969197,0.0847035699149304,0,0,0.055796009635348,0,0,0,0,0,0,0,0,0,0,0,0,0.00612691214365478,0,0,0,0,0,0,0,-0.0012078989185442,0,0,0,0,0.00554088713067147,0,0
X601799.SH,0,0,0,0,0,0,0,0.365522667805623,0,0.0158254213002436,0,0,0,0.0922569243102677,1.0842021724855e-19,0,0,0.117252376251138,0,0,0,0,0,-0.0429258776204961,0,0,0,0,0,-0.0398121241080087,0,0,0,0,0,0,0,0,0.00302927839477694,0,0,0.0710327817205159,0,0,0,0,0,0,0.0210798422751588,0,0,-0.045343573771792,0,0,0,0,-0.00112307783959489,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261336155202669,0,0,0,0,0,0,0,0.305768954470663,-0.166112574825834,-0.0935541980985171,0,0,0.0549550766770613,0,0.168371040983361,0,0,0,0,0.109990927808213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0726250807112113,0.0722685796478462,0,0,0,0.036160794156464,0,0
X002008.SZ,0,0,0,0,0,0,0,0,-0.0529153981533928,0,0,0.107171998640981,0,0.102041278816279,0,0.134936382622104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159568502126945,0.205163665376452,0,0,0,0,0,0,0,0,0,0.249687523338748,0,0.0776752927933964,0,0,0,0.105895513258068,0,0.052065964969098,0,0,0,0,-0.0275641655553291,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.101205940387546,0,0,0.20187386000978,-0.33980894906929,0,0,0,0,0,0,0,0.0785528839036772,0,0,0,0.33416668051537,0,0,0,0,0,-0.0454556336767634,0,0,0,0,0,0,0,0,0,0,0,0,-0.0646334613233009,0,0,0.424394073007902,0,0,-0.0262373989983975,0,0,0,0.00177870036337112,0,0
X600779.SH,0,0,0,0,0,0,0.2237841433147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447151742803507,0.0325230588509518,0,0,0.0483666551216816,0,0.0364492852615495,0,0,0.155527476437923,-0.0847442237109095,0,0.325960912130469,0,-0.0801097918615956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0700999828890418,0,0,0,0,0.00879550189494618,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0.00580116387460281,0,0,0,0,0.119066989773569,0,0,0,0,0,0.0810631916500126,0,0,0,0,0,0.0545836659497878,0.196170740491139,0,0.0950598177815793,0,0,0.081375179418284,0,0,0,0.096744067831739,0,0,0,0,0.0286506616743066,0,0,0.0747869953361922,0,0,0,0,0,0,0,-0.0208071868823309,0,0,0,0.00246240965958419,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,-0.0467673180258209,0,0,0,0,0,0.0716199645283869,0,-0.206849546847186,0,0,0,0,0,0,0,0,0,0,0.274934660989164,0.22636401187083,0,0,0,0,0,0,0,0.0806074504588607,0,0,0,0,0,0,0,0,0,0.102970129643609,0,0,0,-0.0184447966040602,-8.67361737988404e-19,0,0,0,-0.00936081283432546,0,0
X600118.SH,0,0,0,0,0,0.112853399229555,0,0,-0.0603944420224999,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0860460291777297,0.147430780411856,0,0,0,0,0,0,0,0,0,0.213966717317744,0,0,-0.0350098707709507,0,0,0,0,0.0266073751221448,0.0144262711712291,0,0,0,0,0.0328188929645681,-0.0210145579120495,0,0,0,0.00160674249183275,0,0
X002508.SZ,0,0,0,-0.239064884804472,0,0,0,0,0.0427327526591069,0,0,0.0298372845939928,0,0,0.196296802789879,0,0.0113162266609343,0,0,0,0,0,0,0.00187253668246215,0,0,0.00787660441977981,0,0,0,0,0,0,0,0.182289068349981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012717814331725,0,-0.0356362128544268,0.100198006312547,0,0,0,-0.0261197398766822,0,0
X600372.SH,0,0,0,0,0,0,0,0.142367436194444,0,0,0,0,0,0,0,0.0613233474349303,0,0,0,0,-0.0287536032685111,0,0,0.0370656788947151,0,0,0,0,0,0.048331473044996,0,0.155802179203306,0,0,0,0,0,0,0,0,0,0,0.00179735862957858,0.137719322523254,0,0,0,0.088035357861728,0,0,0,0.0184864242671817,-0.0620868651112879,0,0,0,0.00665793357307836,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038545850870885,0,-0.153018763707062,0,-0.0183503998002589,0,-0.0503263809104209,0.0547811181050772,0,0,0,0,0,0,0,0,0,0,0.101615173739897,-0.0807901436898482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00461744725095064,-0.076897446100649,0,0,0,-0.0115606062830846,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.339616974645967,0,0,0,0,0,0,0,0,0,0,0,-0.466335848391662,0.0462708044219133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,1.54278170621496,0,0,0,0.0498937670236964,0,0
TED,0,0,0,0.655847167435631,0,0,0,0,0,0,0,0,0,0,-0.132805205850008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.396150955065228,0,0,0,0.393909391104135,0,0,-0.328948511184403,0,0,0.696573029145869,0.0427034807286048,0,0,0,0,0,0,0,-0.101210245964565,0.335248086038531,0,0,0,0,0.0700180169574188,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032876641445059,0,0,-0.0726657631002578,-0.00613686570797182,0,0,0,0,0,0,0,0,0,0,0.0607746837481221,0,0,-0.038591731782042,0,0,0,0,-0.0550829873466698,0,0,0,0,-0.00451472807154219,0,0,0,0,0.00597425306905742,0,0
MKreturn,0,0,0,0,0,0,0,-0.0397418152837605,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170465119437528,0,0,0,0,0,0,-0.0318124818250842,0.0308580188212924,-0.0332373734213376,0,-0.0729419631680027,-0.0175529433745648,-0.00324148795563113,0,0,0.00964149386713966,0,0,0,0,0,-0.0368745196344494,0,0,0,0,0,0,0,0,0,0.00978657139124033,0,0,0,-5.42101086242752e-20,0,0
MKvol,0,0,0,0,0,0,0,0,0.000312683631918836,6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0,0,0.00169110752020595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000629828029169375,0,0,0,0,-0.00169253020066233,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757893724116393,0.746658827829119,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.0010290777458029,0,0,0,0,0,0.000816489185452803,0,0,0,0,0,0,0,0,0,0,0,0,0.00227083887172121,0,0,0,0,0,0,0,0,0,0,-0.000565365599923071,0,0,0,0,0,0.000208300937316145,0,0,0,-0.00108647627662652,0,0,-0.00466531362273782,0.000842688255403194,0,0,0,-0.00145806488865262,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.00181587305995852,0,0,0,0,0,-0.000136751755774148,0,0,-0.000539853808695706,0,0,0,0,0,-0.00060301396688848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000394929491136271,-0.00217726024381122,0,0,0,0.00118042952696755,0,0
