,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X000568.SZ,X600741.SH,X002475.SZ,X000338.SZ,X002241.SZ,X000100.SZ,X600066.SH,X002236.SZ,X600118.SH,X600271.SH,X002456.SZ,X601877.SH,X000157.SZ,X600177.SH,X300124.SZ,X600372.SH,X600522.SH,X600089.SH,X002007.SZ,X002085.SZ,X002508.SZ,X000981.SZ,X300003.SZ,X002294.SZ,X600867.SH,X600699.SH,X000559.SZ,X002180.SZ,X000066.SZ,X300136.SZ,X000623.SZ,X002292.SZ,X600498.SH,X002074.SZ,X002426.SZ,X000596.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600498.SH,0,0,0,0.0950279473592536,0,0.167934700560772,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377212707893206,0.0654998656179299,0,0.585767477099941,0,0,0,0,0,0,0,-1.73472347597681e-18,0.138940664762919,0,-0.257108751357062,0,0,0,0,0,-0.0193311616938332,-0.00663471292674965,0.002337859187921,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.10125718156074,0,0.201610870733849,0,-0.0650757282571068,6.93889390390723e-18,0,0,0,0,0.260264164760343,0,0.169467449030948,0,0,0,0.0117645036659778,0,0,0,0,0,0,0,0,0,0,0.356161275044788,0,0,0,0,-0.0389839366399121,6.93889390390723e-18,0,0,0,0,0,-0.0457535596110287,0.00410044422985023,0,0,0,0,0,0
X002426.SZ,0,0,0,-3.46944695195361e-18,0,0,0,-0.0209999929106271,0,0,0,0,0,0,0,0,0.0177725864180916,0,0,0.217591247121866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200487788958614,0,0,-0.127538908470355,0,0,-0.0556827717287704,0,0.0832376238238988,0.380699125010645,0,0,0,0,0,-0.0183186283149547,0.0218418324908805,0,0.367009501673149,0,0,0,0
X000596.SZ,0,0,0,0,0,0.394092004292531,0,0,0,0,0,0,0.152961046950453,0.0931049053780533,0,0,0,0,0,0,0,0,0,0,0,0.0150332596659641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282424274121253,-0.0415654660017694,0,0,0,0,0,0,0,-0.0493418918476213,0.023006293819764,0,0,0,0,0,0
Change_TY3M,0,0,0.0351637613678441,0,0,0,0,0,0,-0.0619671427730719,0,0.133601459762315,-0.157301213764565,-0.127725755587939,0,-0.598577251945917,0,0,0,0,0,0,0,0.358975149791183,0,0,0,0,0,0.334264288854603,0,0,0,0,0,-0.136660115779764,0,0,0,0,0.13954208763969,0,0,0,0.048475455118774,0,0,0,0,0,0.0708546524199031,-0.00210402336522113,0,0,0,0,0,0
Slope,0,0,-0.536521304678297,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67737868786773,0,0,0,-0.00854755408040483,0,0,0,0,0,0,-1.26071970280584,0,0,0,0,0,-0.594152401259088,0,0,0,0,0.108104555580356,0,0,0,-0.0253422400018255,0,0,0,0,-0.126655178448085,0,1.34477050478729,0,0.422920786634289,0,0,0,0,0,0
TED,0,0,2.25806184146918,0,0,0,0,0,0,-0.185791965967975,0,0,0,0,0,0.405114981971664,0,0,0,2.58435956568164,0,0,0,0,0,0,0,0,0,1.0068583905917,0,0,0,0,-2.77555756156289e-17,0,0,0,0,-3.06921691648921,-1.16175344533078,0,0.755173423327794,0,0,0,0,0,0.78787690149484,-1.38397224522595,1.29833968523458,0,-0.537152013933408,0,0,2.8572776783074,0,0
RealEstate_excess,-0.0369741275283,0,0,0,0,-0.293550182535083,0,0,0,0,0,0,0,0,0,0,0.148539520192475,0,0,0,0,0,0,-0.0454091454988002,0,0,0,0,-0.141640059232918,0,0.181389344085581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158237603674606,0,0,0,0,-0.027575044300043,0.00185483155033169,0,0,0,0,0,0
MKreturn,0,0,0,-0.0142047261850838,-0.0311378767912812,-0.0129722787168578,0,0,0,-0.0667967612748902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100435176753106,0,0,-0.0145240261451797,0,0.0316434581298462,0,-0.0833176615902344,0,0.0805692398957467,1.73472347597681e-18,0,-0.0147598056226845,0.00722679405568571,0.0943877691644423,0,0,0,0,0
MKvol,0,-0.00052403915885147,0,0.000274721292035879,0,0,0,0,0,0.000699409347951576,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,-0.0017907404290804,0,0,0,0,0.00166922562320033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000323035927431045,0,0,0,0,0,-0.00125411287705057,-0.00146992533340352,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.0452823235716457,0.0653998335776896,0,0,0,0,0,0,0,0,-0.0102549457557148,0,0,0,0.117282531463342,0,0,-0.0736213019820482,0,0,0,0.0326932332381809,0,0.0175244293492326,0,0,0,0,0,0,-0.00835571722473798,0.00822827718861238,-0.0812894015693479,0,0,0,0,0,0,-0.0407314246529081,0.0343732517918234,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113216397677876,0,0,-0.00150994254035961,0,0,0,0,0,0,0,-0.00212003100055176,0,0,0,0,-0.00658316073384398,0,0,0,-0.0205246779511786,0,0,0,0,0,0,0,0,0,-0.000903240214849813,0,0,0,0,0,0,-0.00108894574524629,0.0118572809370705,-0.0124397531864471,0,0,0,-0.00652940968111435,0,0
CarbonVol_Hubei,0,0,-0.00579697853876379,0,0,0,0,0,0,0,0,-0.000925744881103302,0,0,0,0.00705726479335641,0,0.0135595706853281,0,0,0,0,0,6.81527672237067e-05,0,0,0,0,0,0,0,0,0,0,0.00190991557099985,0,0,0,0,0,1.35525271560688e-20,-0.00831351374409671,-0.0199784222551371,-0.00994224549463351,0,0,0,0,0,0,-0.0105720301943215,0.00666476076388591,0,0,0,0.0318617039230626,0,0
