,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X600276.SH,X000651.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X600703.SH,X600741.SH,X000338.SZ,X000568.SZ,X300003.SZ,X600271.SH,X601877.SH,X002236.SZ,X002008.SZ,X600487.SH,X002456.SZ,X300124.SZ,X600809.SH,X000661.SZ,X000596.SZ,X000100.SZ,X000977.SZ,X600867.SH,X002179.SZ,X600066.SH,X300142.SZ,X000625.SZ,X300136.SZ,X600498.SH,X600566.SH,X002007.SZ,X002294.SZ,X000157.SZ,X002241.SZ,X300146.SZ,X600522.SH,X002180.SZ,X002049.SZ,X000869.SZ,X600089.SH,X600177.SH,X002371.SZ,X600584.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000977.SZ,0,0,0,0,0,0,0,0,0,0.18580112166939,0.0550115464283212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838116426458819,0,0,0,0,0.171531959576811,0,0,0,0,0,0,0.0125494206405658,0.51578889488673,0,0,-0.0278360847517574,0.299980918152841,0,0,0,0,0,0.185051658333346,0,0,-0.0402716520384077,-0.0456061730757429,0,0,0,0,0,0
X600867.SH,0,0,0,0,0.448931387644161,0.651604200508294,0,0,0,0,0,0,0,0,0,0,0.0491212529388266,0,0,0,0,0,0,0.0532223248501011,0,0,0,0,0,0,0,0,-0.418011259629824,0,0,0,0,0.333341595297393,0,0,0,-0.0935286861297605,0,0,0,-1.38777878078145e-17,0,0,0,0,0.119022786649462,-0.0311051350937815,0,0,0,0,0,0,0
X002179.SZ,0,0,0.0606557136464911,0,0,0,0,0,0,0,0,-0.27750441878598,0,0,0,0,0,0,0,0,0.213173418654231,0,0.0534552893415146,0,0,0.120264458969764,-0.0257996230562288,0,0.0852661821128242,-0.0458594416497362,0,0.164578007357718,-0.103301347748344,0,0,0,0,-0.059480756535978,0,0,0,0,0,0,0,0,0,0,0.0832318671898159,0,0,0.0297187306871233,0.0409065024927957,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0.0671615351976427,0,0,0,0.247238158885411,0,0,0,0,0,0.130808073295328,0,0,0,0,0,0,0,0,-0.0790401826704211,0,0,0,0,0,0,0,0.10454856694675,0.0160826926087999,0,0,0.264788825199661,0,0,0,0,0,0,0,-0.0150049404492688,0,0,0.0541596004186871,0.0562527256980735,0,0,0,0,0,0
X300142.SZ,0,0,-0.0195091096425854,0.148724003399533,0,0,0,0,0,0,0,0,0,-0.0841984314620572,0,0,0,0,0,0,0,0,0,0,0.161440782949496,0.49825997473721,0,0,0.361882099144375,0,0,0,0,0,0,0,0,0.0186169233629,0,0,0,0,0,0,0,0,0,0,-0.43748163601229,0,0,0.0197030245332213,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,-0.117033603858027,0,0,0,0,0,0,0,0,0,0.0602819795121228,0,0,0,0,0.0843477698929513,0,0,0,0.153950971940761,0,0,0,0.109447089225115,0,0.146581669229281,0,0,0,0,0,0.0221662032676102,0,0.0134869939450443,0,0.0471813206046043,0,0.0590764216917639,0,0,0,0,0,-0.0212705697795527,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.0749032293431828,0,0,0,0,0,0,0.164260124870276,0,0,0,0,0,0.181727766511009,0,0,0,0,0,0.0225352730351314,0,-0.000248322996311788,0,0,0,0,0,0,0,0,0,0.319184605477701,0.132220674201976,0.228749823875165,0,0.00333694008294373,0,0,0,0,0,0.0243604220423281,-0.00449655682022699,-0.0106220333854649,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0.143552904813356,-0.143813275682258,0,0.0187774461155363,0,-0.0326438744678928,0,0,0.370314122417821,0,0,0.217619046966201,0.410125897724114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175309676444581,0,0,0.0684522970614968,0,0,-0.0190321546326811,0.00725422245590981,0,0,0,0,0,0
X600566.SH,0,0,0,0,0.199378110623449,0,0,0,0,0,0,0,0.0496171482889718,0,0,0,0.191230554560057,0,0,0,0,0.036586390812902,0,0,0,0,0.0379526380399331,0,0,0.307026487591149,0,0.0564036207215504,0,0,0,0,0,0,0,0,0.148403926627064,0,0,0,0,0.12105497409493,0,0,0,0,0,-0.00941353683510116,-0.0282967866229168,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.573978406574162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471132814785316,0,-0.0512502311859769,0,0,0,0.461133070302102,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,-0.107615917341457,0,0,0,0,0,0,0,-0.0299026456168442,-0.0773047938046966,-0.0018615442999739,-3.65509531396195e-05,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0.16304833057115,0,0,0,0,0.0278740525390577,0,0,0,0,0,0,0,0,0,0.0590117515209063,0,0,0,0,0,0.0585940176576974,0,0,0.0835206642769939,0.144460245376684,0,0,0.0279277098973199,0,0.0773638196396507,0,0,0.134013228164376,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0074162555335969,-0.0174675478208929,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0693184826206341,0,0,0,0,0,0,0,0,0,0,0,0.0272424392769755,0,0.0500561527258346,0,0,0,0,0,0,0,0,0,0,0,0.0296405125701834,0.0488662095458344,0,0,0,0,0,0,0,0,0,0.0120081481606917,0,0,0,0,0,0,0,-0.00843373597205742,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.062937904288406,0,0,0,0,0,0,0,0.128446647485992,0,0,0,0,0.11289494417177,0,0.137646755983775,0,0,0,0,0,0,0,0.0954721786727915,0,0.0357140605900818,0,0,0,0,0,0,0,0.311541872686284,0,0,0,0,0,0,0,0,-0.00795587067915983,-0.0128239441562239,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0.115824194655552,0,0,0,0,0.0350739983219665,0,0,0,0,-0.0385607151516507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214347555388379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493611561319896,-0.0173777679809438,0.0622037053081558,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.183019219771194,0,0,0,0,0,0,0.0509482210922299,0,0,0.112130217367185,0,0,0,0.280925577272888,0,0,0,0,0,0,0.0517016799006349,0,0,0,0,0,0.0589772724798389,0,0,0,0,0,0.245234205571713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0.16522885850287,0,0,0,0,0,0,0,0,0,0,0,0,0.0104834281566213,0.0309900158009419,0,0,0,0,0,0,0,0,0,0,0,0.136487392265258,0.0826321870258003,0,0,0,0,0,0.0672097637186508,0,0.317797039397288,0.0714095944564847,0,0,0,0,0,0.189404982876672,0,0,0,0.194347158527544,0,0,0,0.0169907818365703,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0.0861177180156123,0.178171191648518,0,0.0147650104482787,0,0,0,0.00325932280969924,0,0,0,0,0,0.0666280040346361,0.129039601994171,0,0,0,0,0.139896544427961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415754651421525,0,0,0,0,0.112148740472724,0.388967419753516,-0.130654681908056,0.00223906441171163,0.00321667980949083,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0.197208594849956,0,0.0533344876086745,0,0,0,0,0,0.118105059507248,0,0,0,0.129113818323036,0,0,0,0.330654031497425,0,0,0,0,0,0,0,0.0643252902634404,0,0,0,0.00275751239242549,0,0,0,0,0,0,0,0,0,0,0,0.0440575878417871,0,0,-0.00318281458124223,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.12813679881299,0,0,0,0,0,0,0.0177060571712015,0,0,0,0,0,0,0,0,0,0.112983774260927,0,0,0,0,0,0,0,0,0,0.0422611383168172,0,0,0,0,0,0.00023822658151503,0,0.293816485148031,0,0,0,0,0,-0.0194683514110126,0,0,-0.0162428952047626,-0.0325136019956213,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,-0.0365081865022637,0,0,0,0.0421455210144382,0,0,-0.0423902034874143,0,0.083883415310594,0,0,0,0.0711213127796248,0,0.136875041910049,0,0.0256178114082251,0,0,0,0,0,0,0,0.0599989453662505,0,0,-0.0476523544679508,0,0,0.075329967009443,0,0,0,0.0972225665173784,0,0.0927021898403204,0,0,0,0,0.00920683733729266,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,-0.239765877699336,0,0,0,0,0.185605551537674,0,0,0,0,0,0,0,0,0,0,0,-0.103292037521965,0,0,0.099254022121004,0,0,0,0.0132452375442197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36024844321595,0.388992162157153,0,0,0,0,0,0,-0.0114608805603269,-0.0261855074857329,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373455730042207,0,0,0.219344306959487,0,0,0,0,0,0,0,0.0055576386347894,0,0,0,0,0,0,0,0,0.459608360345369,0,0,0,0,0,0,0,0,0.20357961321942,0,0,0,0,0,0,0.0131553408564838,0.029430979445056,0,0,0,0,0,0
Change_TY3M,0,0.0550377035555003,0,0,0.562386356426469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0842281453863455,0.0241982619319349,0,-0.246940226126744,-0.182971101091404,0,0,0,0,0,-0.0722813882699794,0,0,0,0,0,0,0,0,0.104960670366369,0,-0.317840556977339,0,0,-0.130749711913996,0,0,0,0,-0.0146696890470789,-0.0377973342597583,0,0,0,0,0,0
Slope,0,0,0,3.46944695195361e-18,0.0510668654703836,0,0,0,0,0.242499881218399,0,0,-0.472258246543898,0.960448499171978,0,2.23983426860807,0,0,0,0,0,0,0,0,0,-2.11050859263119,0,0,-2.1792178530044,0,0,1.37002896202181,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.361923502373985,0,0,0,-1.21565200011891,0,0,0,5.21284143238091,0,0
TED,0,0,0.916126719185588,0,0,0,0,0,0,-0.651164718393655,0.420615507443584,0,0,0,0,0,0,0,0,0,0.0213691084907781,0,0,0,0,-1.77830458215555,0,0,0,0,0,0,0,0,0,0.122971430187946,0,0.244584827010136,0,0,-0.36642211349632,0.240610269446536,0,0,0,0,0,0,0,0,0,-0.429769351926275,0,0,0,0,0,0,0
RealEstate_excess,-0.0305596912251525,0,0,0,0,0,-0.0180148687784739,-0.0800440968063685,0,0.121974842127992,0,0,0,0,0,0,0,-0.0660811529475763,0,0,0,0,0,-0.102029870575824,0,0,0,0,0,-0.000721412793573085,0,0,0,0,0,-0.0633790763213564,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021009824869651,0,0.00136975353626005,-0.00569635886022038,0,0.0188041441155075,0,0,0,0
MKreturn,0,0.168037966735974,-0.0353528361958461,0,0,0,0,0,0,0,0,0,0,0,0,0.0930519432538279,0,0,-0.11621095144163,-0.0508065950178106,0,0,0,-0.0369121567743786,0.0182614894874961,0,0,0,0,0.0278838289459418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181029590024306,0,-0.00321484749001768,-0.00891781328649955,0.501699835749017,0,0,0,0,0
MKvol,0,0,0.000962259586153943,0,0,0,0.00134923304865601,0,0,0,0,0,0,0,0,0,0.00158191269718729,0,-2.71050543121376e-20,0,0,0,0,0,0,0,7.09502808418865e-05,0,-0.000675187431841719,0,0,0,0,0,0,-0.00132960325898621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113202662728773,-0.0025559623662832,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00888375893997185,-0.0213286666535295,0,0,-0.00524987058731687,-0.00826377033753951,0,0,0,0,0,0,0,0,0,0,0,-0.0110986929568809,0.0317228416094787,0,0,0,0,0,-0.00660871654259022,0,0,0.0175300638974334,-0.0437671684425337,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.0131341644788306,-0.00126734855967389,0.00399829094595808,0,0,0,0,0,0,0.0174685998674654,0,0.00330920725013337,0.0139718710738271,0,0,0,0.00073593105316328,0,0,0,0,0,0,0,0,-0.00148161001512654,0,0,0,0,0,0,0,0,-0.00736009780362639,0,0,0,-0.0105802154407161,0,0,5.42101086242752e-20,0,0,-0.00219175556008283,0.00542724704787492,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.00907075288269563,0,-0.0150445544341188,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00700191022828772,0,-0.0067473170518444,0,0.014815174294086,0,0,0.00270154319554839,0,0,-0.00126691260546261,0,-0.0181950332852867,0,0,0,0,0,0,0,-0.00527881266896354,0,0,0,0,0.00118457254674019,0.00193699784035487,0,0,-0.0237096645331301,0,0,0,0
