,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600547.SH,X600011.SH,X600010.SH,X601600.SH,X601898.SH,X600886.SH,X601991.SH,X600660.SH,X600362.SH,X600795.SH,X600688.SH,X600188.SH,X600352.SH,X600111.SH,X600027.SH,X600801.SH,X000723.SZ,X601992.SH,X600489.SH,X002271.SZ,X000898.SZ,X600176.SH,X600516.SH,X000786.SZ,X002460.SZ,X000709.SZ,X600299.SH,X000629.SZ,X002466.SZ,X000883.SZ,X601158.SH,X600219.SH,X002353.SZ,X600426.SH,X601699.SH,X600612.SH,X000630.SZ,X000553.SZ,X600583.SH,X600985.SH,X000027.SZ,X600021.SH,X000825.SZ,X600578.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000709.SZ,0,0,0,0,0,0,0,0,0,0.10957552216371,0,0.060506924179981,0,0,0,0,0,0.00773398310410024,0.0589069936005218,0.0295016746462068,0,0.00261490870474645,0.0435609189051699,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.0707264868027156,0,0,0,0,0,0.0116830810495665,0,0,0.00987724786034416,0,0,0,0,0,0,-0.057042991062726,-0.0125023079916865,0.0368327911022684,0,0,0,0.0484884914318009,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114742465179252,0,0,0.0368572621359608,0,0,0,0,0,0,0.0198811241881206,0,0.0988684524805975,0,0,0,0,0,0,0.233487200987065,0.115911403084025,0,0,0.248674177315211,0,0.0129300868087749,0,0,0,0,0,0,0,0,0.0406366294759639,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.0520235692891937,0,0,0,0,0,0,0,0,0,0,-0.120965092139568,0.225186378224199,0,0,0.0518306544585254,0,0,0.160310932822611,0,0,0,0,0.301728361545122,0,0,0,0,0,0,0,0.061496620261693,0,0,0,0,-0.00964875089243573,0,0.451559858313851,0,0,0,-0.11232913277899,-0.164510497957369,0.0544648036242318,-0.0266412521167147,0,0,0,0,0,0
X002466.SZ,0,0,0,-0.269742263373902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249628722233195,0,0,-0.00705091093016136,0,0.0774463031099078,-0.174529752983933,0,0,0.287604265171723,0,0.661788230390459,0,0,0,0,0,0,0,0.0613002150661837,0,0,0,0,0,0,0.154465491542984,0,0,0,0,0,0,0.0788140352139952,0,0,0,-0.0012210009881426,0,0
X000883.SZ,0,0,0,0,0,0.0806047013310298,0.0241097381468953,0,0.138212712159182,0,0,0,0,-0.0690369119620527,0,0,0,0,0,0.0258714354192915,0,0,0.14344692858975,0,0,-0.0143685939587328,0,0,0.0504334418433215,0,0,0,0,-0.118898087808622,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0477492939194376,0,0,0,0,0,0.034293602491391,0.0216803292727168,0,0,0,-0.0326978425812289,0,0
X601158.SH,0,0,0,0,0,0,0.0562620723314881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00945658343738793,0,0,0,0.019154238491251,0,0,0,0,0,0,0.123285640826313,0,0,0,-0.0124142467662689,-2.16840434497101e-19,0,0,0,0,0,0,0.131972798296965,0.0600495088239172,0,0,0,0.00837731577408178,-0.000629731797662233,0,0,0,-0.0367402235164821,0,0
X600219.SH,0,0,0,0,0,0,0,0.091110139581198,0.0936800152427141,0.0233956964252349,0,0,0,0,0,0,0,0,0.00633075572342652,0,0,0.0705938047438681,0.0993177019824627,0,0,0,0,0,0,0,0,0,0.0716333646114164,0.0760035021329647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198865482162867,0.00249226311002479,-0.00603954452075391,0,0,0,4.33680868994202e-19,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0.084377421069947,0,0,0,0,0,0,0,-0.0480453434120552,0,0,0.00185531805446519,0,0,0,0,0,-0.0823610821986177,0,0,0,0.330006027944904,0,0,0.156102712863501,0,0,0,0.199358266418454,0,0,0,0.292499664524708,0,0,0,0,0,0,-0.234629150450251,0.046712669259653,0,0,0,0,0.044297088392622,0,0
X600426.SH,0,0,0,0,0,0,-0.0325993032416291,0,0,0.257267262436542,0,0,0,0,0,0,0,0,0.00980418930998948,0.121311721641078,0,0,0.178671085982013,0,0,0.0593512343214913,0,0,0.0268991797981009,0,0,0,0.111119923166994,0,0.0863385809410829,0,0,0,0.105267889890179,0,0,0,0,0,0,0,0,0,0,0,0,0.0189204737219717,-0.033473301151043,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948099045812078,0,0,0,0,0.0576199983955329,0,0,0,0,0,0.00427992815398817,0,0,0,0.240629060484311,0,0,0,0,0,0,0,0,0.0111038400968204,0,0,0,0.00592883261602034,0,0,0,0,0,-0.0158935562638385,0,0,0,0,-0.00785938840694021,0,0
X600612.SH,0,0,0,0.148043792490301,0,0.171384822016964,0.112697313433882,0,-0.150327184340518,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00175891160497841,0.126349082907742,0.347310028087464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177121192808866,0,0,0,0,0,0,0,0,0,-0.0655319933636357,0,0,0,0.228590349925965,0,0.0165728709794852,0,0
X000630.SZ,0,0,0,0,0,0.079223100959865,0,0,0.073084033048475,0.0750718600717389,0,0,0,0,0.15714849671142,0,0,0,0,0,0,0,0.0723796040359091,0,0.101164541697576,0,0,0,0,0,0,0,0,0,0.0584999656342211,0,0,0,0.023464820746552,0,0,0,0,0.0235896086037538,0,0,0,0,0,0,0,0.0113562182304138,0.00788715557120359,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0.110159147594095,0.0294870318486244,0,0,0,0,0.0347714327509484,0,0.261233536548637,0,0,0,0,0,-0.126619913486248,0,0,0.119490363675525,0,0,1.73472347597681e-18,0,0,0.294480061716351,0,0,0,0,0,0,0,0,0,0.221198554932346,0,0,0,0,0,-0.25579868247552,0,0,0,0,0,0,-0.00150482624947153,-0.0546150616100629,0.220038367801826,0.098598029226348,0,-0.0772917876899762,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271512612663031,0,0,0,0,0.0104526106694604,0,0,0,0,0,0,0,0.0188994598920947,0,0,0,0,0,0,0,0.131233265063405,0.058488914775682,0,0,0,0,0,0,0,0.0985703427957372,0,0.0472249771812546,0,0.0392141035807315,0,0,0,0,-0.0346900102969533,0,0
X600985.SH,0,0,0,0,0,0,-0.00312551679122458,0,-4.33680868994202e-19,0,0,0.427395649764591,0,0,0,0,0,0,0.0629332392195318,0.178256114692275,0,0.0606354442317385,0,0,0,0,0,0,0,0.112859002295313,0.222948090943465,0,0,0.111498449290699,0,0,0,0,0,0,0,0,0,-0.126723918455107,0,0,0,0,0,0,0,0,0.0440559517521526,0,0,0,-0.0029211671870764,0,0
X000027.SZ,0,0,0,0,0,0.0277225880984128,0.0373161647812233,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.148987869731277,0.00365339037770429,0,0,0.0961738883479641,0,0,0,0,0,0,0.0698466076385665,0,0,0,0,0.0555540840222336,0,0,0,0.0218575532641237,0,0,0,0,0,0,0,-0.00568955353236194,-0.0148494493862455,0,0,0,0.00133689182417655,0,0
X600021.SH,0,0,0,0,0,0.164835476123474,-0.00625996184563759,0,0,0,0,0,0,0,0.188151459177291,0,0.349982974587515,0,0,0.041773992694087,0,0,-0.0185930105668667,0,0,0,0,0,0,0,0,0,0,0,-0.0636918567122448,0,0,0,-0.0978627239488638,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00792822564327253,0,0,0,-0.015650382166117,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895447175369193,0,0,0,0,0,0,0,0,0,0.0721441713240539,0,0,0,0.0513032403244214,0,0.0655267401949386,0,0.280648799158867,0,0.0600905217078764,0,0,0,0,0,0.0640787578147792,0,0,0,0,0,0,0.0139416494106866,0.00932069733175477,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,-0.24665202583741,0,0,0,0,0,0.0158959131485612,0,0.0448270865365066,0,0,0.0619241895270313,0,0,0,0,0,0,0,0,0,0,0.034285774399586,-8.67361737988404e-19,0,0,0,0,0,0,0.194883842496779,0,0.133836204178555,0.0435786511963392,0,0,0,0,0,0,0.00719625118531106,0,0,0,0,0.0478746214822902,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0626308123996101,0,0,0,0,0,0,0,0,0,0,0.0297885275431336,0,0,0,0,0,0,0.229315608712338,0,0,0,0,0.013299262460783,0,0.154473399881402,0,0,0,0,0,-0.0921064125740304,0,0,-0.0850610599171488,0,0,0,0,0,0,0,-0.578352725320989,0,-0.0239716961434017,-0.104038739154332,0,0,0,-0.141821192136974,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.259406042774463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.204213594768924,0,0,1.13597829160164,0,0,0,-0.643753984030769,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133066079028944,-0.340914360958458,0.118638583339504,-0.128798599812736,0,0,0.0623984638616499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180656332827059,0.0267567431895463,0,0,0.333008363340741,0.3624925150616,0,0,0,0,-0.806918722182293,0.807148070141877,0,0,0,0,-0.60932567737593,0,0
RealEstate_excess,0,0,0,0,0,0,0.0188602057847017,0,0,0,0,0.0651928620672772,0,0,0,0,0,0,0,0,0,0,0.00246735878090457,0,0,0,0,0,0,0,-0.0974902218999777,0,-0.0189281253259755,0,0,0,0,0,0.0429281747110167,-0.011322240139802,0,0,0,0.0492510305896559,0,0.0313036952095456,0,0,0,0,0,0.0105328866262632,0.00600150036005204,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0.119551030958681,0.0442426950416119,0,0,0,0,0,0,0,0,0,0,0,0,-0.0380906782248613,0,0,-0.00130012881598768,0.0674611439636815,0,-0.0542778571983088,0,0,0,0.235247757395692,0,0,0,0,-0.216181743216391,0,0,0,0,0,0,-0.144127526473721,0,0.113622200731828,0,-0.111582511183227,0,0,0,-0.0309158934438412,0,-0.0354662491291173,-4.33680868994202e-19,0,0,0,0.0482526353420454,0,0
MKvol,0,0,0,0,0,0,-0.0108284856520687,0.000907058816933475,0,0,0,0.00620956544425236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122959678940651,0,0,-0.00115368912983452,0,0,0,0.0103292533206177,0,0,0,0,0,-0.0224622370952051,0,0.00385097804204346,-0.0050368188539438,0.0162138389269807,0,0,0,-0.0096007669768848,0,0
CarbonVol_Shenzhen,0,0,1.87155157227925,0,0,0.401361592729906,0,0,0,0,0,0,0,0,0,0,0,0,-0.437163727096152,-0.295530537880835,0,0,-0.48446448813045,0,0,0,0,1.11201667504821,0,-6.93889390390723e-18,0,0,0.074822711944608,0,-0.690999141962909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120075427619345,-0.576354939096002,-1.07069887597614,0.611171833692372,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.010504019630137,0.000656719803672846,0,0,0,0.0106376325064234,0,0,0,0,0,0,-0.0120441129937915,0,0,0,0.00473628690753442,0,0,0,0,0,-0.00546402231510653,0,0,0,0,0,0,0.0158812736460052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011821725439938,-0.00281989128711509,0,0,0,-0.0422769803270968,0,0
CarbonVol_Hubei,0,0,0,0,-0.0399859605408843,0,-0.00348683248186345,-0.0186853626394216,0,0,0,0,0,0,0,0,0,0,0,0,-0.00365510641918341,0,0,0,0,0.0147150235900098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00207899627499802,0,0,0,0,0,0,0,0,-0.0656321452978802,0.02424886421315,-0.0524389106289146,0,0,0,0.00535926248692872,0,0
