,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600795.SH,X601991.SH,X601600.SH,X600688.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X600583.SH,X601158.SH,X601992.SH,X000027.SZ,X000539.SZ,X600309.SH,X000898.SZ,X000709.SZ,X000883.SZ,X600021.SH,X600352.SH,X600660.SH,X000792.SZ,X002470.SZ,X600022.SH,X600863.SH,X600098.SH,X600489.SH,X000629.SZ,X600307.SH,X600623.SH,X601918.SH,X600578.SH,X600808.SH,X300072.SZ,X600612.SH,X600547.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600578.SH,0,0,0,0,0,0,0,0.032386214587613,0,0,0.443668973469413,0,0,0,0,0,0,0.084348023542609,0,0.0641800565635497,0,0.0686510651246724,0,0,0,0,0.0277513363048162,0,0,0,0,0,0,0,0,0,0.0607567655832717,0,0.0255746975553651,0,0,0,0,0,0,0,0,-0.0120016729932158,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0.0454530970664917,0,0,0,0,0,0,0.0714084429429614,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0.102881372820115,0,0,0,0.163841533164504,0,1.73472347597681e-18,0,0,0,0.112166510338324,0.119121754743004,0,0,0.0226041512656687,0,0.00867030336224765,0.100860796292168,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X300072.SZ,0,0,-0.0339635267593974,0,-0.0389235105208002,0,0,0,0,0,0,0.0820238749723357,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156432926491184,0,0,0,0,0.257304974306812,0.31923926986842,8.67361737988404e-19,0,-3.46944695195361e-18,0,0,0,0,0.0163783390942731,0,0.0102280162338103,0,0.398415343541694,0,0,0,0,0.0668810730780087,0,-0.469051869172083,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0.0967783785704302,0,0,0,0,0,0,0,0,0,0,0.0522915989690006,0,0,0,0,0.171793770654046,0,0.153930947113254,0,0,0,0.161597010404096,0.00642585292143082,0,0,0,0,0,0,0,0,0,0,0.0603748713585713,0,0,-0.0131769246786253,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.124698772700211,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.271928448120775,0,0,0.0692956209731998,0,0.0103799248043326,0.160999089453993,0.0395120953385702,0,0.0136576484217347,0,0,0,0,0,0,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0.0297100555417471,0,0,0.26850686804353,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0565726471128761,0,0,0,0,0,0.0372251389340076,0,0,0,0,0,0,0,0.13078466669527,0.209235771181789,0.158729602000803,0,0.0243460986946387,0,0.0464510620827481,0,0,0.014607556185587,0,0,0.0407601197109246,0,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.132101772597734,0,0,-0.0607215950772653,0.0313692713328306,0,0,0,0,0,0,0,0,0,0,0,0.0519509952987644,0,0,0.123193454832884,0,0,0.267724013327628,0,0.0448217495790464,0.0687241759218188,0,0,-0.0367511848493183,0,0,0.0533690092533062,0,0,0,-0.25391175304754,-0.0541403574326249,0,0,0,0,0,0,0,-0.0648911001199479,-0.00619977227372599,0.0237429573433405,0,0,0,0,0
Slope,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.106583559853091,0,0,0,0,0,0,0.34450693403948,0,0,0,0,0,0,0,0,0,0,0,0,-0.319929166782919,0.503970281781766,0,0,0,-0.109616810352712,0,0,0,-0.262860300932529,0,0,-0.299877189550506,0,0,1.15873700281761,0.28634150532314,-0.0981274975589057,0,0,2.67929669583617,0
TED,0,0,0,0,0.124954128168894,0,0,0,0,0,0,0,0,-1.45146140516797,0,0,0,0.284903616323788,0.0233998467747448,0.291800021157033,0,0,0,0,0,0,0,0,0,0,0,0.162862995931791,-0.202715148369214,0,-0.340350227299627,0,-0.00195433984274043,0,0,-0.00440146582094312,0,0,0,0,0,0,0,0.716428481392427,0,-0.0158619351458038,0,0,0,0,0
RealEstate_excess,0,0,-0.242868565239152,0,0,0,0,0,0,0,0,0,0,0,0.055142700188692,0,0,0,0,0,0.55987200916735,0,-0.225642421362996,-0.0911841550067889,0,0.292473964702633,-0.116266768132192,0,0,0,0,-0.0480218999953428,0,0,0,0,0,0.0824832599295658,0.0769277012273394,0,-0.0610739513412481,-0.118465490433463,-0.209597685787203,0,0,0,0,-0.0235241990474878,-0.0018605454723746,0,0,0,0,0,0
MKreturn,0.16357370390841,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.0256176276254092,0,0,0,0.14880541493919,0,0,0,0.0442139084603315,0,0,0,0,0,0,0,0.242148249429174,0,0,0,0.0292906690337238,0,0,0,0.0842520821751524,0,0,0,-0.569607888384029,0,0,0,0,-0.0371427172807541,0,0.151410743521545,0,0,0,0,0
MKvol,0,0,0,0.00329351750915297,0,0.00168965115490572,0,0,0,0,0,-0.00114721278678995,0,0,-0.0083396992843348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00302668413623276,-0.00674462691617666,0,0,-0.00382852497433815,0,0,0,0,-0.00269988015821432,0,0,-0.00370181320878786,0.00668581253050685,0,0,0,-0.0211341899367362,0.00798928003307459,0,-0.00140498671097944,0,0,0,0
CarbonVol_Shenzhen,-0.0337493738664988,0,0,0,-0.00709676416717747,0,0,0,0,0,0,0.0503219429885923,0,0,-0.0745485441622309,0,0,0,0,0,0,0,0,0.0202718729762203,0,0,0,0,0,0,0,0,0,0,-0.0740999212564878,0,0,0,0,0.0350980597944243,0,0,-0.0686426466079447,0,0,0,-0.0550587916761064,-0.0348842036615067,-0.0303890223488447,0,0,0,0,0,0
CarbonVol_Guangdong,0.00872927345569728,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100426734824657,0,0,0,0,0,0,-0.00365865870899727,0,0,0,0,0,0,0.0113303191075606,0,-0.0129175637244348,0,-0.00332544398810481,0,0,0,0.0380759882799971,0.00167570118790713,0,0.0154501100669977,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00295864441852102,3.77291771424643e-05,0,0,0,0,0,0,0,-0.002402824228801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00920896981579805,0,0,-0.00395154604699824,0,0,0,0,0,0,0,-0.00150605824040988,-2.16840434497101e-19,0,0,-0.01916082799576,-0.0142614609872385,0.00348829526669225,0,0,0,0,0,0
