,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X601600.SH,X600547.SH,X600660.SH,X600886.SH,X000792.SZ,X600795.SH,X002466.SZ,X002460.SZ,X600362.SH,X600010.SH,X000708.SZ,X600111.SH,X000301.SZ,X601699.SH,X600027.SH,X600160.SH,X600803.SH,X000877.SZ,X000983.SZ,X600489.SH,X600426.SH,X601991.SH,X000408.SZ,X000630.SZ,X000786.SZ,X000807.SZ,X601168.SH,X000933.SZ,X002271.SZ,X600985.SH,X600176.SH,X600219.SH,X600612.SH,X000932.SZ,X002128.SZ,X600096.SH,X600348.SH,X000027.SZ,X000883.SZ,X600995.SH,X000831.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600426.SH,0,0,0,0.196594093051059,0.0665488264360123,0,0,0,0,0,0,0.0511787739398225,0,0,0,0,0,0,0,0,0,0,0,0,0.000797431663712879,0,0,0,0.41094609764323,0,0,0,0,0.00921549330471513,0,0,0,0.145568556690918,-4.33680868994202e-19,0.134267385989566,0,0,0,0,0,0,0,-0.185786638569622,0,0,0,-0.0701722347522676,0.099458127210283,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0706940890388037,0,0,0,0,0,0,0.147600199372841,0.035486219308378,0,0,0,0,0,0,0,0.0204217980193966,0,0,0,0,0,0,0,0,0,0,0.257775095049584,0,0,0.0639382953271852,0,0,0,0,0,0,0,0.126209713679693,0.0573573604278668,0.182196749230942,0,0,0,0,0.0372028217109453,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,-0.0558075215859826,0,0,0,0,0,0,0.268285515934759,0.0666982919042157,0,0,0,0,0,0,0,0.0848663749696832,-0.243591272057902,0,0,0,0,0,0,0.12293969204608,-0.0764784419207998,0,0,0.237678620194905,0,0,0,0,0,0,0,0.0939354503599394,0,0,0,-0.0430561075891648,0,0,0.00369207024809803,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0.0445361638397955,0,0,0,0.24001022124271,0,0,0,0,0,0,-0.0797284791821914,0.518816839122907,0,0,0,0,0.0903932680141399,0,0,0,0,0,0,0,0,0,0,0,0.0344571063309186,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0516055911479472,0,0,0,0.00841788829352939,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0230313791507884,0,0.0675928320354968,0,0.0560422496536221,0,0,0,0,0,0,0,0,0.0467681800954422,0,0,0,0,0,-0.0735174127716497,0,0,0,0,0.0665910275499062,0,0,0,0,0,0,0,-0.232309646469721,0,0,0,0,0,0,0,0,0,0.263283767961794,0,0,-0.0826166099124091,0.286087111296257,0,-0.00493709033702648,0.0504065069684019,-0.130130311178915,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,-0.0700583004959993,0,0.408029814530616,0.0418321129555284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665191739138093,0,-0.165009734326393,0,0,0,0,0.135660560467074,0,0,0,0.0483477224826552,0,0,0,0,0.16081302485138,0,0,0,0,0,0,1.35525271560688e-20,0.159179068700491,-0.131676635359475,0,-0.000458393554732824,0,0,0,0,0,0
X601168.SH,0,0,0.0465426768766507,0,6.93889390390723e-18,0,0,0,0,0,-0.115363034586368,0,0,0,0,0,0,0,0,0,0,0,0.213491888041339,0,-0.0777935400930488,0,0,0,0,0,0,0,0.575708390916465,0,0,0,0,0,0.00240316813908582,0,0,0.133051890567838,0,0.61689029148624,0,0,0,0,0,0,0,-0.0936646574639512,0.0815014427426387,0,-0.134455776460726,0,0,0,0
X000933.SZ,0,0,0,0,0,0.107709480919932,0,0,0,0,0.212671039985301,0,0,0,0,-0.0402694119472244,0,0,0,0.0622502083356043,0.00492150074575664,0,0,0,0,0,0,0,0,0,0,0,0.00725141360089872,0.0599206098656408,0.0528807563942725,0.182856217125847,0,0,0.0898433431583566,0,0,0.153899986772347,0,0,0,0,0,0,0,0,0,0,0.0221942526904656,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.0141237846897865,0,-0.174818832104614,0,0,0,0,-0.0363168673588174,0.0694499814399903,0,0.0817773092557998,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.306469963094154,0,0,0,0,0.34673437224683,0,-0.0865049786322846,0,0,0,0,0,0.0687341203664628,0,0.0466531321990075,0,-0.00876706230499543,-0.0146786454558882,0,0,0,0,0,0
X600985.SH,0,0,0.261185651290025,0.0616183431601197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17270730122195,0.337494117879055,0,0,-0.284555196630964,0,0.341861854436455,0,0,0,0,0,0.0266208904725027,0,0,0.0587181188600804,0.102060451706873,0,0,0,0,0,0,0,0.151764969409225,0,0,0,0.0266479754143261,0.127942976179888,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0.0344548565452343,0,0.0592806168871601,0,0,0,0,0,0,0,0,0,0,0.130198403065419,0,0,0,0.256850672111857,0,0,0,0,0,0,0,0,0.00840779666442018,0,0,0,0.187284997915753,0,0,0,0.224626314567561,0,0,0,0,0,0,0,0,0,0,0.100301636765589,0.0527266676158229,0,0,0.0207057207354486,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,-0.023567104210695,0,0,0,0.083631716189463,0,0.137571642047073,0,0,0,0,0,0.0574229291674572,-0.0178254685655136,0,0,0,0.0600669339863521,0,0,0,0,-0.0243597200337069,0.293562140854417,0,-0.0848030174130244,0,0,0,0,0,0,0,0.127664910430234,0,0,0,0,0.0457354742844238,0,0,0,0,0,0,0,0,0
X600612.SH,-0.220940012203979,-0.0370901390701812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505230894899734,0,0,0,0,0,0,0,0,0,0,0.236965913936732,0,0.17938705382017,0,0,0,0,0,0,0.0256765868125015,0.365138508721374,0,0,0.0607301277942677,0,0.109330169556878,-0.000913698621960346,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.228735821646901,0,0,0,0.143131788755323,0,0.1437966303107,0.000889732555725942,0,0,0,0,-0.0589906593955037,0,0,0,0,0.0506899814828631,0.0422365817380976,0,0.148193759167633,0.0421121894255982,0.15203368261865,0.0608290477105866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120038520722832,0,-0.0474215505563399,0.0728519996665168,-0.0727212397007206,0,0,0,0,0
X002128.SZ,0,0,0,0,0.140427226073738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0499289570099185,0,0,0.136495765201989,0,0,0,0.0674882258702295,-0.0680403600378071,0,0,0.2149134518768,0.041561632184425,0,0,0,0,0,0,0,0.04383834670279,0,0,0.0796348007373093,0,0.0148493624539486,-0.0251594312100873,0.00336346324696174,-0.00329125541265822,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0758903283865271,0.213121304069457,0,0,0,0.084422973194904,0,0.0272370484409141,0,0,0,0,0.240467556872169,0,0,0,0.030013758842638,0.288964873934484,0,0,0,0,0,0.0351533241753854,0,0,0,0,0,0.00575934627260381,0,0,0,0.0343463558165478,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.26481500674108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127413887939274,0,0,-6.93889390390723e-18,0,0.119950590234882,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125546666241093,0,0,0,0,0,0,0,0.206713720910942,0,-0.0169924955866254,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0.018664501480836,0.100142378376808,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457075858479962,0,0.144103340816001,0,0,0,0,0,0.0120462906125425,-0.0863995366231663,0,0,0.0274607562694853,0,-0.0398494842590919,0,0,0,0,0,0,0,0,0,0.194232031501216,0.121516809281131,0,0,-0.00995976037666332,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0967446297104332,0,0,0,0,0.167456113654595,0,0,0,0,0.162230574621916,0.0641100067969872,0,0,0.146735000647468,0,0,0,0,0.0398394548962882,0,0.0171072147237658,-0.0191427795460247,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352291928978809,0,0,-0.00139521001481101,0,0,0,0,0,-0.0415802781669513,0,0,0,0,0,0,0,0.335790285101665,0,0,0,0,0,0,0.170407751700869,0,0.0720809318846909,0,0.0559216623043482,0.00554428630825267,0,0,0,0.119218602390268,0,0,0,0,-0.00940922535025103,-1.73472347597681e-18,0,0,0,0,0,0
X000831.SZ,0,0,0,-0.0780365801756964,0,0,0,0.195148821753261,0,0,0,0,0,0,0,0,0.262327192010673,0,0,0,0.478534282830696,0,0,0,0,0,0,0,0,0,0.0390590884143467,0,0.0631899795472878,0.0922399014683477,0.375146777112312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0543658968056141,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0589886604015596,0,0,0,0,0,0,0.190072906875066,0,0,0,0,0,0,-0.249584290369286,0,0,0,0.0672957606857751,0,0,0,-0.205945197741154,0,0,0,0,0,0,-0.0459870263385474,0,0,0,0,0,0,0,0,0,0,0,0,0.235394560853225,0,-0.0133204524716752,0,0.202054812199438,-0.2959777878912,-0.314412935735319,0,0,0,0,0
Slope,0,-0.869513609392424,0,0.21040925348074,0,0,0,0,0,0,0,-0.564734365937068,0,0,0,0,-0.064512527027358,0,0,0,0,-0.935064413348489,0,0,0,0,0.12801419263418,0,0,-0.164124951593062,1.05377643918466,0,-0.610872718343126,0,0,0,0,0,-0.39645914739658,0,0,0,0,0,-0.0163997080897821,0,0,0,0.269471012414122,0,1.6366270365499,0,1.20804909396821,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.271130802928104,0.217567242668288,0,-0.0978228686811625,0,0,0,0.0720713757695607,0.0901362123203122,0,0,0,0,0,0,0.198054053973165,0,0,0,0.0963858622007423,0,0,0,0,0.130805202663369,0,0,-0.13886172037622,0,0,0,0,0,0,0,0,-0.164703342832146,0.752884073580931,0,-0.0737507803359579,0,0,0,0,0
RealEstate_excess,0.364203098013604,0,0,0,0,0,0,0,0,0.0349305183402891,0,0.0493183049814033,0,0,0,0,-0.0147036734357254,0,0,0,-0.16972106682487,0,0,0,0,0,0,0,0.00699541918440061,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161017287786111,0,0,-0.284233137039624,0,0,0,0,0,0,0,-0.0280432206011291,0,0.417492237284689,0,0,0,0
MKreturn,0.010080804870747,0,-0.12417170139106,0,0,0,0,0.0412037438099988,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039238463833449,-0.102005319421516,-0.0563908817464103,0,0,0,-0.0120569411079473,0,0,0,0,0,0,0,-0.04502382665077,0,0,0,0,0,0,0.176239974765528,0,0,-0.0365886236559427,0,0,0,0,-0.0964031045632893,-0.000804190184121116,0,0.213249427331862,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000309280263059351,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.000293642332775611,0,0,0,0,0,0,0,0,0,0,0,6.7762635780344e-21,0,0,0,0.00120854342208383,0,0,0,-0.000381638441718071,0,0,0,0,0,0,0,0,0,0,0,0,-0.00109013004269809,-0.000336397654109898,0,0,0,0,0,0,-0.00018737707185327,0,0,0,0,0.000726365281829104,0.00161372211025928,-0.00064156972661543,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148783568249987,0,-0.00176512491511677,0,0,0,0,0,-0.00341863935709699,0,0,0,0,0,0,0,0,0,0,0.00248525566498087,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0014433987852953,0,-0.000418945403380331,-0.00466830896135714,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.000166017187531817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00565253835825932,-0.0025514972454969,0,0,0,0,0,0,0,0,-0.00367134852435029,0,0,0,0,0,0,0,0,0,0,0,0,-0.00430125579771946,0,0,-0.00731389660311611,0,0,0,0,0.00366073783686568,0,0,0,0,0,0,0
