,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600688.SH,X601991.SH,X600547.SH,X600660.SH,X600188.SH,X601600.SH,X600886.SH,X600795.SH,X600362.SH,X000898.SZ,X600027.SH,X600299.SH,X601992.SH,X600111.SH,X600516.SH,X600808.SH,X600176.SH,X000709.SZ,X002466.SZ,X000629.SZ,X002460.SZ,X600352.SH,X002110.SZ,X600489.SH,X000825.SZ,X600801.SH,X300072.SZ,X600339.SH,X601158.SH,X600219.SH,X600426.SH,X600583.SH,X000553.SZ,X601699.SH,X000786.SZ,X000883.SZ,X000932.SZ,X000408.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600339.SH,0.433575648303557,0.0700647910013347,0,0,0,-0.000700803859527367,-0.109968466299877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.012605229000845,0.0436148205465221,0,0,0.0558378236649531,0,0,0.110366498291228,0,0,0,0,0.600727375340097,0,0,0,0,-1.38777878078145e-17,-0.0793155614864522,0,0,-4.2509729476999e-05,0.0269927538080824,0,0,0,0,-0.0780758280925647,0
X601158.SH,0.0859445880932251,0.0477953911756505,0,0,0,0,0,0,0.0451510382211098,0,0,0,0.0410735283719085,0,0.0198986714425138,0,0,0,0,0,0,0,0,0.00481942686279736,0,0,0,0.145622569834023,0,0,0.041958117538692,0,0,0,0.033185729960969,0.0253342316773979,0,0,0,0.0240930203075319,0,0,0,0,0,0,0,0,0,-0.00776086201369102,-0.0170701491622149,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,-0.0242379177657719,0.174610656059389,0,0,0,0,0,-0.0831479851283878,0,0.340906803406455,0,0,0,0,0,0,0,0,0,0,0,0.173852907338612,0.0481359663504847,0,0,0,0,0,0,-0.0630628362620342,0.025896259272084,0,0,0,0,1.0842021724855e-19,0,0.213406292162354,0,0,0,0,0,0,0.0236511852187847,0.00233711939630892,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,-0.0800802592348439,0.466258143536753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488349410121028,0,0,0,0,0,0,0,0,0,0.0589157974538277,0.150409192088483,0,0,0,0,0,-0.0224560786367006,0,0.100288410693719,0,0,0,0,0,0.0359713156293681,0,0,0,0,0,0,0
X600583.SH,0.62907808554944,0,0,0,0,0,0,0,0,0,0,0,0.117223418923663,0,0.0687085307755937,0,0,0,0,0,0,0,0,0,0,0.162338314116708,0,0,0,0.0254877546880015,0,0,0,0,0,0.0273337734443297,0.463082493181964,0,0,0,0,0,0,0,0,-0.182058632248942,0,0,0.0372603138539624,0.0133330647539827,0.0167737544748076,0,0,0,0,-3.46944695195361e-18,0
X000553.SZ,0.00285962221988232,0,0,0,0,0,0,0,0,0,0.0330266849101367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12496457176147,0,0.206206782068286,0.00335387505095779,0,0,0,0,0,0,0,0,0,0,0.47266554272469,0,0,0,0.145426860084193,0,0.00859065887126996,0,0,-0.0382092479719736,-0.0625476914742647,-0.0600953448007268,0,0,0,0,0,0
X601699.SH,0,0,0.218711677312722,0.0231251901097211,0,0,0,0,0,0,0,0,0,0.287417622524892,0,0,0,0,0,0,0,0,0,0,0.0498915711679603,0,0.0869131965050451,0,0.12695208749937,0,0,0.025622976703974,0,0.00102729647313219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00311846801989514,-0.0388105895099158,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.302304501013699,0,0.0283399992321184,0,0,0,-0.00436359645385147,0,0,0,0,0,0,0,0,0,0,0,0.0712361469191402,0,0,0,-0.104920583868208,0,0,0,0.751955239871048,0,0,0,0,0.00829310812374944,0,0,0,0.0834804849160624,0,0,-0.0821308891448959,0,0,0,0,0,0,-0.0261601272307362,-0.0469921512018989,0,0.041900341467161,0,0,0,0
X000883.SZ,0,0,0.0350845425273759,0,0,0,0,0,0.0632628992065854,0,0,0.0814598016778774,0,0,0.00572776910313479,0,0,0.0530874401278677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550103937035478,0.182702997413465,0.0336185627738027,0,0,0,0,0,0,0,-0.0249123318374763,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.00708797774664372,0,0,0,0,0,0,0.113292185516284,0,0,0,0,0.123495720473246,0,0,0,0,0.060971023817729,0.141856841443785,0,0,0,0.011745423263458,0,0,0.578525841483874,0.0322254234229115,0,0,-0.0423604728380746,0,0,0,0.000724780071023275,0,0,0,0,0,0,0,0,0,0.00257242676704069,-0.00672815163902141,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.212776118907694,0,0.116438088375339,-0.506535617008613,0,0.609462141811826,0,-0.240040202376786,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.233207887850248,0,0,0,0,0,0.130646978088227,0.109185996621991,0,0,0,0.228305989347772,0.220959740685229,-0.191384414662499,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0434375712850147,0,0,0,0,0.0706914836257389,0
X000630.SZ,0,0,0,0,8.67361737988404e-19,0,0,0.152649219107184,0,0,0,0,0,0,0,0,0,0.00261526217331544,0,0,0,0,0.118427758432456,0.0347607218164729,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.116179303819761,0.0499841724633766,0,0,0.165002361761037,0.07701793543519,0,0.0160697583127083,0,0,-0.0104093693565626,-0.0069930178536493,0,0,0,0,0,0
Change_TY3M,-0.149707512794142,0,0,0,0,0,0,0,0,0,0,0,0,-0.272686008038775,0,0,0,0,0,0,0,0,0,-0.0344536539987456,0,0.135009785546034,0,0.23129276249595,0,0,0,0,-0.0860953723746935,0,0.0901095927541983,-0.371029656403816,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0761589077066609,-0.135115830391665,0,0.550525808752435,0,0,0,0
Slope,0,0,0,0,0.804398972022896,0,0,0,-0.578013777166814,0,0.718635846062313,0,0,0,0,0,0,0,1.03125457266425,0,-0.9848141325322,-0.776168366068848,0,-2.009914420988,0,3.46944695195361e-18,0,0,0.516761940724035,0,0,0,0,0,0,0,0,0,0,1.6840066954076,0,0,0,0,0,-1.55758362966645,0.518005428037354,0,-0.767868519591842,0,-0.735013665715538,0,0,0,0,0,0
TED,0,0.00649528232810146,0,0,0,0.183608833545754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.589172528718069,0.283297304139826,0,0,0,0,0,0,0
RealEstate_excess,0,0.018205333894426,0,0,0,0.0295352243391104,-0.108350371336539,-0.0611300017449199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185393067369007,0,0.0160489333512909,0.045208105995428,0,0,0,0,-0.0359417431089883,0.0653723349613342,0,0,0,-0.0910895190276285,0,0,-0.103783945848121,0.0883401250161474,0,0,0,0,-0.00139531163351316,0.00471903382226624,-0.0141467748195849,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0425948136229907,0,0.113502659447313,0,0,0,0,0,0,-0.343375366465922,0,0,0,0,1.73472347597681e-18,0,0,0.206353155919535,0,0,0,0,-0.154366123731739,0,0,0,0,0,-0.079464445794919,-0.138995720437377,0,0,0,0,0,0,0.09439782973935,0,0,0.0921295745120511,0,0,-0.0840961656772597,0,-1.73472347597681e-18,-0.00738268842212527,-0.053266596832944,0,0,0,0,-0.0328377195640551,0
MKvol,0,0.00337716346649889,0,0,0,0.00245545494587692,0,0,0,0,0,0,-0.000597248071595419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000871911232901355,-0.000320053650898053,0,-0.00217124624954125,0,0,-0.000416975160393392,0,0,0,0,0,0,0,0,0,0.000736903628976156,0.000291717358815563,0,0,0,0.0317091111366044,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0160090156464161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018309598848008,-0.0181557158453806,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00392119807402102,0,0,0,0,0,0.0108737167491693,0,0,0,0,0,0,0,0,0.0010566583990929,0,0,0,0,0,0,0,0,0,0,0,0.0173898072883199,0,0,0.00709524927611675,-0.00721059096663098,0,0,0,0,0,0,0,0,0,0.00395945640199582,0,-0.00281977298150562,-0.00561335495238229,0,0,0,0,0.202797924688998,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.00205018255334222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00101086293699411,0,0,0,0,0,0,0,0,-0.00420843530387416,0,0,0,0,0,0.000225982811132772,0,0,0,0.000432602229926939,-0.00145120261276499,0,0,0,0,0,2.16840434497101e-19,0,0,0.00692672751581638,-0.00495896980504347,-0.00827372286165284,0,0,0.0174046282706398,0.0892758370511787,0
