,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600010.SH,X600019.SH,X601898.SH,X300072.SZ,X600688.SH,X600795.SH,X601600.SH,X600188.SH,X600547.SH,X601991.SH,X600027.SH,X600157.SH,X600362.SH,X600886.SH,X600111.SH,X601992.SH,X600309.SH,X600489.SH,X600660.SH,X600623.SH,X600299.SH,X002466.SZ,X002075.SZ,X000792.SZ,X601158.SH,X000709.SZ,X000723.SZ,X000898.SZ,X600352.SH,X600583.SH,X000408.SZ,X000883.SZ,X000959.SZ,X000983.SZ,X600549.SH,X000539.SZ,X000027.SZ,X600176.SH,X002470.SZ,X600021.SH,X000630.SZ,X600126.SH,X000012.SZ,X600098.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.135234012643657,0,0,0,0,0.295272149006346,0,0.175816485648381,0.0923693085006093,0,0,0,0,0,0,0.00642096346204823,0,0,0,0.0314006490102537,0,0,0,0,0,0.0368348746863799,0,0.0919724924391186,0,0,0,0.110330332971081,0,0,0.0803031754316663,0.269667156920602,0,0,0,0,0.135547234300197,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.028379197836983,0.00203506780972547,0,0,0,0,0,0,0,0,0,0,0,0.0158683956025916,0,0,-0.0346346181963443,-0.0140341979639004,0,-0.00613205306702873,0,0,0,0,0,0,0,0,0.0737078838278901,0,0.0253125367625712,0,0,0,0,-0.00223845541507999,0,-0.0356319837553434,0,0,0,0,0,0,0,-0.00280606802261561,-0.0555193062088824,0,0,0,0,0
Slope,0,0,0,0,0.127989248769849,0,0,0.258321871092392,0,0,0,0,0,0,0,0,0,-0.126399259896226,0,0,0,0.205179328166889,-0.0348677407579877,0,0.163839559830215,0,0,0,0,0,0,0,-1.30765091965615,0,0,0,-0.187132644168204,0,0,0.220455025420782,0,0,-0.165494005157061,0,0,0,0.315014363984648,0,0,0,0,0,0.0462688293147401,0,0,0,0,0,0
TED,0,0,0,0,0.179782445437001,0,0,0,-0.0306744548166981,0,0,0,0.0479266073443921,-0.0235565316555455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0491326190157095,0.025373671021509,0,0,0,0.43631347120091,0,0,0,0,0.208503261980898,0,0
RealEstate_excess,0,0,0,-0.295924473848097,0,0,0,0,0.0134766270131223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822303531190233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358624635828938,-0.0959361687074364,0,0.00397599020309416,0,-0.0455495871710282,0,0,0,-0.0313025551360263,0,0,0,0,0,0.418584991018041,0,0,0,0
MKreturn,0,0,0,-0.0092393254471882,0,0,0,-0.108430365358126,0.0111620520249362,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,-0.0558516465624962,0,-0.0137163421074234,0.0741184073230262,0.0118493630893992,0.0737205284703263,0,0,0,-0.0227814990514929,0,0,-0.101036549945832,0,0,0,0,0,-0.0351094603936513,0,0,-0.0273323536726333,0,0,0,0,0,0,0,0,-0.0108864398758846,0,0.10912888996458,0,0,0,0,0
MKvol,0,0,0,0,0.00301935783355527,0,0,0,0.00835500439816231,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,-0.000962433955580722,0,0,0,0,0,0,0,-0.000888692380690611,0.0035690370505457,0.0042573865789189,0,0,0,0,0,0,-0.0067436879358667,0,0.000968349766239998,0,0,-0.00144672443024276,0,0,0,0,-0.053707241310898,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0.0525230044171028,0,0,-0.0341587395653524,-0.00635043415907718,-2.16840434497101e-19,0,0,0,0,0,0,0.0252144769141289,0,0,0,0,-0.0430433391961375,0,0.0152340959416229,0,0,0,0,0,0,0,0,0,0,-0.00961096768234157,0,0,0,-0.0599836795311805,0,0,0,0,0,0,0,0,-0.0743860765289859,0.0902936041796399,0,0,0,0,0,0.12984173019207
CarbonVol_Guangdong,0,0,0.00151638131603886,0,0,0,0,0,0,5.42101086242752e-20,0,0,0.00302814936651787,0,0,0,0,0.00234376953401013,0,0.00340860886181856,0,0,0.000761223595920369,0,0,0,0.0102937136524662,0,-0.00925112659838344,0,0,0,0,0,0,0,0,0.00151305389404797,0,0.00486823841725709,0,0,0,0,0,0,0,0.00111798581066593,0,0,0,0.00558092649226374,0.0125178407229413,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.00506162543849039,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.0184683706101124,0,0,-0.0116555099478772,0,0,0,0,0,0,0,0,0,0,0,0,-0.00143976051074322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0424981519322816,0,0,0,0.334411907696046,0,0
