,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X002466.SZ,X600585.SH,X600019.SH,X000792.SZ,X600011.SH,X601898.SH,X600111.SH,X000301.SZ,X600660.SH,X002271.SZ,X600010.SH,X000708.SZ,X601600.SH,X600547.SH,X000877.SZ,X600886.SH,X600426.SH,X600795.SH,X600362.SH,X000983.SZ,X601699.SH,X600176.SH,X600027.SH,X600803.SH,X601991.SH,X000786.SZ,X600995.SH,X000807.SZ,X600160.SH,X000629.SZ,X000408.SZ,X600096.SH,X600219.SH,X600489.SH,X002080.SZ,X000723.SZ,X600378.SH,X000831.SZ,X000933.SZ,X600348.SH,X000630.SZ,X300037.SZ,X600141.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002080.SZ,0,0,0,0,0,0,0,0.0441155587110325,0,0,0,0,0.0424367835288557,0,0.02374273447352,0,0,0,0,0,0.08423916687405,0,0,0,0,0,-0.136786705537911,0,0.0670415373953129,0,0.0875538836965881,0,0,0.0990691695713005,0,0.0443260360214583,0,0,0,0,0,0,0,0.191435914145059,0,0,0,0.263004541557596,0,0,0,-0.00345516994736056,0.005989564746941,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0.115691772588923,0,0,0,0,0.273697124471063,0,0,0,0,0,0,0,0.0690207254461574,0,0,0,0,0,0,0,0.0625603433611972,0,0.0220907205522493,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0325813344652237,0,0,0,0,0.0912447123393103,0,0,0,0,0,0.0145628026567461,0.0159722777592728,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0.221415547402463,0,0,0,0,0,-0.150986796943462,0,0,0,0,0,0,0,0,0,0,0,0,-0.103000429135077,0.0402991972480145,0,0,0,0,0,0,0,0.0401715278335562,0,0,0,0,0,-0.273188926164964,0,0,0,0,0,0,0,0.047344634602712,0,-0.477915386237104,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.658183040056358,0,0.169019371293731,-0.124074705255885,0.16774526803703,0,0,-0.420486633594548,0,0,0,0,0,0,-0.0164694229262297,0,0,0,0,0,0.0996627689215885,0,0,0,-0.0558980667923966,0,0,0,0.21055141918443,0,0,0,0,0,0,-0.212886444221589,0,0,0.067639466224125,0.0268925924638914,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.335825542427367,0,0,0,0,0,0,0.0825659234707608,0,0,0,0,0,0,0,0.141701856696693,0,0,0.187280581471619,0,0,0.170583514309121,0,0,0,0,0,0,0,0,0,0.160322759325581,0,0,0,0,0,0,0,0,0,0.0727652897928613,0,0,0,0,0,0.0321261442690152,-0.0012921010178082,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0,0.215926693789022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140317184729175,0,0,0.0494093723549825,0,0.125186257140208,-0.0697240267324974,0.0686772789652113,0,0,0.145033931194734,0,0.469876211262578,0,0,0,0,0,0,0,0,0,0.0635478299896017,0,0,0,0.0110865403716929,0.0501396466171577,0,0,0,0,0,0
X000630.SZ,0,0,0,-0.277960216644455,0,0,0,0,0.489926789901396,0,0,0,0,-0.0227060395339427,0,0.163064446814011,0,0,0,0,0,0,0,-0.070401132436649,0.416436167130063,0,-0.0410100660252141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00448547819301935,0,0,0,0,0,0,0.235081326721657,0.0506971831177472,0.0084443290050054,-0.0482335764747688,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0.438339132188617,0,0,0,0.0337957800070581,0,0,0,0,0,0.0335731162145085,0,0,0,0,0,0,0,0,0,0,-0.166115491077527,0,0,0,0,0.0753652628651864,0,0,0,0.344957765700361,0,0.104597727721285,0,0,0.293435451690724,0,0,-0.194653876278433,0,0,0,0,0,0,0,-0.0415881422265979,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0,0,0,-0.0348149347659649,0,0.0664281489678186,0.0707318403282521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604839535899936,0,0.115904164329772,0,0.20458020307342,0,0,0,0,0,0.0539730692000274,0,0.0840434918038786,0,0.0306896932235578,0,0,0.0749564612202669,0.0264706768325197,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.0580388294662742,0,0.0988633394576751,0,0,0,0.0678766453993589,0.0751799507972149,0,0,0,0,0,0,0,0,0,0,0,0,0.0680404832387562,0.026110179559788,0,0,0,0.0174310137549589,0,0,0,0,0.0146328668878191,1.73472347597681e-18,0.00288366019696837,0,0,0,0,0,0,0,0,0.010766244486184,0.000910188953816991,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0254956095805035,0,0,0,0.130601286865091,0,0.278835150419245,0,0,0,-0.285893374444588,0,-0.282923245511837,0.0148988502822975,0,0,0,0,0,0,0,-0.340406039509583,0,0,0,0,0,-0.0345003402348466,0,0,0,0,0,0,0,-0.312493929705872,0,0,0,0,0,0.368580624864576,0,0,0,0,6.93889390390723e-18,-0.0791653214806994,0,0,0,0,0,0
Slope,0,0,0,5.55111512312578e-17,0,0,0,0,0,0,0,0,0,0.299322461812486,0,0,0,0,0,0,0,0,-0.871540647354992,-0.7260215624532,0,0,0,0,-0.601629577241082,5.55111512312578e-17,0,0,0,0,0,0,0,1.36800479596973,0,0,1.00740127844587,-0.138573341478394,-0.109224889575998,0,0,0,1.0109434357185,0,0,0,0,0,0.485258842240656,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,-0.582057610995471,0,0,0,0,-0.162943204125376,0,0,0,0,0,0,0,0,0,0,-0.178609449538355,0,0,-0.63470143901649,0.556081409051724,0,0,0.383953228938141,0,-0.734113654070275,0,0,0,0,-0.358344406651345,0,-0.560801371005445,0,0,1.20035783372333,0,0.504247761475123,0,0,-1.97672817605763,0.054216181975655,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0.0160723661682702,0,-0.125270643014389,0,0,0,0,0,0,0,0,0,-0.0418860590572009,0,0,-0.00477565919035268,0,0,0,0,0,0,0.0521875177566927,0,0,0,0.0783295080661117,-0.0835111219547553,0,-0.0599946919097983,0,0,0,0,0,0,0,0.158535675442184,0,0,0,0.103104639966332,0,0,0,0,0,0.0242711636001374,0,0,0,0.0982544132912307,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.0207764573389889,0.0416461784979035,0,-0.0386095599913464,0,0,0,-0.00743367442678629,0,0,0,0,0,0,0,-0.0785078186568609,0.149207931562206,-0.0568703202701021,0,0,0,0.0616545580223488,0,0,0,0,-0.0168572187488518,0,0,0,0,0.0151494567093892,0,0,0,0,0,0,-8.67361737988404e-19,-0.0503593426012989,0,0,0.0174363344649828,0.00769291982525976,0.00724613791565334,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00228199307528298,0,0,0,0,0,0,0,0,0,0.00489467472750664,0,0,-0.000862929383074686,0,0,0,0.00144348697969144,0,0,0,0,0,0,0,0,0,0,0,0.00284686329038457,-0.00314035325516292,0,0.000151281451297896,0,0.00245477250855602,0,0,0,-0.00155955945300924,-0.000872149147415136,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0157318993444444,0,0,0,0,0,0,-0.00644301266734006,0,0,-0.00229661575135116,0,0,0,0,0,0,0,0,0,0,-0.0018099418721073,0,0.000871255241465992,0,0.0109685221418511,0,0,0,-0.00149609167745215,0,0,0,0,0,0.0117356012199786,0,0,0,0,0,0,0,0,0,0.0166103546015339,-0.0109925067215429,0.0165195308569942,0.00101403022748913,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.00662734480621499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00265814273373472,-0.000435099142984714,0,0.0041331747271637,0,0,0,0,0,0,0,0,0,0,0,-0.00256656559003059,-0.00340869036051036,0,0.00183103338562528,0.00137444592856359,0,0,-0.00540723037161883,0.00526732184477697,-0.0107615144814085,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00625835416713209,0,0,0,0,0,0,0,0,0,0,-0.0140428383363085,0,0,0,-0.00956416264132422,0,-0.0136230717435844,0,0,-0.0140135901420072,0,0,0,0,-0.0146290355990484,0,0.00904309218158367,0,-0.00149866757272377,0,0,0,0,0,0,0.0172407159679401,0.00388125430893051,-0.0464899083845336,0,0,0,0,0
