,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X601991.SH,X600688.SH,X600188.SH,X601600.SH,X600362.SH,X600795.SH,X600886.SH,X000898.SZ,X002466.SZ,X600516.SH,X600547.SH,X300072.SZ,X601992.SH,X600027.SH,X600111.SH,X600176.SH,X002460.SZ,X600352.SH,X000553.SZ,X600299.SH,X002110.SZ,X600808.SH,X000786.SZ,X600801.SH,X000932.SZ,X600426.SH,X000709.SZ,X000883.SZ,X600339.SH,X601158.SH,X600583.SH,X601699.SH,X601003.SH,X600219.SH,X000830.SZ,X002271.SZ,X000408.SZ,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600299.SH,0,0,0,0,0,0,0.0341762112203749,0.0816875749948955,0,0,0,0,0.00452963546382312,0,0,0,0.132579079199767,0,-0.14812342201817,0,0,-0.0919422639227499,-0.411548047493914,0,0.677927381025553,0,0,0.246473309573791,0,0,0,0,0.112052701715732,0,0,0,0,0,0,0,0,0,0.220091242362082,0,0,-0.285937638497746,0,0,0,0.0294316419870872,-0.000480125609993952,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.474172891063275,0,0,0,0,0,0,0,0.0218740620271132,0,0,0,0,0,0,0,0,0,0,-0.101526840859706,0,0,-0.115048752948928,0,0,0,0,0,0,0.0924273025644603,0.269850026802304,0,0,0,-0.0497052527169002,0,0,0,0.28400924273183,0,0,0.052288329827016,0,0,0,0,-0.00983820498277578,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.179430207508565,0,0,0,0,0.0127421123069721,0,0,0,0,0.0432232045716531,0,0,0,0,0.112252194417965,0,0,0,0,0,0,0,0.204997324136817,0,0.0144634367303081,0.10343953735613,-3.46944695195361e-18,0,0,0,0,0,0,0,0.151224818388202,0,0.102020774588901,0,0,0,0,0.00352614579086314,0,0,0,0,0,0,0
X000786.SZ,-0.366758059358146,0,0,0.488410150865531,0,0.19031716649296,0.0602335952569137,0,0,0,0,0,0,0,0,0,0.0340850590348539,0,0,0,0,0,0,0.138436503818914,0,0.0664888764563979,-0.145131588763355,0.364103716848856,0,0.0324916545874363,0,0,0,0.118497389073176,-6.93889390390723e-18,0,0,0,0,0,0,0,0.107211573806379,0,0,0.144990736954366,-0.282242804864457,0,0,0.00785990927832179,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.455692822640755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00362931102085255,0,0,0,0,0.0895975146156001,0.00560959623549054,0,0,0,0,0,0.0140545804770085,0,0.145479735921081,0.0402455837679276,0,0,0,0,0,0,0,0,0,0.124411205970821,0,0,0,-0.0100203688027731,0.0383142313972273,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.022359516628022,0,0,0,0,0,0.0139010063696628,0,0,0,0,0,0,0,0,0,0,0,0.100094618897942,0,0,0,0,0.130382563415544,0,0,0.0339459111946075,0,0,0,0.534868265335504,0,0,0,0,0,0,0.0201575802655638,0.032370090441276,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113624340805217,0,0,0,0,-0.0455406205851937,0,0,0,0,0,0,-0.0630792106617381,0,0.156789624457863,0,0,0,0,0.218488918932072,0.00490965539646838,0,0,0,0,0,-0.02454367788399,0,0,0,0.841482523149807,6.93889390390723e-18,0.0691780370584609,0,0,-0.0108115721604741,-0.0462930238285176,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.280595067948134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00943993260173517,0,0,0,0,0.161024217646385,0,0,0,0.122228732802922,0,0,0.0519593976703235,0,0,0,0.0246431728459159,0,0.0332795398572407,0.0542907007866264,0.0395844472797359,0,0.0373751001115467,0,0,0,0,0,-0.0109759693590402,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652756759280918,0,0,0,-0.0489740346404378,0.0140312365378366,0,0.0154219445937477,0,0.132202264364662,0,0,0.00746220948556479,0,-0.0118033533558254,0,0.0644610342486833,0,0,0,0,0,0,0,0.123676597085758,0,0,0.187649119914538,0,0,0,0,0,-0.00474612881498211,-0.0149257991187393,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0.120939579062121,0,0,0,0,0,0,0,0,0,0,0,0.151330541166168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275712861038439,0,0.224409687866293,0,0,0,0,0,0,-0.0145634365501767,-0.0457956579580974,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0435271315981475,0,0,0,0,0.0989080602700818,0,0,0,0,0,0.109755731450218,0.0497850728612397,0,0.0247256504326243,0,0,0,0,0,0,0,-0.0363733020915809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207301411419452,0,0,0,0.0019734111559786,-0.00313137209189579,-0.00794948762235701,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,-0.108182857538459,0,0.124233966822851,0,0,0,0,0,0.263346413340249,0,0,0,0,0.0507774386908156,0,0.0683031594600521,0,0,0,0,0.00148083677433553,0.161155172072676,0,0,0,0,0,0,0,0,0,0,0,0.0421779146641017,0,0,0.0739867231551153,0,0,0,0,0,0,0,0.00521293740004527,1.73472347597681e-18,0,0,0,0,0,0
X601699.SH,0,0,0.0242814540605946,0,0.192661861459888,0,0,0,0,0,0,0,0.319864112774919,0.120343459936738,0,0,0,0,0,0,-0.230939548273577,0,0,0,0,0,0.0582469525196209,0,0,0,0.0332064890089868,0,0,0,0,0,0.185978160089239,0,0,0,0.13021930880742,0,0.0747920490995649,0,0,0,0,0,0,-0.00814452415726601,-0.0047432980896022,0,0,0,0,0,0
X601003.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171828570937438,0,0,0.0593876543247872,0.547351817433121,0,0,0,0,0,0,0,0,0,0,0,0.0393097576576497,0,0.0413126681811017,0,0.00176578877543027,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.00668247409536102,-0.00872107269208027,0,0,0,0,0,0,0.210061959525669,0,0,0,0,0,0,0.026632113051366,0,0,0,0,0.0601597183039846,0.0108081079330645,0,0,0,0,0,0,0,0,0,0,0,-0.0218415320608308,0,0,0,0,0,0.253813967982172,0.114006460248391,0,0,0,-0.00690712339791177,0.00994805217481607,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0.06963378017066,0,0.029864469301435,0,0,0,0,0,0.135985431993599,0,0,0,0,0,0,0,0,0,0,0,0,0.0994380429787075,0.428294827167367,0,0,0,0,0,0,0,0.325761182904758,0,0,0,0,0,0.0907713131767138,0,0.0108328088425335,0,0,0,0,0,1.0842021724855e-19,-0.0045197205628776,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.00385719950535423,0,0,0,0,0,0,0,0,0.32163462230978,0,0,0,0,0,0,-0.00791222971637166,0,0,0,0,0.229232074824412,0,0,0,0,0,0,0.422736845155147,0,0,-0.0767657348573648,0,0,0,0,0,0,0.0290264897728465,0,0,0,0,0,0.43745247578913,0.053427923443539,0.0320140322762199,0,0,0,0,0,0
X000408.SZ,0,0,-0.0704707260724944,0,0,0.132549431340894,0.204562149875567,0,0,0,0,0,0,0,0,0,0,0,0,0.245972999689864,0.0243537706333919,0.0922881288168408,0.396175818618585,0,0,0,0.0695583497872212,0.0320101612990798,0,0,0,0,0,0,0,0.0828458718773462,0,0,0,0,0,-0.45571594184884,0.10210164963037,0,0,0,0,0,0,-0.00984816150390599,0.0272384766477981,0,0.0855667708290928,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.134648266386008,0,0,0,0,0,0,0,0,0,0,0,0,0.705719016345022,0,0,0,0,0,0,0.0158801745823317,0,0,0,0.106604958587426,0,0,0,0,0,0,0.0545421924461155,0,0,0,0,0,0.0559727589529687,0,-1.73472347597681e-18,0,0,0.00261895636324125,-0.0122226878214286,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.233562711669756,-0.353888374569152,0,0,0,0,0,0,0,0,0,0,-0.412157998488356,3.46944695195361e-18,0,0,0,0,0,0,0,0.225886642883144,0,0,-0.242935013973272,0,0,-0.0568516765592326,-0.259927739500974,0,0,0,0,0,0,0,0,0.250220912602789,0,-0.0742428375713183,0.114991881660285,0,0,0,-0.019499232129226,-0.0208645668909196,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84072065020686,-0.0699676143173925,0,0,0,0,0,0,0,0,-3.99867510264834,0,0,0,0.273579511629294,0,0,0,0,1.11535914410858,0,0,0,0,0,0,0,0,0.874101353857454,-2.44159422694258,1.08655497802893,0,0,0.0769843703628321,0,0,0,12.0689994805557,0,0
TED,0,0,0,0,0,0,0,0,0,0.576584309737595,0,0,0,0,0,0,0,0,0.359138666254236,-1.36875555848808,1.1022198390049,0,-0.706764264443889,0,0,0,0,0,0,0,0.341457384133391,0,0,0,0,0,0,0,6.93889390390723e-18,0,-1.37001353304447,0,0.241224501683353,0,0,1.65032666164375,0,0,0,-0.0671511712639743,0,0,0,0,-7.35379188755473,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0635921455881145,0,0,0,0.265961915453876,0,0.132778067981763,0,0,-0.0613409249984581,0,0,0,0,-0.062081581836382,0,0,0,0,0,0,-0.108964817138154,0,-0.00285080021291254,0,0,0,0,0,0,-0.0605362152792211,-0.128759958367406,0,-0.00464607396971909,0,0.0178022657402873,0,0,0.0134965661350727,0,0.189895046576497,0,0,0,0
MKreturn,0,0,0,0,0,0.0503074100357707,-0.0899750787124216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00539056036167604,0,0,0,-0.0244324724659713,-0.0237413866862841,0,0,0,-0.00325762188936388,0,0,-0.0508920849090646,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0664499336980883,0.0156522262921011,0.128846981777004,0,0,0.0110334289468057,0.00422677496018354,0.399986361621515,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00072798453878685,-0.00310808899171534,0.0014212959880896,0,-0.0028560722365456,0,0,0,0,0,0,0,0,0,0,-0.00282837155810207,0,0.0015316456553679,0,0,0,0.00176601534772341,0,0,0,0,0,0,0,0,0.000933035214209813,0,0,0.00223961970738822,0,0,0,0,0,0,0,0.00413579945744198,0,-0.000721958574870622,0.00113531436956385,-0.0026345651310604,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775463997605808,0.0115024837223601,0,0,0.00204179155096739,0,0,0,0,-1.73472347597681e-18,0,0,0,0.088405467631017,0,0,0,0,0,0,0,-0.249792837684403,0,0,0,0,0,0,0,0,0,0,0.00467974569247368,-0.0703035688195368,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123580516121397,-0.0118774051794551,0,0,-0.00211311666847572,0,0,-0.00230385614664668,0,0.00640193955068709,0,0,0,0,-0.00946234990486698,0,0,0,0,0,0,0,0,0,0,0,0,-0.00645090504159062,0,0,-0.00222789602660442,0.0104897320426453,0.00415254762181028,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00343856688786615,0,0.00897471699257101,0,0.00213161211379363,0.00729378837862939,0,0,-6.7762635780344e-21,0,0,0,0,0,0,-0.00459714426824298,0,0,-0.00736393766779836,0,-0.00693864271939987,0,0,0,0.00485864021788434,0,0,0,0,0,0,0.00184433219750919,0,0,0.0165462492538323,0.00099548637909956,0.00808906388909588,0,0,0,0,0,0
