,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600660.SH,X600188.SH,X600019.SH,X600585.SH,X601600.SH,X600886.SH,X600011.SH,X600547.SH,X000792.SZ,X600010.SH,X002460.SZ,X600111.SH,X600795.SH,X600362.SH,X002466.SZ,X000301.SZ,X600489.SH,X600160.SH,X000708.SZ,X600803.SH,X600027.SH,X601991.SH,X000786.SZ,X000807.SZ,X000983.SZ,X000877.SZ,X600219.SH,X600426.SH,X600176.SH,X002128.SZ,X000408.SZ,X601699.SH,X000630.SZ,X600096.SH,X601168.SH,X600985.SH,X002353.SZ,X000933.SZ,X600157.SH,X600378.SH,X600352.SH,X002271.SZ,X600995.SH,X600688.SH,X000831.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002353.SZ,0,0,0,0,0,0,0,0,0,-0.0362003930058563,0,0,0,0,0,0,0.150848257198262,0,0,0.0427646323073643,0,-0.239471824414753,0,0,0,0,0,0,0,0,-0.0729803377183851,0,0.204599423586564,0.343833060838915,0,0,0,0,0.0679709261201831,0,0,0,0,0,0,0,0,0,0,0.116477153563175,0,0,-0.10618759641589,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0.156863614407101,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.101470110958479,0,0.110889908625229,0,0,0,0,0.063123010204368,0.314758195001051,0.0134512051448195,0,0,0,0,0,0,0,0,0,0,0.114356826601888,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0673653545671935,0,-0.0527370760602574,0,0,0,0,-0.00648354296779949,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0765244069720904,0,0,0,0,0,0.296785229200007,-0.124549870961435,0,0,0,0.163587810910605,0,0.0525495295896583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0485420591926385,0,0.0262801160284674,0,3.46944695195361e-18,0,0.030488850011564,0.418294315723697,0.27659060919875,0,0,0.0270685914114264,-0.00929920061166793,0,0,0,0.103509519608757,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154938109722213,0.158835149202957,0.237360719180457,0.128929440097996,0,0.130701183017869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714673148998805,0,0,0,0,0,0,0,-0.128151059039636,0,0,0.00547372473368315,0,-0.0410089057784174,0,0
X600352.SH,0,0,0,0,0.0742697444794869,0,0,0.0664642207275899,0,0,0,0,0,0,0,0.0483855594994225,0,0,0,0,0.0612811227309815,0,0,0,0,0,0,0,0,0,0,0.00607973306995316,0,0,0,0,0,0,0,0,0,0,0,0.0932256839077729,0.0721812023934017,0,0.00882399390740769,0.078259561447878,0,0,0,0,0,0,0,0,0.0125179430071657,0,0
X002271.SZ,0,0,0,0.28440874594392,0,0,0,0,0,0,0,0,0,0.306583253926346,0,0.0260178462615994,0,0,0,0,0.149391240816709,0,0,0,0,0,0,0.0748038056903603,0,0,0.584103056972312,0,0,0,-0.264477405890573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142318111480785,-0.164290114690567,0.0561684365493593,0,-0.0241647649936987,0,0
X600995.SH,0,0,0,0,0,0,0,0,0.0388492217002053,0,0,0,0,0,0,0,0,0,0,0.0745299722681377,0.0739613286203111,0,0,0.132361545699165,0,0,0.490803852234872,0,0,0,0,0,0,0,0,0,0,0,0.0516358412443321,0,0,-0.0900469918600525,0,0,0,0,0,0,0.0475688417489518,0,0,0,0,0,0,0,-0.00607844068675261,0,0
X600688.SH,0,0,-3.46944695195361e-18,0,0,0,0,0.123981710190326,0,0,0,0,0,0,0.109397319119025,0,0,0,0,0,0,0,0,0.144825297739317,-3.46944695195361e-18,0,0,0,0,0,0.0912848179645512,0,0,0,0,0,0,0.0852460943589152,0,0,0,0,0,0.0107289726649194,0,0,0,0,0,0,0,0,0.0352866270577776,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0.027281668724984,0,0,0,0,0.00478869788943483,0.08687291282464,0.778986687373748,0,0,0.0277874127905117,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0928645606609842,0,-0.0241370462087394,0,0,0,0,0.143332579065716,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.167237650751051,2.16840434497101e-19,0,0,0,0.00461857521140285,0,0
Change_TY3M,0,0,0,0,-0.0775548213120105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0570788254120845,-0.0085994710774369,0,0,0,0,0.0882266708598798,0.0786245525423184,0,0,0,0.00125519474219927,0,0,0,0.00672219041395277,0,0,0,0,0,0,0,0.102183432223643,0,-0.0778112648255565,0,0,0,0,0,0,-0.0459442935717399,0,0,0,0,-0.0305492281317774,0,0
Slope,-0.318635461110088,0,-0.3529401066785,0,0,0,0,0,0,0,0,0,0,0.432659662220797,0,0,0,0,0,0.113400600742388,-0.304751328434574,-0.0131298603416039,0,0,0,0,0,-0.170734517362524,0,-0.0265762770169203,0,0,0,-0.200069568636524,0.244931586258173,0,0,0,0,-0.447172516038767,0,0,0,0,0,0,0,0,0,0.0381051177296329,0,0,0.0841867762104149,0,0,0,-0.165275442844702,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.290152427607626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162767968763297,0,0,0.0301184505714468,0,0,0,0,0.820029016578984,0,0,0,0,-0.314748886562292,0,0
RealEstate_excess,0,0,0.110296018192476,0,0,0,0.149912765376387,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.428205928713914,0,0,0,0,0,0,0,0,0.0238990808165853,0,0,0.185192055364805,0,0,0,0,0,0,-0.104650934242718,0,-1.73472347597681e-18,-0.0321713877508839,-0.205530587323479,0,0.289526757674186,0,0,0.0397244008434235,0,-0.0149019374561837,0,0,0.162568894221752,0,-0.0350398694181023,0,0
MKreturn,0,-0.467272108779849,0,0,0,0,-0.0169210743082712,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.14792579126287,0,0,0,0.0394494615195912,0,0.15104389098255,0,0,0,0,0,0,0,-0.235097051422083,0,0,0,0,0,0,0,0,0,0,0.0180620938904844,-0.0254423103378981,0,0,0,0,0,0,0,0,-0.0644513648643818,0.0573242598636882,0.36395035493419,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015950883019653,0,0,0,-0.0527432963157543,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0.493471487477733,0,-1.73472347597681e-18,0,0,0,0.0839771964722644,0,0,0,0,0.0448475837505214,0.104287438366859,0,0,0,0,-0.430804670789516,0,0,0,0,-0.385756754198054,0,0,0,0,0,0.134353527958577,0,0,0,0,0,0,0.131738211803764,0,0,0,0,0,-0.273906485294072,0,0.13626992400623,-1.50844948178218,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00645100036912077,0.00558496041900463,0.00939355016516236,0,0,0,0,-0.00422009505715403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160288710669299,0.0222992702181051,0,0,0,0,0,0,0,0.0528149275164777,0,0,0,-0.0482896403076403,0,0
CarbonVol_Hubei,0,0,0,0,0.0641758425803864,-0.00170089658472864,0,0,0,0,0,0,0,0,0,0,0,-0.0218910087289109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104461531691753,0,0.00749947102818604,0,-0.0424484540213017,-0.00259909131843577,0,0,0.00572499715728299,-0.00575685672418364,0,0,-0.0362586447364289,0,0
