,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X601600.SH,X600585.SH,X600795.SH,X601898.SH,X601991.SH,X600010.SH,X600688.SH,X600886.SH,X600362.SH,X600188.SH,X600111.SH,X600027.SH,X600157.SH,X600583.SH,X601992.SH,X000709.SZ,X600021.SH,X600309.SH,X601158.SH,X000898.SZ,X600352.SH,X600489.SH,X000539.SZ,X600547.SH,X000629.SZ,X000792.SZ,X600808.SH,X000825.SZ,X000060.SZ,X600660.SH,X000027.SZ,X600008.SH,X600578.SH,X600307.SH,X002353.SZ,X000831.SZ,X600863.SH,X002470.SZ,X600219.SH,X600549.SH,X000959.SZ,X000630.SZ,X000012.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000959.SZ,0,0,0,0.0887565519902599,0.0795338304421752,0,0,0,0,0,0.161917101307278,0.0364713566556116,0,0,0,0,0.0850853894942737,0,0,0,0,-0.0500073018280255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126959026330356,0.0956236934707672,0.107767138100714,0,0,0,0,0,0,0,0,-0.00298726622828074,0,0,0.0221720053928556,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.0149639371913667,0,0,0,0.132623997833177,0,0,0,0.00042188965425882,0,0,-0.0266450291631205,0,0,0,0.107423339542079,0,0,0,0,0,0,0,0,0,0,0.00804379516678018,0,0.0209039465470327,0,0.00926086452540941,0,-0.0311575254067127,0,0,0.0532036995946837,0,0,0,0.0881536418803276,0.0295870011472886,-0.00249457849265489,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0.0258558104770954,0,0,0,-0.154585918507732,0,0,0,0,0,0,0,0,0.125639464943107,0,0,0.0358472609297939,0.0543943572389079,0,0,0,0,0.0739666319511683,-4.33680868994202e-19,0,0,0,0.0735293381935587,0,0,0.126381649121649,0,0,0,0.000774392374811111,0,0,0,0,0,0,0,0.00812566521916566,-0.05581625173759,0,0.173363908885305,0,0,0,0
X601699.SH,0,0,0.484873476965069,0,0,0,0,0,0,0,0,0,0,0,0.0735797973992217,0,0,0,0.0527804467599942,0,0,0,0,0,0,0.0130980087218483,0,0,0,0,0,0.0350715881363477,0.161543230339124,0,0,0,0,0,0,0.101392822071621,0,0,0,0.00937678377415592,0,0,0,0,0,0,-0.0362565457948983,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.0482544529987065,0,0,0,0,0.0033362009197553,0.020466554945779,0.19943969052072,-0.0764324907302073,0,0,0,0,0,-0.0112834996261901,0,0,0,0,-0.116865267525118,0,0,0,-0.000106107572108959,0,0,0,0,0,0.0645801141658641,0,0,0,0,0,0,0,0,0,-0.0624349948904861,0,-0.0337585189985741,0,0,0,0,0
Slope,0,0,0,0,-0.084146682337853,0,0,0,0,0,0.142838721233822,0.417461222356931,0,0,0,0.123907783668373,0,0,0,0,0,0,0,0,0,-0.0963979713888187,0.350361176529008,0,0,0,0,0,0,0,0,0,0,0,-0.122234123236651,0,0,0,0,0,0,-0.965370579435301,0,0,0,0,0,-0.378283925274462,0,0,0,0,0,0
TED,0,0,0,0,0,0.859169000578097,0,0,0,0,0.781932280011723,0,0,0,-0.124648246329494,0,0,0.429884718443995,-0.506843587352525,0,-1.07073232220214,-0.474471892011311,0,0,0,0,-0.138802963750095,0,0,0,0.18167365668781,0.640156465314954,0,0,0.0745480141200023,0,0,0,0,0.527071208157288,-0.514723236891777,0,0,0,0,0,0,0,0,0,-0.741035626520599,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.081877535139099,0,0,0,0,0,0,0,0,-0.212995492851068,0,0,-0.0475113882129571,0,0,0,0,0,-0.145835273040914,0,0,0,-0.187678948396701,0,0.0710047032561711,0,0.112961475356086,0,0.128427404436497,0,0,0,0,0,0,0,0,0,-0.0196649752647407,0,0.163964162788121,0,3.46944695195361e-18,0,-0.345289782786695,0.01021837671716,0.0544126009210994,0,0,0,0,0,0
MKreturn,-0.0767507025651595,0,0,0,0,0.126326312470508,0,0,0,-0.0222446236469675,0,0,0,0,0,-0.0524333824284545,0,0,0,0,0,0,-0.276052999569177,0,0,0,0,0,0,0,-0.0301833324731375,0.13171799618519,-0.0154295399089247,0,0,0,0.0878633263935078,0,0,-0.0548677328710282,0,0,0,0,0,0,0,0,0,0,0.0175917015917801,-0.0117242492696786,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.000828816957111253,0,0,0,0,0,0,-0.00497365556168583,0,0,0,0,-0.00161514362053979,-0.00408596627408669,0.000308842582069601,0,0,0,0,0,0,0,0,0,0,0.00518097871330036,0,0,0,0,0,0,-0.00360629866853688,0,0,0,0,0,0,0,0,0,0,-0.0109379791809805,0.00529334871805204,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.0118228705691895,0,0,0,0,0,0,0.0339702905221637,-0.00176345530929361,0,0,0.00594525018404823,0,0,0,-0.00338391929866407,0,0,0,0,0,0,0,0,-0.0106483289294921,-0.0238917855821932,0,0,0,-0.0161592658082636,0,0,0,0,-0.0145565879193528,0,0,0,0,0,-0.010072159481445,0.0274609710477043,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.0368016918284977,0,0,0,0,0,0,0,0,0,0,0,0.0274918515100023,-0.0143199641412796,0,0,-0.00360505263046816,0,0,0,-0.010813312611802,0,0,-0.00287947230857205,0,0,-0.00181527165079754,0,0,0,0,-0.0227910282975131,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222861444271506,-0.0206988721989737,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00356187064517572,0.0123559060764992,-0.0181876573458503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349248294606908,0,0,0.00119932039577136,0,-0.0238454843890363,0,0
