,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X601898.SH,X600019.SH,X600585.SH,X601600.SH,X600795.SH,X600886.SH,X601991.SH,X600688.SH,X600027.SH,X000709.SZ,X600157.SH,X600188.SH,X600362.SH,X600111.SH,X600583.SH,X601158.SH,X002075.SZ,X601992.SH,X000027.SZ,X600309.SH,X000539.SZ,X000898.SZ,X600021.SH,X600352.SH,X601918.SH,X002353.SZ,X000883.SZ,X002470.SZ,X000629.SZ,X000792.SZ,X600863.SH,X600022.SH,X600307.SH,X600489.SH,X000878.SZ,X600808.SH,X600098.SH,X600660.SH,X600547.SH,X000060.SZ,X600578.SH,X000825.SZ,X600008.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600111.SH,0,0,0,0,0,0.246860327942898,0,0,0.0432064423257968,0,0,0,0,0,0,0,0,0,0,0.0473044773843072,0,0,0,0.075714489825522,0,-8.67361737988404e-19,0.0394046394847152,0.0466993863202794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278726613057855,0,0,0.100627546653557,0,-0.0121512201986119,-0.00453529030814696,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0.0475832547165015,0,0,0.252353152080921,0,0,0,0.175249332302733,0,0,0,0,0.334369155547657,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021276096431471,0,0,0,0.021134753325331,0.0303596910246498,0,0,0,0,0,0,0,0.0331361437498402,0,0,0,0,0,0,0,0.301661644314499,0,0,0,0
X601158.SH,0,0,0,0,0,0.0202587141733824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140834355385813,0,0,0.101168624159772,0,0.103148092396994,0.0224968169756532,0,0.0482495012020502,0,0.113988211018107,0,0,0,0,0.149572413737818,0,0.0419879737211139,0,0,0,0,0.0228757616211521,0,0,0,-0.0347409245687559,0.0199975780824939,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0787893792827308,0,-0.0469066740340033,0,0.0064479616219171,-0.0578425505339344,0,0,-0.57821097221439,0,0,0,-0.123051186035307,0,0,0,0.216567288961175,0.147243519965527,0,0.338818526928221,0.0872357308467193,0,0,0,0,-0.204252567764664,0.168682174380308,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0351462259495516,0.0623093681172705,0,0,0.127177230248738,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0700472193093138,0,0,0.0531087286210395,0.124532607645799,0,0,0,0,0,0.183768723960385,0,0.128796546746251,0.146780149369131,0,0,0,0,0,0.122408597227802,0,0,0,0,0.107794271138479,0,0,0,0,0,3.46944695195361e-18,0,0,0.000248000601549715,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00875044937353906,0,0,0,0,0,0,0,0,0,0.148068336520189,0,0.00298334031016537,0,0,0,0,0,0,0.017566159489202,0,0,0,0,0,0,0,0,0.00853760989778215,0,0.0376315583471129,0,0,-0.0026567714381353,0,0,0,0,0,0
X600309.SH,0,0,0,0.239279221519865,0.0167165797403277,0.0153838347896775,0,0.121813401099472,0,0,0,0,0,0,0,0,0.0621188141070275,0,0,0,-2.16840434497101e-19,0,0.0323481830784064,0,0,0,0,0,0.213544365829592,0,0,0,0,0,0,0,0,0,0,0,0.0418512658327824,0,0,0.0842639022503058,0,0,0,0,0,0.0134020910207811,0,0,0,0,0,0,0
X000539.SZ,0.471528943633538,0,0,0,0,-0.0804817145658098,0,0,0,-0.142336950056306,0,0,0.159830352269769,0,0,0,0,0,0,0,0,0.192516396659566,0,0.225253533256457,0,0,0,0,0,-0.08217668841466,0,0.0943716262101491,-0.123539432179698,-0.0125867443281511,0,-0.0584277346623949,0,0,0,0,0,0,0,0,0.10188809887976,0,0,0,0,0.097420193581226,0.0103482150054086,0,0,0,-0.125846559053969,0,0
X000898.SZ,0,0,0,0.0733234901604085,0,0,0.404468969303505,0,0,0,0,0.0581192592256282,0,0.00769978243170251,0.0260402508192382,0,0.0628831047707922,0,0,0,0.112654564857531,0,0.121599299853079,0,0,0,0,0,0.0279858188191188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134926691554448,0,0,0,0,-0.0108580299760419,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.21652874315403,0,0,0,0,0,0.090702072679848,0,0.204881137982533,0,0,0,0,0.0248034085835995,0,0,0,0,-8.67361737988404e-19,0,0,0.0113479432086811,0,0,0,0,-0.00466295311665985,-4.33680868994202e-19,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206515882804313,0,0,0.306868116382365,0.0814926519524649,0,0,0,0,0,0.0314210303924694,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0573640158147613,0,0,0.0506177058687537,0.00649751869871904,0,0,0,0,-0.00274211254458312,-0.00855506279121587,0,0,0,0,0,0
X601918.SH,0.0101802468192226,0,0,0,0,0.264503323091298,0,0,0,0,0,0,0.384247391101693,0,0,0,0,0,0,0,0,4.33680868994202e-19,-0.147870971389835,0,0,0,0,0.0946756723631519,0,0,0,-0.0790548635992755,0,0,0,0,0,0,0,0,0,0.461280020789351,0,0,0,0,0,0,0,0.0482041127745714,-0.0885356549779788,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0.002566862255912,0,0,0,0,0,0,0,0,0,0,0,-0.0344783918604955,-0.0435683220486505,0,0,0,0,0,0,0.00925674456758795,0.006939160901285,0,0.00376601004082886,0,0,0,0,0,0,0.0072317077758375,0,0,0,0,0,0,0,0,0,0,0.00133519453704323,-0.00104549572764084,0,0,0,0.0113384960787592,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00665463020437233,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0742020976645428,0,0,0,0.123326272534755,0.0118843609654031,0.0187663638002862,0,0,0,0,0,0.0269273556576846,0,0,0,0,0.0823492920210322,0.0462296147673402,0,0,0,0,0,0.169852395897804,0,0,-0.020801533997214,0,0,0,0,0,0
X002470.SZ,0.0919623676591396,0,0,0,0,0,0,0,0,0,0,0,-0.0168641240846461,0,0,0,0,0,0,0,0,0.0400830334703064,0,0.173302768928827,0,0.0938604969059736,0,0.221969641908416,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874240154027387,0,0,0,0,0,-0.024774066623159,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.00838748192335354,0,0,0,0,0,0,0,0,0,0,0,0.0327999017212681,0,0,0,0,0,0.00344629705288516,0,0,0.0367861540943933,0,0.206841274364652,0,0,0,0.136636371836495,0,0.0191066036197352,0.052713704198092,0,0.0296086017874242,0,0,0,0,0,0.173230344590925,0,0,-0.00143589796657861,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146805232767722,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281332359433936,0,0,0,0,0,0,0,0.244172368614326,0,0,0,0,0,0.0312491583174627,0,0,0.280119500584792,0,0,0.00438346873667439,0,0.0143469610204254,-0.0151459214863205,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0828359641736395,0,0,0,0.00250898099776278,0,0.0340717111058225,0,0,0.0751799674546288,0.14362405773328,0,0,0,0,0,0.0649815877248853,0,0.0787508934794536,0,0,0,0,0,0.0282770362061101,0,0,0,0,0,0,0,0,0,0.257097718144543,0,0,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387610305159845,0,0.0890708524214592,0,0,0.0339847753799116,0,0.115685448789086,0.153879052104672,0,0,0,0.0149418446416871,0.0880267054206403,0.0476916264273296,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0751360206509531,0.0240550455787633,0,0,0.176283777285578,0,-0.0173836886856032,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00861816023648561,0,0,0,0,0,0,0,-0.0236840599107419,0,0,0.206209990566088,0,0,0.0250344747449918,0.243533872624056,0,0,0,0,0,0.0482142924247816,0,0,0.111205048561841,0,0,0,0,0,-0.0716445261321846,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.149476320637919,0,0,0,0,0,0.0492875277787965,0,0,0,0,0.0452801704275567,0,0,0,0,0,0.0421667794694701,0,0,0,0,0.150696205966075,0,0.010712249676702,0,0,0,0,0,0,0.0012566000664411,0,0,0,0.0338530034249401,0,0,0.221997728129695,0,0,0.0229069654485399,0,0,0,-0.00972569140668484,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0,-0.086120917254317,0,0,0.224016421526299,0.00608767892792303,0.0070700465858983,0.054478085124698,0,0,0,0,0,-0.196658093722228,0,0,0,0,0,0,0,0,-0.0841217788966891,0,0,0,0,0,0,0.02702763340924,0.0837095920709872,0,0,0,0,0,0,0,0,0,0,0,0.0163510675614262,-0.00567779476703753,0,0,0,0.172974560948338,0,0
X600808.SH,0,0,0,0,0,0.0301705186041819,0,0,0,0,0,0,0,0,0,0,0,0.0673123680482316,0,0.0121489129349124,0,0,0.320353993536872,0,0,0,0,0,0.118378528920604,0,0,0,0,0,0,0,0.216183660182484,0,0.10931863023931,0,0,0,0,0.000232652086411732,0,0,0,0,0,0,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0.0510838685600615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358101536278584,0,0,0.193718497340271,0,0,0,0,-4.33680868994202e-19,0.113938027509162,0,0,0,0,0.139321250701904,0,0,0.0703031566469396,0,0,0,0,0,0,0,0,0,0.0895600786356422,0,-0.00846563073603823,-0.0214530229040154,0,0,0,0,0,0
X600660.SH,0,0.00938985620376126,0,0.217210951242476,0,0,0,0.0591417945256194,0,0,0,0,0,0,0,0,0.0376906649563092,0,0,0,0.0422846654530531,0,0.136872950986143,0.000864921370197761,0,0,0,0,0.0392244892974234,0,0,0,0,0,0,0.00563298337256595,0.0932166816683582,0,0.126266786318399,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0476830608225386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14289626673151,0,0,0,0,0,0,0.540688535870994,0,0.0183684256061142,0,0,0,0,0,0,0,0,0,-0.0267769272121132,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086224207102622,0,0,0,0,0,0.125503446915918,0,0,0,0,0,1.0842021724855e-19,0.0406819839588661,-0.0560522380201746,0,0,0.25238885130591,0.117494769595214,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.0827823709412764,-4.33680868994202e-19,0,0,0,0,0,0
X600578.SH,0,0,0,0.203236997545374,0,0.00607589168238359,0,0,0.0259477971641959,0,0,0.0515200704931983,0,0.291667461009482,0,0,0.083838298434314,0.124986134762844,0,0,0,0,0.119387621457106,-2.16840434497101e-19,0,0,0,0,0,0,0,0.0169729928833707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146843255300413,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113560987516818,0,0,0,0,0,0,0,0,0.0475459985885268,0,0,0,0.109316186670595,0,0.0250229830185018,0.0388660996746201,0,0.0658999491450158,0,0,0,0.15298580932234,0,0,0.117621217091497,0,0,0,0,0,0,0,0,0.102856741929951,0,-0.0133899607943399,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,6.93889390390723e-18,0,0,0.130300518373335,0,0,0,0,0,0,0,0,0,0,0.0834271537516521,0.0579440116263493,0,0,0.09287693609525,0,0,0,0,0.0209645954009123,0,0,0,0,0,0,0,0.349584804397922,0,0,0,0,0.099711260406562,0,0,0.0315274314046881,0,0,0,0,-0.0285918416262346,0,0,0.0653511497374597,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.00792642031477902,0,0,-0.140649951452636,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0259552413410163,0,0,0.0537087550033177,-0.058355354842434,0,-0.0474061680477319,0,0,0,0,0.247724309156258,-0.281829895002309,0,0,0,0.155441911793325,0,0,0,0,0,0,0,0,-0.0264401207620728,-0.0773579003751482,0,0,0,0,0
Slope,0,0,0.164069904252774,0,0,0,0,0,-0.463445176670428,0,0,0.619292058675359,0.276570873544603,0,0,0,0,0,0,0,0,-0.513266501056101,0,0,0,0,0,-0.059233076549154,0,0,0,-0.512623715295069,-0.230042516767756,0,0,0.101292482299481,0,0.114442376355339,0,0,0,0,0,0,0,0,0,0,0,0,0.582084913662217,0,0,0,0,0,0
TED,0,0.233141527508252,0,0,0,0,0,0,0,0,0.505454282090806,0,0.0948239565214336,0,0,-0.292562071860972,0,0,0,0,0,0.561127538462333,0,-0.195579730355179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.776601299312023,0,0,-0.73403262544187,0,0,0,0,0.217209266932193,0,-0.640475242721892,-0.185688962192883,0,0.223391481244203,0,0
RealEstate_excess,0,0,-0.066117682312858,-0.0554704941586954,0,0,0,0,0,0,0,0,0,0,0,0.167644538172985,-0.221305079568331,0,0,0,0.254966479695207,0,0.131772441255529,0,0,0,0,0,0.00435158473408003,0.216905978041901,0,0,0,0,0.12045562680194,0,0,0.0588331016409197,0,0,0,0,0,0.00439920160701345,-0.349201122851981,0,0,0,0,0,-0.0381168278733826,0,0.147229674162662,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0633537562999357,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276051552908434,0,-0.0184065518210367,0,0,0,0,0,0,0,0,0,0,-0.32496135216996,0,-0.215650375051364,0,0.0891430058750937,0,0,0.14274095631806,0,1.0842021724855e-19,-0.0271765849793258,0.0343927735097741,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143785821299794,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00207496558155057,0.000824197629998855,0,0,0,0.199474584978557,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210564274514041,-0.00324096582655654,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.00663361337560508,0,0,0,0.00171442640931966,0,0,0,0,0,0,0,0.00333354043084022,0,0,0,0,0,0,0,0,0,0,0,-0.00921738831329143,0,0,0,-0.00836180106889828,0,0,0,0,0,0,0,0,0,0.0173096997033864,0.0137860366483313,0.00502189980230656,0,0,0,-0.0286871372571801,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000628205430286544,0,0,0,0,0,0,0,0,0,0,-0.00224003390744009,0,0,0,0,0,0.000696496081826165,0,0,0,0,0,0,0,0,0,0.00397476273830443,0,0,-0.000361135407790275,-0.0122989544178915,-0.00689951486747315,0,0,0,0,0,0,0
