,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X002460.SZ,X000792.SZ,X002466.SZ,X600019.SH,X600111.SH,X601898.SH,X002271.SZ,X600011.SH,X000877.SZ,X600660.SH,X600010.SH,X000301.SZ,X000708.SZ,X601600.SH,X600547.SH,X600886.SH,X600176.SH,X600426.SH,X600362.SH,X600795.SH,X000983.SZ,X600096.SH,X000786.SZ,X000408.SZ,X000723.SZ,X600803.SH,X601991.SH,X601699.SH,X600486.SH,X600801.SH,X600219.SH,X600141.SH,X000807.SZ,X600295.SH,X002080.SZ,X000830.SZ,X000932.SZ,X600027.SH,X600985.SH,X300073.SZ,X601666.SH,X600157.SH,X600688.SH,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600141.SH,0,0,0,0,-0.115093230367545,-0.0805373882168229,0,0.0366130745913505,0.149487881016712,0,0,0,0,-0.0601232651588558,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31121041475771,0,0.261950460691349,0,0,0,0.0515974053532378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.072317982460013,0,0,-0.097765868790687,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729565566171485,0,0,0,0,0,0,0.0312205155958987,0.110171198681583,0,0,0.0496199064704039,0,0,0,0,0,0.167242682874281,0,0,0,0,0,0,0,0,0,0.313339851571316,0,0,-0.00863917262337223,0,0.0343557187681397,-0.0204370102284642,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0.0953907319929575,0,0,0,0,0,0,0,0,0,-0.0986803585726065,0,0,0,0,0,0,0,0,0.163385359832179,0,0,0,0,0.0799570755298474,0,0,0,0.232466794782549,0,0,0,0,0,0,0,0,0.303970633001451,0,0,0,0,0,0,0,0,-0.101500020272936,-0.0635632881707942,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0.192012552347229,0,0,0,0,0.201016808115261,0,0,0,0,0,0,0,0,0.0370160686454648,0,0,0.0725256223744182,0,0.0179154820950403,0.148681144456035,0,0,0.00768326495681839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0286467942581857,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0.00179209316055763,0,-0.0553504465186247,0,0.0190401652394643,0,0,0,0,0,0,0,-0.0184065371079926,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310977301226692,0,0,0,0.0530879269047263,0,0.065054098793965,0,0,0,0.168412141597695,0,0,0,0,0.0427547867899831,0,-0.0402132597639776,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0.0174775427210107,0.00838668872614786,0,0,0,0.108772988560658,0,0.035577969234951,0,0,0.0117831245948036,0,0,0,0,0.050253305708912,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00430718837938559,0.18725552880347,0,0,0,0.0159857805983552,0,0,0,0,0,0.53543850484122,0,-0.00939131939839846,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0469563255208409,0,0,0,0,0,0,0,0,0,0,0,0,0.28752698921745,0,0,0,-0.0172464805244303,0,0.0793161233138953,0.220886061917973,0,0,-8.67361737988404e-19,0,0,0.0734842571101701,0,0,0,0.052200450898014,0,0,0,0,0,0,0,0,-0.00637322654095711,-0.00798414343296674,0,0,0,0,0,0
X600985.SH,0,0.137433499668541,0,0,0,0,0,0.0583093852618952,0,0,-0.187049732388135,0.230518012487517,0.0315247201538474,0,0,0,0,0.151753151993296,0,-0.0128217250966745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174037523105876,0,0,0,0,0,0.0206516701771874,0,0,0,0,0,0.0181594083248726,0.350419479937774,0,0,0,0,0,0.00157858142443284,0,0,0,0,0,0
X300073.SZ,0,0,0,0.175929608927361,0,0,0.334126168805441,0,0,0,0,0,0,0.131245961420664,0,0,-0.0450755749803369,0.163324726119156,0,0,-0.0478863163406903,0,0.163578323253483,0,0,0,0,0.0659115721970589,0,0,0,0,0,0,0,-0.108027464966236,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.0160705290356417,0,0,0,0,0,0.0494837930456593,0,0,0,0,0,0
X601666.SH,0,0,0,0,0,0.145892559835282,-0.172489265285978,0,0,0,0,0,0,0,0,0,0,0,0,-0.161155146284737,0,0,0,0,0,0,0.0670775109738887,-0.0604354177778704,0,0,0,0,0,0.666517953223513,-0.0965323302170604,0,0,0,0,0,0,0,0,0,0.102554037152192,0,0,0,0,0,0,0,-0.207678793954767,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.0141942630316185,0,0,0,0.0185980614349066,0,0,0,0,0,0,0.173953666504718,0,0,0,0,0,0,0,0,0,0,0,0.112178423325664,0,0.113111190705195,0,0,-1.38777878078145e-17,0,0.0746057490381346,0,0,0,0,0,0,0.106553455286409,0,0,0,0,0,0,0.0564158913716645,0,0.0441087377057127,-6.93889390390723e-18,0,0,0,0,0,0
X600688.SH,0.138478578322591,0,0,0,0,0,0,0,0,0,0,0,0,-0.00512879399438312,0,0,0,0.037715214768423,0,0,0,0,0,0,0,0,0,0.0808612543090578,0,0,0,0,0,0,0,0.0762203964354659,0.158377373820196,0,0,0,0,0.097195927898288,0,0,0,0,0,0,0,0.106204282029171,0,0,-0.0351422231421352,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0.141372149926122,0,0,0,0,0,0,0,0,0.0890141395761427,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155210527840099,0,0,0.0561076800054619,0,0,0.208387810362096,0,0,0,0,0,0.0746848442385093,0.152988014998407,0,0,0,0.0217395495938258,0,0,0,-0.081431506660053,0.0495938203650894,0,0,0,0,0,0
Change_TY3M,0.03322439087242,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.135190487847525,0,0.0315297374650702,0.078372178149099,-0.00835139792785189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0496224143085342,0,0.0677101944956208,0,0,0,0,0,0,0,-0.0220151087002961,-0.0281909698734829,-0.240096988810538,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.0910819396019267,0,0,0,0,0,-0.00946603364683684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060029754830138,0,0,0,0,0,0.759068221952775,0,0,0,0,0,0
TED,-0.101835621257477,0,0,0,0,0,0,0,-0.120537542982022,0,-0.0824202859972929,0,0.0987805524152633,0.21864947952058,0,-0.0202728575104706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252767270341779,0,0,0,0,-0.210628255667871,0,0,0,0,0,0,0,0,0,0,0,0,0.216314352513426,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.0470703819339969,0,-0.0160880471417309,0,0,0,0,0,-0.136971496988033,0,0,0,0,0,-0.314375083288228,0.364183821982694,0,0,0,0.125131185806177,0,0,0.0577475015791133,0,0,-0.0765643335181805,-0.0004306372970629,0,0,0,0,-0.0611964536876279,0,0,0,0,0,0.0891861896853828,0,0,0,0,-0.128006969543894,-0.0483646563676746,0.0087300957695515,0,0.155718052998544,0,0,0,0
MKreturn,-0.0663718607146973,0,0,0,0,0,0,-0.0153492131382953,0,0,0,0,-0.15732447889991,-0.0258899506150384,0,0,0,0,0.167427333546235,0,0,0,-0.214278239289473,0,0,0,0.0910159529757368,0,0,0,0,0,0,0,0,0,0,0,0,0.198164331561542,0,0,0,0,0,-0.0851128005733909,0.0116725012976941,0,0,0,0,0,-0.00805271148538208,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.0112557339650063,0,0,0,0,0,-0.00213190862714166,0,0.0227203191321214,-0.0144993160805873,0,0,0,0,-0.00587823871949548,0,0,0,0,0,0,0,0,0,0,0,-0.00330933696818665,0,0,0,0,-0.00245457931160122,-0.00809523965760518,0,0,0,0,0,0,0,0,0,0,-0.00954737481726084,0.0204008896680786,-0.0399419086996224,0,0,0,0,0,0
CarbonVol_Shenzhen,0,-0.0098721816255483,0,0,0,-0.00599449208017062,0,0.0128586282486529,0.00115320711874473,0,0,0,-0.00300950189503341,0.0149265710120215,0,0,0,0.0105353228348942,0,-0.0250779345129696,0,0,0,0,0,0,0.0122289891822781,0,0,0,0,0,0,0,0,0,0,0.00489586874504544,0,0,0,0,0,0,-0.00443637333216488,0,0,0,0,-0.016826340067917,0,-0.0722702441490338,0.0575935603939469,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.0122647514514819,0,0,0.00383691624618538,0,0.0105140588220045,0,-0.0130204011240988,0,0,0,0,-0.000545143305051245,0,0,0,0,0,0,0,0,-0.00236631523989009,0,0,0.00346348933927547,0,0,0,0,0,0,0,-0.0104075410228442,0,-0.00307354254725931,0,0,0,0,0,0,-0.00784254447301132,0,0,-0.0116910770378573,0,-0.0584381566244829,0.037219018754309,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117784032052398,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0.00503026985741053,0,0,0,0,0,0,-0.000517990563094113,0.000932628287245489,0,0,0,0,0,0,0.00220519815380237,0,0,0,0,0,-0.00475430371326713,0.00185422121465483,0,0,0,0,0,0
