,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600886.SH,X600010.SH,X600660.SH,X601600.SH,X600362.SH,X600188.SH,X600801.SH,X601991.SH,X600795.SH,X600352.SH,X600688.SH,X000786.SZ,X600111.SH,X002460.SZ,X600027.SH,X002271.SZ,X601992.SH,X600176.SH,X000723.SZ,X002466.SZ,X002353.SZ,X600516.SH,X000898.SZ,X600583.SH,X600426.SH,X600299.SH,X600489.SH,X000883.SZ,X000709.SZ,X601158.SH,X600219.SH,X000629.SZ,X600612.SH,X000027.SZ,X000553.SZ,X000630.SZ,X000825.SZ,X000792.SZ,X600808.SH,X002110.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600583.SH,0,0,0,-0.526114860972649,0,-0.0736857609964021,0,0,0,-0.247911019221318,0,-0.177906502716369,0,0,0,0,0,0,0,0.202439936039776,0,0.21673785268601,0,0,0,0.184855755418047,0,0,0,0,0.0339680937534303,0,0,0,0.0223704864832604,0,0,0,0,0,0,0,0,0,0.278951749746854,0,0,0,0,-0.0304534229205683,0,0.0252791722649337,0.0209648568137885,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.182783964384457,0,0,0,-0.00369913147122192,0,-0.124258890086402,-0.0695892314293185,0,0,0,0,0,0,0,0,0.148427933391649,0.116354224158206,0,0,0,0,0,0,0,0,0.133924068089621,0,0,0.147759078862101,0,0,0,0,0,0,0,0,-0.290572084564024,0,0,0,0,-0.0731640153574228,0,0,0,0.0249329265061368,0.0945146662142271,0,0.106267066862772,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.02335407365362,0,0,0,0,-0.124886197582179,0,0,0,0,0,0,0,0,0,0,0,-5.85413692507932e-05,0,0,0,0.0160790794533426,0,0,0,0.339429877725218,0,-0.228657559041858,0,0,0,0,0,0,0,0,0,0.238632416581911,0.0939340363534352,0,0,0,0,0,0,0.030251795573209,-0.0121778893874119,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.199281792920538,0,0,0,0,0.0778839834571097,0,0,0,0,0,0.00798784245364441,0,0,0,0.168355509349979,0,0,0,0,0.0576667523828042,0,0.204986951297896,0.101101426027471,8.67361737988404e-19,0,0,-0.0150677387602002,0.0815203144991805,0.0743708604586078,0,0,0,0,0,0,0.207897308294972,0,0,0,0,0,0,0,0,0,0.0276013562722322,0,0,0,0.0630745972253134,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.044369683785737,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.0997086781245117,0.0433519904349233,0,0,0,-0.0398291965337874,0,0.0780491846130881,0.0994470339005522,0.0119890192049041,0,0,0,-0.0134127549718104,0,0,0,0,0,0,0,0,-0.0726967719024521,0,0,-0.0653238278390038,0,0.2038980914088,-0.117033111946448,0,-0.0480623489566545,0,0,0,-0.0594553636565034,0,0
X000709.SZ,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0317042371402235,0.118711119874322,0,0,0,0,0.0573488159139065,0,0,0,0,0,0,0,0.0334884287164912,0,0,0,0,0.0343603173912208,0.033559187633797,0.0235852202244139,0.17115081998462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596712022472045,0,0.00801913642982258,0.0135876239917981,0,0,0,0.044601750280742,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.103964440558558,0.0152449704728475,0.134128213261827,0,0,0,0,0,-0.0609390122109818,0,0,0,0,-0.0879872784680156,0,0,0,0,-0.10392672992778,0.0774809064010485,0,0,0,0,0,0,0,0,0,0,0,0,0.204111820365161,0,0,0,0,0,0,0,0.00131062170829894,0,0,0,0,-0.00875475899590333,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0.0422169502386941,0,0.00665128643702827,0,0,0,0.0373288756103351,0,0,0,0.0164110643200374,0,0,0,0,0.109142954016593,0.0398261336057108,0.118880589709384,0,0.00739966339205656,0,0,0,0,0,0.0102111007053875,0,0,0,0,0.0169285728882355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0287789319810251,0,0
X000629.SZ,0,0,0,0,0,0.0642667072333929,0,0,0,0,0,0.0413458516647953,0,0,0,0.04223057281141,-0.0265241686222786,0,0,0.00757577070040843,0,0,0,0.0450269337944465,0,0,0,0,0,0,-0.138729799347837,0,0,-0.0268527218817121,0,0.309465353478523,0,0,0,0,0,0,0,0,0,0,0,0.146732536583603,0,-0.0493261636180602,0,0.0041833751869025,0,0,0,0,-0.055602087659463,0,0
X600612.SH,0,0,0,0,0,0,0.362346051422118,0,0,0.0347691655205761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016037281400961,0,0,-5.42101086242752e-20,0.0748356064757339,-0.0263679307396504,0.116925769022799,0,0,0,0,-0.0711453110114762,0,0,0,0,0,0,0,0,0,0,0,0.0300876774017976,0,0,0,0,-0.00312285367742046,0,0,0,0.0107663499804859,0,0
X000027.SZ,0,0,0.0719107496239579,0.0192253967354196,0,0,0.0712300420244914,0,-0.0105686321779362,0,0.141919909226165,0,0,0,0,0,0,0,0,-0.0315285783163357,0,0.00948912682209901,-0.0787149889377623,0,0,0,0.395525184574419,0,0,-0.0399945419443769,0,-0.0875823290283093,0,0,0,0,0,0,0,0.174099236173085,0,0,0,0,0,0,0,0,0,0,0,-0.00185166687658803,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,-0.106072221215072,0,0,0.0255537486261581,0,0,0,0,0,0,0.082424163351667,0,0,0,0.122402672280064,0,-0.0632736504552927,0,0,0,0.0108663310362377,0,0.0670136431251801,0,0.0244900264884258,0,0,0,0,0.297106604878142,0,0,0,0,0,0,0,0,0,0,0,-0.0167026822137121,0,0,0,0.0165842766772619,0.00514462239657707,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0.0485371390513828,0,0,0,0,0,0,0,0,0.237068532173377,0.0335166480615944,0,0,0,0,0,0,0,0,0,0.0150396194506684,0.131914128266449,0,0.071421495018371,0,0.0336875660467928,0,0,0,0.0665840707855203,0,0,0,0,0,0,0,0,0,0,0,0,-0.0352910189383341,0.0952081991540518,0,0,0.0108467358186723,0,0,0,0,-0.00350510344221212,0,0
X000825.SZ,0,0,0,0,0.109386682871191,0,0.00714664571109985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735946988108792,0,0,0.120347593859336,-0.00484985626623466,0,0.102806140192515,0,0,0.0805780058330612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151783915879863,0,0.0364908952591272,-0.0262353739633073,0,0,0,-0.0112574122600376,0,0
X000792.SZ,-0.522019224621637,0,0,0,0,0,0.0632640551773331,-0.242977884800019,0,0,0.29502932391267,0,0,0,0,0,0,0,0,0,0,0.129620257325371,0,0.0346224148713749,0,0,0,0,0,0,0,-0.0127413885383025,0,0.384055997435518,0,0,0,0,0,0,0,0.414486507945441,0.493292900042699,0,0,0,0,0,0,0,-0.871543591790458,-0.0419164206137381,-0.00278888338862495,0,0,0,0.00424338583468212,0,0
X600808.SH,0,0,0,0,0,0.0562484027081759,0,0,0,0.0468816156493765,0,0.017440285588982,0,0,0,0.140467935407518,0,0,0,0,0,0,0.0737622936794929,0.0344809460335486,-0.0224763662997462,0,0,0,0.0986509715629803,0,0,0.125630742317489,0.0780856797054643,0,-0.0062952078622711,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0243807191245887,0.00967290528234876,0,0,0,4.33680868994202e-19,0,0
X002110.SZ,0,0,0,0,0,0.202534885503658,0,-0.0976814428204931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0611399676817394,0,0,0.177308729503064,0,-0.0174575810092864,0,0,0.448927245755795,0.0247037836109309,0,0,0,0,0,0,0,0,-0.0709224696397057,0,0,0,0.531694786756157,0.0676195835622973,0,0,-0.0400224031280377,0.0211076870787076,-0.0417692550485063,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.196869173066957,0,-0.132660614614691,0,0,0,-0.272999516857977,0,0,0,0,0,0,0,0,0.173484144076126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114280700466359,0,0,0,0,-0.0201656764537969,0,0,0,-0.0107799220859485,0,0
Slope,0,0,0,0,0,0,0,0,0.196673803591953,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.381319317914739,0,0,0.142723293535715,0,0.0432520175183152,-0.212758191278742,-0.0420412799395314,0,0,0,-0.00276642887545573,0,-0.371355823020659,0,0,0,0,0,0,0.533278391562408,0,0,0,0,-0.0752985050764053,0,0,0,0,0.243730729653179,0,0,0,0.0413179729390279,0,-1.16231045011882
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.411297205527032,0.187062590399897,0,0.0562190882880564,-0.0113514680043373,0,-0.347137436749728,0,-0.653352895528352,0.0991349502096745,0,0.494599700101572,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.404445879996075,-1.73472347597681e-18,0,0,0,0,-1.28571224952995,0,0
RealEstate_excess,0,0,0,0,0,0,0.0859604763683007,0,0,0,0.122808861608985,0,0,0,0,0,0,0,0,0,0,0.0644040890171882,0,-0.0125968974423279,0,0,0,-0.0232118364732623,0,0,-0.0870321858624107,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036417851961923,0,0,0,0,0,-0.00373727937579492,-0.00908757201761063,0.0137423202446605,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0.0355097846595573,0,0,0.0445885950617211,0,-0.110830654864175,0,0,0,0,-0.0793383022516488,0,0,0,0.0404150941015505,0,0,0,0.0217102935004752,0,0,0,0,0,0.00989051440469821,-0.039031118693258,0,0,0,0.0879704516805152,-0.0895544253481672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146939976062038,0.0131422430443961,0,0,0,-0.00860712397185265,0,0
MKvol,0,0,0,0,0,0,0.00155142713611439,0,0.000471166601810348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000417261261587422,0,0.00121159547363409,0,0,0,-0.000558553971570673,0.000599755181226709,0,0,0.00126797173313517,0.00141461137741813,0,0,0,0,0,0,0.000806107758956244,0,-0.00187483855503003,0,0,0,0,0,0,-0.000213010770933286,-0.00496483822964846,0,0,0,0.00424338751064636,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0750801320581363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308417316701458,0,0,0,0.241701371093566,0.0892416590816107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759517586436865,-0.576052052372897,0,0,0,0,0,0
CarbonVol_Guangdong,-0.0070959740807355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00639170857786808,0,0,-0.000558226436896328,0,0.00276290759786147,0,0,0,0,0,0.00291670132045398,0.00166531603804817,0.00150957555460371,0,0,0,0,0,0,0,0,0,0,0,0,0.00604604148512796,0,0,0,0,-0.00326278196238302,0,0,0,0.00824073515351658,-0.0129877825368374,0,0,0,-0.0220064178716923,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0.0169987861891527,0,0,0,0,0,0,0,0,0,0,0.00430152469328404,0,-0.00928784461030526,0.00509033824126004,0,-0.0082413690960719,0,0.00197432626757547,0,0,0,0,0.00183683481909152,-0.00115280909345523,0,0,0,0,0,0,0,0,0,0,0,-0.00139057234259926,0,0,0,-0.00451336752960099,0.0122058223337926,0,0,0,0.00562622338394844,0,0
