,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X002466.SZ,X600019.SH,X000792.SZ,X600010.SH,X600188.SH,X600660.SH,X000877.SZ,X000301.SZ,X600011.SH,X002271.SZ,X000708.SZ,X601600.SH,X601898.SH,X600547.SH,X600362.SH,X600886.SH,X600176.SH,X000723.SZ,X002080.SZ,X600426.SH,X000408.SZ,X600803.SH,X300073.SZ,X002326.SZ,X600219.SH,X300037.SZ,X601991.SH,X600516.SH,X600688.SH,X600399.SH,X000786.SZ,X000831.SZ,X600795.SH,X000959.SZ,X600141.SH,X600096.SH,X000155.SZ,X000825.SZ,X600157.SH,X600352.SH,X600801.SH,X600486.SH,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600426.SH,0,0,0.0735602570279238,0,0,0,0.12615163172531,0,0.0929585450073305,0.159798601201161,0,0.0539392598375788,0,0,0.0897044598131415,-0.0927181475903483,0,0,0,0,0,0,0,0,0,0,0,0,0.141801980592843,0.0203221690214738,0,0,0,0,0.0430484499590012,0.0232551939712071,0,0,0,0,0,0,-0.0415910692644374,0,0,0,0,-6.93889390390723e-18,0,0,0,-0.0178678468570371,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0.0532442014134785,0,0.0476182797902561,0.327079342991886,0,0.157093279056013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164160219886601,0.0617368926496771,0.08799275954209,0,0,0,0,0,0,0,0.00855337641006653,0,0,0,0,0,0,0.0582092574523793,0,0,0,0,-0.01929244244638,-0.0352686944715785,0,0,0,0,0.03753361504727,0,0
X600803.SH,0,0,0,0,0,0,0,-0.0778439718261243,0.231428842932964,0,0,0.0770472971690011,0,0,0,0,0,0,0,0,-0.0100443542271964,0,0,0,0.165566332605069,0.220922629737994,0.103377876041846,0,0,0,-0.0859860646665443,0,0,0,0.0518029843200879,0.24753393293995,0,0,0,-0.16073512082559,0,0.00348675367183629,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.017553733288212,0,0,0,0,0.0319528450377188,0,0
X300073.SZ,0,0,0,0,0.294798082899358,0,0,0,0,0,0,-0.136706016428456,0,0,0.0789950373674071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127880153099189,0,0.240984971216749,0,0,0,0,0,0.0687099676586363,0,0,1.0842021724855e-19,0,0,0.0392454993169706,0,0,0,0,0,0,-0.00427178967010518,0,0,0,0,0.0838922769048006,0,0
X002326.SZ,0,0,0,0,0,0,1.38777878078145e-17,0.0588938533007552,0,0,0.311691954598226,-0.0346970371153271,0,0,0.64018477477945,0,0,0,0,-0.107120548555986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604540071199784,0,0,0,-0.153799940152382,0,0.162125109465283,0,0,0.090831210345352,-0.2156833220237,0,0,0.134041255663745,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0621950378118467,0,0,0,0,0,0,-0.0535430656309742,0,0,0.060173264250859,0,0,0,0.334726929836061,0,0,0.640633663390415,0,0,0,0,0,0.031156281258377,0,0,-0.110498950807566,0,0,0.0371283599700926,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0198766712345712,0.0748878163996036,0.031049691530458,0,0,0,0,0,0.0241188226670961,0,0,0,0.0983193212030643,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107274185656555,0,0,-0.120922189070466,0,0,0,0,0,0,-0.0348880056173689,0.149337916355707,0,0,0,0.163047421534686,0,0,0,0.0816068823868929,-0.115368613864939,0,0.0640902233805046,-0.193120148025513,0.0122228314352929,0,0,0.0957123804897112,0,0.100018560609382,0,0,0,0,0,0,0,0.0218730531806359,-0.124336751070299,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116911780555948,0.0443470027803901,0,0,0,0,0,0,0.0928355335789255,0,0.000779087063798485,0.00829110750582441,0,0,0,0,0.00333941972665426,0,0,0,0,0,0,0,0,0.730178830884947,0,0,0,0,-0.0442248930566762,0,0,0,0,0,0,-0.00532616975653752,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0.104397911800668,0.113767387893757,0,0,0,0,-0.0405684507148096,0,0.0641294401709404,0,0,0,0,0,0,0.0446870102787403,0,0,0,0,0,0,0.240210109572048,0,0,0,0,0,0,-0.0581718342660759,0,0.0445553612698032,0,0.037802721336024,0.213964664358592,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0.0514050874037721,0,0,0,0,0,0,0.224736752953002,0,0,0,0,0,0.0796870768553109,0.0634006169218694,0,0,0.0586414203869077,0,0.260994239687757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162108525683103,0,0,0.0584683218016332,0,0,0,0,0,0,0,0,0,-0.0319361087495466,0,0,0,0,0,0,0
X600399.SH,0,0,0,-0.146427093747152,0.105985564915237,0,0.0487241901492359,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0787000930060533,0,0,0,0,0,0,0,0,0,0.0843599037992452,0,0.117287578388478,0,0,0,0,0,0,0,-0.0731363912608132,0,0,0,0.0806564224305087,0,0,0,0,0,0,-8.67361737988404e-19,-0.0765735551993282,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,-0.134994114672273,0,0,0,0,0,0,0,0,0,0.268107676704053,0,0,0.129561290497619,0,0.0251478379174082,0,0,0,-0.112841086488884,0,0,0,0,-0.046287154260871,0.0282780704619154,0,0,0,0,0,0,0,0,0,-0.0697197570482233,-0.000446376553398298,0,0,0,0,0.304223334759834,0,0,0,-0.0359151766229467,0.0225401795866555,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0.0572498653076731,0,0.628840465590027,-4.33680868994202e-19,0,0.0156563871537061,0,0.0311605776696553,0.161452277557883,-0.0337800321584046,0,0,0,0,0,0,0,0,0,0,0,0.0348873534021333,0,-8.67361737988404e-19,0,0,-0.0541493017920126,0,0.0485235490901441,0,0,0,0,0,0,0,0,0,0,0.198632889676868,0,0,0,0,0,0,0,0,-0.0501085436819128,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0362707407821331,0,0.079906709473073,0,0.0734541656303967,0,0,0,0,0,0,0,0,0,0.155746560208201,0,0.0774448200169025,0,0,0,0,0,0.448672451177482,0,0.0409867434932896,0,0,0.0156434779503136,0,0,0,0,0.10692307158807,0,0,0,0.0757325846882243,0,0,0,-0.0140255015996806,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,-0.0147266006737066,0,0,0,0,0,0.0968250611081609,0.0504947228108874,0,0,0,0,0,0,0.107973249539697,0,0,0,0.0366418486700994,0,-8.67361737988404e-19,-0.074209806487258,0,0,0,0.0174592866359097,0,0.312497275716895,0,0.0770893945792404,0,0,0,0,0.0334674195575067,0,0,0,0,-0.0331750939920581,0.107263681665166,0,0,0,0,0,0,0.012865819906127,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0.020906268888547,0,0,0,0,0,0,0,0,0,0.134562844726947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149413480130074,0,0.207066707713302,0,0.0617551692158883,0,0,0,0.139660776414229,0,0.297029669088848,0,0.5719749279918,0.167977656979712,0,0,0,0,0,0,0,0,0.0472081894913486,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0.000510785973926119,0,0,0,0,0.200183400819674,0,0,0.224932764012666,0,0,0,0.0170352410044196,0,0,0,0,0,0,0,0,0.0783495490311076,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0.0425713526698575,0.364646601948714,0,0,0,0,0,0,0,0,0,-0.0112545095129534,0,0,0,0,-0.116546706226429,0,0
X000155.SZ,0,0,0,0,0,0,0,0,0,0.417518741530961,0.189914666891077,-0.149695189150108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565338522773169,0,0,0,0,0,-0.00417433082273223,0,0,0,0,0.264267268137483,0,0,0,0.16184207442641,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.0754466144289255,0,0.218708227896926,0,0,0,0,0,0,0,0,0,0.15536527660374,0,0,0,0,0,0,0.0844383045450933,0,0,0,0.0804966615347897,0.0230429132301602,0.287472767482623,0,0,0,0.118866809766125,0,0,0,0.0280363920353613,0.0158863993240297,0,0,0,0,0,0,0,0,0,0,-0.0129352939288229,-0.0398292803355207,0,0,0,0,0,0
X600157.SH,0,0.146092926676901,0,0,0,0,0,-0.0203390004749236,0.0852941620234055,0,0,-1.73472347597681e-18,0,0.00150462698858858,0,0,0,0,0,0,0,0.0483513556549765,0,0,0,0,0,0,0.0581856725454981,0,0.161156114428579,0.202647877045979,0,0,0,0,0,0,0,0,0,0,0.0219617237169075,0,0,0,0,0.117276282714393,0,0,0,-0.0615354934705938,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.0127556426646075,0,0.0359327524699058,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0.0894026230190407,0,0,0,0.141763281439533,0.0789378012975671,0,0,0,0.0463416572672604,0,0,0.0835303929466804,0,0,0,-0.156637990538249,0,0.0169182625886393,0,0.076712451159789,0,0,0,0,0.195516840001409,0,0,0,-0.0112890967041901,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0.470937945736172,0,0,0.0913942987397181,0,0,0.0235114185534003,0,0.121853460407075,0,0,0,0,0.193825522567054,0,0,0,0,0,0,0,0,0.0835970115607087,0,0,0.0681600063139464,0,0,0,0,0,0,0,0,0.0134176148639071,0,0.0448478410669295,-3.46944695195361e-18,0,0,0.0225250467294893,0.0272010590830184,0,0,0,0,-0.00865646192061002,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0.00435671852670496,0,0,0,-0.0196723243373198,0,0.0807708843479282,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,-0.0569259726241022,0,0,0.0667293361277744,0,-0.00812045559749206,0,0,-0.0724398416704594,0,2.16840434497101e-19,0,-0.173494818204053,0,0,0,0,0,0.0436710734819692,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0.0141427827391768,0,0,0.00814477966674844,0,0,0,0,0,0.0123017876760037,0,-0.00690114378697852,0,0,4.33680868994202e-19,0,0.291325997955398,0.0483963920155889,0,0,0.0513620157188108,0,0,0,0,0,0.0402622856867408,0.145415685188693,0,0,0,-0.000901607587253883,0,0.15534245087981,0,0,0,-0.0841341770899266,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.0925664531922416,0,0,0,0,-0.0791161092542462,0,0,0,0,0,0.033953200948152,0,0.0952131019560829,0,0,0.138538557248532,-0.0571933029466551,0,-0.0476481245985649,0,0,0,-0.00578534959863173,0,0,0,-0.00866084788053388,0,0,0.0125503410215024,0.0986722722279548,0,0,0,-0.0789175467199268,0,0,0,0.0500707074137396,-0.16923334410479,0,0,0,-0.0496345848171484,0,0
Slope,0,0,0,0,0,0,0.0469169228781256,0,0,0,0.254865162898276,0,0,0,0,-0.023851355805027,0,0,0,0,0,0,0,0,-0.0618223784193728,0,0,-0.0871466786090775,0,0,0,0,0.0811594672271773,0,0.0461645697375523,0.760396655628407,0,0,0.146650685731218,0,-0.174914315688259,0,0,0,0,-0.920693270029159,0,0,0,0,0,0,1.2754026821666,0,0,0,0.378189335064374,0,0
TED,0,0,0,0,0,0,-0.165841295026768,0.177401580107667,0,0.0295428878049903,0,0.176460006669496,0,0,0,0,0.00762668309191871,0,0,0,0,0,0,0,-0.210705860215518,4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.0470840387311861,0.0387962993107868,0,0,0,0,0,-0.0462360834637108,-0.0363377005913397,0,-0.0112562017572135,0,0,0,0,0,0,0.727720101007619,0,0,0,0,-0.192033336699832,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.035415255026387,0,0,0,0,0,0,-0.0103706497296699,0,0,0,-0.0208260482472408,0,0,0.00895115076208982,0,0,0,0,0,0,-0.0720525010135506,-0.0387699821132564,0,0,0,0,0,0,0,0,0,0,0.0469928476262604,-0.0286026129560156,0,0,0,0,0,0,0,0,0,0,-0.10849885166448,0,0
MKreturn,0,0,0,0,-0.0273659656446008,0,0,0,0,0,0,0,0,0,0,-0.037481596344303,0,0,0,-0.00984216714699639,0,0,0,0.0308686039055251,0,0,-0.0355236900311067,0,-0.0300122963956063,0,0,0.0403433449720297,0,0,0,0,0,0,5.42101086242752e-20,0,0,-0.0281366334687716,0.0423814905951569,-0.031051598574832,-0.00167600696697529,0,0,0,-3.46944695195361e-18,0,0,-0.0135090459408205,0,0,0,0,-0.084478071715816,0,0
MKvol,0,0,0,0,0,0,0.000896809570010911,0,0,0,0,0,0,0,0,-0.000623628511829109,-0.00422135549770415,0,0,0,0,0,0,0,0,-0.00199803097479622,0,-0.00114020782939457,0,0,0.000896536749570777,0,0.00298687041508357,0,0,-0.000935389980747105,0,0,-0.00201408582043502,0,0,0,0,0,0,0,0,0,0,0,0,0.00742867946705787,-0.00569139014887518,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.690931126791051,0,-0.114140698865798,0,0,0,0,-0.162058070349593,0,0,-0.185596319430547,0,0,0,0,0,0.0621133963577542,0,-0.049851017978084,0.279328068186562,0,0,0,0.278920648884724,-0.0731637610608455,0,0.0137218474408543,0,0,0,0,0,0,0,-0.151216420298055,0.0569953463641923,0,0,0,-0.197643362827292,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,2.16840434497101e-19,0,0,0,0.00496785894059384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00155240738501437,0,0,0,-0.00482891934240406,0,0,0,0,0.00201864044470136,0,-0.00136673897979969,-0.00203427874156127,0,0,-0.0071832757145101,0,-0.00082532325950897,0,8.53684080385167e-05,0,0,0,0,0,0,0,0,0.0112979753607612,-0.00883847564365026,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.00504798606543905,0,0,0.00956468213296934,0,0,0,0,0,0,-0.00955396127615661,0,0,0,0,0,0,0,0,0,0,0,0,0.00304215146347301,0,0.00437459388452299,0,0,0,-0.00269600160101204,0,0,0,0,0,0.00506916958857473,0,0,0,0,0,0,0,0,0.00496295531977437,0,0,0,0,-0.017166462505182,0,0
