,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X000792.SZ,X002466.SZ,X600019.SH,X601898.SH,X600111.SH,X002271.SZ,X600011.SH,X600660.SH,X000877.SZ,X000708.SZ,X600010.SH,X000301.SZ,X601600.SH,X600547.SH,X600886.SH,X000983.SZ,X600795.SH,X600176.SH,X600362.SH,X600426.SH,X600096.SH,X600803.SH,X000723.SZ,X000408.SZ,X601699.SH,X000786.SZ,X601991.SH,X600141.SH,X600219.SH,X600486.SH,X002353.SZ,X600295.SH,X000807.SZ,X300073.SZ,X600985.SH,X600801.SH,X002192.SZ,X600027.SH,X600157.SH,X002080.SZ,X000683.SZ,X002497.SZ,X601666.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601699.SH,0,0,0,0,0.210724625701162,0,0,0,0,0,0,-0.0291315980784492,0,0,0,0,0,0,0,0.187192947738184,0,0,0.450531622816198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502953898714302,0,0.0757861214749454,-0.195267007139401,0,0,0,0,0.0737669889530567,0,0.223134320650095,0,-0.0123383448224452,0.12911895534795,0,0.0187897034912336,0,0,0,0
X000786.SZ,0,0,0,0,0.0248864959143325,0,0,0,0,0,0,0,0.274266627737927,0,0,0,0,0,0,0,0,0,0,-0.183911095225599,0.0328912114703478,0,0,0,3.46944695195361e-18,0,-0.0344630106881721,0.00819579486889566,0,0,0,0,0,0.124992667186537,0,0.284670850825802,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.00839134850686194,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145645201489173,0,0,0.110354490652387,0,0,0,0,0,0,0,0.0668579864916226,0,0,0,0,0,0,0,0,0,0,0.0466981730139611,0,0,0.0400669748130366,0.138740831630024,0,0.304563824058763,0,0,0,0,0,0,-0.0128409936076339,-0.000444999780649911,0,0,0,0,0,0
X600141.SH,0,-0.09045906364078,0,0,-0.033586591397313,0,0,0.10550950831468,0.13089557429569,0,0,0,0,-0.130851166819478,0,0,0,0,0,0,-0.0142466274001121,0,0.0571547676652586,0,0,0,0,0.365603229640104,0,0,0.105214317068581,0,0,0,0,0,0.0399909820789206,0,0.101459280360579,0,0,0,0,0.016916130252981,0,0,0,0,0,0,0,0.0275001355215893,-0.0298359190237402,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.122247052605612,0,0,0,0.00753040428189546,0,0.00529741663572484,0,0,0,0,0,0.378105130760736,0,0,0,0,0,0,0,0,0.0145159283132076,0.0832443256360116,0.0350942870472611,0,0,0,0,0,0,0,0.0830390263371841,0,0,0,0,0,0,0,0,0,0,0.0186755649807449,0,0,-0.0860109503899393,0,0,0,0,0,0
X600486.SH,0.122373276754079,0,0,0,0,0,0,0,0.187470921004324,0,-0.123012744905835,0,0,0,0,0,0,0,0,0,0,0,-0.150798703213915,0.00626925940877728,0.107211615304579,0,0.0944124944918634,-0.023376170652752,0,0,0,0,0,0,0,0.377348849989383,0,0,0.03594863307857,0,0,0,0,-0.0318585768412486,0,0,0,0,0,0,0.338417100590559,-0.0282634565313934,0,0,0,0,0,0,0
X002353.SZ,0.549258328114933,0,0,0,0,0,0,0,0,0.282195268963863,0,0,0,-0.0572419278660449,0,0,0,0,0.113234037454579,0,0,0,0,0,0,0,0,0.00768758358755044,0,0,0,0,0,0,0,0,0,0,0,-0.117889038064088,0,0,-3.46944695195361e-18,0.02265873556069,0,0,0,0.152937860788926,0,0,0,0.0507578214945135,0,0.089338645732144,0,0,0,0,0
X600295.SH,0,0,0,0,0,0,0.121251206831927,0,0,0.654506655107148,0,0,0,-0.0196188785234109,-0.00242403319705325,0,0,0,0,0.283017081619239,0.0447615577567418,0,0,0,0,0,0,0,0,0,0,0.128085312044582,0,0,0.181271118887835,0,0,-0.246174960432965,0,0,-0.287067973113811,0,0,0,0,0,0,0.0863748822525713,0,0.0881067064228119,0,0,-0.0396861694433044,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542562949596099,0,0,0,0,0,0.80548886545215,0,0,0,0,0,0,0,0.0435390917828842,0,0.0958104843504785,0,0.0325359294389157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32450582282395,0,0,-0.0170435763652707,0,0,0,0,0,0
X300073.SZ,0,0,0,0.152048512319213,0,0,0.101220075831995,0,0,0,0,0.166837243614821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269173140262481,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196623001289569,0,0,0.176361006690148,0.041561130644436,0,0,0,0,0.0934681444822112,0,0,0,0,0,0
X600985.SH,0,0.0559828437868176,0,0,0.112523907233121,0,0,0.0511594389561337,0,0,0.147683026529849,-0.0665081631463393,0,0,-0.0210353082502768,0,0,0,0,0,0,0,0,0.1460449720721,0,0,0,0,5.42101086242752e-20,0,0,0.0669488574149228,0,0,0,0,0,0,0.0435176277996434,0,0,0,0,0,0,0,0,0,0,0.345149293397912,0,0.000951072291000603,0.0292791316754474,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0.0236577476474039,0,0.198659427367533,0,0,0,0,0,0,0,0,0,0.201516501092855,0.119117532575645,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305730957276576,0.00475552826574508,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157371399343245,0,0,0,0,0,0
X002192.SZ,0,0,0,0,0,0,0,0.0347879179590831,0.485100179140435,0,0,0,0,0.152770807481559,0,0,-0.182072946820603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840541605553422,0,0,0,0,0,0.0552036657185308,0,0,0,0,0,0,0,0.167732343978222,0,0,-0.00452045285966628,-0.0696740482249995,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0925178542609169,0.144563566214639,0,0,0.0600682420644802,0,0,0,0,0,0,0.150009210307215,0,0,0,0,0.0203908195010015,0,-0.0119861090260767,0,0,0.383377148158825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00980178535151829,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0.0176479310023721,0,0,0,0,0,0.0263143994487289,0,0.100259964035613,0,0,0,0.00888203723191947,0,0,0,0,0,0.133354910535722,0,0,0.0600521280130649,0,0,0.0249737353191411,0,0.109431556635542,0.0375549516418593,0,0,0,0.0624863890332521,0,0.042054856890576,0,0,0,0,0,0,0.0358542737944623,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0.00275363792803371,0,0,0,0,0,0,0,0.0601501776655806,0,0,0.0604135784842366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319699438119034,0,0,0,0,0,0,0.0492475511889166,0,0.0780275642671365,0,0.0569640389793884,0,0,0.128400943633811,0,0,0,0.162344006056685,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0
X000683.SZ,0,0,0,0,0.157842828802487,0,0,0,0,0,-0.119498395265655,0,0,0,0,0,0,0,0.0416501582357676,0,0.154307082819576,0,0,0,0,0,0,0.159935806653559,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0223035500843733,0,0,0,0,0,0,0.266748401774065,0,0,0.203846676627208,0,0.0453344828439368,-0.0748290547044045,0,0,0,0,0,0
X002497.SZ,0,0,0,0,0,0,0.198958438209178,0,0.159456536951936,0,0,0,-0.0564976524478836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107223058112819,0,0.0289987871170031,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.0545852305439838,0.107716022711514,0,0,0,0.120781807238004,0,0,0,0.185598872273667,0,0,-0.0694613994016709,0.0478502487046403,-0.0796353404968936,0,0,0,0,0,0
X601666.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612759454637673,0,0,0,0,0,0,0,0,0.54210548005085,-0.0516873189391877,0,0,0,-0.098425811464652,-0.122925532018058,0,0,0,0.304849381395097,0,-0.20763908470661,0,0,0,0.15726043240025,0,0,0,0.0124853490934194,-0.25082904857953,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.0894199515817864,0,0,0,0,-0.0576664884516956,0,0,0,0,0,0,0,0.251171671909329,0,-0.210489408878385,0,0,0.096950461134456,0.031746666835318,0.0598169837547268,0,0,0.0205924259261702,0,0,0,0,0,0,0,0.0670176271144808,0.0367647025687255,0,0,0,0,0,0,0,-0.0441614112957194,-0.0600160532563146,-0.073780651920065,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0.0470739727185321,0,0,0,0,0,0.00027329098976172,-0.179376477052531,0,0,0,0,0,0,-0.0301177412276037,0,0,0,0,0,0,0,0,0,-0.0128934485922278,0,-0.048354141190783,0,0,0.217164956278716,0,0,0,0,-0.12432349537582,0,0,0,0,0,0,-0.023419521372089,0.0489037780698417,0,0.834703646083943,-0.0461091076422058,0,0,-7.61660151483757,0,0
TED,0,0,0,0,-0.11784784288853,0,0,0,-0.119316426657229,0,0,0,0.0247771516859138,-1.38777878078145e-17,-0.15051263660722,0,-0.118569256636677,0,0,0,0,0,0,0,0,0,0.243090835435443,0,0,0,0,0,0,0,0,0,0,-0.115602686758046,0,-0.0171168761308665,0,0.241868710798168,0,0,0.0897571571961008,0,0,0,0,0,0,0.222675004488755,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0.0172524896783192,0,0,0,0,-0.0498963814203137,0,0,0.0490635189637699,0,0,-0.0498360253941644,0,0,0,-0.0849733237087584,0,0,0,0,0,0.0176197397859528,0,0,0,0,0,0,0,0,0,0.171782969309038,0,0,0,0,0,0,0,0,0,0.0782501651201347,0,0,0,-0.0170013229474828,-0.00439951647341228,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.014149667295223,0,0,0,0,0,-0.155385059450909,0,0,0.287393810439979,0,0,0,0,0,0,0,-0.364414460932731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13940604123767,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0.0316784246753608,0,0.0025025760831214,-0.0189657898997376,0.145743639708073,0,0,0,0,0
MKvol,0,0,0,0.00891257568526919,0,2.16840434497101e-19,0,0.00766077730015415,0,0,0,0,0,0,0,0,0.00749857579060241,0,-0.00272592865421877,0,0,0,0,0,0,0,0,0,0,0.00676788953283107,0,0,0,0,0,0.00643694021324353,0,0,-0.00864254249379916,-0.0106889092091624,0,0,0,0,0.00705561463699901,0,0,0,0.0113180828798287,0,-0.0157368405794479,0.0143237240417464,-0.0321290395596455,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.00983409846502835,0,0,0,0,0,0,0,-0.00425121546798581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00255976601126522,0,0,0,0,-0.0187365960452319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00986299704464928,0,-0.119786328227554,0.0917985903554587,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.00384473958414147,0,0,0,0,0,0,0,0,0,0.00224938300672355,-0.00828341902594864,0,-0.0157617559253418,0,0,0,0,0,0,0,0,0,0,0.00439741896493878,0,0,0,0,0,0,0,0,0,-0.00845198943893138,0,-0.00105045422872354,0,0,0,0,0,0,0,-0.00317510174153189,0,0,0,-0.0581412603596465,0.0305821495905102,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.00121182671909223,0,0,-0.00483753141227001,0,0,0,0,0,0,0,0,-0.0343171358700135,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0130390543019243,0,0,-0.0246187095609747,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0409269205212689,0.0247056661831522,0,0,0,0,0,0
