,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600111.SH,X600019.SH,X600188.SH,X002466.SZ,X000877.SZ,X002271.SZ,X600011.SH,X000708.SZ,X600660.SH,X600010.SH,X000301.SZ,X601600.SH,X601898.SH,X600547.SH,X600362.SH,X600886.SH,X600426.SH,X600176.SH,X000723.SZ,X000408.SZ,X000786.SZ,X600219.SH,X600803.SH,X601991.SH,X002080.SZ,X600795.SH,X000807.SZ,X600801.SH,X600688.SH,X000825.SZ,X002353.SZ,X000932.SZ,X000983.SZ,X600352.SH,X000630.SZ,X600027.SH,X300073.SZ,X000959.SZ,X601699.SH,X600489.SH,X600157.SH,X000960.SZ,X600096.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000825.SZ,0.168901631179874,0,0,0,0.145772780557768,0,0,0,0,0,-0.0203931517921366,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.0681670415379116,0,0,0,0,0,0,0,0.0618042402959009,0,0,0.328010534030866,0,0,0,0,0,0.0746490084833486,0,0,0,0,0,0,0.00609778230241168,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,-0.164901105084429,0,0,6.93889390390723e-18,-0.100788998519329,0,-0.118144466129134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152072889190836,0,0.0878777049950747,0,0,0,0.100355677390197,0,0,0,0.157007887298845,0,0,0,-0.189495456892841,0.0452358935770312,0,0,-0.0141229849076393,0,0,0,0,-0.0419263934321541,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.188601572535725,0,-0.0187285228416587,0,0.0255309389127799,0,0.0287506855676542,0,0,0,0.0636300966934844,0.00335369442900257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17107887419736,0,0,0,0,0.0511648322507523,0,0,0.0364220564306354,0.0644161544607975,0,0,0.0129689028370588,0,0,-0.0064132352232403,0,0,0,0,0,0,0
X000983.SZ,0,0,0.230945865224506,0,0,0,0,0,0,0.205555841322308,0,0,-0.033572298397887,0.0278994717915872,0,0,0,0,0,0,0,0,-0.0850049928740735,0,0,0,0,0,0,0,-0.080646853157037,0,0,0.260275868033254,0,0,0.112015790572264,0,0,0,0,-0.148376931829828,0,0,0,0.420080862772612,0,0,-0.0636097451646491,0,0,0,-0.0122850793885741,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,-0.0362344003984825,0,0,0,0.0532673979701058,0,0,0,0,0,0,0.00690153216609467,0,0,0,0,0,0,0,-0.027217330011447,0,0,0,0,0,0.0715450262772715,0,0,0,3.46944695195361e-18,0,0,0.0611012794079114,0,0,0,-0.0367845901936807,0,0,0,0,0.110052826846649,0.0570444436346118,0,0,-0.0122588032772982,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167219462115649,0.157699557785269,0,0,0,0,0.164370268985624,0,0,0,0,0,0.205160827310394,0,0,0.00360934716081346,0.120043114405013,0,0,-0.00611289978275303,0,0,0,0.0360900833644164,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478527176516553,0,0,0,0,0,0,0,0,0,-0.0467789937586185,0,0,-0.0720494361642377,0,0,0,0,0,0.256454288813258,0,0,0,0,-0.172310731181378,0,-0.0576624590095529,0,0,0,-0.13941577613461,0,0,0,0,0.0265760819457948,-0.0100906959043614,0.19142042267877,-0.00381452072054925,0,0,0,0,-0.0272554638473474,0,0
X300073.SZ,0,0,0,0,-0.369791192769011,0.444285524527587,0,0,0,0,0,0,0,0,0,0,0.0952746898608877,0,0,0,0,-0.358855810307345,0,-0.0392911728842895,0,0,0,0,0,0,0,0,0,0,0,0.317145234007194,0,0.117849348140722,0,0,0,0,0,0,0,0,0,0,-0.147518554763129,0.0947755471129632,0,-0.0323646499792503,0,0,0,0,-0.0322417796218249,0,0
X000959.SZ,0,0,0,0,0,0,0,0.0372194134846413,0.521819083318778,0,0,0,0,0,0,0,0.0572274634060621,0,0,0,0,0,0,0,-0.0428421520726329,0,0.0300176220217869,0,0,0,0,0,0,0,0,0,0.150172667656158,0,0,0,0,0,0.1030699401123,0,0,0,0,0,-0.078982684169406,0,0,0,0,0,0,0,-0.0395842856173227,0,0
X601699.SH,0,0,0.106436697254984,0,0,0,0,-0.0911139257284715,0,0,0.0441289746765672,0,0.0779827530798682,0,0,0,0,0,0,0.037216602015723,0,0,0,0,0,0.0501245240509256,0,0,0,0,0,0,0,0,0,0,0.0391552953750671,0,0.125554472656519,0.435187814315531,0,0,0,0,0.0331893836667399,0,0,0,0.0824314308075115,0,0,0.00749626154927838,-0.0412571137049237,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,-0.100859243381905,0,0,0,0,0,0,0.0542089481681959,0.206719702091476,0,0,0,0,0,0.663485168005242,0,0,0,0,0.0157784324173351,0,0,0,0,0,0,0,0,0.00327469848473332,0,0,0,0,0,0,0.0326094104720733,0,0,0,0,0,0,0,0,0,0,-0.00192203890510944,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.0495030474960152,-0.0130732950759986,0,0,0.079332897633622,0,0,0.0819662134797779,0,0.0767631715143607,0,0,0,0.147386149122361,0,0,0,-0.0730549305444189,0,0,0,0,0,0.000335837148147095,0,0,0,0,0,0,0,0,0.0197579462198493,0,0,0.147139493265186,0,0,0,0,0,0,0.0355872476339401,0,0,0,0,0.0173412268551328,0,0
X000960.SZ,0.0417990374294738,0,0,0,0,0,0,0,0,0,0.175776034323205,0,0,0,0,0,0,0,0,0.0265509738426726,0,0,0,0,0,0,0,0,0,0,0,0,0.0276551144225419,0.0416470067437282,0,0.12638906272991,-6.93889390390723e-18,0,0,0,0,0.40829085142914,0,0,0.00833248088574706,0,0,0,0,0,0,0.0910483355711993,-0.098066576466285,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0.0162919884665419,0,0,0,0.170855792137527,0.427031712332624,0,0,3.46944695195361e-18,0,0,0,0.126520552125873,0,0.189606333401197,0,0,0,0,0,0,0.0157662583224725,0,0,0,0,0,0,0.0588100316874776,0,0,0.0685452376496516,0,0,0,0,0,0,0,0.0251987043728932,0,0,0,0,0,0,0,0.0338799794519063,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0.0676807918211468,0.178523699911091,-0.25861513752032,0,0,0,0,0,0,0,0,0,0,0,0.0642792017829901,0,0,0,0,0,0,0,0,0,0,0,0,-0.284968881541238,0,0,0.0504197012021464,-0.0572337784567921,0,0,0,0,0,0,0,0.234883523602391,-0.356391955598904,0,0,0,-0.248030363188665,0,0
Slope,0,0,0,0,0,0,0,0.0148870123013438,0,0,0,0,0,0,-0.087827188667311,0,0,0.0700948110440932,0,0,0,0,0,0.108988060239219,0,0,0,-0.0252050987999331,0,0,0,0,-0.090512781255831,0,0,0,0,0,0,0.318676402519551,0,0,0,0,0,0,0,0,0,0,0.405530651389155,0,0.999738590224297,0,0,0,0.329983199007158,0,0
TED,0.191538454164218,0,0,0,0,0,-0.043740288532466,0,0,0,-3.46944695195361e-18,0,0,0,-0.133684527350931,0,0,0,0,0,0.335025339406636,0,0,0,0,-0.176044003832619,0.0623255861787032,0,0,0,0,-0.020404404097153,0,0,0,0,0,0.486386141470546,0,-0.268445792367663,0,0,0,-0.0890019734041977,0,0,0,0,0,0,-0.62366733334729,0.590913933092446,0,0,0,0,-0.812037843145804,0,0
RealEstate_excess,0,0,0,0,0.0650652240235052,0,0,0,0,0,0.0123992081187618,0,0,0.0717999963448865,0,0,0.0151000225260585,0,0,0,0,0,0,0,0,-0.0174151721553341,0.029808118422577,0,0,0,-0.12405255942669,0,0,0,0,0,0.121927619243626,0,0,0,0,-0.0493100638291484,0.0287055258285265,0,0,-0.0219373971635271,0,0,0,0.0101559009588662,0,0,-0.00498114970931257,0,0,0,0.0165056853953277,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.00117613057870305,0,0,0,0,-0.0376025230179329,0,0,0,0,0,0,0,0,0,-0.011840585795595,0,-0.00614239377325102,0,0,-0.199258229437903,0,0,0,0,-0.0216735453451854,0,0,0,0.121528130682665,0,-0.0469164405577532,0.0162606872823764,0,0,0,0,0,0,0,0,0.00502908232479776,0,0,0,0,0.0297399809589336,0,0
MKvol,0,0,0,0,0,0,0.000165773094971485,0.000904553392710972,0,-0.00167417068038893,0,0,0,0.00256430695977144,0,0,0,0,0,0,0,0,0,0.00203545445663487,0,0,0.000556399302634712,0,-0.00181129579623009,0,0,0,0,-0.00330819489508632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00329297050354995,0,0,0.00718662742260168,-0.00438241366212071,0,0,0,0.00336741603001963,0,0
CarbonVol_Shenzhen,0,0,0.195646949695763,0,0,0,0,0,0,0,0,0,-0.210471559036778,0,0,0,0.166799312834698,0.296416837881783,0,0.0693287097979509,0,0,0,0,0,0.0113988437990537,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160239040832525,0,0.302723130345499,-0.352844748802022,-0.353169740738462,0,0,0,0,-0.0984176259342041,0,0,0.0603277848222647,-0.648264485209902,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00351750363567972,0,0,0.00312808112544984,-0.00876319673677812,0,0,0,0.00261713709413997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00447815699569491,0,0,0,0,0,0,0,0,0.00422122871937136,0,0.00763671109140513,0.000928835919476122,0,0.00708284437529084,-0.00796431197046372,0,0,0,0.0223094763354236,0,0,0,0,-0.00157065717028322,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0322457255439358,0.00223024610806535,0,8.70885699137477e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00994297297722302,0,0.0162995032614737,0,0,0,0.00354423915433644,0,0,0,0,0.00632203607177435,0,0,-0.0509547392487881,0.0314952390484359,0,0,0,-0.0307364647125456,0,0
