,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600010.SH,X600585.SH,X601898.SH,X600688.SH,X600547.SH,X601600.SH,X600795.SH,X600362.SH,X300072.SZ,X600188.SH,X601991.SH,X600157.SH,X600027.SH,X601992.SH,X600660.SH,X600309.SH,X600886.SH,X600111.SH,X600489.SH,X600299.SH,X000898.SZ,X601158.SH,X000709.SZ,X000792.SZ,X000959.SZ,X000723.SZ,X600339.SH,X600583.SH,X002466.SZ,X000408.SZ,X600098.SH,X000883.SZ,X000630.SZ,X600352.SH,X600623.SH,X600219.SH,X000539.SZ,X000027.SZ,X000983.SZ,X600021.SH,X002092.SZ,X002470.SZ,X000060.SZ,X000935.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000959.SZ,0,0,0,0,0,0,0.285042631960058,0,-0.492900980048837,0,0,0,0,0,-1.12351174744783,0,0,0,0,0,0,0,0,0,0,0.0943225500318228,0,0.453328933634026,0.148835418948371,0,-0.456803038589708,0,0,0.232221093172163,0,0,0,0,0,0.179269414868518,0.380923619196817,0,0,0,0,-0.0442596603177844,0,0,0.145077727174921,0,0.0737609842653852,-0.0750166050210265,0,0,0,0,0,0
X000723.SZ,0,0,0,-0.587452691909212,0,0,0,0,0,0,-0.136013217828562,0,0,0.200886539978527,0,0,0,0,0,-0.433923998066769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247240353836811,0,0,0,0,0,0,0,0,-0.0196727268097456,0,0,0,0,0,0,-0.106955548333679,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367752412471311,0,-0.147610947143967,0,0,0,0,0,0.229154743924744,0,0,0,0,0,0,0,0,0,0,0,0,0.0685601372744699,0.107373419993328,0,0,0.201225216955785,0,0,0,0,0.135079596974369,0.0135095686226719,0.0492561148416627,-0.0623291968808783,0,0,0,0,0,-0.547094796855819
X600583.SH,0,0.174466894474546,0,0,0,0,0,0,0.411946712207674,-0.0566441231148645,0,0,0,0,0.121666265638926,0,0,0,-0.0385353563492381,0,0.0197819157502322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00660028071713901,0,0,-0.0050403422429374,0,0.0186958067426146,0,0.0730325400022302,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,-0.0681947150034087,0,0,0.010210573779004,0,0,0,0,0,0,0,0,0,0,0,0,0.0956475182186108,0,0,0,0,0.0569096405065036,0.234582502372697,0,0,0,0,0,0,0,0.218144988389638,0,0,0,0,-0.123834843201335,0,-0.00542969248131037,0.0205530549666938,-0.0130681680018236,0.123080876755566,-0.01738000940533,0.0342899043764113,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0135696787233997,0,0,0,0.0391159778735464,0,0,0.059375432811369,0.0174164710238848,0,0,0,0,0,0,0,0,0,0,0.150166093614942,0,0,0,0,0,0,0,0.0131056761337472,0,0,0,0,-0.153194067344972,-0.0621684962392944,0,0,-0.0118963662052356,0,0.00955280834193385,-0.0080275270409238,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0.12244336118277,0,0,0,0.034389504840791,0,0,-0.0214910565584042,0,0.0851133091862258,0.234670548551876,0,0.0636787203270872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963903857804898,0,0,0.0461424499920385,0,0,0,0,0,0.0528039792511771,0,0,0,0.109463007799685,0,-0.0067537931751944,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.0215006808140743,0,0.0181508380698385,0.0375423625494522,0,0,0,0,0,0.0850767401887033,0,0,0,0,0.00466546240147608,0,0.0351481524016687,0,0,0,0,0.00934009173089488,0,0,0,0.0298537181106971,0,0,0,0.087749120710366,0,0,0.185236388874039,0.0338728925329803,-1.73472347597681e-18,0.0254229684130727,0,0,0.0193381536257116,0,0.00394110884698063,0,0,0,0,0,0,0
X000630.SZ,0,0,0.0195363596257447,0,0,0,0,0,0,0,0.318292258572394,0,0.222999976558701,-0.032504738137792,0,0,0,0,0,0,0,0,0,0.048384850775172,0,0,0,0,0,-0.0761486380527937,0.175167433743128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129345203418668,0.093106253733941,-0.03388579119964,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.156831000271665,0,-0.0157342920342669,0,0,0.103974942139242,0.0367039153637146,0,0,0,0,0,0,0,0,0,0,0.0984748806358353,-0.0228649471899334,0.0974486409810163,0,0,0.00637463425297061,-0.0292310281529927,0,0,0,-0.115460878214176,0,0,0,0,0,0,0,0,0,0,0.00715404466072979,0,0,-0.0170936399788614,0,0.0262977423702647,-0.0205583713015376,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578675343704594,0,0,0,0,0.928623974891374,0.445837657848412,0.234561324861652,0,0,0,0,-0.178307427069342,0,0,0,0.12998019917051,0.101501585530884,0.00185985830497698,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.102249224143249,0,-0.0940461626268278,0,0,0,0.122865127010629,0,0.0232178857652653,-0.0362695429520692,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.135459307900207,0,0,0.231179868287993,0,0.0565929420926123,-0.0322344894957843,0.0265201985162598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305125787657731,0,0,0,0,0,0,0,-0.0313058244433479,0,0,-0.0226386469146256,0,-0.00644614699619619,0,0,0,0,0,0,0
X000539.SZ,0,0.0424776604754382,0,0,0,0,0,0,0.0431361603454492,0,0.00545274297827321,0.0327316778700331,0,0,0,0,0,0,0,0.159092511367888,0,0,0.0371326877563269,0.0057164419815892,0,0,0,0,0,0,0,0,0.0448737597512992,0,0,0,0,0,0,0.0986535753792378,0,0,0,0.0116071797479723,0,2.16840434497101e-19,0.0109801500308424,0,0,0,-0.00461693373950765,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.105075866400286,-0.0044154727989118,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0611647155995034,0.0217523856760901,0,0,0,0,0,0,0,0,0,0,0,0.00522176518806543,0,0,0,0,0.0402399132136328,0,0.148577548402582,0,0,0,0.119918849389949,0,0.0436934242260421,0,0,-0.00110654299698119,0,0,0.00631075316115419,0,0,0,0,0,0
X000983.SZ,0,0,0.235514759421559,0,0,0,0,0.318793875332443,0,0,0,0,0.0586328502712969,0,0.321283579069175,0,0,0,0,0,0,0,0,0,0,0,-0.0540941421528539,0,0,0,0,-0.0601985237774724,0,0.0457141521396674,0,-0.0284181393896727,0,0,0,0,0.0703882608983958,0,0,0,0,-0.0115370346065581,0,0.337006716522893,0.0174996902703094,0,0.0235084592723604,-0.0326730493946495,0,0,0,0,0,0
X600021.SH,0,0,0,0,0.132959065469438,0,0,0,0,-0.0299701315206294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201043671933431,0,0,0,-0.089189151575922,0,0,-0.0579516697276713,0,0,-0.0693815075555161,0,0.00883592403482853,0,0,0,0,0,-0.0340531137770907,0,0,-0.138507684946767,0,0.0421044742506137,0,-0.014909116778991,0.046586919612953,0,0,0,-0.150067666250773,0,0
X002092.SZ,0,0,0,0,0,0,-0.195877766716451,0,0.340755203789805,0.0627922991304801,0,0,0.231409344419714,0,0,0,0,0,0.0751733913005363,0,0,0,0,0,0,0,0.0243557416285274,0,0.304181157537394,0,0,0,0,0,0,0.0346456114448282,0,0,-0.177788191222785,0.306613486220733,0,0,0,0,0,0,0.0526782226726066,0,0,0,-0.0529283336057259,0.0240341782587541,0,-0.316249997416637,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0.108508916165089,-0.0198711855983293,0.00667507862989199,0,0,0,0,0,0,0,0,0,0,0,0,-0.0427445919618954,0,0,0,0,0,-0.0623069939304204,-0.132416311361551,0,0.104836665051933,0,0,0,0,0.205778158350554,0,0,0,0,0,0.10999030973939,0.0131529556918997,0.0694082193860853,0,0,-0.0788222482636647,0,-0.0244926001794086,0.0247722127349272,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0.0633523228253108,0.124795933242998,0,0.161850239173855,0,0,0,0,0,0,0,0,0,0,0,0,0.222273635699841,0,0,0,0,0.00286018577909462,0,0,0,0,-0.177959212224546,0,0,0,0,0.388602311985262,0,0,0.262094699381609,0,-0.0118332673179699,0,0,0.0416440917742721,-0.029452481136733,-0.0280829079696507,0.0436662127106651,0,0,0,0,0,0
X000935.SZ,0,0,-0.651381863861934,0,0,0,0,0,0,0.467424216938128,0,0,0,-0.305726260806213,0,0,0,0,0,0,0,0,0,0,0,0.2884895891719,0,0,-0.300641929501012,0,0.104166878738691,0.128534437378129,0,0.355120378524145,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.507715306907548,-0.667796703800087,0.0394501464742605,0,0,0,-0.0528344636528569,0,0,0,0,0,0.131240930318991
Change_TY3M,0,0,0,0,0.172842661663694,0,0,0,0,0,0,0,-0.0937901120415649,0.0742650266319222,0,0,0,0,0,0,0,0,0,-0.111718664080174,0,0.0525167169909447,0,0,0,-0.170081993822202,0,0,0,0,0,0,0,0.0667947092602688,0,0,0,0,0,0,0.268469894614458,-0.00818183416773131,0,0,0,0,0.107568711914245,0,0,0,0,0,0,0
Slope,0,0,-0.73779107595956,0,-0.221666397801245,0,0,-0.148342550383814,0.783230497401438,-0.0561992214199905,0,0,0.239059682613829,0.0895211060272665,0,0,0.308143970565053,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238593620527788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875931665976323,0,0,0,-0.0241628746184147,0,0,0.869227764113387,0,0,0,0,0,0
TED,-0.155640432048154,0,0,0,0.767664822019839,0,0,0,0,0,0,0,0,-0.853239280780972,0,0,0,0,0,0,-0.154442371136117,0,0,0,0,0.119230250279087,-0.0502210291464912,0,0,0,0,0,-0.769509158848559,0,0,0,0,0,0,-0.017608954084892,0,0,0,0.20441199300905,0,0,0,0,-0.253392146690954,-0.152819339071089,1.25563224383461,0,0,0,0,-3.58091999637102,0,0
RealEstate_excess,0,0,0,0,-0.133594268441087,0,0.040397291739544,0,0,0.010006496754551,0,0.167990225984949,0.143602879681431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00986014676226936,0,0,0,0,0,0,0,0,0,0,0,0,-0.0839136932048875,0,-0.2423924321322,0,-0.0445277097219916,-0.0323351708503038,-0.0169403603737041,0.0204706042385869,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0.0516744428962746,0,0.0340167324613336,0,0,-0.0699861043769448,0,0,0,0,0,0,0,0,0,-0.0059698672879874,-0.100341690720777,0,0,0,-0.121814951499054,0,0,0,0,0,0,0,-0.0124424821690409,-0.0347431847914861,0,0,0,-0.0960453097764312,-0.0930858111570718,0,0,0,-0.00822098284929825,-0.0189381901998356,0.020899729561924,0.13105210420224,0,0,0,0,0
MKvol,0,0,-0.00171716994758326,0,-0.00229337814791167,0,0,0,0,0,0,0,0.00435968771503353,0,0.00149766303339697,0,0,0,0,0.00186721851423102,0,0,0,0,0,0,0,0,0,0.000780983828042372,0,0,0,0,0,0,0,0,-0.00288842161510418,0,0,0,0,-0.0035452647662368,0,0.00221793045815012,-0.0016214017320197,0,0,-0.0027128379977324,0,-0.00104034720606488,0,0,0,0,0,0.0184469325900118
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.0312971023920925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00651262210502408,0,0,0,0,-0.0178131750396554,0,0,-0.117003562862291,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00113798424752436,0,0.0603499098717506,-0.0543441572660905,0,0,0,0,0,-0.715687088315624
CarbonVol_Guangdong,0,-0.00120093421897737,0,0,0,0,0,0,0,0,0,0,0.0116421888198442,-0.000170623124472089,-0.0100124549023707,0,0,0,-0.00865092291094833,-0.0068203755860012,-0.0227174813665178,0,0,0,0,0,0,0,0,0.00923640034730365,0,0,0,-0.0170129771527269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197434104142078,0.0112042419438122,0,-0.00160130639533441,0,0,0,0,0,-0.00653972314048858
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239133551078468,0,0.0880196215542374,0,0,-0.0214203038481975,-0.00101745153974937,0,0,0,0,-0.0236088007598394,0,-0.0110363084668253,0,0.050815074487145,0.00209072352122262,0,0,0,0,0,0,-0.00709400547065498,0,0,0,0,0,0,0,0,0,0,0.0162266035758363,0,0,-0.00383155551177831,0,0,0,-0.519245985548965,0,0
