,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X601898.SH,X600010.SH,X601991.SH,X601600.SH,X600795.SH,X600886.SH,X600188.SH,X600362.SH,X600111.SH,X600027.SH,X600309.SH,X600688.SH,X601992.SH,X000792.SZ,X600157.SH,X600583.SH,X601158.SH,X600352.SH,X000898.SZ,X000709.SZ,X600547.SH,X600489.SH,X002353.SZ,X000831.SZ,X000539.SZ,X600660.SH,X600008.SH,X000630.SZ,X000027.SZ,X000825.SZ,X002470.SZ,X000629.SZ,X600549.SH,X600021.SH,X600315.SH,X600808.SH,X600578.SH,X600098.SH,X600307.SH,X000983.SZ,X601699.SH,X600863.SH,X000960.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,2.16840434497101e-19,0,0.08168992942895,0,0,0,0.307694076037811,0.148708980130538,0,0.135857641572187,-8.67361737988404e-19,0,0,0.127119987188266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00939678792698847,0,0,0,0,0,0,0,0,0.0271530602688101,0,0,0,0,0,0,0,0,0,0,0,-0.0167781152142684,0,0,0,0,0,0
X600886.SH,0.0212419214012163,0,0,0,0,0,0,0,0.0734648649665505,0,0,0,0,0,0,0,0.122597744167969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186169105760132,0,0,0.209872580955957,0,0,0,0.153133689996895,0,0,0,0,0,0,0,0.0349921182241279,0,0,0,-0.0182986419960271,0,0,0,0,0,0
X600188.SH,0.248943309999823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209234218132068,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209764741646919,0.251336648591294,0,0,0,0,0,0,0,0,0,0,0,0.161045328104818,0.206426846890462,0,0,0,-3.46944695195361e-18,0.0175505669697249,0,0,0,0,0,0
X600362.SH,0,0,0,0.00121086287483901,0.0368860233178186,0,0,0,0,0.0108494775096,0,0,0,0,0,0,0,0,0.110719146738456,0,0,0.0347893731256532,0,0,0,0,0,0,0,0,0,0,0,0.134406725577255,0,0,0,0,0,0.00997440406614247,0,0,0,0,0,0.145191208046164,0.13088262578574,0,0,0,0,-0.0132254117939409,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.154936240037561,0,0.18271545124298,0,0,0,0,0,0,0,0.039965099952497,0,0,0.0549961372261312,0,0,3.46944695195361e-18,0.0863365539791074,0,0,0,0,0.132997260583341,0.0931522639860155,0.108380489194384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.585877092133087,0,0,0,0,0,0,0,0,0,0,0,0.0971778367691168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491243260399873,0,0,0,0,0,0,0,0,-0.0205129262582846,0,0,0,0,0,0
X600309.SH,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.153846035268989,0.247055319342546,0,0,0,0,0,-0.110586191385991,0,0,0.147562115694962,0,0.0277029887381065,0,0,0,0,0,1.73472347597681e-18,0,0.238285599538882,0,0.088710784749514,0,0,0,0,0,0.00587678495462701,0,0,0.0387056717145938,0,0,0,0,0,0,0,0.00840303126493922,-0.00832156326188575,0,0,0,0,0,0
X600688.SH,0,0.443153207688555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646404050771217,0,0,0,0,0,0,0,0,0.0110031067470111,0,0,-0.100544399075735,0.0191472491196802,0,0.253294262316287,0,0,0.0818583462227811,0.0219673640327341,0,0,0,0,0,0,0.105040218300501,0,0,0,-0.0299945259742655,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.152187064744313,0,0,0,0,0,0,0,0,0,0,0,0,0.145387444889973,0,0,0.115239081586255,0,0,0.0328811956474548,0,0,0,0,0.0178672952477184,0.0168391238081498,0,0,0.122348750163624,0,0.278595048490432,0,0,0,0,0,0,0,0,0,0,0.0457804503142733,0,0,0.038764665779035,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.0964842549999971,0,-0.0397050327197169,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115202362020353,0,0,0,0,0,0,0,0.160512207523367,0,0,0,0,0.097038915740905,0,0,0,0.0878853582851797,0.0801453363004825,0,0,0,0,0,0,-0.00790611436274379,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0559094403814902,0,0,0,0,0,0,0.0231855656703214,0,0,0,0,0,0,0,0,0,0,0.0164023513478567,0,0,0.194191602677076,0,0.140122868334176,0,0.0414214499986728,0,0,0,0,0.00425700519048408,0,0,0,0.269630592696343,0,0,0,0,-0.0567582712270537,2.16840434497101e-19,0.145283934452496,0,0,0,0,0
X600583.SH,0,0,0,0,0,0.0239194207230952,0,0.0599645716743187,0.0376232569881982,0.0653312704462558,0,0.172629467750519,0,0,0,0,0.0622495975201291,0,0,0,0.0655136608661982,0,0,0,0,0,0,0,0,0,0,0,0.0378927441922712,0,0,0,0,0,0,0,0,0,0,0.0674493808449093,0,0.050228172497286,0.130266640567805,0.0710214798256448,0,0,0,-0.00519907202555399,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,-0.146400105797713,0,0,0,0,0.11278925118432,0,0.0574385182856787,0,0,0,0.0628093401910606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492791621833342,0,0,0.0721185134564628,0,0,0,0,0,0,0,-0.0691610270579684,0.0858708234152231,0,0,0,0,0,-0.00328877921599843,-3.46944695195361e-18,0,0,0,0,0,0
X600352.SH,0,0,0,-0.179753984576979,0,0,0,0,0,0,0.0759116210232211,0,0.0348518994294382,0,0.059332827690076,0.260065144151515,0,0,0,0,0,0,0,0,0,0,0.121700717328526,0,0.271839680996751,0,0,0.116680782888412,0,0,0,0,0,0,0,-0.191943974723231,0,0,0,0,0,0,0,0,0,0,0,-0.0200985253037264,0,0,0,0,0,0
X000898.SZ,0.0822577563321645,0,0,0.160045477563007,0,0,0,0.076561604526757,0,0.107363409584173,0,0,0.0902035324959752,0,0,0,0,0,0,0,0,0,0,0,0,0.222535068717027,0,0,0,0,0,0,0,0,0,0.0503497481408833,0,0,0,0.0522179682038064,0,0,0,0,0.0776771318908908,0,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0.101118846271399,0,0,0,0.00397375729668212,0,0,0,0,0,0,0,0,0,0,0.0197051373811743,0.0600451019993345,0,0,0,0,0.205245140915126,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.155544384102474,0,0,0.0586413196637205,0,0,0.0900753264780206,0.129604853599432,0.151682724002966,0,0,0,0,0,0,0.00916415059200682,-0.00697669330148662,0,0,0,0,0,0
X600547.SH,0,0.0298094385898222,0,0,0,0,0,0.0358739832361265,0,0,0,0,0.00973511065900396,0,0,0,0.0510443220408619,0,0.136298767623921,0,0,0.00073782910701125,0,0.0639450860046507,0,0,0,0.126540031730705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705900894502934,0,0,0,-0.0161987625327261,0,0,0,0,0,0
X600489.SH,0.0883606570863626,0.0257245310117087,0,0,0,0,-0.0301103155907294,0,0,0.0395076823548588,0,0.114484074959788,-0.215438299651608,0.268643395219669,0,0,0,0,0,0,0,0,0,0,0,0,0.228192758450414,0,0,0,0.0275964385299965,0,0.129001542805433,0,0,0,0,0,0,0.0236583956587506,0,0,0,0.119729232289882,0,0,0,0,0,0,-0.0144846178675705,0.0162394732291216,0,0,0,0,0,0
X002353.SZ,0,0,0,-0.0817120932939064,0,0,0,0,0,-0.0598096282135138,0,0,0,0,0,0,0,0,-0.0667715663400429,0.0361800493931561,0,0,0.0145370649663383,0.14323499732823,0,0,0,0.0891439820804199,0,0.0637935588439795,0,0,0.245798224916341,0,0,0,0.100990019506053,0,0.134859547417387,0,0,0,0,0,0,0,0,0,0,0,0,0.000200119998340561,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0.239751153956484,0,0.151247406921003,0,0,0,0,0,0.179173209592016,0,0.252639481154515,0,0,0,0.170869954107267,0,0,0.0894027761839027,0,0,0.0864005845683576,0,0.0477617026477672,0,0,-0.571330271762968,0,0,0,0,0,0,0,0.0510345833343317,0,0,0,0,-0.0778214353285384,0.00567824742549346,0,0,0,0,0,-0.021578175183225,0,0,0,0.0388986044911215,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0.162027395648711,0,0,0,0,0,0,0,0.146406070236862,0,0,0,0,0.105317426333538,0,0,0,0,0,0,0,0,0,0.218424946404427,0,0,0,0,0.071595348050683,0,0.13894791492761,0,0,0,0,0,0,0,0,0,-0.00636800374597229,0,0,0,0,0,0
X600660.SH,0,0,0.149384163145425,0,0,0.104495472360686,0,0.160975108941849,-0.0512290382729478,0,0,0,0,0,0,0,0,0,0.00350875406092584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-4.33680868994202e-19,0,0,0.0860718464137869,0,0,0,0,0.0448477323155689,0,0,0,0,0,0,0.0192774640923164,0,0,0,0,0,0,0
X600008.SH,0,0.141778448792642,0.236969570651549,0,0,0,0,0,0,0,0,0,0.0281206135010541,0,0,0,0,0,0.0923144027168036,0,0,0,0.427598462864314,0,0,0.0390586150436299,0,-0.0275134847018304,0.0175170523126283,0,0,0,0,0,0,-0.0535016266892906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143531447634334,-0.00301212429114816,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,-0.0360339944268439,0,0,0,0,0.288218508014504,0.589730684417852,0.0134356026249413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218216948298713,0,0,0,0,0,0,-0.0216874781187394,0,0,0.0197146210260755,0,0,0,0,0.040962304187752,0,0,0,0,0,0.0414476654725869,0.0141743954307422,0.0416272753127918,-0.0874540823489811,0,0,0,0
X000027.SZ,0.288588235973645,0,0,0,0,0,0,0.103866067894296,0,0,0,0,0.057474561381513,0,0,0,0,0,0,0,0,0,0.237976715852167,-0.118261364365179,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0406119436956093,0.135972468685813,0.0714788444307496,0,0.000288618407877239,0,0,0,0.107683571134115,0,0,0,0,0,0,0.0636996278041435,0.0163131535287799,0,0,0,0,0,0
X000825.SZ,0,0,0,0,-0.090989628923379,0,0,0.183028132651522,0,0,0,0,0,0,0,-0.0290083031615781,0,0,0,0,0,0,0.0803916438452506,0,0.528605730758806,0.133266246230297,0,0,0,0,0,0,0,0,0,0,0.0249644950422839,0,0,0,0,0,0,0,0,0,0,0,0.0270649505705511,0,-0.00675340942680629,0.00148362716502058,0.0569321031566653,0,0,0,0,0
X002470.SZ,-0.0599473173844906,0,0,0,0,0,0,0,0.0688628770057417,0,0,-0.0563575294871583,0,0,0,0,0,-0.147479397744968,0,0,0,0.028889348504927,0,0,0,0,0,0,0.305942858363836,0,-0.0175985790374139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169660829488592,0,0,0,0,0,-0.00597424089556705,0,-0.0333889790477035,0,0,0,0
X000629.SZ,0,0,0,0.115853209103392,0,0,0.0649845018797617,0,0.178740906320523,0.00801790221150109,0,0,0,0,0,0,0,0,0.033505012928611,0,0,0,0,0,0.212483691079678,0,0,0,0,0,0,0,0,0,0,0.140205131452798,0.0275635566331626,0,0,0.0156361821525114,0,0,0,0,0.0530691524155583,0,0,0,0,0,-0.0205629853093754,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.110741874908588,0.0781965207922906,0,0,0,0,0,0,0.0426755776981132,0,0,0,0,0,0,0,0,0.0437343050085209,0,0,0,0,0,0,0,0,0.0647200103062637,0,0,0.0708851788435968,0,0,0,0,0,0,0,0.0395662036303326,0.0693935771592268,0,0.043688893763517,0,0,0,0,0.00421963299904046,0,0,0,0,0,0
X600021.SH,0,0,0,-0.335151303650392,0,0,0,0,0.45707376818094,0,0,0,0,0,0,0,0,0,0,0.478486834869174,0,0,0,-0.283117645200443,0,0,0.043513567155996,0.323969901680802,0,-0.137163389687794,0,0,0.173516662373425,0,0,0,0,0,0,0,0,0.238820024041354,0,0,0,0,0,0,0,0,0,0,0,0.0270327080147707,0,0.108327909242793,0,0
X600315.SH,0,0,0,0,0,0,0,0.0836143435920259,0,0,0,0,0,0,0.506203412060612,0,-0.0183425337173663,0,0,0,0,-0.163323450615233,0.141205905269404,0,0,0,0.0247447002597532,0,0,0,0,0.157803561689102,0,0,-0.151646397736447,0,0,0,0,-0.04267711677802,0,-0.0222340681429871,-0.0634673232527771,0,-0.0339409693282081,0,0,0,0,0,0.00539483972438271,3.81794125496934e-05,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.179206834047418,-0.0127535753730187,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,-0.11280955116157,-0.0329436493864025,0.127656068556321,0.386680722057718,0,0,0,0,0.107874616086532,0,0,0,0,0,0,0,0,0.0195451420502073,0,0,0.0625517384752143,0,0,0,0,0,0,0,-5.42101086242752e-20,-0.0114890581488165,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00427708118471659,0,0,0,0,0,0,0.372305636748774,0,0,0,-0.0645122286402856,0,0,0,0,0.330406602020959,0,0,0,0,0,0,0.00366133205003741,0,0.134706886218268,0,0,0,0,0,0,0.0322194632072256,0,0,0,0,0,0,0
X600098.SH,0.156911847794543,0,0,0,0,0.0358165003172027,-0.0489501354509672,0.0783419570770066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143889765457621,0.440694803390737,0.0832087188406211,0,0,0,0,-0.108548313909221,0,0,0.0643904047052104,0,0,0,0,0,0,0.0144985810069935,0,0,0,0,0,0
X600307.SH,0,0,0,0.264379868671186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487941664322028,0.0687492746494547,0,0,0,0.0124611656600646,0.012231164354072,0.287788054172148,0,0,0,0,0,0,0,0,0,0.20954283103384,0,0.0399002905760284,0,0,0,0,0,0,0,0,0,0,0,0,0.0291130183662218,0.0242601760792426,0.0179576421130872,0,0,0,0,0
X000983.SZ,0,0,0.156678078253585,0.0301532736643671,0,0,0.213421720038299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530616640203375,0,0,0,0.00213938656068233,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0024458104576391,0.0240087456096596,0,0,0,0.0187438593996436,0,0,0.0205675194430959,0,0.036338763079585,0,0.34035696328828,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0.0572390369863703,0,0,0,0,0,0.0592977607848919,0,0,0,0.00549593772427556,0.0949119787230391,0,0,0.0338367857824789,0.0553051403239369,0,0,0,0,0.0498313193064625,0,0,0,0,0,0,0,0,0,0,0,0,0.00181181949205425,0,0,0,0,0,0,0,0.0810122463598156,0.0252723240330653,0,0.445325821909384,0,0,0,0,-0.0308893251021569,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0.329536250041541,0.159706212894193,0.104330009957565,0.254906475270329,0,0,0,0,0,0,0,0,0,0,0.043612155981386,-0.0187759918213995,0,0,0,0,0,0,0,0,0.0515346776739347,0,0,0.00713353402096557,0,0,0,0.0401287941763889,0,0,0,0,0,0,0,0,0,0,-0.0204199496270593,0,0,0,0,0,0,0
X000960.SZ,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.160259577614895,0,0,0,0.097088237155447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171493500324951,0,0.177416322240405,0,0,0,0,0,0,0,0,0,0.121406943679673,0,0,0,0,-0.00136018199369503,0.00818437684336478,0,-0.0983588540910841,0,0,0,0
Change_TY3M,0,0,0,0,0.0338380572303296,0,0,0.0282759674301637,0,0,0,0.0566549115884057,0,0,0,0,0,0,0,0,0,0.134884408064985,-0.0862696129862015,-0.0112787805933056,0,0,-0.0233490583391803,-0.126802065958774,0.0284946422239417,0,0,0,0,0,0,0,0,0,0,-0.0324975738569475,0,0,0,0,0,0,0,0,0,0,0.00647725550685325,0.00839417044864777,-0.0598489829102414,0,0,0,0,0
Slope,-0.283943003231608,0,0,0,0,0,0,0,-0.137136717368112,0,-0.881481009350038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426100643357123,-0.333513239127004,0,0,0,0,0.382204374515213,0.0545815552185727,0.447620254235232,0,0,0,0,0,0,-0.0425147471466888,0,0,0,0,0,-0.206504664254494,0,0,0,-0.200245441999066,0,0,0,-0.0342247385914516,0,0
TED,1.23403300278156,0,0,-1.36551269851838,0,0,0,0.200911286412809,0,0,0,0,0,0,0,-1.5368727054572,0,0,-0.171797518977861,0,0,0,-0.207934362044558,0,0,0,2.17239995206944,-1.75268627440482,0,0,-0.571271216497439,0,0,0,0,0,0,0,-0.187060341449792,-0.174128873297823,0,0,0,0,0,0,0,0,0,0,-2.39401226289424,0,0,0,0,-6.93315713906419,0,0
RealEstate_excess,0,0,0,0,0,0,-0.170647322392243,0,0,0,0,-0.0123878162033243,0,0,0,-0.284142567802311,0,0,0,0,0.374229897219352,0,0,0,0,0,0,0,0,-0.175467583474861,0.00628801894057596,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.176113403881898,0.296607985911671,0,0,0,0,0,0,0,0,0,0.0114563683303695,0,0,0,0,0,0
MKreturn,0,0.0787343037405611,0.175977594068148,-0.0610316240581334,0,0,0,0,-0.0192348436024436,0,0,0,0.105607353266594,0,0,0,0,0,-0.0327312604554371,0,0.0310218379738541,0,0,0,0,0,0,0,-0.268114787031001,-0.124758830480146,0,-0.350626660519324,0,0,0,-0.073762258249349,0,0,0,0.0124366367086965,0,0,0,0,0,0,0,0,0,0,0,-0.0133006686619546,-0.376226766246429,0,0,0,0,0
MKvol,0,-0.00150524149351897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00510181804697939,0,0,0,0,0.0018359872444708,0,0,-0.00145266056933904,0,0,0,0,0,0,0,-0.000371871000934985,0,0.00227578626425616,0,0,0,0,0.00400952342367361,0,0,0,0,0,0,0,0.00785939523694908,0,0.00819419614416324,0,-0.00424436615678277,0,-0.0606433206620247,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.093890148254359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024788204674987,0,0,0.0731000793920242,0,0,0,0,0,0,0,0,-0.0419952244930939,0,0,0,-0.0259735015784637,0,0,0,-0.0126894648051691,0,0,-0.0130679203411225,0,0,-0.0329357943090431,0.0202238459237869,-0.0683572700642039,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00381771584861923,0,-0.00332472735752935,0,-0.00157103435111413,0,0,0,-0.000381715030722808,0,0,0.00571982165634596,0,0,-0.00457388294948072,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00285756994392243,0,0,0,0.0786363253003836,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00242489816208347,-0.00239240210973107,0,0,0.00073765752737396,0,0,0,0,0,0,0,0,0,0,-0.000833027180661676,0,0,0,-0.00167733379264718,0,0.00172007142431697,0,0,0,0,0.000589146648518298,0,0.00230329339889347,0,0,0,0.00226264868856707,0,0,0,0,0,0,0,0,0,0,0,0.00239615785376093,0.00407736150293897,0,0,0,0,0
