,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X600688.SH,X600027.SH,X600886.SH,X600157.SH,X600362.SH,X601992.SH,X600111.SH,X600188.SH,X600299.SH,X601158.SH,X600352.SH,X000027.SZ,X000539.SZ,X600583.SH,X600309.SH,X600660.SH,X000630.SZ,X600623.SH,X002466.SZ,X600098.SH,X000792.SZ,X600160.SH,X000709.SZ,X000898.SZ,X000883.SZ,X600021.SH,X002470.SZ,X000060.SZ,X600863.SH,X600578.SH,X600489.SH,X600315.SH,X300072.SZ,X000629.SZ,X600547.SH,X600022.SH,X600808.SH,X601918.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249947430015002,0,0,0,0,0,0,0,0,0,0,0,0.00445128468029096,0.0618285163841707,0,0,0,0,0,0,0,0.202218943457073,0,0,0,0.397869523322796,0,0,0,0,0.0117669137829088,0,-0.0118414919953144,0.0196419947116355,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0.127231959988189,0,0,0,0,0,0,0.0253864618585408,0,0,0,0,0,0,0,0.00297069833406773,0.0476170801094838,0,0,0,0,0.119134711227287,0.0501479905487595,0.0803510191982407,0,0.115670536119096,0,0,0,0,0,0.0281352103263551,0,0,0,0,0.125737747972521,0,0,0.165565211572644,0.0183030762233734,0.0895494612730342,0,0,0.00640029417658572,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0.108232029290582,0,0,0,0,0.129499068337437,0,0,0,0,0,0,0,0,0.372395427489984,0,0,0,-1.73472347597681e-18,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.213370560621419,-0.0758774178037206,0,0,0,0,0,0.0174671292645226,0.0164595902377142,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0950867445200701,0.238491449367357,0,0,0.0858491513548378,0,0,0,0,0,0,0,0.146650401319196,0,0,0,0.232030966076913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13344152395994,0,0.0194477097836916,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0.144636131582831,0,0,0,0,0.0666991947385006,0,0,0,0,0,0,0,0,0,0,0.0177753591036078,0,3.46944695195361e-18,0,0,-0.00583432954760321,0.0914004093246889,0,0.227376991328922,0,0,-6.93889390390723e-18,0,0,0,0,0.161119416664068,0,0,0,0,0.105113311567542,0,0,0.00896424374353244,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.175385129269021,0,0.135304093233623,0,0,0.0521108632654059,0,0.00403150124076255,0,0,0,0,0,0.111913768982538,0,0.124724781434752,0,0,0,0,0,0.0776738904411052,0,0.0930362417660173,0,0,0,0,0,0,0,0,0.123320094992025,0,0,0,0,0,0,0,0,0,0,-0.00267102325806793,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.0319983997056283,0,0.301007995594769,0,0,0,0,0,0.00587963022095873,0,0,0,0.0555957801871905,0.0201203414522558,0,4.33680868994202e-19,0,0.136613362059154,0,0,0,0,0,0,0,0.0139909095468032,0,0,0,0,0,0,0,0,0,0,0,0,0.31562956900957,0,0,0,0,-0.00098526187194611,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0463182703615716,0.00726602605077167,0,0.0406797264935194,0,0.0685976660706297,0,0,0,0,0,0,0,0,0,0,0,0.042729579530986,0.060835343349676,0.0434280192428859,0.0222264605977178,0,0,0.0660988463496991,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010648549008459,-0.00508860306870611,0,0,0,0,0,0
X300072.SZ,0,0,0,0.0385490172778161,0,0,0,0,0,0,0,0,0,-0.139874264727651,0,0,0.0233183137983609,0,0.0776374102882057,0.0334205244468285,0,0,0,-0.342940378790921,0,0,0,0,0.128483810695318,0.116757451672461,0.143536848912658,0.155791301724797,0,0.169264754333078,0,0.310550898412993,0,0.0693085717356406,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130358302712599,0.00614801139883188,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.117186191001235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159872299763354,0,0,0,0,0,0.0375485118577219,0,0,0,0,0,0,0,0.470017409402389,0.0112774360443335,0.0914386923144669,0,-0.0077136030117231,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292663187795025,0.0461129574798713,0,0,0,0,0,0,0,0.283554681409987,0,0.0867184726643281,0.06175178363869,0,0,0,0.144258182401111,0,-0.0121787359540117,0.00628913992709097,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176213531967747,0,0,0,0,-0.00642544842985817,0,0,0,-0.0186947857848413,0,0,0,0,0.105746676478716,0.0663469414495698,0.0474759140299191,0,0,0.207463580465493,0,0,0.160967782650434,0,0.0491123873318045,0,0,0,0,0,0.270775762680518,0,0,0,0.0262778937867507,0,0,0.00335159245074885,0,0,0,0,0,0
X600808.SH,0.0512518963934545,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0460138482570458,0,0,0,0,0,0.0602401360437592,0,-0.0267480765405425,0.0310028859806435,0,0,0,0,0,0,0.0106740183663046,0,0.021811341414548,0,0.107063567062852,0,0,0,0,0.313886498471685,0,0,0,0,0,0.0256438907836062,0,0,0,0.187724621391738,0,-4.33680868994202e-19,-0.0228539454195604,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0.0546232533708988,0,0,0,0,0,0,0,0,0,0,0,0.121731872834999,0,0,0,0,0,0,0,0,0.0588077200193844,0,0,0,0.177909757804605,0,0,0,0,0,0.0449900369034869,0,0,0,0,0,0.406321139140816,0,0,0,0,0,-0.00641327479950371,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.0333512880511704,0,0,0,0,0.0269298926082034,-0.0498272754049614,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171586027914122,-0.062714698226457,0,0,0,0.0409463110172735,0,0,0,0,0,0,0.136624587087663,0,0,0,0,0,0,0.0174786613648328,-0.0507659539101894,0.0174353607667715,0.0108414142570192,0,0.0835844966341359,0,0
Slope,0,0,0,0,0,0,0,0.870815541916434,0,0,0,0,0,-2.00598993518709,0,0,0,0.0181177128295631,0,-0.338249676523006,0,0,0,0,0,0,0,-0.321916307851738,0.200270418220763,0.507436634679073,-0.697920549014753,0.224647176964093,0.50053583719077,-0.281049891246014,0,0.112098377525923,0,0,0.329510671540392,0,0,0,0,0,0,0,0,0,0,0,0,0.678534788109295,0,0,0,0,0,0
TED,0,0,0,0,-0.00632299355414327,0,0,0,0,0,0,0,0,0,-0.0153758358949068,0,-0.0309405992654583,-0.138256242685189,0,0.0370782499272252,0,0,0,0,-0.0790804464503366,0,0,0,0,0,0,0,0,0,0,0,0,-0.00946114119490342,0,-0.214313506393644,0,0,0,0,0,0,0,0,0,0,0.291441551164907,0,0,0,0,2.43370308445731,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.157155202577655,0,0,2.16840434497101e-19,0,0.0840355461995719,-0.481259189299375,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.056619898172267,0,0,0.0894600133931372,0,0,0,0,0,0.053672068887895,0,0,0.0387470481780217,0,0.107729800566718,0,0.0419243209712779,0,0,0,0,-0.0400516791210058,0.010289764446286,0,0.500714605785274,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209726206786023,0,-0.0156189823541314,0,0,0,0.0296477055931672,-0.469105779447583,0,0.176492975819785,0,0,0,0,0,0.102306285587967,-0.106951265653799,0,-0.0545110948368318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865232388403275,0,-0.00717463737698253,0,0.236231304215304,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115097232261108,0,0,0,0,0,0,0,0,0.00195386860761435,0,0,0,-0.00704138722237119,0,0.0107014601921509,0,0,0,-0.00248339640476696,0,0,0,0,0,0,-0.0183579995811891,0,0,0,0,0,-0.00544431763504146,-0.000610373473292065,0,0,0.0241288664763639,0.0167172332795439,0.00415318910952927,0,0,0,0.00595770680462273,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0610410700092277,0,0,0,-0.00248331918448573,0,0,0,0,0,0,0,0,0,0,0,-0.144501741528673,0,0,-0.0284354161671862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220854299835055,0.0417772411207996,0.153489051866914,0.123233907526876,-0.249508768020248,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00719951154100954,0,0,0,0,0,0.00449532598575591,0,0,0,0,0,0,0,0,0,-0.00894583857352903,0,0.00247254247655524,0.00409689928609125,-0.00608757578729488,0,0,0,0,0,0,0,0,0.00550215827037891,0,-0.0056912376642644,0,0,0,0,0,0.00720165350501502,0.00200323404760606,0,0,0,0.0300454753031486,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,-0.00108270654449759,0,0,0.0122430304875033,0,0,0,0,0,0,0,0,0,0,0,0,0.0198782891284406,0,0,0,0,-0.00446634443523532,0,0,0,-0.00154644011456149,0,0,0,0,0,0,-0.00474129205825954,0,0,0,-0.00096472581741169,2.16840434497101e-19,0,-0.0102973138373851,0.0268847817972895,0,0,0,0,0,0
