,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600362.SH,X601992.SH,X600157.SH,X600111.SH,X600299.SH,X600188.SH,X601158.SH,X000027.SZ,X600623.SH,X600352.SH,X600583.SH,X600160.SH,X000539.SZ,X002466.SZ,X600309.SH,X600660.SH,X000792.SZ,X000709.SZ,X000630.SZ,X000898.SZ,X000060.SZ,X600098.SH,X000883.SZ,X600021.SH,X002470.SZ,X600547.SH,X000629.SZ,X600489.SH,X002004.SZ,X600578.SH,X600863.SH,X600022.SH,X300072.SZ,X600315.SH,X601918.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600022.SH,0,0,0,0,0,0,0,0,0,0,0.151868310282836,0,0,0,0,0,0.186527761352945,0,0,0,0,0,0.030820746512292,0.0837599295011885,0,0,0,0.063824605262963,0,0,0,0.0465418377564939,0,0,0.170228336048423,0.0223547168907681,0,0.0306931443131392,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00223257543111036,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0.0979554772999001,0,0,0,0,0,0,0.093387014856483,0,0,0,0,0.0381351885755771,0,0.0865531354093786,0,0,0,0.0112017079875336,0,0,-0.266967533845693,0,0,0,0.233671656088621,0,0,0,0,0,0,0,0.274076971044403,0,0,0,0,0,0,0.112623105685292,0.0154845528701048,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,-0.12635860994819,0,0,-0.0191906190979538,0,0.207387834244853,0.146196762475361,0,0,0.0354216926870261,0,0,0,0.011431293977848,0,0,0,0.0339407762427994,0,0,0.0385939300306804,0,0,0,-0.0422520405830015,0.0905115394042003,0,0,0,-0.15367109295336,0,0,0,0,0,0,0,0,0,0,0,0.0126892296000278,0,0.105924313538466,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0.175472909609305,0,0,0,0,0,0,0,0,0.0387748015560409,0.114960259876584,0.0362290977085214,0,0,0.24356962190224,0,0,0,0.0455364947155639,0,0,0,0,0,0,0,0,0.0843524757114271,0,0,0,0,0,0,0,0.0593952219862227,0,0,0,0,0,0,0,4.33680868994202e-19,-0.00933084743098837,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133790411003537,0,-0.115194954168664,0,0,0,-0.0221843636066664,0,0,0,-0.0252707045350934,0,-0.0365735941339174,0,0,0,0,0,0,0,0,0,0,0,-0.0726007616591536,0,0,0.0152852471714428,0,0,0,0.129614444512142,0.0271291419780572,0,0,-0.00693239831442945,0,0,0.173556069906394,0,0,0,0
Slope,0,0,0,0,0.438260744330933,0,0,0,0,0,0,0,0,-0.962451352799802,0,0,0,0,-0.127128967150769,0,0,0,0,0,0,0.323625937903213,0,0.0758895044672541,0,0,0,0,0,0,0,0,0,0,0,0,0.0115278623790441,0,-0.100311211235085,0,0,0,0.138011024635672,0,-0.0495343371956207,0,0,0.746071135255247,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,-0.118938816491719,0,0.00273342487123396,0,0,0,0,0,0,0,0,0,0,0.0248976054001813,0.0452300865793606,0,0,0,0,-0.20979668836187,0,0,0,0.261194408562735,-0.296850166404787,0.354883765753006,0,0,0,0,2.63877682821171,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.46362563396474,0,0,0,0,0,0,-0.241688390457821,-0.270147851323174,0,0,0,0,0,0,0.198287432701398,0.00180731764408925,-0.102194884182479,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0479002733169218,0,0.636315731460662,0,0,0,0,0,0,-0.0631738297424485,0,-0.00041835114487898,0,0,0.0969859886346953,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.00876200192911338,0,0,0,0,0,0,0,0,0,0,0,0.0335112986359548,-0.38816940347392,0,-0.0197576797374038,0.0687005577383944,0,0,0,-0.00633415968456025,0,0,0,0,0,0,0,0,0.0558535677286712,0,0,0,0,0,0,0,0,0,0,0,0.00616703684330427,0.348814684104686,0,0,0,0,0
MKvol,0,0,0,0,0.0043336069882461,0,0,0,0,0,-0.00221938581608161,0,0,0,0,0,0,0,0,0,0,0,0.00364413145113384,0,0,0,0,0,-0.0137434349567082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00213379906937345,0,0.00948120096976164,-0.0089196032119474,0,0,0,0.196420180764966,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.00830689660593821,0,0,0,0,0,0,0,0,-0.0850336429241234,0,0,0,0,0,0,0,-0.124743536053658,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159671198488994,0,0,0,0,0,-0.0643624727242866,0,0,0,0.0250046005251203,0.151909771831999,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00354196281876345,0,0,0,0,0,0,0,0,0.00236137048026651,0,0,0.00489610804040241,0,0,-0.00144187529437933,0,-0.00376616389486367,-0.00675463833699763,0,0,0,0.00398966239062444,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100152854278687,0,0,0,0.0055263204040056,0,0,-0.000526105069826863,0,0.0626388240296008,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.000334427153269253,0,0,0,0,0,0,0,0,0,0,0,0.000803398843945406,0,0,-0.000495361809673592,0,0.00100253980391703,-0.000848220509129167,0,-0.000811648477251611,0,0,0,-0.000853050763765068,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00127780118471288,0,0,0,0,0,0,0.0682368465968561,0,0
