,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X600886.SH,X601600.SH,X600660.SH,X600188.SH,X601991.SH,X600362.SH,X600795.SH,X600352.SH,X600688.SH,X600111.SH,X600801.SH,X000723.SZ,X600027.SH,X601992.SH,X600489.SH,X000786.SZ,X002271.SZ,X000898.SZ,X600176.SH,X600516.SH,X600612.SH,X600299.SH,X002460.SZ,X000709.SZ,X600426.SH,X002466.SZ,X601158.SH,X000883.SZ,X000629.SZ,X600219.SH,X002353.SZ,X000630.SZ,X600583.SH,X000027.SZ,X000553.SZ,X600315.SH,X601699.SH,X000825.SZ,X600985.SH,X000401.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000630.SZ,0,0,0,0,0.00993909326653056,0,0,0,0.218475169122901,0.132284435505648,0,0,0,0,0,0.0104969071018844,0,0,0,0,0,0.0648683068928927,0,0,0.119154740222819,0,0,0,0,0.0634117807122237,0,0,0,0,0,0.0280205913916849,0,0.058079041904035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00650818857727259,-0.00559045779419682,0,0,0,0,0,0
X600583.SH,0,0,0,0,0.110354964319466,0,0,0,0,0,0,0,0,0.0565663324927876,0,0,0,-0.0663803826466438,0,0,0,0.0540341260944144,0,0,0.0136688495845528,0,0,0,0,0,0.166391254640988,0,0,0,0,0,0,0,0.0446038664207078,0,0.240967933042909,0.0465136428050593,0,0.350554264742829,0,0,0,0,0,0,0.0981565599339392,0.0128574732686671,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0391972242183266,0,0,0,0,0,0,0,0,0,0,0,0.127028718522736,0,0.103947599127409,0.129188478834099,0.0713696624419044,0,0,0.0609245408215522,0,0,0,0,0,0,0,0,0.0221669976485897,0,0,0,0,0,0,0,0.186618211850906,0,0,0,0.0136996837805852,0,0,0,0.0109795776864922,0,0
X000553.SZ,0,0,0,0,0.0297545340872743,0,-0.0634213719440856,0,0,0,0,0,0,0,0,0,0,0.0093938356011324,0,0,0,0.039923921468868,0,0,-3.46944695195361e-18,0,0,0,0,0.231713736650128,0,0.053763848327422,0.072908781525652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,-0.00542011426477155,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,-0.0510917845142822,0,0,0,0.0742656681311455,0,0,0,0,0,0,0,0,-0.35929083003349,0,0.0247756866916598,0,0,0,-0.126578854217344,-0.0167730441356432,0,0,0,0,0,0,0,0.178917234200312,0,0,0,0.0674284708026163,0,0.0947851624118833,0,0,0,0,0,0,0,0,0.330786412430565,0,0,0.0524754743156121,0,0,0,-0.11656227226331,0,0
X601699.SH,0,0,0,0,0,0,-0.0684720955375607,0,0,0,0,0,0,0,0,0,0,-0.191967855142019,0,0,0.0699410262777679,0.220142996295927,0,0,0,0,0.244745883630526,0,0,0.0294937977517704,0,0,0.0789338023270433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143144975938749,0,0.0304074786254426,0.0423353601019525,0,0,0,-0.219423953259656,0,0
X000825.SZ,0,0,0,0,0,0,0.027026666584117,0,0,0.207934453042422,0,0,0,0,0,0,0,0.0231524395238214,0,0,0,0,0,0,0,0,0,0.045725358881028,0,0.13462967259944,0,0.11268772708588,-6.93889390390723e-18,0,0,0.0207421447993403,0.167658435183343,0,0,0,0.0950029338944273,0,0.0142578262005331,0.00779195729469687,0,0,0,0,0,0,0,0.00451747233852949,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0,0.20124111744432,0,0,0,0,0,0,0.168090200437825,0,0,0,0,-0.0613630503293737,0,0,0,0,0,0,-1.38777878078145e-17,-1.73472347597681e-18,0,-1.73472347597681e-18,0,0,0.0605791226333853,0,0,0.360669687542017,0,0.369776289812401,0,0,0.16437855649558,0,0,0,0,0,0,0,-0.0176369470929313,0.00440465377544821,0,0,0,0.0105892898830323,0,0
X000401.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0307261398530638,0,0.0159299584602281,-0.15036522616906,0.214398889979449,0.613078692431128,0.0137452683421883,0.0973204062781811,0,0,0,0,0,0,0,-0.152110976454281,0.334918814450819,0,0,0,0,0,0,0,0,-0.057414022917589,0,0,0,0,0.183436670902031,-0.0248571649030703,0,0,0,0,-0.0196834234936306,0.00511348307908339,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.427584543566841,0,0,0,0,0,0,0.112488315306912,0,0,0,0,0,0,0,-0.0535169802182713,0,-0.0428347978995052,0,0,0,0,0,0.400892162171167,0,0,0,-0.171884063570002,0,0,0,0,0,0,0,0,0,-0.0371156075023999,0,0,-0.0469469020902883,0,0,0,-0.0988191887382952,0,0,0,-0.00832310776641114,-0.0837964964329351,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10411794988056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.654339740182915,0,0,0,0.310905472904002,0,0
TED,0,0,0,0.257455937109424,0,0,0.188773014859961,0,0,0,0,0,0,0,0,0,0,0,0,-0.300004771945674,0,-0.189534186156209,0,0,0,0,0.293479283988645,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206311593927557,0,0,0,0,-0.186514874458563,0,0,0,0,-0.630121806692796,0.518596867324872,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160473913471379,0,0.0538979246595025,0,0,0.0171554518029675,0,0.00362513316520539,0,0,0,0,-0.0223705457738121,0,-0.0374241135206194,0,0,0,-0.0603270514879876,0,0,0,0,0,0,-0.0607552074378203,0,0,0,0,0,0,0.0399847324838636,0,0.00242929981061418,0.0413908895896708,0,0,0,-0.0433718820884063,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268099592818867,0,0,0,0,0,0,-0.16418731165123,0,0.0681329556622378,0.130104667506688,-8.67361737988404e-19,0.231398494119969,0,0,0,-8.67361737988404e-19,0,0.0101599875907961,0,0,0,-0.102050320077087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218566984264927,0.0138602117971103,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,-0.0031328335414365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00584280106253269,0,0,0,0,0.0010658680347676,-0.000393445116107763,1.0842021724855e-19,0,-5.42101086242752e-20,0.00724135168654465,0,0,0,0,0,0,0,-0.00327731519483302,0,0,0.00286203145906947,0,0.000144747340018097,0,0,4.48717471758281e-05,0.0128918903538354,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.00587506898831508,0,0,0,0.103725686006717,0,0.164322370773666,-0.694947814048423,0,0,0,-0.104390914170882,0,0,0,0.222940840166392,0,0,0,0,0.0223074964794788,0,0,0,-6.93889390390723e-18,0,0.070868463666817,0,0,0,0,0,0.284195861094629,0,-0.251452418799312,0,0,0,-0.276536415921277,0.96845947641405,0,-0.491030305518321,0,0,-0.209762170415772,0.0878306871272784,0.249790707263106,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0136050489496642,0,0,0.0144077189938047,0,0,0,0,0,0,0,0,0,0,0.00259016933787208,0,0,-0.00440259310623389,0,-0.00332801264601564,0,0,-0.00265272893604388,-0.0035651357760791,0,0,0,0,-0.0005261918975008,0,0,0,0,-0.00704840966825472,0,0,0,0,-0.00696790152885543,0,0,0,0,0,0.0130891859797644,-0.00218723884164712,0,0,0,-0.0304050596020221,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110755746539977,0,0.0138996339480725,0,0,0,0,-0.00877282648125157,0,-0.000162035464730308,0,0,0,0,0,0,0,0,0,0,0.00222270272492943,0,0,0,0,0,0,0,0,0,-0.00221586712247201,-0.0492783339405265,0.0451918601719964,-0.0456053831577454,0,0,0.0214081986606159,-0.0235494208638221,0,0,0,0,0,0
