,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X600688.SH,X600027.SH,X600886.SH,X601992.SH,X600157.SH,X600362.SH,X600111.SH,X600299.SH,X600188.SH,X601158.SH,X600623.SH,X002466.SZ,X000027.SZ,X600583.SH,X600352.SH,X000539.SZ,X600309.SH,X600660.SH,X600160.SH,X000630.SZ,X000792.SZ,X600098.SH,X000709.SZ,X000883.SZ,X000898.SZ,X600021.SH,X000060.SZ,X002470.SZ,X600547.SH,X600578.SH,X600489.SH,X002004.SZ,X600863.SH,X300072.SZ,X600315.SH,X000629.SZ,X600022.SH,X600008.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0.017202213248067,0,0,-0.116839527180164,0.0859137792951964,0,0,0,0,0.0237962518083044,0,0,0.206364578432698,0,0,0,0,0,0,-0.0637213772382624,0,0,0,0,0.319869435289603,0,0,0,0.0797179643932607,0,0,0,0.264978765989059,0,0,0,0,0,0,0,-0.0187446249090322,0.0285490713189462,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183077335189493,0.0648583268620562,0,0,0,0,0,0.0604516333897463,0.038290671313408,0,0,0,0,0,0,0.0468466752519909,0,0,0.013965421136903,0,0,0,0.0656361336861857,0,0,-0.18942546351134,0,0,0,0,0,0,0,0,0,0,0.00664947748764595,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.159940814736435,0,0.0571372052571893,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.0306896130150452,0,0,0,0,0,0,0,0,0,0,0,0,0.000291175083671085,0.0727049923288003,0,0,0,0,0,0,0,0,0,0.497801259417043,0,0,-0.00620298828054992,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0.100939993621327,0,0,0,0,0,0,0,0.0570317014423275,0,0,0,0,0,-3.46944695195361e-18,0.0763588799165379,0,0,0,0,0,0,0,0,0,0.00415546545393382,0.0208778849490069,0,0,0.289446918586124,0.227857993009922,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129718293504318,0.00102085846995787,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0,0.145628305514096,0,0,0,0,0,0,0.0253599748190481,0,0.0962213207435421,0.0539345262249185,0,0.0371070719294876,0,0.0340879932860768,0,0,0,0,8.67361737988404e-19,0,0.153822312921422,0,0.439020890504043,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141612356662867,0.00332891754628789,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659628890305958,0,0,-0.0105100111924136,0,0,0,0.0190750813019464,0,-0.0228277884946816,0,0,0,0.0614919056485674,0,-0.0743914075382508,0,-0.129226743379994,0.0680243680743645,0,0,0,0,-0.0574029248943958,0,0,0,0,0.0238441837405205,0,0.114720721362226,0.150479280213101,0,0,0,0,0,-0.0252131399311454,0,0.104713134948833,0,0.127650079130794,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.68891388847918,0,0,0,0,0,0,0,0.0734376744303686,0.412689969517647,0,0,0,0,0,0,0.569682684763187,-0.284082782632525,0.258498195779402,0,0,0,0,0,0,0,-0.299648991215278,0,0,-0.0489806871664698,0,0,0,0,0,0,0,0,0.836275777229132,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.074043602462588,0,0,0,0,0,0,-0.0438774497968788,-0.0162438619827028,0,0,0,0,0,0,-0.00875675396954094,0,0,0,-0.121028926901199,0,0,0,0,0,0,0,0,0,-0.0786617612730355,0.194218574078906,0,0,0,0,0,0.28658104301045,0,0,0,0,2.55899814559069,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.239070968342623,0,0,0.322903456216375,0,0,-0.26448453065346,-0.0752763767445599,0,0,0,0,0,0,0.0527948171116657,0,0,0,0.147413522883461,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.32171073351766,-0.2585013219254,0,0,0,0,0,0,0.0307413255481763,0,0.0152298724831684,0,0.289396267376439,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372819313164339,0,0,0,0,0,0,0.0057714450884772,0,0,-0.300011743525529,0.226628672789119,0,-0.0399903267188748,-0.0393006730897007,0,-0.102890697734733,-0.0966391253760346,0,0,0,0,0,0,0.0215098950177847,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.00199335273105207,0,0.29000821562737,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00697162341561222,0,0,0,0,0,0,0,0,0,0,0.0160683386789654,0.00561978949976879,0,0,2.16840434497101e-19,0.00594316311196697,0,0,0,0,0,0,-0.0262734147721091,0.00199506914786037,-0.01703973022665,0,0,0,0,0,0.0379017507120601,0,0,0,0,0.0234878284843956,0,0,0.00383555937385706,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14012262391943,0,0,0,0,0,0,-0.0567186425100091,0,0,0,0,0,0,0,0,0,0,0,0,0.0156622258321348,0,0,0,0,0,0,0.193141789090055,0.0370450548099641,0.14789515697156,0.157323781983969,-0.335635218957687,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00722012611115488,0,0,0,0,0.00455838654541428,0,0,0,-0.00610347973995021,0,0,-0.00152365106261493,0,0,0,0.0044533502680043,0,0.00462591257688845,0,0,-0.00290136787625842,-0.00159622797716164,0,0,0,0,-0.00581638631015546,0,0,0,0,0,-0.00867166286068832,0,0,0,0.00727606037018907,0.000890811862010591,0,0,0,0.0330409336827822,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00156954178653599,0.0112219729438971,0,0,0,0,0,0,-0.00437915055402945,0,0,0.00301690686660135,0,0,0,0,0.00965665548230328,0,0,0,0,0,0,0,0,-0.0119684985431697,0,0,0,0,0,0.000315014810797642,0,0,0,0,-0.00904183944248264,0.0261014931472705,0,0.00787671267446117,0,0,0,0
