,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600352.SH,X601600.SH,X600547.SH,X601898.SH,X600660.SH,X000723.SZ,X601991.SH,X600688.SH,X600886.SH,X600188.SH,X600362.SH,X600795.SH,X600516.SH,X601992.SH,X600027.SH,X600801.SH,X000898.SZ,X002466.SZ,X600111.SH,X600176.SH,X600299.SH,X002460.SZ,X000709.SZ,X000990.SZ,X000786.SZ,X600219.SH,X000629.SZ,X002271.SZ,X000553.SZ,X002110.SZ,X600808.SH,X000825.SZ,X600489.SH,X601158.SH,X600583.SH,X600985.SH,X600157.SH,X000630.SZ,X000883.SZ,X600426.SH,X600339.SH,X000301.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000825.SZ,0,0,0,0,0,0.0327668405225234,0,0.173065554313408,0,0,0,0,0,0,0,0,0,0.205080113955067,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00900683225935169,0.0071401987575376,0.15969674639458,0,0.0496495793159503,0,0.0553698651044067,0,0,0,0,0,0,0.0205128614185661,0,0,0.0947806789520026,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.484360632233154,0,0,-0.0297806993890169,0,0,0,0,0,0.080790910594909,0.0458642893812793,0,0.153411165675146,0,0,0,0,0,0,0.090431604221989,0,-0.00245257874609461,0,0,0.22948361140582,0,0,0,0,0,0,0,0,0,0.04961518144791,0,0,0,0,0,0,0.0175053430115634,-0.0112018023804482,0,0,0,0.0370525408407135,0,0
X601158.SH,0,0,0.158676107576719,0.0190859840362943,0,0.0785004672744074,0,0,-0.0310919957730003,0,0,0,0,0,0,0,0,0,0,0,0,0.00752281562816075,0,0,0,0,0.155837026220339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319283995180113,0.0381556577563542,0,0,0.0320525943610354,0,0,-0.00980304606384252,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0.150470021523944,0,0,-0.0498108118800836,0,0,0,0,0,0,0,0,0,0,0,0,0.172389585325687,0,0,0,0,0,0,0,0,0,0.050982027725914,0,0,0.0452249480778553,0.00190036480103563,0,0,0,0,0,0,0,0,-0.00631257411592556,0,0,0.0988809055207456,0.213548608151381,0,0,-0.0243225172388614,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,-0.0657830548020795,0,0,-0.175412693612635,0,0,0,0,0,0,0,0,0.0317143465412684,0,0,0,0,0,0,0,0,0,0,0,0.0837173518007514,0,-0.00244295835220625,0,0,0.0587632645404541,0.118958180662938,0.115171179791311,0,0,0,0,0,-0.20658452828641,0,0.0254266590418629,0,0.820252129560439,0,0,0,0,-0.0226172230719393,6.93889390390723e-18,0,0,0,-0.0647079317958926,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177397690411539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124017654267008,0,0,0,0.642185217799895,0.442622406410845,-0.586881710976026,0,0,0,0,0,0,0,0.0502635779242502,0,0.455890836380498,0,0,0,0,0,0.0198903618953366,0.197594140922331,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.242049227712007,0.010426460583185,0,0.00258998699385491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1158518906617,0,0,-0.0897198822386658,0,0.419262529700635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202912539359083,0,-0.0464216071785429,-0.000775705744251643,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940437321281768,0,0,0,0.20749871692909,0.00883806048184999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233716651782194,0,0,0,0,0,0,0,0,0,0,0.0472268066592782,0.00370950744826722,0,6.34603648728147e-05,0,0,0,-0.0191518158753639,0,0,0,0,-0.000439040481183615,0,0
X600426.SH,0,0,0,0,0,0.237593888650509,0,0,0,0,0,0,0,-0.108272750453229,0,0,0,0,0,0,0.195450400088399,0,0,0.0782022752579516,0,0,0,0,0,0,0,0.0148191349971186,0,0,0.183935870674558,0.233534681224366,0.191034772491145,0,0,0,0,0,0,0,-0.0672701967257256,0,0,0,0,0,0,0.0039523620727446,0.0334292783135468,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128888947612163,0,0,0,0,0.140291258458866,0,0,0,0,0,0,0,0.0039219684969406,0,0.203574817411453,0,0,0.0847025190025658,0.103077061893431,0,0,0,0.0180512180621936,0,0,0,0,0,0.153452323401475,0,0.0495948969466025,0,0,0,0,0,0,0.023986037441727,0,0,0,0,-0.191897433761484,0,0
X000301.SZ,0,0,0,0,0,0,0,0.0173042728627207,0.0597327715389223,0,0,0,0,0.0223831081417379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104621620020724,-4.33680868994202e-19,0,0,0,0.17237552101147,0.0157115048739866,0,0.0678399961150064,0,0,0,0,0,0,0.00917674960335779,0,0.121644850898768,0,0,0,0,0,-0.0091061644625194,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.146272642646591,-0.0332612051123203,0,0,0,-0.340302028280256,0,0,-0.0130947321912687,0,0,0,0,0,0.03431445754415,-0.024987666404771,0,0,0,0,0,0,0,0,0,0,0.00296358948815299,-0.254460406053308,0,-0.180339867776238,-0.14584003418638,0,0,0,0,0,0,0,0,0.0606042081940619,0,0,0,0,0,0,-0.0353631107284711,-0.207284495777199,0,0,0,0.0739028079698864,0,0
Slope,0,0,0,0,0,-0.493681271106904,0,0,-0.265385172414635,0,0,0,0,-0.135460061033824,0,0,0,0,0,0,-0.0121739461886337,0,-0.199034872565496,0,0,0,0,0,0,0,0,0.273384871477594,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,-0.208905578717487,0,0,0.0708221664457405,0.128099574310851,1.02636634222747,0,0,1.1981214721226,0,0.5044876444502,0,0.702125521469183,-6.49927066424056,0
TED,0,0,0,0,0,0,0.562004060953733,0,0.293850801499816,0,0,0,-0.0101140694180831,-0.160107712053318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160334729065099,0.64223154157733,0,0.346453511524179,-0.319014299938421,0,0,0,0.0737612531717908,-0.307633086291067,0,0,0,0,0,0,0.282363753658915,0,0,0,0,0,-0.502806991020135,0.122143599548022,0,0,0,0,0,1.51951463182695,0
RealEstate_excess,0,0,0,0,0,-0.0893520148002311,-0.160064547986081,0,0.0323492610987793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00725671403153137,0,0,0,0,0,-0.115570346504861,0,0,0,0,0,0,0,-0.0123305409179582,0,0,0,0,0,0,0,-0.01810059421839,0,0,-0.0188709265627336,0.040690970253987,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0321884894703162,0,0,0,0,0,0,0,-0.00166658141024363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.302277071063465,-1.35525271560688e-20,0,-0.0291347932059386,-0.00990059165152903,0,8.67361737988404e-19,0,-0.00735513166402964,0,0,0,0.0464211811474782,0,0,0,0.0376716107343077,0.0249300069147929,0,0,0,0.0399693741853979,-0.0175134561061912,-0.0206141946695135,0,0,0,0,0,0,0
MKvol,0,0,0.00416416100700695,0,0,0,0,0,0,0,0,0,-0.00819579561590525,0.0010953654989543,0,0,0,0,0,0,0.00122950799138235,0,0,0.00324738964175213,0,-0.00275985149894155,0,0,0,0,0,-0.000995589386905779,0.000900273618454541,0,0,0,0,0,0,0,0,0,-0.00125701358363143,-0.00155800579636732,-0.000382474789679609,0,0,0,0,0,0.00180233295366336,-0.000566791405767452,0,0,0,0,0.0259695596443319,0.0615220073404096,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.0152955741185058,0,0.202722571124028,0,0,0,0,0.0225025761826034,0,0,0,0,-0.059623029067026,0,0,0,0,0,0,0,0,0,0.0139241773516635,0,0,0.057816280671746,0,0,0,-0.0364434371886347,0,0,0,0,0,0,0,-0.0739802178903558,0,0,0,0,0,0,0.108648789953143,0.143418921930706,-0.0887871057928854,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.0035097497766118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00152905843871595,0,0,0,0,0,0,0,0,0,0,0,0,-0.00182757648353276,0,0,0,0,0,0,-0.0151826977283079,0.0114572704818,0,0,0,-0.00754319556110576,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.00202435861389458,0,0.00430241022123105,0,0,0,0,-0.0101035604682667,0,0,0,0,0,0,0,0,-0.00373414648607515,0,0,0,0,0,0,0,0,0.00248400030856077,0,0,0,-0.00618953066483964,-0.000796194673984071,0,0,0,0,0,0.00536460697717254,0,-0.000934293545701352,0,0,0,0,0,0,0,-0.00100594621216275,0,0,0,0.000231362177183714,-0.0267769045392984,0
