,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X601600.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X600362.SH,X600795.SH,X600352.SH,X600188.SH,X601992.SH,X600027.SH,X000898.SZ,X600516.SH,X002466.SZ,X600111.SH,X000990.SZ,X600176.SH,X002460.SZ,X000723.SZ,X000709.SZ,X600299.SH,X000786.SZ,X600801.SH,X600219.SH,X002271.SZ,X000629.SZ,X600489.SH,X600808.SH,X601158.SH,X000825.SZ,X000553.SZ,X600583.SH,X002110.SZ,X000883.SZ,X600339.SH,X000630.SZ,X600157.SH,X000539.SZ,X000027.SZ,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600176.SH,0,0,0,0,0,0.0695417207460179,0,0,0,0,0,0,0,0,0,0,0,0,0.0334416451825127,0,0,0,0.0312292263032503,0,0,0,0,0.0481316309225769,0.0703202966941771,0,0.0847115830634832,0.232021391670235,0,0,0,0,0,0,0,0,0,0,0.103886662696116,0,0,0,0.0022988384180944,0,0,0,0,0.010230237233707,0.0178347814087629,0,0,0,-0.0384881311734832,0,0
X002460.SZ,0,0,0,0,-0.0581514871676753,0,0,0,0,0,0,0,0,0,0,0,0.112752554270932,0,0,0,0,0,0.192430803450388,0.829883542248868,0,0,0.0165243274426368,0,0,0,0,0,0,0,0.0515142870629626,0.00568249857751602,0.390190609080974,0,0,0,0,0,0,0,-0.115530339354335,0,0,0,0,0,0,-0.00667301942083782,1.73472347597681e-18,0,0,0,0,0.174725559271026,0
X000723.SZ,0,0,0,-0.377712764750409,0,0.224322771663759,0.192096910067671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.354344446044212,0,0,0,0,0.511242582160727,0,0,0,0.184151153862527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206444141723293,0,0,0.287206339003797,0.0285034337256568,-0.0313875453219072,0.0854277788782071,0,0,0,0.165130344920178,0,0
X000709.SZ,0,0,0,0,0,0,0,0.0579431421651779,0,0,0,0,0,0,0,0.033518731885867,0,0,0,0,0,0,0,0,0.0948589667467549,0,0,0,0,0,0,0,0,0.079142691182482,0,0.183107640806976,0,0.129130222744389,0,0.0778930163996756,0,0,0,0,0.090453071199809,0,0,0,0,0,0,-0.022205369392305,0,0,0,0,0,0,0
X600299.SH,0,0,0.0344852304371979,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.19616759082938,0,0,0,0.206801605721051,0.0196982332192658,0.121317430535593,0,0,0,0,0.0538522219337357,0,0,0,-0.0428835002314732,0,0,0,0,0.0744275260929193,0,0,0,0,0,0.0495433144475609,0.160007382001645,0,-0.126513907937758,0,-0.0134889640692925,-0.00784767009964493,0,0,0,0,0,0
X000786.SZ,0,0,0,0.058823687189602,0,0.234969530086213,0,0,0,0,0,0,0,0,0,0,0,0.317989403975595,0,0,0,0,0,0.241181736890565,-0.0304241799406384,0,0,0,0,0,0,0,0,0,0.115361483422788,0,0,0,0,0,0.196654763202997,0,0,0,0,0,0.0510742205305041,0,-0.0957772469201545,0,0,0,0,0,-0.0285820350220058,0,-0.118498370640287,0,0
X600801.SH,0,0,0,0.493059382205939,0,0.0189521068335779,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110721317696535,0.154536613456631,0,0,0,0,0,0,0,0.0485650213602453,0,0,0,0,0,0.0138472690930312,0,0,0,0,0,0,0,0,0,0,0,0,0.103420719953038,0,0,0,0.0333873920002855,-0.074364370138659,0,0,0,-0.0527549598243225,0,0
X600219.SH,0,0,0,0,0,0,0.0687003995396703,0.163078905854074,0,0.28280986258375,0,0,0,0,0,0.229715294001458,0,0,0,0.0109070261768372,0.0321416247151947,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322158875264894,0.0184650067337778,0,0,0,0.0451090826859059,0,0,0,0,0,0.0290460431466774,0.0206571848380922,0.0180619795811097,0.047619436519114,0,0,-0.00565605445137455,0,0,0,0,0,0,0
X002271.SZ,0,0.196585885788657,0,0,0,0,0,0,0,0,0,0,0.257237637391617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398479338122808,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00237513339909605,0.0227652258239661,0,0,0.0616054666976116,0,0.0297073629467185,-0.0211259758829873,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.0636869940209304,0,0.061952911137777,0,0,0,0,0,0,0,0,0,0,0,0,0.041590056573617,0,0,0.0352174832618065,0,0.0934437541845108,-0.10688622422116,0,0,0,0,0,0,0,0.428683044801553,0,0,0.431729031194441,0,0,0,0,0,0,0.00735862264241511,0,0,0.0300041502414563,0,0,0.0338557197272978,0,0,0,0,0,0
X600489.SH,0,0,-0.0804260535237054,0,0,0,0.0427695975248535,0,0.551611873246221,0,0,0,0,0,0,0,0.286919728085784,0,0,0,0,0,0.0205787746412675,0,0,0,0,0.156965916019937,0,0,0,0,0,0,0,0.227914006512959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0377093872262422,-0.00431287634028833,-0.0535092269994785,0,0,0,0.0375510717559032,0,0
X600808.SH,0,0,0.0982867053230427,0.0218214415762425,0.000864839387553521,0.073957171465183,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150664424867249,0,0.160293348688444,0.030369483184563,0,0.0241294296035457,0,0,0,0,0.15038204017754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428649980395797,0,0,0,0,0,0,0,0,0,-0.00192934572286485,0,0
X601158.SH,0,0,0.0357321812430671,0.118262602825216,0,0.0855295165962434,0,0.0854930591937646,0,0,0,0,0,0,0,0.0229945711526297,0,-0.0119815431174062,0,0,0,0,0,0,0.101788048027958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191971048369291,0.00908972705081134,0.0834038617738128,0,0.0128267067122642,0,0.00021471936306652,0.00604838351248754,0,0,0,-0.0439026000285873,0,0
X000825.SZ,0,0,0,0,0,0.00105163171872534,0,0.132019887925599,0,0.133557579387363,0,0,0,0,0,0,0,0,0.165462481179196,0,0,0,0,0,6.93889390390723e-18,0.00610722118677291,0,0,0,0,0,0,0,0.0768209863239803,0.039291044264312,0.0184658969063377,0,0,0,0,0,0,0.10287063182957,0,0,0,0.0514860397945669,0,0,0,0,0,0.00155345728916495,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0.0208260490663445,0,0.0695504291290676,0,0,0,0,0,0,0,0.137789850717685,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0595382772582114,0,0,0.192004889008707,0.0246306656733129,0,0,0,0,0,0,0,0,0,0,0,0,0.216120210768096,0,0,0,0,0,0,-0.00632318877638026,-0.0116152706773902,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0.206076923413326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035421119269865,0,0.0909084965211889,0.0546660349903633,0,0,0,0,0,0,0.0372292527825803,0,0.0565085426647572,0,0,0,0,0,0,0.113150241561227,0,0.16136036048242,0,0.00046424093049857,0,0,0,0,-0.0175503243737082,0.0198357824960635,0,0,0,0,0,0
X002110.SZ,0,0,0,0.169775775367066,0.00516123385055218,0.130834952408124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0936079481859637,0,0,0,0.181546250832237,0,0.0120349938308025,0,0,0,0,0,0,0,0,0.282888878761713,0,0,0,0,0,0,0,0,0.0730230720795822,0,0,0.118083272207387,0.00429642774401197,0.0118045261085957,0.0207630560502165,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0.0103907230649613,0,0,0,0,0,0,0,0,0,0.205359985449747,0.136929504608501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666504355191458,0,0.120415902424359,0.0295527336797204,0,0,0.088945807512241,0,0,0,0,0,0,0,0,0.0613677562626381,0,0,0,0,-0.0037338856950768,0.0148770733124162,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0808096895788299,0,0,0.121848613870479,0,0.0176032776897936,0,0,0.00768535769428487,0,0,0,0.107927184653852,0,0,0,0.133135408544006,0,0.00639665151895005,0.291370209181689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0984771279959005,0,-0.0176828031111874,0.024431120596893,0,0,0,0,0,0
X000630.SZ,0,0,0.0897580852767352,0,0,0,0,0.114627900631548,0,0,0,0,-0.0750034867955162,0,0,0,0,0,0,0,0.0816586394903885,0,0,0,0,-0.135618306326056,0.0995031596375383,-0.0967132626829565,0,0,0.00895777697277034,0,0,0.449350638032961,0,0,0,0,0,0,0,0,0,0,0,0,0.0600837523710364,0.197351992781674,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.132275501255224,0,0,-0.0293753602094569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498035001039477,0,-0.249220299634588,0.152899071252389,0,0,0,0,0.318116414040106,-0.708453426433652,0.223324175915944,0,0.650780842708582,0,0,0,0,0,0,0,0.421779124003162,0,0,0,0.137806323841414,0.0301157342461617,0,0.129755163057623,0,0.519195684827843,0,0.0720185481078287,0,0
X000539.SZ,0,0,0,0,0,0,0.197532256300861,0,0.0737569825883522,0,0,0,0,0,0,0.0463577180502144,0,0,0,0,0.0465015511005374,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0508755388392338,0,0,0,0,-6.93889390390723e-18,0.0738566557119179,0,0,0.0478702457044492,0.294889597654424,0.0326499762837737,0,0.00675569294908585,0,0,-0.0261554934988267,0,0,0,0,0,0,0
X000027.SZ,0,0.159402012369897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0970652906929055,0,0,0,0,0,0,0.464380268927865,0,0,0,-4.33680868994202e-19,0,-0.0160560401070764,0,-0.0526583923103762,0,0,0,0,0,0,0,0,0,0,0,0,0.0498174053316264,0.0490259327823424,-1.73472347597681e-18,0,0.0716788792908061,0,-0.0153467777542823,-0.00324777238669276,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0.0253036400818629,0,0,0,0,0.0521288724680366,0,0,0,0,0,-0.0852213887940026,0,0.20194141988858,0,0,0,0,0,0,0,0.0482451780098838,0,0,0,0,0,0,0.28517313024536,0,0,0,0,0,0,0,0,0.104482773140155,0,0,0.142479587754461,0,0,0,0.050368051907075,0.0328817500946634,-0.0297748863000855,0,0.0231236371617556,0,-0.331558765137758,0,0
Change_TY3M,0,0.302662804340763,0,-0.0961290075771646,0,0,-0.124036548519477,0,-0.585292945388544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426291803133175,0.0736807212856131,0,0.00323485475553876,-0.185111186859011,0,0,-0.22463392668316,0.0250684009231259,0,0,0,0,0,0,0,0,0,0,-0.00503410959328673,0,0,0,0,0.0271256873447973,-0.207562529792483,0.274904893499691,0,0,0.0541420388881546,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117388666190113,0,0,-0.904570352077219,0,0,0.162039100105068,0,0,-0.367151855446066,0,0,0,0.288605325808767,0,0,0,0,0,0,0,0,0,0,0,1.03246968201596,0,-0.186558621972336,0,0,0.22781609866383,0,0,0.68472325487763,0,0,0,0.798177131869424,-5.30592465963213,0
TED,0,0,0,0,0,0,0.116157125825046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782074454216614,0,-1.73472347597681e-18,0,0,0,-0.0321914191796456,0,-0.132654848735859,-1.12862782409961,-0.126503074963487,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.39090013312548,0,-0.908168700098085,0.405860743993016,0,0,0,0,-0.00879270141159152,0,0
RealEstate_excess,0,0,0,0,0,-0.0896588510768005,-0.0885949164468651,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,-0.0237518299218298,0.0262034343077436,0,0,0,0,0,-0.0479579203752737,0,0,0,0,-0.230200045332718,0,0,0,0,0,0,0,0,0,0.0398607706202938,-0.0432975906160386,0,0,0,-0.0125659160495993,0.00716128430811887,0,0,0,0,0,0
MKreturn,0,0,0.0918820438970514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654071140105284,0,0,0,0,-0.033495034524424,0,0,0,0,-0.35340718723904,0,0,0,0,0,0,0,0,0,0,0,-0.0559884684332896,0,0,0,0.0965635423664833,0,0,0,0.00119897897861057,0.0042658317566989,-0.0069831931550129,0,0,0,0,0,0
MKvol,0,0,0.00214121941001396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00160596765961992,0,0,-0.000386367161887691,0,0.000268908886715536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00149611104361367,0,0,0,0,0,-0.00503054536159725,0,0,0,0.0262988304001682,0.109153028675715,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.0255920619004957,0,0,0,0,0,0,0,0,0,0.0987028942867509,0.0276834670053928,0,0,0,0,0,-0.16068506687668,0,0.085747824097085,0,0,0,0,0,0.190625687911472,0,0,-0.142450146388827,0.0348845473383326,0,0,0,0,0,0,0,0,0,0,0,-0.276865495946925,0,-0.0711193005000638,0.0649656372075972,0.134933801115014,0.0222205571760846,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119278757405744,0,0,0,0,-0.00172468693283649,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.0242289172153688,0,-0.00232356634884879,0,0,0,0,0,0,-0.00207464984803477,0,0,0,0,0,0,0.00901456747026045,0.0104628858241459,0,0,0,0,0,0,0,0.0141161227881901,0,0,0,0,0,0,0,0,-0.0112857774774107,0,0,0,0,0,-0.00432471010083656,0,0,0.00162325231251264,-0.000468558632847064,0.00655940201916321,0,0,0,0,0.0112819238717197,0,0
