,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600660.SH,X600019.SH,X000708.SZ,X002271.SZ,X600547.SH,X600362.SH,X000786.SZ,X002466.SZ,X600176.SH,X600426.SH,X600011.SH,X000301.SZ,X601600.SH,X600886.SH,X601898.SH,X600010.SH,X600111.SH,X600188.SH,X600352.SH,X600219.SH,X601991.SH,X600486.SH,X600801.SH,X002080.SZ,X600795.SH,X600489.SH,X600688.SH,X600803.SH,X300037.SZ,X002353.SZ,X601168.SH,X600027.SH,X600399.SH,X601992.SH,X600157.SH,X600299.SH,X000932.SZ,X002409.SZ,X000898.SZ,X000027.SZ,X300073.SZ,X000630.SZ,X600516.SH,X002497.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600801.SH,0,0,0,0,0.0405833697057627,0,0,-0.0542570492225343,0,0,0,0,0,0,0,0,0,0,0,0,-0.0424243816872587,0,-0.0120659914433289,0,0,-0.0909773029845401,0,0,0,0,0,0,0,0,-0.0079344769714893,0,0.082667371963577,0,0,0,0,0,0.249989811532915,0,0,0,0,0,0,0,0,-0.0140884797464162,0.00586345003082841,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.40717972000242,0,0,0.191787498721026,0,0,0,0,0,0.324541981639053,0,0,0,0,0,0.65660327222735,0,-0.0625539184101988,0,0.054026777665284,0,-0.220032821515933,0,0,0,0.396222205860352,-0.156083925909615,0,0,0,0,0,0.0862841384886352,0,0.0362519949510287,-0.0554398057331472,0,0,0,0.0295359203922067,0,0
X600795.SH,0,0,0,0,0,0,0,0,-0.129371075901189,0,0,0.0709341006562592,0,0.106370425328037,0,0,0,0,0,0,0,0,0.100682075292589,0,0,0,0,0.0320949748755046,0,0,0,0,0,0,-0.151291166032642,-0.0688762879124868,0,0,0,0,0.107052323967381,0,0,0.106570487185681,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199530771448021,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.689835525990578,0,0,0,0,0,0,-0.00978282322585226,0,0.129431507877879,0,0,0,0,0.0510765353641947,0.110880234061722,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0350629654143325,0,-0.00711963427127279,-0.01221610383833,0,0,0,0.00166939615811778,0,0
X600688.SH,0,0,0,0.075440571568278,0.0971481063979747,0,0,0,0,-0.00521367683148153,0,-0.00475531117444812,0,-0.0339403905197117,0,0,0,0.0227088600431065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455894036294849,0,0,-0.021627453570523,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.019565874892272,-0.0467731971571938,0,0,0,0.00137016109788276,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.134001875617981,0,0,0.0384075473278069,0,0.0806357500376367,0,0,0,0,0.0236834819026013,0,0,0,0,0.0330264540213435,0,0,0,0,0,0,0.174618909525912,0,0,0,0,0,0,0,0,0.0473567287864071,0,0,-0.1307980440699,0,0,0,0,0,0.0257306044802378,0,0,0,0.00544561720336389,0,0
X300037.SZ,0,0,-0.18013438842097,0,0,0,0,0,0,-0.165225647512887,0,0,0,0.172544217369538,0,0,-0.607335488696308,0,0,0,0,0,0,0,0,0,0,-0.193079459240607,0,0.0208521675548066,0,0,0,0.307069053217336,0,0,0,0,0,0,0,0,0,0.158122259485832,0.373783405733197,0,0.587865347551673,0,0,0,0,-0.0394936497786438,0.0179089561977911,0,0,0,-0.0103855744530489,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0.0102860858186461,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274480944068626,0,0,0,0,0.00139716150063028,0,0,0,0,0,0.330058046565651,-0.135831893315169,0,0.0669512249638786,0,-0.129352997647015,0,0,0.0202096754762974,-0.00955642871402446,0,0,0,0,0,0,0,0,0.0175092878909755,-0.0472055161986884,0,0,0,0.0107286446189108,0,0
X601168.SH,0,0,0,0,0,0.190679232748772,0.0642771650925232,0,0,0,0,0.0366133699908682,-0.123097058629817,0,0,0.337803945704081,0,0,0,0,0,0,0,0,0.0189065553796567,0,0,0,0,-0.0794323355317837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134971501171065,0,0,0.672067947890442,0,0,0,-0.00469534393075415,0.0604025030849583,0,0,0,-0.0184481249198096,0,0
X600027.SH,0,0,0,0,0,0,0,0.0826444001521043,0,0,0,0,0,0,0,0,0,0,0.00371923587734251,0,0,0,0.040509839480463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544009869357914,0,0,0,0,0.00937012338907254,0,0.0521833760696433,0,0,0,0,0,-0.00119969984025969,0,0,0,0,-0.00107390955258311,0,0
X600399.SH,0,0,0,0,0,0.149935534156382,0.13270720517777,0,0,0,0.312162876988662,0,0,-0.0882789262468314,-0.0139381448978889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236764242694441,-0.104816080646045,0,0,0,0,0,0,0,0.0462046399891095,0,0,0,0,0,0,0,0,0.0114842082078471,0,0,0,-0.0336118458586479,0,0
X601992.SH,0,0,0,0,0,0,-0.0500849223493973,0,0,-0.00363068969750782,0,0,0,0,-0.029533214023462,0,0,-0.0352595804223866,0,0,0,0,0,0,0,0,0,0,0.176483609486654,0,0,0,0,0,-0.0235156735316679,0.0399269563341774,0.0439107956683271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00179712957099696,-0.00864372951889913,0,0,0,-0.000167191633097554,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.0750276524901689,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0788161591559462,0,0,0.293781073692417,0,0,0,0,0,0,0,0,0,0,0,0,0.198458089060996,0,0,0,0,0.102598485557953,0,0,-0.0637088650084693,0,0,-0.163352350066077,0.16049002595205,0,0,0,0,0,-0.0102075319292421,0,0
X600299.SH,0,0,0,0,0,-0.170535811537183,0,0,0,0,0,0,0,0.0635950050632635,0,0,0.111902060066164,-0.137770417846259,0.0826446515579378,0,0,0,0,0,0.0586917847889449,0,0,-0.223579353560243,0,0,0,0,0,0,0.0850429780702901,0.116000234387657,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159238212810399,0,0.0136992090569941,0.0241359810403314,0,0,0,0.00222644619561934,0,0
X000932.SZ,0,0,0,0.0234258954945805,0,0,0,0.178278161073394,0,0,0,0.0616634457699377,0,0.025653972364179,0.0401880879388549,0,0,0,0,0,0,0,0,0.135476197587318,0,0,0,0,0.096836989685328,0.057441956777002,0.0547125696142761,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111794925559455,0,0.0477816746282705,0,0,0,0,0.0141013981579993,0,0,0,0,-0.000317141639607492,0,0
X002409.SZ,0,0,0,0,0,0.171706201523453,0,0,0,0.355607205755371,0,-0.00939919826293317,0,0,0,0,0,0,0,0,0,0,0.128353760439253,0,0,-0.0534567280451365,0,0,0,-0.0843106525655078,0,0,0,0.127369533359896,0.140762457030128,0.231373311856441,0,0,0.0888727021144569,0,0,0,0,0,0,0,0.031231459699718,0,0,0,0,-0.034711956393195,0.0307950906108173,0,0,0,0.00164736938273607,0,0
X000898.SZ,0,0,0,0.10305517352101,0,0,0,0.188229467050371,0.191983546080932,0,0,0,0,0,0,0,0,0,0.0619206079665902,0,0,0,0,0,0,0,0,0,0,0.080445814906409,0,0,0,0.0735363451929952,0,-0.0464596798029195,0,0,0,0,0,0,0.222270371100306,0,0,0,0,0.00401770952061682,0,0,0,0,-0.0242940173681939,0,0,0,-0.00844990467370794,0,0
X000027.SZ,0,0,0,0,0,0.157158387439828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124701449988355,0,-0.0255091260315287,0.0871553272728004,0,0,0,0,0,0,0,0,0,-0.000711445859134618,0,0.18851305924895,0,0,0,0,0,0.0131453236849641,0,0,0.00471069322877802,0,0,0,0,-0.0497396956112398,0,0,0,0,-0.0145517392023525,0,0
X300073.SZ,0,0,0,0,0,0,0.157261915908032,0,0,1.73472347597681e-18,0,0,0,0.0435962130070737,0.0611699064610887,0,0,0.0426847620207615,0,0,0,0,0,0,0,0.155585121919399,0,0.17859356256917,0,0,0,0,0,0,0.323172326651694,0.0037741575680284,-0.0100042812795863,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.0238328973748544,0,0,0,0,0.00324205228805285,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.152979219844612,0,0,0,0,0,0,0.07282722819868,0,0,0,0,0,0,0.161724927498539,0,0,0,0.121686850832358,0,0,0,0,0,-0.076119104481807,0.140315364607408,0,-0.106772712530569,0,0,0,0.13334803185497,0,0,0,0,0,0,0.0815257170171781,0,0,-0.00713238475496533,0,0,0,-0.0109802373222193,0,0
X600516.SH,0,0,0,0,-0.0905171898579382,0,0,0,0,0,0,0,-0.00984729514984943,0,0,0,0,0,0,0,0.212356585239305,0,0.0824326305381313,0,0,0,0,0,0,-0.105047341928688,0,0,0,0,0,0.0613237942108741,0,0,0,0,0,0,0,0,0,0,0.0885484119126084,0.116418960527059,0,0.102700428869788,0,0.0413349985178588,-0.0600603045506441,0,0,0,-0.00622293421674181,0,0
X002497.SZ,0,0,0,0,0,0.15465950931888,0,0,0,0,0,0,0,0,0.114345231830184,0,0,0,0,0,0,0,0.377654723710763,0,0,0,0,0,0,0.0391228798716793,0,0,0,0,0.393460935632223,0.0429796653804337,0.18673237137937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665662528107018,-0.212712088798073,0,0,0,-0.0124769821037706,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0153016452132071,-0.197925492576555,0,0,0,0,0.0232192303778653,0.0677159401380065,0,0,0,0,0,0,0,0,0,0,0,0.0748238153288221,-0.094338160489661,0,0,0,0,0,0,0,0,0,0,0,0,0.316686763775925,0,0,0.0682739682174844,0,0,0,0,0,0,0,0.0158243373211742,-0.114882019354528,0,0,0,-0.0155378619855619,0,0
Slope,0,0,0,1.38777878078145e-17,-0.0690858923919514,0,0,-0.414611733169469,0,0,0,0,0,0,0,0,0,-0.418279414422018,0,0,0,0,0,0,0,0,0,-0.638873983550345,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.119961058307855,-0.251991397272796,0,0,0,0,0,0,0.3585935871734,0,0,1.69280590225376,0,0,0,-0.0123961300030409,0,0
TED,0,0,0,0,0,-0.273997851661499,0,0,0,0,0,0,0,0,0,0,0,0.757415223225446,-0.221952459112566,0,0,0,-0.394645428379934,0,0,0,0,0,0,0,0,0,0,0,-0.0486235286644311,0,0.318157160005128,0,0.321198822752985,0,0,0.317591648110359,0,0,0,0,0,0,0,0,-1.01656966928245,0.399610986707537,0,0,0,0,0.0792389337952411,0,0
RealEstate_excess,0,0,-0.0628790214458265,0,0,0.0508866293070339,0.111607352521973,-0.0952818211299585,0,0,0,0,0.0610880647162552,0,0,0,0,0.0158856616311221,0,0,-0.0166322974860947,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0490673404477647,0.0684414844108781,0,0,0,0,-0.0133707174938165,0.0403749671589858,0,0,0,-0.0135304150029095,0,0,0,0,0,-0.00949891860692388,0,0,0,0,-0.00280668559208037,0,0
MKreturn,0,0,0,0,0,-0.0479461476445405,-0.058043559092863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101956317919106,-0.00508008901664118,0,0,0,0,0,0,0,0,0,0.023636293607886,0,-0.0143191981186956,0,0,0.100469451636571,0,0,-0.0787560693816589,0,0,0,0,0,0,0,0.025622768341339,0,0,0,-0.000809441928161606,0,0
MKvol,0,0,0,0.00170193805751187,0,0,-0.00247086697000853,0,0,0,0,0,0,-0.000604258931279063,0,0,0,-0.000325785408310126,0,0,0,0,0,0,0,0,0,0,0,0.00112251938552452,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00162382198887381,0,0,0,0,0,0.000836442627233454,0,-5.42101086242752e-20,-0.000209993843461494,0,0,0,-0.00205598676113925,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,3.36641546844502,-0.360389359932214,0,0,0,0.619878256622076,0,-0.369764829029149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485016627376189,0,0,0,0,0,0,-0.595035722029236,0,0,0,0,0,0,0,-1.04983620723802,-0.289316288408332,1.43481048120621,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.00201013876085571,0,0.00197514701467802,0,0,0,0,0,0,-0.00103826663030286,0,-0.00236294369373492,0,0,-0.000151732228611625,0,0,0,0,0,0,0,0,0,0.000770835298390668,-0.000814826421992011,0,0,0,0,-0.00127769312595688,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0.000718376741196707,0,-0.00402913700448946,0,0,0,0,-0.00153832966881769,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139640605858013,0,0
