,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X002466.SZ,X600188.SH,X002460.SZ,X600585.SH,X000792.SZ,X600019.SH,X000301.SZ,X601898.SH,X600111.SH,X600011.SH,X600660.SH,X002271.SZ,X000708.SZ,X600010.SH,X000877.SZ,X600547.SH,X601600.SH,X600886.SH,X600795.SH,X000629.SZ,X600426.SH,X600176.SH,X600362.SH,X000408.SZ,X600348.SH,X000983.SZ,X601991.SH,X000786.SZ,X600803.SH,X002080.SZ,X600096.SH,X000723.SZ,X300073.SZ,X600160.SH,X601699.SH,X600027.SH,X600141.SH,X600219.SH,X600378.SH,X600157.SH,X600801.SH,X600549.SH,X002353.SZ,X002407.SZ,X600295.SH,X600486.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601699.SH,0,0.0840205512863567,0,0,0.0315006494040728,0.0841398301363124,0,0,0,0,0.0827909425384441,0.0255747088193008,0,0,0,0,-0.0506896778326593,0.0457119183547338,0,0,0,0,0,0,0,0,0,0,0.15057699071102,0.520568848288879,0,0,0,0,0.0513272428642425,0,0,0,0,0,0,-0.0620979093351136,-0.0167153437258056,0,0,0,0,0,0,0,0,0.034842662274409,0,0,0,0,-0.0268785550075795,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164493702291671,0,0,0.0355815404063582,-0.169527009320185,0,0,0,0,0.193810546969125,0.125838966164095,0,0,0,0,0,-0.0765707445038585,0.45390450736078,0,0.147952772864414,0,0,0,0,0,0,0,0,0,0.0614627070217102,0,0.0729950748356977,0,0,0,3.46944695195361e-18,0,0,0.0496073920086693,0.00275610550318806,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0,0,0,0.0519727772388727,0,0,-1.73472347597681e-18,0,0,0,0.0285324679768866,0,0,0,0,0,-1.73472347597681e-18,0.0338639776405118,0,0,0,0,0,0,0,0,0.0660496791635377,0.621695410958245,-0.00956030683543121,0.0164763979613812,0,0,-0.170259147964427,0,0,0,0,0,0,0,0.102200579821868,-0.0482400451226024,0,0,-0.00970623393424259,0,0,0,0,0.0147619699755106,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0691558173386561,0.038810731395419,0,0.0266327969471259,0,0,0,0,0.362385200314287,0,0,-0.0513609415491106,0,0,0,0,0,0,0,0,0,0.0935428202509477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596965567121561,0.0879028007907598,0,-1.73472347597681e-18,0,0,0,0,0.0191410762630258,0,0
X600378.SH,0,0,0,0,0,-0.0578361869426478,0,0,0,0,0.0270875643492807,0,0.412141904031489,0,0,0,-0.114083677158215,0.0757059859705757,0,0,0,0,0,0.030620117766668,0,0,0,0.0394271963429358,0,0,0,0,-0.118054595958396,0.0127931461946738,0.00127758846925488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150356881471042,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.0205447066400833,0,0,0.096346599810483,0,0,0,0,0.0531786344983254,0,0,0,0,0,0,0.0945824936550301,0.0770535682589007,0,0.0198525518432813,0,0,0,0,0.0670110561437161,0,0,0,0.0368961552000521,0,0,0.11933332932016,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.000600156702352195,0,0,0,0,0,0,0,0.0211942291515046,0,0
X600801.SH,0,0,0,0,0,0.111704845601725,0,0.147412091492098,0,0,0,0,-0.00324260043191129,0.14808212949734,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104241958069795,0,0,0,0.17063870471555,0,0,0,0,-0.00814003832322447,0,0,0.00751591566186705,0,0,0,0,0,-0.0229135167089623,0,0,0,0,0.0476355083045008,0,-0.105645700294426,0,0,0,-0.0163958147656421,0,0
X600549.SH,0,0,0,0,0.165718634896751,0,0,0,0,0,0.0331830621731856,0,0.0456877113056797,0,0.0512213513136813,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107830634180241,0,0,0,0,0.03066777104396,0,0.368859766181662,0,0,-0.0634538143868076,0,0,0.0583271589645317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002353.SZ,0,0.198368116058134,0,0,0,0.0789989211155803,-0.105868408579495,0,0,0,0,0.242541999762538,0,0,0,0,0,0,0,0,-0.267106586874183,0,0,-0.0239473302635406,0,0,0,0,0,0,0,0,0,0,0,0.0560859039743614,0,0,0,0,0,0,0.054383155732982,0,0,0.0461010609656638,0,0,0,0.04894187866753,0,0,-0.0893731524817147,0,0,0,0.0415411062515101,0,0
X002407.SZ,0,0,0,0,0,0,0.121891740335234,0,0,0,0,0,0,0,0.163798686671151,0,0,0,0,0,0,0,0,0.11407292387306,0,0,0,0,0,0,0,0,0,0.418331786637524,0,0.0408653311980336,0.143871988506435,0,-0.103560733301824,0,0.25110583899376,0,0,0,0,0.0914552986794293,0,0,0,0,0,-0.0469882031759918,0,0,0,0,0.0147813451161659,0,0
X600295.SH,-0.168382686395681,0,0,-0.10003444825339,0,0,0.14500306315744,0,0,0,0,0,0.32532472210195,0,0,0,0,0,0,0,0.539190095525898,0,0,0,0,0,0,0.0554403653952212,-3.46944695195361e-18,0,0,0,0,0.00187678916846251,0,-0.0029047750203724,0,0,0.0815656132580873,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.0687850786994407,0,0,0,-0.0403326720957788,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0,0.209947592661929,0,0,0,0,-0.106271482853924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433508644138775,0,0,0,0.000953319454116294,0,0,0,0,0,-0.0116219733318783,0,0,0,0,-0.0282592785627692,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.0432412525127363,0,0,0,0,0,0,0,0,0,0,0,-0.216935356570489,-0.0943385087771345,-0.0304524807054664,0,0,-0.0923405456091148,0.0663307246608719,0,0,0,0,0,-0.0600740943203622,0,0,0,0,0,0,0,0,0,0,-0.182566585296483,0,0,0,-0.0320765348597195,0,-0.120756065936841,0,0,0,0,-0.0992503819631941,0,0
Slope,0,0,0,0,0,0,0,0,0,0.36810404354777,-0.143362097804661,-0.0781511281089595,-3.46944695195361e-18,0,0,0.0500713026815461,0,0,0,0,0,0,0,-0.0592846621632644,0,0,0,0,0,0,0,0,0,-0.113584528171055,-0.0869682135086794,0,-0.105668763796253,-0.233370069769294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22200715420567,0,0,0,-0.871854759733136,0,0
TED,0,0,0,0,0,0,0,0,0,0,-0.0477030337815611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187349506119438,-0.14622853579511,0,0,0,-0.000788063486911015,0,0,0,0.329939717461497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504213741938184,0,0,0,0,0.426590519482465,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,-0.00146021288618011,-0.0561091347138059,0,0,0,-0.0362277595138084,0,0,0,0,0,-0.0919706263482493,0,0,0,0,0,0.0240168051169445,-0.0375484093990484,7.8344669762068e-06,0,0.167580009343066,0,0,0.0275567522243797,0,0,0,0,0,-0.0728669786395579,0,0,-0.0676591174852497,0,0,0,0.0314518991064948,0,0.0115594568824425,0,0,0,0,-0.0581813849992918,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0937741218038132,0,0,-0.0273085838534974,0,0,0,0,0,0,0,-0.0635795626949183,0,0,0.0128243510061129,-0.0269386617818426,0,0,0,0,0,0,0,0,0,0,-0.106277815246764,0,0,0,0,0,0,-0.0221373217017509,0,0,0,0,0.0443767652487547,0.0277229332324171,0,0,0,-1.73472347597681e-18,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.00792078026176884,0,-0.000339596170370616,-0.00278578793777302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,-0.00317968360194407,0,0,0,0,0,0,0.0037169440483665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00388529907078351,0,0,0,0.0149456204121335,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122873229364823,0,-0.0657462805183809,0,0,0,0,0.0294896889157536,0,0,0,0,0,0,0,0,0.0247487577861532,-0.090889514721745,-0.252674472559208,0.129588528615454,0,0,-0.359004582426604,0,0,0,0,0,0,0,0.0253205140393279,0,0,0,0,0,-0.996797630369235,1.38471406441757,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.00636453828912394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036397753705964,0,-0.00173299292236095,0,0,0,0,0,0,0,0,0,0,0.000841344439396351,0,0,0,0,0,0,0,0,-0.0173834413179106,0,0,0,0,0.0253192015931569,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144123101431054,0,0
