,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600660.SH,X600688.SH,X600795.SH,X600188.SH,X300072.SZ,X002466.SZ,X601992.SH,X600362.SH,X601991.SH,X600547.SH,X002460.SZ,X600886.SH,X600111.SH,X000898.SZ,X600516.SH,X000709.SZ,X600157.SH,X600176.SH,X600027.SH,X600352.SH,X000786.SZ,X000792.SZ,X000553.SZ,X000408.SZ,X600489.SH,X600219.SH,X600808.SH,X000959.SZ,X002271.SZ,X601158.SH,X000883.SZ,X600339.SH,X002092.SZ,X000723.SZ,X601699.SH,X002470.SZ,X600299.SH,X000630.SZ,X000983.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,0.0506330759127464,0.0599491830651738,-0.19382912160672,0,0,0,0,0,0.0878744454297756,0,0,-0.182319128927617,0,0,-0.0297940616710847,0,0,0,0.0835474466092248,0,0,0.102355033008336,0,0,0.0696843195482007,0.0127748545801329,0,0.0425626113224566,0,0,0,0,0.173328327445571,0,0,0,0,-0.0455571148336595,0,-0.200251894116347,-0.085223709410013,0,0,0,-0.010776826065774,0.0185724355293845,0,0,0,0,0,0
X600688.SH,0,0.0799638011381427,-0.00392392290462886,0,8.67361737988404e-19,0,0,-0.00244468387153189,0,0,0,0,0,0,0.0824208605008638,0.0811859913402213,0,-0.0768882692078769,0,0,0,0,0,0,0.0641820813224294,0,0,0,0,0,-0.0506298333594475,0,0.110634315561297,0.0142961678179024,0,0,0,0,0.0334242362401673,0,0,0,0,0,0,0,0,0,0,0,0.0118097201750565,-0.00327684960447753,0,0,0,0.0434633449866158,0,0
X600795.SH,0,0,0,0,0,-0.320477163347438,0,-0.0420552983280346,0,0,0.098933985579556,0,0,0.166439255785547,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.151069255234008,0,0,0,0,0,0,-0.0556616935640346,0,-0.0411721964038494,0,0.181751522943065,0,0,0.0102960156022022,0,0,0,0,0,0,0,0,0,0,-0.0793178071616031,-0.00414708824530086,0.0104135736943281,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103038547637164,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.1531746324493,-0.00141116396669409,0,0.059634033354536,0.0997354219680966,0,0,-6.7762635780344e-21,0,0,0,0,0,0,0,0.0104801021474903,0,0,0,0.527346574432596,0,0.025786840861819,-0.00858440963143665,0,0,0,0,0,0
X300072.SZ,0,0,0.158111457778621,0,0,-0.178884748652076,0,0,0,0,-0.4070248688824,0,0,0,0,0,0,0,0,0,0,0,-0.00133268712833072,0,-0.0284435436140519,0,0,0.264902889307189,0,0,0.0167635300398623,-0.0536702567398527,0.0506683516107923,0,-0.151261583722069,0,0,0,0.284803338339237,0,0,0,0,0,0,0,0,0,-0.0866414554558288,0,-0.0729644476747453,0.0785265646864715,-0.176138041869845,0,0,0,0,0
X002466.SZ,0,0,-0.197013596917856,0,-0.125108991247817,0,0,-0.0150372267837381,0,0,0,0,0,0.25526975289807,0,0,-0.00317566630418557,0,0,0,0.649290255839618,0,0,0,0,0,0,0.117004282957399,0,0.234312481625545,0,-0.0766148808407379,0,0.065020902217903,0,0,0,0,0,0,0,0,0,-0.0278352664913988,0,0,0.099715374489683,0,0,0,0,0.0178048761814418,0,0,0,0,0,0
X601992.SH,0,0,0,0,-0.0385353516206234,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,-4.33680868994202e-19,0.00559317881280563,0,0,0,0.0236583581720805,0,0,0,0,0,0,0,0.141950619647864,0,0.216173912924847,0,0,0,-0.0169851440884292,0,0,0,0.0971192823900579,0.0780265244331685,0,0,0,0,0.199824081868216,0,0.0118448179494333,-0.011170852934388,0,0,0,0,0,0
X600362.SH,0,0,0,0.255899255191729,0,0,0,0,-0.0710267421961727,0,0,0,0,0.0330251300331182,0,0,0,0,0,0,0.0114789471816541,0,0,0.14563223282155,0.00674021804601193,0,0,0,0,0,0.0227281106718891,0.0508381416615445,0,0.00830913129888842,0,0,0,0,0.0728054231461462,0,0,0,0,0,0,0,0.151534263219728,0.429162334020322,0,0,0,-0.00147834797422221,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0784654944135987,0,0,0,0.0729398902243395,0,0,0,0.0498759778902993,0,-0.0597391541591216,0,0,0,0,-4.33680868994202e-19,0,-0.0174358582245319,0,0,0,0,0,0,0,0.0534891995673147,0,0,0,0,0,0,0,0,0.0365627965026392,0,0,0,0,0,0,0,0,-0.0174968674192912,-0.00291536995621533,0,0,0,0.0853161115185787,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164258802356568,-0.0124466456134284,0.105943509877705,0,-0.0742351970851465,0.170460176324953,0,0,0,0,0,0,0,0,-0.00202589774295119,0.0940570668372335,0,0.00133780817470749,0.80215385353589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176806600557065,-0.0129038949489348,0,0,0,0,0,0
X002460.SZ,0,0,-0.13163542793765,0,0,0,0,0,0,0,0,0,0,0,0,0.750057683809129,0,0.233338966578837,0,0,0,0,0.201953744797789,0,0,0,0,0,0,0,0,0.0756881063491777,-0.0457684600243411,0.18067771310607,0,0,0,0,-0.0313397914607682,0,0,0,0,0,0,0,-0.144335213245026,0,0,0,-0.0115786272036576,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,-0.0665260259089655,0,0,-0.0729325755997109,0,0,0,0,0,0,0,0.0761266825127111,0,0,0,0.0421568783771621,0,0,0,0,-0.0392067867110259,0,0,0,0,0,-0.0165671739276701,-0.104073402989283,0.0117458140813712,0,0,0,0,0,-0.00515429493833158,0,0,0,0,0,0,0,0,0,0,0,-0.00504925114573913,0.0145655943300806,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143446659617213,0,0,0,0,0,0,0.0529609208656597,0,0,0,0,0,0.213185769486679,0,-2.16840434497101e-19,0.344926415325415,0,0.00107044778826852,0,0,0,0,0,0.363460963352956,0,0,0,0,0,0,0.613964703512624,0,0,-0.0529354063748192,0,0,0,0,0,0
X000898.SZ,0,0,0,0.326817406665727,0,0,0,0.0527989173154718,0,0,0,0,0,0,0,0,0,0,0,0,0.113971534089659,0,0.129556702485004,0,-0.0511507927288661,0,0,0,0,0,-0.0211371133936508,0.063075114076775,0,0,0,0,0.362750269283288,0.0389865817837872,0,0,0,0,0,0,0,0,0,0,0,0,0.0123145671881075,-0.00900286060619284,-0.020762622632475,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0.233635083765287,0,0,0.352920490969413,0,0,0,0,0,0,0,0,0,-0.0248538965257313,0,0,0,0,0,0,-0.0920119976404397,0,0,0,0.124334643764673,0,0,0,0.397448858134274,0,0.716009557287074,-0.223126419613071,0,0,0,0.532116374784984,0.285332172346627,0,0,-0.236447995751079,0,-0.0796956891700478,0,-0.0369238282173668,0.0162330773293024,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452570749192028,-0.035082973206227,0,0.0135935566002697,0,0,0,0,0.0583438423592139,0.162809633130012,0,0,0,0.0152036309546675,0,0,0,0,0,0.0100299464153148,0.0948653474353085,0,0.127888050070392,0.240151438440736,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202067786050799,0.0192741104911293,0.0135505052759834,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037715221309805,0.0271976289037883,0,0,0,0,0,0,0.0246617875679188,0.0791588240821578,-8.67361737988404e-19,0,0,0,0,0,-0.0250888859163859,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167179455287177,0,0,0,0,0.0432068224191197,0,-0.0116722230073259,0,0,0,0,0,0,0
X600176.SH,0,0,0.13628520776796,0,0.00576700410736414,0,0,0.0919728605118545,0,0,0.0862837892828731,0.341766999461857,0,0,0,0,0,-0.105521646503464,0,0,-0.0085483137138847,0,0,0,0.129708945884421,0,0,0,0,0,0.132234577189777,0.00790666911835456,0.0645748542559213,0.146101560762576,0,0,0,0,0,0,0,0,0,0,-0.268232306761315,0,0,0,0,0,0,0.0295749260560537,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,-5.33605632489743e-05,0.0324421688105342,0,0,0,0,0,0,0,0,0,0.00408419454434272,0,0,0,0.0323383567318965,0,-0.0420109429085402,0,0,0,0,0,0.032422409146827,0,0,0.0831284091678434,0,0,0,0,0,0,0,0.0219843836298734,0,0,0,0,0.0192000955912718,0,0.0431272077648519,0,0,0.013628145116419,0,0,0,0,0,0
X600352.SH,0,0,0,0,0.0194595870824756,-0.10965907101642,0,0.0944671411719968,0,0,0,0,0,0,0.029036489461965,0.0388319534144239,0,0,0,0,0.079506883905757,0,0,0,0,0,0,0.0610666324462831,0,0,0.0535529542883618,0.0810358465123512,0,0,0,0,-0.0564445196088967,0,0,0,0,0,0,0,0,0,0.109127732801691,0,0,0,0.0425652813225882,-0.034804658268615,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.155178554993006,0,0,0,0,0,0,0.130407771556631,0,0,0,0,0,-0.0020426181150848,0,-0.198364022908959,0,-0.0187223191452429,0,0,0.255672920346333,0,0.157872302717831,0,-0.0447974743042839,0.0829846172324216,0,0.489163818651934,0,0,0,0.260016090954402,0,0,0.14018826307289,0,0,-0.0411463958097118,0,0,0,0,0,-0.0172008413546161,0.035511176544757,0,0,0,0,0,0
X000792.SZ,0,0,0,0,-0.0604556744588242,0,0,0,0,0,0.175568213617967,0,0,0,-0.0878233422917443,0,0,0,0,0,0.39144754461773,0,0.897531197253263,0.0125318067274119,-0.138908024141757,0,0,0,0,0,0.168495582651092,0,0,0.0527326946135523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.587719460536395,0,-0.101747597679364,0,0,0,0,0,0
X000553.SZ,0,0,-0.12188094422656,0,0,-0.14590673732818,0.404989967610455,0,0,0,0,0,0,0,0,0,-0.184025214247435,0,0,0,0,0,0,0,0.0456166806352045,0,0,0,0,0,0.107564205718353,0,0,0,0,0,0,0,0,0,0,0.494776275587581,0.109920638500074,0,-0.128997340669896,0,0.21885901846944,0,0,0,-0.0064582091939828,0.0284135061822618,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00772500955324205,-0.09785806009842,0.231284460965513,0,0,0,0,0,0,0.484166822751326,0,0,0,0,0,0,0.109387820741697,-0.00953844629014268,0.0718060952848493,0,0,0,0,0,0,0,0,0,0,0.13734267104106,0,-1.38777878078145e-17,0,0.0551674379365362,0,0,0,0.0412116009867198,-0.0957877117613026,0,0,0,0,0,0
X600489.SH,0,0,0,0,-0.00466646117652955,0,0,-0.0111565293573187,0,0,0,0,0,0,0,0,0.0513533289650496,0.0859028609769663,0,0.190351330756962,0,0,0,0,0,0.104516351398672,0,0,0,0,0,-0.00662998389042868,0.0690216444112875,0,0,0,0.0911614973338172,0,0,0,0,0.0120868500035686,0,0,0,-0.0446354449844132,0,0,0,0,-0.00594457453942398,0,0,0,0,0,0,0
X600219.SH,0,0,0,0.254921489795553,-0.00430022880300459,0,0,-0.192336062678938,0,0,0,0,0,0.0194028528663258,0,0,0,0.0449304677462807,0,0,-0.0361015055493679,0,0.00963848966742909,0,0.10321659773389,0,0,0,0,0,0,0,0,0.116082426170682,0,0,0,0,0,0,0,0,0,0,0.0800935473679373,0,0,0,0,0,-0.0180157353527916,-0.00547500548731564,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138640613398567,0.00301518143189981,0,0,0,0,0,0,0,0,0.593975596948267,0,0,0,0,0,0,0.160785681653413,0,0.0725802858407704,0.121634628596977,0,0,0,0.306373505190111,0,0,0,0,0,0,0,0,0,0,0.0590545681527181,0,0.00809346179838746,-0.0342269664970553,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0447323330432403,0,0,0,0.201168434519528,0.481357461233296,0,0,0,0,0.103144135948858,0,0,0.0884347320010024,0,0,0.0891778374262669,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0532568090068007,0.0661732070069839,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,-0.0664921031936487,0,0,0.142351836564854,0,0,0.249446241384608,0,0,0,0,0,0,-0.163451532589761,0,0,-0.170659861558956,0,0,0,0,0,0,0.197712923356678,0,0,-0.198506618092806,0,0,-0.0556643673415711,0,0,0,0,0,0.120901944083518,0,0,0,0.179206716798711,0,0,0,-0.0316432194095121,0.059309489634315,0.605077414823844,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0750547679938712,0,0,0,0,0,0,0.022009433822031,-0.00885509856220198,0,0,0,0,0,0,0,0,-0.019195040521063,0,0,0,0,0,0,0.0119521364512969,0,0,0,-0.0258097358280886,0,0,0,0,0,0.0823129809930181,0.0391570278198631,0,0,0,0.0941071251154857,0,0,0,0.0048274181979346,0.010199950241774,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0695955690330108,0,0.043151041970867,0,0.0150685721331458,0,0,0,0.0160117910808962,0,0,0,0,0,0,0,0,0,-0.00842472097463773,0,0,0.0483289340077957,0.0718718756089393,0,-0.0361561260299814,0,0,0,0,0.00523552686446955,0.100748696957911,0,0,0,0.0723456637804888,0,0,0,0.0267152049535773,-0.0184838581227106,0,0,0,0,0,0
X600339.SH,-0.156434247459928,0,0,0,-0.0419346460797873,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273936834827389,0,0,0,0.168279820641321,0,0,0,0,0,0,0,0,-0.0239811074102807,0.205154293534757,0,0.0308098027851626,0,0,0,-0.0248250267369017,0,0,0,0,0,0,0,0.0599328322169804,0,0,0,0,0,0,0,0,0.24404694816204,0,0
X002092.SZ,0,0,0.0459187222834815,0,0,0,0,0.216768350865787,0,0,-0.00578984870007122,0,0,0.150082345661915,0,0,0,0,0,0,0,0,0.0633144107096182,0,0.1569008629497,0,0,0,0,0,0.00446163459658949,0,0.177706481783249,0,0,0,0,0,0,0.217996103720746,0,0,0,0,0.204718355573217,0,0,0.15940026924222,0,0,-0.0474243308817379,0.0464540043126598,0,0,0,0,0,0
X000723.SZ,0,0,-0.139619690180258,0,0,0,0,0,0,0,0,0,0,0.0542502463702135,0,0.000178694907663457,0,0,0,0,0,0,-0.0240509157174385,0,0,0,0,0,0,-0.0775534109468741,0,-0.0657832613252661,0.10721987237265,-0.0425338381048291,0,0,0,0,0,0,0,0,0,0,0,0,0.0842261037208309,0,0,0,-0.0537251459356832,0.0519340552894334,-0.150397407107179,0,0,0,0,0
X601699.SH,0,0,0,0.0495746264046556,0.139034379579171,0,0,0,0,0,0,0,0,0,0,-0.0347760301142692,0.0263626380207414,0.0951885124509605,0,0,0,0,0.237333960311904,0.100712125050239,0,0,0,0,0,0,-0.0738583127192299,0,0,0,0,0,0,0,0,0,0,-0.494559043543531,0,0,0,0,0,0,0.483980882793754,0,0.00976483590566933,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,-0.00901104512732772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000222800518691283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00559114603574563,-0.0333026485282135,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.0238132377646569,0,0,0,0,0,0.0833967531261033,0,0,0,0,0,0,0.0166949840182293,0,0.0261252810637407,0,0,0,0,0.0753418626832126,0,0,-0.0188871442558846,0.0471038075834949,0,0.000986246676513248,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0845512735776116,-0.0459607501297224,0.049015160682079,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,-0.0190323631505007,0,0,0,0,0,0,0,0,0,0.337139806268183,0,0.0263154191586255,0,0,0.151247795915148,0,1.0842021724855e-19,0,0,0,0,0,-0.0436677023471582,0,-4.33680868994202e-19,0,0.118545989922803,0,0.00343371384801072,0,0,0,0,0,0,0,0,0,-0.055649983131141,0,0,0,-0.000329222725440849,0.0101054080492396,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,-0.0101585191030088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250125794512303,0,0,0,0,0,0,0,0,-0.0328742612338086,0,0,0,0,0.391332128289258,0.0583032214004501,0,0,0,0,0,0,0.0563360700630522,0,0,0,0,0,0.0266698761362979,-0.00086520329265383,0,0,0,0,0,0
Change_TY3M,0,0,0.00884061362288851,0,0,0,0,0,-0.0129793229658059,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179817179778417,0,0,0.0505195184525119,0,0,0,0,0,-0.0120433320734216,0,0,0,0,0,0.00168439312833147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212545335034937,0,0,0,0,0,0
Slope,0,0,0,0,0.724507456558737,0,0,-0.100926254255194,0,0,0,0,0,0,-0.196307068207264,0,0,0,0,0,0,0,0,0,0,0,0,-0.170932583375796,0,0,0,6.93889390390723e-18,0.0944353580338136,0,0,0,0,0,-0.190021326191179,0,0,0,6.93889390390723e-18,0,0.0305676354520943,0,0,0,0,0,0,0.534904856159654,0,0,0,5.04565876649268,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241676234213551,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0.117875305903919,0,0,0,0,0,0,-0.0942751068201475,0,-0.296053731964615,0.0256241825702664,0,0,0,0,0,0.0665911127063821,0,-0.0377581226356079,0.0681655792355832,0,0,0,0,0,0,0,0,-0.134572103196271,0,0,0,0,0.163475496109845,0.253877427797986,0,0,0,0,0,0,0,0,0,0,0,0.0255777506660616,-0.036030619861353,0,0,0,0,0,0
MKreturn,0,0,0,0.0175364277350525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020267491343793,0,0,0,-0.0196326577571982,0,0,0,0,-0.0409633129057055,0,0,0.0620499235255043,-0.0304254105399041,-0.0108688581005439,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030125802344469,0,0,0,-0.0235764131008404,8.67361737988404e-19,0,0,0,0.25270034355902,0,0
MKvol,0,0,0,0,-0.00122754540545015,0,0,0,0,0,0,0,-0.00120559610764851,-0.00295549470930903,0,0,0,0,0,-0.00143555523782337,0,0,0,0,0.000890269012167591,0,0,0,0,0,0.00232176604626553,1.35525271560688e-20,0,0.00156904421506531,0,0,0.000150501756429162,0,0,0,0,0,0,0,0,0,-0.00158765043351415,0,0,0,-0.00058600369419767,0.00275982908560389,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.00754444059041623,0,0,0.0860584739107945,0,0,0,0,0.0443158452258676,-0.0021480347530579,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662400130039886,-0.073249630608184,0,0,0,0,0,0,0,0,0,0,0,0,-0.101107266876625,0,0,0,0,0,0.0398878464207876,0.0892226494624779,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147080049913853,0.00563062934873823,0,0,0,0,0,0,-0.0137764351438856,0,0,0.0159419718794921,0,0,0.0140363206775555,0,0,0.0150334662783281,-0.0137671394213021,0,0.000786907145700854,0,0,0,0,0,0,0,0,-0.0100314346299738,0,0,0,0,0,-0.0246452690169599,0,0,0.0225265987241052,0,0,0,0,0,0
CarbonVol_Hubei,0,0,-0.00152428530114922,0,0.0114189627870255,0,0,-0.00313147622785468,0,0,0,0,0,0,-0.00498115625937485,0.00143190926178531,0,0,0,0,0,0,0,0,0,0,0,-0.00117239068282678,0,0,-0.00535062170441758,0.00583045957140611,0,0,0,0,0,0,0.00522802394278053,0,0,0,0,0,0,0,0,0,0,0,0.00823687184157863,-0.0136968050103361,-0.00251851771644832,0,0,-0.0332713947984467,0,0
