,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X600585.SH,X002466.SZ,X000792.SZ,X600111.SH,X601898.SH,X600019.SH,X002271.SZ,X000301.SZ,X600660.SH,X000877.SZ,X000708.SZ,X600010.SH,X600011.SH,X601600.SH,X600547.SH,X600886.SH,X600795.SH,X600176.SH,X000983.SZ,X600362.SH,X600426.SH,X600096.SH,X000408.SZ,X600803.SH,X000723.SZ,X601699.SH,X600141.SH,X000786.SZ,X600486.SH,X601991.SH,X600219.SH,X002353.SZ,X300073.SZ,X600295.SH,X002192.SZ,X002080.SZ,X000807.SZ,X600801.SH,X600985.SH,X600157.SH,X000683.SZ,X000830.SZ,X000630.SZ,X600027.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600219.SH,0.0344180224437438,0,0,0,0,0,0,0,0,0,0,0,0,0.00678136337394542,0,0,0,0.042119728738164,0,0.317134975171731,0.157110247432836,0,0.0649141451788488,0,0,0,0,0,0.0509543191904966,0,0.0144514780076639,0,0,0,0,0,0,0,0,0.0830661338673601,0,0,0,0,0,0,0,0,0.0574468824901335,0,0,0,-0.0376113780456567,0,0,0,0,0,0
X002353.SZ,0.627451251117407,0,0,0,0,0,0,0,0,0,0,0.423984468165164,0,0,0,0,0.00678044532533809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213537811894365,0,0,0,0,0,0,0.0568216725268584,0,-0.0871478415646664,0,0,0,0.0501874034459312,0,0,0,0,0.0264942282822679,-3.46944695195361e-18,0.0900147173162838,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0.392886712314616,0,0,0,0.10511842492828,0,0,0,0,0,0,0,-0.0537476175452727,0.101067787531334,0,0,0,0,0,-0.0352881636546332,0,0,0.0159478375702093,0,0,0,0,0,0,0.0229569257966369,0,0,0,0,0,0.130794146631754,0.0318514196496309,0,0,0.027934643380314,0,0,0,0,0,0,0.00379725384226503,0.128890641069316,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0.139280370647348,0,0,0,0,0,0.704881711152457,0,0,0,0,0,0,-0.0736810382654946,0.138087735473843,0,0,0,0,0,0,0,0,0,0,0,0.219410626855044,0.0990022820545863,0,0,0,0,-0.291522385284315,-0.172285588530381,0,0,0,0,0,0,0,0.0215875196999211,0,0.191855815446379,0,-0.171585004913199,0,-0.092889284592257,0,0,0,0,0,0
X002192.SZ,0,0,0,0.114744351273664,0,0,0,0.500739767256981,0,0,0,0,0,0.0877092384615158,0,0,-0.244411829908568,0,0.0633032332376534,0,0,0,0,0,0,0,0,0.0361639455448848,0,0,0,0,0.0724402486907846,0,0,0,0,0,0.147564035160616,0,0,0,0,0,0,0,0,0,0,0,0,-0.00323339308950421,-0.0997221828047953,0,0,0,0,0,0
X002080.SZ,0,-0.0445593958686065,0,0,0,0,0,0,0,0,0,0,0,0,0.172620592440172,0,0,0,0,0,0,0,0,0,0,0.0767581587392342,0.0347026180911037,0.0166305410550062,0,0,0.0497829516289778,0,0,0,0.0988237710925343,0,0,0,0.098858604106141,0.074764844677436,0.0684174441687086,0,0,0,0,0,0.117366659620415,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780917108591939,0,0.020982738231291,0.665523171651909,0,0,0,0,0,0,0,0.0335476636261457,0,0,0.0899446192125744,0.169875966497716,0,0,0,0,0,0,0,0,0.00820585862321488,0,0,-0.0635973544400898,0,0,0,0,0.222397197292577,0,0,0.0355614662859762,-0.182961431091681,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,-0.0505562540005882,0,0,0,0,0.10979744438388,0,0,0.0378065412504067,0.140303213780917,0,0,0,0,0,0.129140311036214,0,0,0,0,0,0,0,0,0.206141655728564,0,0.105135811851631,0,0,0,-6.93889390390723e-18,-0.0399787647462673,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117890720290187,-0.13178617426641,0,0,0,0,0,0
X600985.SH,0,0.185900866443181,0,0,0,0,0,0,0,0,0.141389244702851,0,0.0499272634377708,0,0,0,0,0,0.0205203167175604,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0647043464986092,0.0879382507754919,0,0.390188499754084,0,0,-0.035818768521556,0,0,-0.193336767289602,0,0.0943061960415904,0,0,-0.0372728706116923,0,0,0,0,0,0,0,0,0.0307138848263615,-0.0675189730188361,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607257714517113,0.107580883671421,0,0,0.0208994876100859,0,0,0,0,0,0,0,0.0856083154605122,0,0,0.106930871179106,0,0,0,0.136581566119045,0,0,0,0,0,0,0,0,0,0,0.101971850241432,0,0,0.0303093011269124,0,0,0,0,0,0,0
X000683.SZ,0,0,0,0,0.314525060283185,0,0,0,0,0,-0.108099226916753,0,0,0.0682574702754359,0,0,0,0,0,0,0.151187622232504,0,0,0,0,0,0,0,0,0,0,0,0.225245903135226,0,0,0,0,0,0,0.00773711592091324,0,0.00673781945366363,0,0,0,0,0,0,0.211841230797704,0,0,0.0314272822544398,-0.126580691440326,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,-0.0591670928226611,0,0,0.152020690446985,0,0,0,0,0,0,0,0,0,0,0,0.13447176479961,0,0,0,0,0,0,0,0,0,0.341191163964988,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0137682726301307,0,0,0,0,0,-0.025651676019535,0,0,0,0,0,0
X000630.SZ,0,0,0,0.0862024944652467,0.000369521562748348,0,0,0,0.248721312797137,0,0,0,0.120126445713887,0,-0.0245534167357973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136449414684623,0,0,0,0,0,0.201849900254398,-0.0271524840804494,0,0.274345461484628,0,0,0,0,0,0,0,0,0.0329733196474147,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00125370547166225,0,0,0,0,0,0.182474783207984,0,0,0,0.125393621795409,0,0,0,0,0,0,0.0430884623357757,0,0,0,0,0.0918372102502472,0.420021768237558,0,0.00567435943502158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00476882696800422,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.00780051369683137,0,0,0,0,-0.0495237067862373,0,0,-0.051328422353359,0.258054026448393,0,0,0,0,0,0,0,0,0,0.259676662503085,0,0,-0.121581548176086,0,0,0,0.00968425025501786,0.042379100705302,0,0,0,0,0,0,-0.0748176265952497,-0.0375584068395909,0.0106438101781795,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,-0.0444379280452556,-0.0784922873414693,-0.174847350197322,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.0960058425081982,0,0,0,0,-0.0934171844420582,0,0.07610720006057,0,0,0,0,0,0,0,0,0,-0.0438249451843931,0,0,0,0,0,0,0,-0.0439195613065683,0,0,0,0,0.154484448442388,0,0,0.00998384736413943,0,0,-0.167565384699032,0,0,0,0,0,0,0,0,0.821168792690476,-0.0457228667846434,0,0,-5.6412230319677,0,0
TED,-0.0490182669357259,0,0,0,0,0,0,-0.0778282748586677,0,0,0,0,0,0,-0.223511017689448,0,-0.0981746980504883,0,0,0,-0.0855200501748123,0,0,0,0,0,0.288617623090192,0,0,0,0,0,0,0,0,0,0,-0.157628881760702,0,0,0,0,-0.0210475081734346,0,0.154862838076688,0,0,0,0,0.0757319829909174,0,0.225968000060271,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0486985321568659,0,4.33680868994202e-19,-0.108696365664747,-0.0738566996050187,0,0,-0.0251273229180129,0.0651041395518585,0,0,0,0,0.0132814538863346,0,0,0.0291841757140385,-0.0190407429712878,0,0,0,0,0,0.128746784204679,0.0404100901315908,0,0,0,0,0,0,0,0.10951473016444,0,0,0,0,0,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0456265472814172,0,0,0.0264255862297288,0,-0.0921025981387648,0.0959929201101847,0,0,0.38082192966383,0,-0.149018142201552,0,0,0,0,-0.250673074397979,0,0,0,0,0,0,0,0.000590826778512367,0,0,0,0,0,0,0,0,0,0,0.0786508819247569,0,0,-0.13133915560171,-0.00521321072766654,0,0,0,0,0.0288733774672724,-0.0526053637686041,0.0769982373792531,0,0,0,0,0
MKvol,0,0,0,0,-0.00169946067916204,0,0,0,0,0,0,0,0.00133257982922528,0,0,0,0,0,0.00838444056858159,0,0,0,0,0,0,0,0,0,0.00535743476340077,0,0,0,0,0.00145399304245749,-0.0125869152172247,0,0.00668376747095631,-0.00548663771412866,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103626539919732,0.0120651947007975,-0.0284621500378905,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0.0205341392136254,-0.00617123477667075,0,0,0,0.0999103957328429,-0.0252131878275668,0,0,0,-0.0942926119243898,0,0,0,0,0.0560675451390026,0,0,0.0400848619832881,0,0,-0.0158247351794341,0,0,-0.0797875735978882,0,0,0,0,-0.010614784578496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110472397342077,0.0883405775753421,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.00172231738033304,0,0,0,0,0,0,0,0,0,0,-0.00922984917552834,0,-0.0146001642184088,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.00507518239380688,0,0,0,0,0,0,0,0,0,-0.00995959588229665,0,-0.00420045320556121,0,0,-2.51286952682357e-05,0,0,0,-0.00270605475811229,0,0,0,0,-0.0579358690112832,0.0311824382782299,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.00363690820656678,0,0,0,-0.00133460611748242,0,0,0,0,0,0,0,-0.0343320028487625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01616775196893,0,0,0,0,-0.0249464388026549,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0408231149782428,0.0229681360790199,0,0,0,0,0,0
