,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X601158.SH,X600188.SH,X600299.SH,X600583.SH,X000027.SZ,X601992.SH,X600309.SH,X000539.SZ,X000630.SZ,X000792.SZ,X600352.SH,X002470.SZ,X600660.SH,X000883.SZ,X000709.SZ,X000898.SZ,X600021.SH,X600098.SH,X600623.SH,X601918.SH,X600489.SH,X600578.SH,X600863.SH,X300072.SZ,X600307.SH,X600022.SH,X002004.SZ,X600008.SH,X600315.SH,X000629.SZ,X600547.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0.257657377968812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272246645509435,0,0,0,0,0,0,0,0,0,0.179264342800614,0,0.250839940743877,0,0,0.0643498629991232,0,0,0,0.237416691939652,8.67361737988404e-19,0,0,0.0401892154862503,0,0,0,0,0,-0.0331519124953175,0.0220076493325371,0,0,0,0,0,0
X601991.SH,0,0,0.0953941579923818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681050296285106,0,-1.0842021724855e-19,0,0,0,0.115278973214222,0,0,0,0.0236679020263495,0,0,0,0.362194299403721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0433873535505845,0,0,0,0,0,0,0
X600027.SH,0,0,0.00347957296930778,0,0,0,0,0,0,0,0.226105946204326,0.15347892453117,0,0,0,0,0,0,0,0,0,0,0.177235870530074,0,0,0,0,0,0.0487616605095616,0,0.0690921188489908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0408989470722262,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321797613331755,0,0,0,0,0,-0.676461928244757,1.20226587611856,0,0,0.0404397988831211,0,0,0,0,-0.357990257451254,0,0,0,0,0,0.746096820993685,0,0,-0.614681048993582,0,0,0.132934500080411,0,0,-0.0835759201331715,0,0,-0.0700433102713821,0,-0.107107132537211,0,-0.493950730743111,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.123867458138021,0,0.29338768802515,0,0,0,0,0,0,0,0.0814892639415783,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203940803847186,0,0,0,0,0,0,0,0,0,0,0.237797135207968,0,0,0,0.17316676901804,0,0.00627810762110545,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0.0311811069698677,0,0.203590511764563,0.00695088465603588,0,0,0,0,0,0,0,0,0,0,0,0.118286805759686,0,0.132782102153257,0,0,0.0132369092819914,0,0,0,0.0291859154346499,0,0,0,0.0178770317390816,0,0,0,0,0,0.121296336980516,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.142682030417977,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.0517171967347187,0,0,0,0,0,0,0.123966049070383,0,0.00799606040277941,0,0.0566689214046495,0,0,0,0,0.193085714743949,0,0,0,0,0,0,0.160810482245774,0.0313795083274018,0,0,0,0,0,0,0,0.0983255721687257,0,0,0,0,0,0,0,-0.0262958169188155,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11710203338666,0,0,0,0,0,0,0.276626923380356,0,0,0,0,-0.00589341067426999,0,0,0,0,0,0,0,0,0,0.133472802834707,0,0.227849016448859,0,0,0,0,0,0,0,0,0,0,0,0.00901844261870231,0.0496062841467439,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.227194787588525,0,0,0.049416488101643,0,0,0.0361356050502491,0,0,0,0,0,0,0,0,-0.0201257999134233,0,0,0.0463426356374167,0,0.164579250950893,0,0,0,0,0,0.021584932608992,0,0.177690761077796,0,0.12511046157336,0,0,0,0,0,0.0726011165278271,0,0,0,0,0,0,0,0,0,-0.00267503849206022,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.106159204145041,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716026422653797,0,0,0,0,0,0,0,0,0,0,0,0.0729337527653956,0,0.116385006770333,0.0611174179850748,0,0,0,0.00370218909273854,0,0.120834673628358,0.148627682910036,0,0,0,0,0,0,-0.0222222301739285,0.0583130235392032,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0.229522979597306,0,0,0,0,0,0,0,0,0.0999040402206271,0,0.00680928232286441,0.162685252930715,0,0.0496029705109602,0,-1.73472347597681e-18,0,0,0,0,0,0.00622222102397696,0,0,0.0423021617731533,0,0,0,0,0,0,0,0.0449006500887713,0,0,0,0,0.119509474791101,0,0,0.0390299957441279,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0738013525357121,0,0,0,0,0,0,0.182259663216549,0,0,0,0,0,0,0,0,0,-0.154074771824719,0,0,0,0,0,0.221848289888337,0,0,0.489135538148576,0,0.0590317749969138,0,0,0.00787761479159946,0,0,0,0,0,0,0,0,0,0,0,0.0189341004167797,0.0110756602810088,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.114500699417163,0,0,0,0,0,-0.013212554690241,-0.0197722452098218,0,0,0,0,0,0.0302218963002472,0,0,0.272015846795798,0,0,0,0.54240898323457,0,0,0,0,0,0,0.137858508678471,0,0,0,0,0,0,0,0,0,0,-0.0385711260322631,0,0.0202074591294045,0,0,0,0,0
X600309.SH,0,0,0.0291992096535659,0,0,0,0,0,0,0,0,0.178199617173302,0,0,0,0,0,0,0,0.104114223967901,0,0,0.163167200858951,0,0,0,0,0,0,0.0740253438574776,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170003400124632,0.151268039653895,0,0,0,0.0571904039689582,0,-0.0175303725768165,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.26039005875154,0,0,0.0206304196672392,0,0,0,0,0,0,0,0,0,0,0.0988714402306633,0,0,0.0523141660633507,0,0,0,0,0,0,0,0,0,0.0877066390365937,0,0,0,0,0.000513632032515597,0,0,0,0,0,0,0,0,0,0,0,0.264793364291281,0,-0.0123829250847331,0,-0.131167653807241,0,0,0,0,0
X000630.SZ,0,0,-0.0307748268276001,0,0,0,-0.0129108767893135,-0.0236303873527224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354894355560027,0,0,0,-0.0141477252794051,0,0,0,0,0,0,0,-0.0168615597293189,0.035806107464068,0,0,0,0,0,-0.084261816029452,0,0.242940145255099,0,-0.137069901374668,0,0,0,0,0.0344408404513234,0.068476259902499,0,0,0,0,0,0
X000792.SZ,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0422092385166978,0.295862418599629,0,0,0,0,0.18801521337376,0.010983577159529,0,0,0,0,0,0,0,0,0,0,0.106803670462772,0,0.0563908566918035,0,0,0,0,0.0822550369925057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167659749655456,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.0656254524087704,0,0,0,0,0.0857003055305001,0,0.131953693790199,0,0,0.15598204319836,0,0,0.106317093222633,0,0.0460702127666159,0,0,0,0,0,0,0,0.00188973563921207,0,0.0333357791432451,0,0,0,0,0,0.0373139353295746,0,0,0,0.136960199535405,0,0.00984533321668633,0,0,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0.119767303275474,0,0,0,0,0,0,0.235498211767804,0,0.167547225403945,0,0,0,0,0,0,0,0,0,0,0,0.253959254312095,0,0,0,0,0,0,0,0.0963282240064775,0,0,0,0,0,0,0,0,0,-0.0121168780147957,0.0106164475596942,0,0,0,0,0,0
X600660.SH,0,0,0,0.0699841543347046,0,0,0,0,0,0,0,0.374002047285731,0,0,0,-6.93889390390723e-18,0,0,0,0.0454766716781051,0,0,0,0.026416573168064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158458191245102,0,0,0,0,0.157098731750711,0,0,0,0,-0.0285065376021353,0.0136752333775332,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0.0423978883281234,0,0,0,0,0,0.260839845303101,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.0172854298827937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336094227908796,0.237503259740756,0.0126925288134049,0,0,0,0,-0.0127394240523084,0,0,0,-0.0417593731385788,0.0538256114567559,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00762995559190818,-0.136106492215516,0,0,0,0,0,0,0,0,0,-0.00637335912206881,0,0,0,-0.217632342888343,0,-0.0235089320596898,0,2.77555756156289e-17,-0.241668674306579,0.0755992813106682,0,0.524706969027452,0,0,0,0,0,0.457805574447106,0,-0.120212647905542,0.118241494708676,0.0607359751730137,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0554353751987206,0,0.206781268551707,0,0,0,0,0.0662938052680179,0,0,0,0,0,6.93889390390723e-18,0.0680558520471959,0,0.108420083270918,0,0.124805640959767,0,0,0,0,0,0,0,0,0.0856042980718351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353831551378987,0,0,0,-0.0342407249484587,0.0733505613782802,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0997209118486186,0,0.0517526047231634,0,0.182272948943622,0,0,0,0,0,0,0,0,0.117114717177165,0,0,0,0.384913390968931,0.112791204659958,0.0887544670750568,0,0,0,0.095074466640811,0,0,0,0,0,0,0,0.118588089761769,0,0,0.0756593204907014,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014907399662858,0,0,0.00761619078558754,0,0.0811592780522011,0,-6.93889390390723e-18,-0.0108048063244236,0,0,0,-0.173458585519305,0.121453587125167,0,0,0,0,0,0.228621412060633,0,0.350220789134343,0.0242228399795724,0,0,0.206076789181952,0,0,0,0,0.190502493281709,0,0,0,0,0,-0.015759211268945,0.0477960955408759,-0.096339354056647,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0.0920480137899876,0,0,0,0,0,0,0,0,0.239179745835135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244296735118699,0,0,0,0.268366692460356,1.38777878078145e-17,0,0,0,0,0,0,0.14337811510882,0,-0.0117682288091299,0,0,0,0,0,0,0
X601918.SH,0,0,0,-0.141590963394378,0,0,0,0.0472089817261945,0,0,0,0,0,0,0,0,-0.0278113193362758,0,0,0.0846051480458003,0,0.211453250129484,-0.11280395742939,0,0,-0.088117521506495,0,0,0,0,0,0,0,0,0.0882210753946857,0.271971607758426,0,0,0,0,0,0,-0.0247620477881209,0.134960525795161,0,0,0,0,0,0,-0.044140326830934,0,0,0,0,0,0,0
X600489.SH,0,0,0.0781601224125855,0,0,0,0,0.094573537522002,0,-6.93889390390723e-18,0,0,0,0,0.166782242064718,0,0,0,0,0,0,-0.00518393722517664,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130160857743963,0,0,0,0,0,0,0.143679231384657,0,0,0,0,0,0.326583764941879,0,0,-0.0295193814317477,0.00919354900335201,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.0327882511879086,0,0.374509627206967,0,0,0,0,0,0,0,0.0520091473044874,0,0.0850817619955671,0,0.0638337705270987,0,0,0,0,0,0,0.111555235284513,0,0,0,0,0,0,0.0378746331785315,0,0,0,0,0.0374486554058685,0,0,0,0,0,0,0,0,0,-0.00677822290412893,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.055119534141554,0,0,0.0225950762502494,0.00174786725340631,0,0,0.0697750604256959,0,0.210883693521464,0,0,0,0,0,0,0,1.73472347597681e-18,0.173434095125646,0,0,0,0,0,0.00214822795500758,0,0,0,0,0,0,0.0402880677552854,0.071520661980512,0,0,0.00625080734364018,0.105808784181986,0,-0.0270713008826094,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0709764715086901,0,0,0,0,0,0,0,0,0,0,0,0.113778415374976,0,0.38134958957351,0,0.00576912820160083,0.330049319928212,0,0,0,0,0,0,0,0,0,0,0,0.122575994608437,0,0,0,0.0295605900913452,0,0,-0.0545024334470992,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0.00547243479368419,0,0,0,0,0,0,0,0.0189974568720249,0,0.236996231825149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159774489800769,0,0.0806220866509393,0.118874457988861,0,0,0,0,0,0.13292463558137,0,0,0,0.192618611109471,0,0,0,0,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153555145379323,0,0,0,0,0,0,0,0,0,0,0,0.0855904490616432,0,0.105936898932547,0.280882064560899,0,0.0523867319165151,0,0,0,0.00422105989589803,0,0,0.0163162608279964,0,0,0.0169991343668966,0.0161311876468892,0.0803106791970777,0,0,0.0270140988069367,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220381949731095,0.0223859392689009,0,0,0,0,0.290298972717916,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.40413136398058,0,0,0,0,0.188698518756506,0,0,0,0,0,0,-0.0275651331165115,0.00217626753236402,0,0,0.0502441297830298,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0.303360203211015,0,0,0,0,0,0,0.0169292283778617,0.00265459488784153,0,0,0,0,0,0,0,0,0,0,0,0.128545244651799,0,0,0,0.200667848388638,0,0.0504322512546634,0,0,0,0,0.0754586118661214,0,0,0,0,0,0,0.065240371827399,0,0.00133575014781036,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0.105053065247934,0,0,0,0,0,0,0,0,0,0,0,0.025424323897746,0,0,0,0,0,0,0,0.319670786206853,0,0,0.229565124424785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0277079387558608,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00283858689529498,0,0.0384858765826697,0,0,0,0,0,0,0,0,0,0,0,0,0.13311076124526,0,0.205262061280445,0,0,0,0.230752017995085,0,0,0,0.290265544077048,0,0,0,0,0,-6.93889390390723e-18,0,-0.0472263894083602,0.0997486454206,0.0512552770465093,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.198458992668989,0,0,0,0,0,0,0,0,0,0,0.0397579196691495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971639952699122,0,0.0768583830882738,0,0,0,0.0187811927449383,0.298060980485087,0,0,0,0,0,0,0,-0.0176301335187322,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191156465825306,0.0160909603962329,0,0,0,0,0,0,0,0,0.121069235527228,0,0,0.145691464229028,0.0246430543307705,0,0,0,0,0.0990990324280958,0.179126849179859,0.0894816023903813,0,0,0,0.0529409040971917,0,0,0,-0.00517187924579273,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.178036640427204,0,0,0,0,0,0,0,0,0,0,0.134381489272472,0.0102400802691632,-0.0203011472373714,0,0,0,0.0554990714056281,0,0.0249322052383612,0,0,0,0,0,0.110221220583314,0,0,-0.0827756234962629,0,0,0,0,0,0.050607773932056,0,0,0,0,0,0,0,0,0,0,-0.0350848073254716,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.487579474485092,0,0.373145693807395,0,0,0,0,0.564640593960205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.355609571323297,0,0,0,0,0.0391335373030295,0,-0.627468263025906,0,0,0,0,2.77555756156289e-17,0,0,1.09850421634686,0,-0.0760962986838103,0,8.81183188656855,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150680216608628,0,0,0,0,0.334557224206277,0.219972645693574,0,0,0,0,0,0,0,-0.136699654629022,0,0,0,-0.187229532017155,0,0,0,0.0347934190919347,-0.0900643060830655,0,0,0,0,0,-0.168947887825844,0,0,0,-0.025846416466596,0,0.144319525772581,0,0.305921359803193,0,0.147580089477952,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.407725570525577,0,0,0,0,-0.1085360337779,0,0,-0.0217035552227454,-0.0651664192894212,0,0.0141206497652149,0,0,-0.0755445324471659,0,0,0,0,0,0,0.0831766555191708,0,0,0,0,0,0,0,0,0.271631121256994,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,8.67361737988404e-19,0,0.705236986038949,0,0,0,0
MKreturn,0.364342928156676,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0862771673027813,0,0,0,0,0,0,0,0,0,-0.0368721836892606,0,0,0.195138080358539,0,0,0,0,0,0,0,0.0744699204393614,0,-3.46944695195361e-18,0,0,0,0,0,-0.407301365125141,0,0,0,0,0,0,0.0337690904774861,0,0.10710623312961,-0.0285381192772999,0,0.346151243964072,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-0.00291886398170386,0,0,0.00117233163297158,0,0,0,-0.000336476374015499,0,0,0.00499777870971407,0,0,0,0,0,0,0,0,-0.0029517258697179,0,0,0,0,-0.00867987265380529,0,-0.00171940154523944,0,0,0,0,0,0,0,0,0,-0.00134896545507971,0,0,0,0,0,0,0.00214060326753606,0,0,0,0,0.0643723101312088,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.0237591720923806,-0.0193430184141173,0,0,0.0522673181913084,0,0,0,0,0,0,0,-0.082260357262923,-0.0660528896837232,0,0,0,0,0,0,0,0,0,-0.00490558765829114,0,0,0,0,-0.0113865285142468,0,0,0,0,0,0,-0.0205551511545033,0,0.0457751380769233,0.051594593610736,-0.0339748774295747,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00426577474779601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00187086054347174,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153985252580545,0,0,0,0,0,0,0
CarbonVol_Hubei,0,-0.0018127911508427,0,0,0,0,0,0,0,0,0,0,-0.00325593866349444,0,0,-0.0025620327777221,0,0,0,0,0,-0.00286894624861343,0,-0.00385207829636363,0,-0.00163929409808626,0.00570308711228845,0,0,0,0,-0.00504258404577161,0,0,0,0.00680509473087626,0,0,0,-0.00300833518232395,-0.00250849173113951,0,0,-0.00127768776115292,0,0,0,-0.000462671448708037,0,0,-0.00916787773574102,0,0,0,0,0,0,0
