,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X600188.SH,X601898.SH,X600660.SH,X002466.SZ,X600362.SH,X600688.SH,X600795.SH,X300072.SZ,X601992.SH,X000898.SZ,X600516.SH,X002460.SZ,X601991.SH,X600547.SH,X600111.SH,X600176.SH,X600886.SH,X000786.SZ,X000709.SZ,X600352.SH,X000825.SZ,X601699.SH,X002271.SZ,X000792.SZ,X000553.SZ,X000830.SZ,X600027.SH,X600808.SH,X600299.SH,X000408.SZ,X600219.SH,X002110.SZ,X601158.SH,X600489.SH,X600426.SH,X000959.SZ,X000883.SZ,X000983.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000830.SZ,0,0,0,0,-0.0276780786223059,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101839746311278,0.189781891655673,0,0,0,0.153640174562602,0,0.428642386006339,0,0.150225053699619,0,0,0,0.357895291662099,0,0,0,0,0,0,0,0.190247912997828,0,0,0.356154267377669,0,0,-0.100965024529219,0,0,0.132458442848968,-0.108796186625609,0,0.482262056123202,0,0,0,0
X600027.SH,0,0,0,0,0,0.0214825891545945,0,0.00711972848885397,0,0,0,0,0,0,0,0,0.0738554350187986,0,-0.0348611554458937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660765143758265,0.0542016536077151,0,0,0,0,0,0,0,0,0,0.00385576204900078,0,0.205514833780969,0,0,0,-0.000242291649819758,0,0,0,0,0,0
X600808.SH,0,0,0,0,0.0547017533963968,0,0,0,0.0449761116288777,0,0,0,0.112171690392551,0,0,0,0.0291886115635586,0.335682895577236,0,0,0,0,0.0597344347845211,0,0,0.0469254897340886,0,0,0,0.0608368949118402,0,0,0,0,0,0,0,0,0,0.187457851854241,0,0,0,0,0,1.38777878078145e-17,0,0,0,-0.0030222261428282,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,-0.325278150824935,0,0,0.367896518164455,0,0.131385935331278,0.0185944595632963,0,0,0,0,0,0.0392418439469288,0,0,0,0,0,0,0,0,-0.00364158303441059,0,0,0,0,0.270583686019453,-0.0243403947013903,0,-0.170170391794314,0,0,0,0,0,0,0,0,0,0,0,-0.172635550742673,-0.0056979213512739,0.0117504974098967,0,0,0,0,0,0
X000408.SZ,0,0,0.09787750242888,0,0,0,0,0,0,0,0.0403634773660384,0.0477626455509701,0,0,0,0,0,-0.00495824007130168,0.0245644988694349,0.167763079896003,0,0,0,0.118891377083396,0,0,0,0,-0.0651840020240468,0,0.0763610913768931,0.191376127916353,0,0,0,0,0,0,0,0.091121794190482,0,0,0,-0.0509406076133601,0,0,0,0,-0.00213103381377764,0.0174704016637403,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.112675634872088,0,0,0,0.11549734043443,0.120608873534074,0.0559703777509539,0,0,0,0.0303677890619515,0,0,0,0,0,0,0.0190375065762559,0,0.105124776617171,0,-0.0326918769497364,0,0,0,0,0,0.0332831537997583,0,0,0,0.14977911621847,0,0,0,0,0.0229877461797917,-0.0274998411087066,0,0,0,0,0,0
X002110.SZ,0,0,0,0.137174737641539,0.12959456777074,0,0,0,1.38777878078145e-17,0,0,0,-0.0278134403535611,0,0,0,0,0,0.114731676218464,0.343753862370202,0,0,0,0,0,0.118907594247133,0,0,0,0,0,-0.176616255974773,0,0.225054786127831,0,0.325668662280022,0.279801455323832,0,0,0,0,0,0,0,0,0,0,0,0.0303081613397862,-1.73472347597681e-18,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.0608269584432899,0,0,0,0,0,0,0.0791899609637725,0,3.82207714998313e-05,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0398267599916992,0,0,0,0.056402095449467,0,0,0.0230527740189289,0,0,0,0,0,0.0320481385086227,0,0,0.00180888146603802,0.00382310589139776,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.112218874452707,0,0,0,0.103556162707028,0,0.0306796842829701,0,0,0.401715379170237,0,0,0,0,0,0,0,-0.0284707119791495,0,0.022037483316906,0.118592886791258,0.0123462098989154,0,0,0,0,0,0.00612762729874072,0,0,-0.0444145946689953,0,0,0,0,0,-0.00566741857767602,-4.33680868994202e-19,0,0,0,0,0,0
X600426.SH,0,-0.176991556538276,0,0,0,0,0,0,0,0,0.146912733102931,0.0236223289112107,0,0,0,0.385248771901138,-0.0809999664246319,0,0.0306480575406604,0.0955131645675239,0,0,0.125061959062929,0,0,0,0,0.17170751197783,0,0,0.0474961650098063,0,0,0.245009897446285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0151247504764975,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532650499138804,0,0,0,0,0,0,0,0,0.157524583354578,0.00165585902393362,0,0,0,0,0,0,0,0.130871625213776,0,0,0,0,0,0,0,0,0,0,0,0,-0.0431143757557995,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.0297645926536281,0,0,0.00990350313578706,0,0,0,0,0.0935697931886417,0,0.0367240142938384,0.0645994386694683,0,0.132184958573355,0,0,0,0,0,0.0161827611179048,0,0,0,0,0,0,0,0,0,0,0,0.0307310927595497,0,0,0,0,0,0.118381002803415,0,0,0,0.000985237678010854,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.186780135931418,0,0,0,0.318513524672855,0,-0.149906043807002,0,0,0,-0.016151863157958,0,0,0,0,0,0,0,-0.0157398963344408,0,0,0,0.0660632496065328,0,0.433276177491694,-0.0314269662982688,0.0912892916712783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168519237376554,-0.0142492360568276,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.046582444341154,0.2039038286867,0,0,0.0717820253399322,-1.73472347597681e-18,0,0,0,0,0,0.0974190803284321,0,0,0,0,0,0,0.0359637991474844,0,0.0402551043649354,0.0621501456215926,0,0,0,-0.0735793060361257,0,0,0,0,0.0736291022195727,0,0,0,0,0,0,-4.33680868994202e-19,-0.00470874437043138,-0.0316829636538931,0,0,0,0,0
Change_TY3M,0,-0.257291486812618,-0.0968645003713827,0.00340425095243649,0,0,0,0,0,-0.0663945736200215,0,0,0,0,0,0,0,0,-0.0505318849391028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488819609091193,0,0,-0.151332350935969,-0.178112368123776,0,0,0,0.054078629857322,0,0,0,0,0,0,-0.0256928918223,-0.00212687230832263,-0.0788257045805705,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.0590253974671098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.569866754997334,0.0815153747605721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3584825571634,0,0,0,0,0,0
TED,0,0,0.18875862299403,0,-0.0591956305559712,0,0,0,0,0,0,0.160488328165636,-0.715495761086482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709807957586501,-0.485999431624957,0,0,0,-0.369438159721688,0,0,0,-0.147124565245693,0,0,0.377294284499828,0,0,0,0,0,0.820037684481111,0,0,0,0,-3.07404590596951,0,0
RealEstate_excess,0,0,0,0.181259147496374,0,0,0,0,0,0,0,-0.103623570789239,0,0,0,0,0.135957865759801,0,0.243925203272653,-0.0273188442929875,0,0,0,0,0,0,0,0,0,-0.0780787896023927,0,0,-0.131515890322958,0,0,0,0,0,0,0,0,0,0.00925817198190985,0,0,0,0,0,-0.0102761250435601,-0.0079360100469267,0,0,0,0,0,0
MKreturn,0,0.0653858807276103,0,0,0,0,0,0,0,0,-0.191355963023438,-0.11597512748173,0.000595896822743466,0,0,0,0,0,0,6.93889390390723e-18,0.13012184860478,0,0,0,0,0,0,0,0,0.0348726723680113,0.0262092284709172,-0.0749423584003145,-8.67361737988404e-19,0.0648498166698226,0,0,0,0,-0.192934042267657,-0.0144806061838962,0,0,0,0,0,0,0,0,-0.0126876829709927,0,0,0,0,0,0,0
MKvol,0,0,0,0.000155256732901476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000701692231800748,0,0,0,0,0.00175748500636392,0,0,0,0,0,0,0,0,0,0,0,0,-0.000979945382858806,0,0,0,0,0,0.00059079472168914,0,0,0,0,0,-0.00308075573403048,0.00660130586242164,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0122514693122217,0,0,0,-0.0227101830989689,0,0,0.0266802913391715,0,0,0,-0.00971003822742787,0.0261861355227445,0,0,0,0,0.0489805582538119,0.0279338292234769,0,0,-0.0382869969782307,0,0.0232637590612457,0,0,0,0,0,0,0,0,-0.0142982488702744,0,0,0.0293488059379937,0,0,-0.0277484936465358,0,0,0,0,0,0.00795261807089176,-0.0210080448584382,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.00221037174588737,0,0,0,0.00286457729458302,0,0,-0.0148269380852763,0,0,0,0,0,0,0,0,0.00900134040573287,0,0,0.0134702552989407,0,0.00568479817741399,0,0.0143831905266296,0,-0.00140611615259156,0,0,0,0,0,0,0,0,0,0,0,-0.00020480211149688,0,0,-0.00669758009774298,0,0,0,0,0,-0.021243072661462,0.0380050590231987,0.00327365995839068,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118000889097735,-0.00573880737295931,0,0,0,0,0,0
