,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X000792.SZ,X600019.SH,X002460.SZ,X601898.SH,X600011.SH,X002271.SZ,X600111.SH,X000877.SZ,X002466.SZ,X000708.SZ,X600660.SH,X600010.SH,X600547.SH,X601600.SH,X600886.SH,X000301.SZ,X600426.SH,X600362.SH,X600176.SH,X000983.SZ,X601699.SH,X600795.SH,X000786.SZ,X600803.SH,X000723.SZ,X600801.SH,X601991.SH,X600096.SH,X000959.SZ,X600219.SH,X000932.SZ,X600295.SH,X000408.SZ,X000630.SZ,X600027.SH,X000807.SZ,X600486.SH,X000825.SZ,X600985.SH,X000830.SZ,X600489.SH,X600141.SH,X600688.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600486.SH,0,0,0,0,0,0.0643615571135478,0.069323908308802,0,0,0,0,0,0,0,0.00882489766763405,0,0,0,0,0,0,0,0.055550917461239,0.27385589182617,0,0,0,0,0,0,0,0,0,-0.0915187733002715,0,0,0,0,0.0712812186280654,0,0,0,0,0,0,0,0,0,0,0,0.236217562500293,-0.0142425016884113,0.00223750065734655,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,-0.112067432611625,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264670314662606,0.165142458037986,0,0,0,0,0,0,-0.0660480849773577,0,0.102593069017251,0,0,0.0715602429465758,0,0,0,0,0,0.228346403343227,0,0,0,0.123952069966061,0.118770765614193,0,0,0.153872800195673,0,0.0324128545145155,0,0,0,-0.0667824733250977,1.0842021724855e-19,0,0,0,0,0,0
X600985.SH,0.135033342111806,0.0239119324270254,0,0,0,0.0838473192577748,0,0.0597509556706368,0,0.0406004908890032,0.0537079040070788,0,0,0,0,0,0,0,0.119049504712602,0,0,0,0,0,0,0,0.166555189616359,0,0,0,0,0.0498707385789599,0,0,0,0,3.46944695195361e-18,0.119808875787212,0.0725961127556623,0,0,0,0,0,0,0,0,0,0,0,0,-0.00518473396351007,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,-0.10395783385428,0,0,0,0.165992138474774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140196431480865,0,0,0,0,0,-6.93889390390723e-18,0.0665859765052027,0,0,0.107327402549158,0.124640731829243,0.0168834918786502,0.150353788885454,0,0,0.112602030908578,0,0,0,0,-0.0194796207807431,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.0332923105845882,0,0.0383459278434377,0,0.00891653589434135,0,0,0,0.00416307597015998,0.444680744926253,0,0,0,0,0.0364502214853044,0,0,0,0,0,0,0,0.0148655287909482,0,0,0,0,0,0.105290099245579,0,0.134115739475923,0,0.098537196334431,0,0,0,0.0937865445112857,0,0,0,0,0,0,-0.00475204454166629,0,0,0,0,0,0
X600141.SH,0.213326594478727,0,0,0,0,0,0,0,0,0,0,0,0.0686354658815565,0,0.116402316029862,0,0,0,0,0.0179136755674824,0.0866432127470455,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.256695606607874,-0.158796996516789,0,0,-0.0517156655509721,0.452001672502802,0.0814410967220595,0,0,0,0,-0.203634237353748,0,0,0,0,0,0,0.0169643966118568,-0.0375187557281362,0,0,0,0,0,0
X600688.SH,0.0153552540684616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138088255479468,0,0.000814069336666242,0,0,0,0,0,0,0,0,0,0,0.133089060234003,0.326643424056292,0,0,0,0,0,0.0800083901567821,0,0.0338085737283078,0,0,0,0.0396296903014631,0,0.0283964479360855,0,0,0,0,0,0.02920238000064,-0.012008723828407,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.0148412041255687,0,0.133136541320502,0,0,0,0,0,0,0,0,0,0,0,0.134296984354497,0,0,0,0,0,0,0,0,0.0338160791297178,0,0.059435971210388,0.0596193352262339,0,-0.00900122448236146,0.141724879556108,0,0.0239171878182524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178233508683391,0.0156642423201575,0,0,0,0,0,0
Change_TY3M,0.0237586480490365,0,0,0,0.0489150544952123,0,0,0,0.0806387044017487,0,0,0,0,0,0,0,0.0304625011108073,0,0,0,0,0,0,0,0,0,0,0,0,-0.0585392296557367,0,0,0,4.33680868994202e-19,0,0,0,0,0.0785184822922119,0.205380469882033,0.144894286648162,0,0,0,-0.0484058815316977,-0.0987576735229892,0,0,0,0,0,0.0373084397660768,-0.128263948192916,0,0,0,0,0,0
Slope,-0.146147381040916,0,0,0,0,0,0,0,0,0,0.0746207589964702,0,0,-0.232910863137831,0.0407691301407765,0,0,0,0,0,0,0,0,0,0,0.0282592780477138,0.213862547494303,0,0,0,0,0,0,0,0,0,0,0,-0.131389577129454,0,0,0,0,0,0,0,0,-0.0116021505340196,0,0,0.066773085083133,0,0.6740264707672,-0.184284010286268,0,0,-1.51460655017141,0,0
TED,0,0,0,0,0,0,0,0,0.431456795471627,0,0,0.00945359906010992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.298260798763895,0,0,0,0,0,0,0,0.778547030417204,0,0,0,0.066121877084865,0,-0.308166696505181,0,0,0,0,0,0,0,0,0,-0.154055306671738,0.970617049752166,0,0,0,0,1.79610379582015,0,0
RealEstate_excess,0.0963753635796645,0,0,0,0,0,0,0,0.018788835592764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00899086595914113,0,-0.0573137393512568,0,0,0,0,0.00589156215800478,0,0.159251835697231,0,0,0,0,0,0,0,0,-0.130409609921645,0,0,0,0,0,0,0,-0.0105043012001744,0,0,0,0.318502978338351,0,0,0,0
MKreturn,0,0,0,0,0,0.101611719704539,0,0,0,0,-0.182894164047153,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0742742498783565,0,0,0,0,0,0,0.166661155885556,0,-0.0085955009367584,0,0,0,0.0601760202383862,0,0,0,0,0,0,0,0,0,0,0,0,-0.142749479637765,0,0.00123184320208632,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00104495809240501,-0.00244232306671268,0,0,0,-0.0137024798635215,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.0113234770900047,0,0,0,0,0,0,0,0,0,0,0,0,-0.0259087479625568,0,0.0201287075256282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0581031835564674,0.0459379776882587,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00825258373579183,0,0.0209720154426538,0,0,0,0,0,0,0,0,0,0.00624615594412072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216406999413022,0,0,0,-0.0123588365352595,0,0,-0.0134249502566778,0,0,0,0,0,0,0,0,0,0,0.0319868570071,-0.0376167379904047,0,0,0,-0.0641978590484629,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
