,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X600010.SH,X601898.SH,X601600.SH,X601991.SH,X600795.SH,X600886.SH,X600362.SH,X600111.SH,X600188.SH,X600688.SH,X600027.SH,X600309.SH,X601992.SH,X600583.SH,X000792.SZ,X600157.SH,X601158.SH,X000898.SZ,X600352.SH,X000709.SZ,X600547.SH,X002353.SZ,X600489.SH,X000630.SZ,X000831.SZ,X000539.SZ,X600660.SH,X600219.SH,X600008.SH,X002470.SZ,X000027.SZ,X000825.SZ,X600808.SH,X600315.SH,X600098.SH,X000629.SZ,X600549.SH,X600021.SH,X600578.SH,X600307.SH,X000960.SZ,X601699.SH,X000983.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000825.SZ,0,0,0,-0.180597587474759,0,0,0.0399671018795198,0,0,0,0,0,0,0,0,0,0,0.0153245829858321,0,0,0,0,0.0500375245567494,0.106647983427385,0,0.498646008143835,0,0,0,0,0,0,0.110134925058306,0,0,0,0.227986616245802,0,0,0,0,0,0,0,0,0,0.123505268984042,0,0,0,0,0.0256675066601382,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.166355700439436,0,0,-0.102015367340673,0,0,0,0,0,0,0,0,0.0398337660398554,0,0,0,0,0.23277275629636,-0.0859215358827367,0.223853794249511,0,0,0,0,0,0.178006152588366,0,0,0,0,0,0,0,0,0,0,0,0.00927140243739576,0.0919807646284328,0,0,0,0,0,0,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0.155675393420877,0,0.0798541019881611,0,0,0.0592416376783655,0,0,0,0.27950146277931,0.0329163003128877,0,0,0,0,0,0,0,0,0,0.00836742239533895,0,0,0.0298095248365779,0,0,0,0,0.0727039970865126,-0.105230072145277,0,0.00389965383489012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477114658070683,0.0419125946828337,0,0,0,0,0,0
X600098.SH,0.105306588422608,0,0,0,0.0241055988885301,0,0.080644559314474,0,0,0,0,0,0,0,0,-0.00501095710646468,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0.00143297796827733,8.67361737988404e-19,0.0437597844420991,0.171941588003523,0.517404323965512,-0.106872554637706,0,0,0,0.00393494090129033,-0.0345701742123052,0,0,0,0,0,0,0,0.0199855684490838,0,-0.0588246968481048,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.16247641557382,0.0657531857760337,0.147053190478443,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242252019489026,0,0,0,0,0,0,0,0,0,0.019297945568869,0,0.00179885728090993,0,0,0,0,0,0,0,0.0557313779285063,1.73472347597681e-18,0.126374480507151,0,0,0,0,0,0.0144182209433366,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.00107108087732299,0,0,0,0,0,0,0,0,0,0.109507897103931,0,0,0.0107708231677514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103606474582596,0.0390548920839563,0,0,0.121050269695927,0,0,0.0200436383808924,0,0,0,0,0.0928522140104008,0,0,0,0,0,0.0100360123870837,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,-0.297799824801897,0,0,0,0.451540200488399,0,0.100361880720499,0,0,0,0,0,0,0,0,0.512073872766158,0,0,0,-0.338661948520698,0,0.211192411968458,0,0,0,0,0.10488282282154,0,0,0.112005643928316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0351413692397118,-0.0276388552942024,0,0.39148061624256,0,0,0,0
X600578.SH,0,0,0,0.0409285177334467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491996311251989,0,0,0,0,0,0.25531575617846,0,0,0,0,-0.152953954572908,0,0,0.10801134622237,0.0926773343543396,0,0.26302874002658,0,0.00287136029534213,0,0.0967072289339286,0,0,0.0538207616580983,0,0,0,0,0,0,0.0177185934234742,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1071041587359,0,0.0319532863153213,0,0,0,0,0,0.348627658931731,0,0.0381181612934388,0,0,0,0,0,0,0,0,0.0522858778875197,0,0,0.26480456807139,0.000594539127725941,0,0,0,0,0,0,0,0,0,0,0,0,0.0311157580264521,0,0,0,0,0,0
X000960.SZ,0,0,0,0,0,0,0.0640173434879208,0,0.0934753811167529,0,0,0,0,0.112757718811574,0,0,0,0,0.0805804327269918,0,0,0,0,0,0,0,0,0,0,0.208293343455558,0,0,0,0,-0.016527260484257,0,0,0.104753641708415,0,0,0,0,0,0,0,0,0,0,0.0267227318812155,0,0,0.0112266493403749,0,0,0,0,0,0
X601699.SH,0,0.0503096359874441,1.73472347597681e-18,0,0,0,0,0,0,0.0654226900111793,0.0161722727301094,0,0,0,0.157911690902456,0,0.0277219246410792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0728113607333929,0,0,0.493850912861468,0,0,0.00258331020064911,0,0,0,0,0,0
X000983.SZ,0,0,0.0941716514261995,0,0,0,0,0.336746045281881,6.93889390390723e-18,-1.73472347597681e-18,0,0,0,0,0.0183730075793516,0,0,0,0,0,0,0,0,0.104465857724726,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.00216425566389688,0,0,0,0,0,0,0,0,0.310520696135366,0,0,0,0.00221678677976148,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0486344460329986,0.0523855990827902,0,0,0,0,0,0.0499390372926167,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135262904997513,0,0,0,0,0,0,0,0,0,0.0526463853180075,-0.0463405268675005,0,-0.0303149750781086,0,0,-0.0605502496172089,0,0,0,0.0068999581646428,0.00534045723014506,0,0,0,0,0,0
Slope,-0.298609476830703,0,0,0,0,-0.372405098382048,0,0,0,-0.0783005123645037,-0.647557487959828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871816699973661,0,0,0.237148371349677,0,0,0,0.0900746190214365,0,0,0,0,0,0,0,0,0,0.715887938896726,0,0,0,0,-0.222072120432144,0.124147546397317,0,0,-0.907068440422061,0,0
TED,1.52374015319018,0,0,0,0,-1.04155719238271,0.150385522801844,0,0,0,0,0,0,0,0,0,-0.498932833388007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.01630346927914,0,0,-0.451871294190198,0,0,0,0,0,-0.17467928138327,0,0,0,0,0.174862811936027,0,0,0,-2.05472561857827,-1.77190981720401,0,0,0.0985125106228403,0,-6.55433080150487,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.148228992977227,0,0,0,0,-0.11673974527812,0,0,0,0.0288105337917092,0.354019094005775,0,0,0,0,0,0,0,0,-0.201455011134581,0,0,0,0,0,0,0,0.126324058112076,-0.348817282987218,-0.114025189313919,0,0,0,0,0.182410224060094,0,0,0,0,0.0237990210889988,0.0235188150025411,0,-0.254791287719124,0,0,0,0
MKreturn,0,0.0221286238453539,0,0,0,-0.0818043089162105,0,0,0,-0.0130248919380769,0,0,0,0,0.210255558477432,0,0,0,-0.0320700576625006,0,-0.0381843914064237,0,0,0,0,0,0,-0.390763088188058,0,0,-0.174330519283576,0,-0.229956492894585,0.116115567036182,0,0,0,-0.0544454048922355,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.00774551677314489,-0.377824804100915,0,0,0,0,0
MKvol,0,-0.00789367947563363,-0.00518636946195081,0,-0.00137621717940817,0,0,0,0,0,0,0,0,0,-0.000871232468228066,0,0.0016427995619987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367654125420641,0,0,0,0,0,0.00273410784630374,0,0,0,0,0,0,0.00535025103410772,0,-0.00312055166334474,0,-0.117797794658711,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.00733269340479589,0,0,0.0908118063409007,0,0,0,0,0,0,0.0476445726730062,0,-0.0279476168009297,0,0,0,0,0,-0.0652822553708824,0.0215082371462493,0,0.077677781777945,0,0,0,0,0,0,-0.016295291633114,0,0,0,-0.0275060232821537,0,0,-0.0368535592185293,0,0,-0.0239141237464206,0,0,0,0,0,-0.175980443231229,0,-0.0779768466529587,-0.0762857425740366,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00469549482069486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00123171681889096,0,0,0,0,0,-0.00238278428580288,0,0,0,0,0,0,0,0,0,0,-0.00667729232114495,-0.000222884195216662,0,0,0,0.106830724774061,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.00253852643294707,0,0,-0.00204627004867703,0,0,0,0,8.73524326033613e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00234285328422575,0,0,0,0,0,0,0.00151563851537751,0.00224441411981656,0.00465269335817623,0,0,0,0,0
