,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X600031.SH,X000338.SZ,X002236.SZ,X000625.SZ,X601877.SH,X002241.SZ,X002456.SZ,X600487.SH,X002008.SZ,X600066.SH,X000100.SZ,X300136.SZ,X600809.SH,X300124.SZ,X002294.SZ,X002508.SZ,X300003.SZ,X600522.SH,X600271.SH,X002085.SZ,X600867.SH,X600089.SH,X000981.SZ,X000157.SZ,X600498.SH,X600177.SH,X600699.SH,X000596.SZ,X600566.SH,X002179.SZ,X000661.SZ,X600118.SH,X002129.SZ,X002180.SZ,X002049.SZ,X300142.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.045912109479511,0,0,0.0138770808516787,0,0.0524474610468732,0,-0.569228471239587,0,-1.73472347597681e-18,0.126625494863184,0,0,0,0.0178535591199911,0,0,0.0847868074858767,0,0.00420965242727244,0,0,0,0,0,0,0,0.182936827523921,0,0,0,0,0,0,0,0,0,0,0,0,0.0964122850856779,-0.0569804110464383,0,0,0,0,0,0
X002180.SZ,0,0.0655110022017885,-0.203849421299367,0,0.16009323227655,0,-0.0827385338733185,0,0,0,0,-0.130095411856408,0,0,0,-0.0556721884914142,0,0,0,0,0.224390447743546,-0.156762793734412,0,0,0.367416931557972,0,0,0,0,0,0,0,-0.0943788622872031,0,0.13378965159971,0,0,0,-0.0207708217128709,0,-0.093582602656338,0,0,0,0,0,0,0,0.240549051830223,0,0,-0.0361095825577366,0.00681794172612847,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.203506803516422,0,0.246161208411155,0,0,0,0,0,-0.711452509378829,0,0.0303338446613709,0,0.215156157907372,0,0,0,0.284649770591264,0,0,0,0,0,0,0,0.159231497603389,0,0,0,0,0,0,0,0,0,0.212456767519447,0,0,0,0,0.0338819471722765,0,0,0,0,-0.0197113334910026,0,0,0,0,0,0
X300142.SZ,0,0,0,0.108242908222812,0,0,0,0,0,-0.303104982625702,0,0,0,0,0,0,0,0,0.0492668608898982,0,0,0.0662130334954933,0,0,0.697481690730358,0,0.280250843758546,-0.0397379946773893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.278932585661141,-0.229426782915514,-0.158703459685112,0,0,0.0288484186706632,-0.0769861810317124,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0222716981437582,0,0,0.122988133245831,-0.0361068671838891,0,0,0,0,0,-0.0159894271687445,0,0,0.00556313122068545,0,-0.0165006074468401,0,0,0,0,0,-0.0165807888588685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00952997074620241,-0.0325963963450005,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0.262212427683319,0.0679372687161512,0,0,0,0,0,0,0,0.155612396605895,0,0,0.143996706846559,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184318501205664,0,0,0,0.0940579331635088,0,0,0,7.09643143269188,0,0
TED,0,0,0,0,0,0.262446856710119,-0.0168455930678777,0,0,0,0,0,0.223890151636496,0,0,0,0,0,0,0,0,0,-0.461066414600249,0,0,0,0,0,0,0,0,0,0,0,0,-0.122080168468001,0,0,0,0,0,0,0,0,0,0,-0.244049431273964,0.0767406469925785,-0.15970277917821,-0.10601736443394,0,0.273935785469548,0,0,0,0,0,0,0
RealEstate_excess,0.247379537046381,0,0,0,0,-0.0283384280921513,0,0,-0.0121473001801505,0,-0.00244987814962467,0,0,0,0,0,0,0,0,0.0642661003576376,-0.0401283554290408,0,0,0,0,0,0,0,0,0.14402608473423,0,0,-0.256247822023512,0,0,0,0,0.050918509198158,0,0,0,-1.73472347597681e-18,-0.0183158620487257,0,0,0,0,0,-0.00772444265712094,0,0,0.0135714286450668,-0.0731136914723228,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015694864054906,0,-0.0959906307529255,0,0,0.0113628700522365,0,0,0.0737350057751841,0.0355166944489423,0,0,0,0,0,0,0,0,-0.0555314309536701,0,0,0,0,0,0,0,0,0,0.0322697366463076,-0.0624288359909623,0,-0.00988572540244261,0,0.0290335330142681,0,0,0.221625164883295,0,0
MKvol,0.00257681816506807,0,0,0.000136586008259368,0,-0.000309400032387337,0,0,0,0,0,1.54645091017314e-06,0,-0.000956292678542651,0,0,0,0,-6.7762635780344e-21,0,0,9.89057633598787e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000571911466859119,0,0,0,0.00209431787469963,0,0,0,0,0,-0.000995538870426549,0,0,-0.00204399636631054,0.00387638146506916,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.00567485169299848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350381460309265,0,0,0,0.0556913982363915,0,0,0.0539442193129903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014483726124917,0.0626398233167233,0,0,0.0402084317984624,0.110333037758774,0,0.234176222912149,0,0,0,0
CarbonVol_Guangdong,0.0201990336089201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00751492085550586,0,0,0,0,0,0,0,0,0,0.0121112109168533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108045455335883,0,-0.00648783700588491,0,-0.0206394019176081,0.0492425000601971,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.010833633407255,0,0,0.00280407847482944,0,0,0.00112715112430171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00452651788483376,0,-0.0273514763659204,0,0,0,0,0,0,0,0,0,0,-0.00397338514419947,0,-0.00448992362532562,0,0,0,0,0,0,0,0,0.00594206710576922,-0.01704917255243,0,0,0,0,0,0
