,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X600690.SH,X002304.SZ,X600104.SH,X000651.SZ,X000725.SZ,X002371.SZ,X600031.SH,X300124.SZ,X300014.SZ,X002129.SZ,X003816.SZ,X002241.SZ,X002049.SZ,X000338.SZ,X000063.SZ,X600703.SH,X000596.SZ,X002179.SZ,X300142.SZ,X601877.SH,X000625.SZ,X600460.SH,X600089.SH,X000100.SZ,X000661.SZ,X600741.SH,X002180.SZ,X002074.SZ,X600884.SH,X000157.SZ,X000733.SZ,X600522.SH,X600702.SH,X002236.SZ,X000799.SZ,X600584.SH,X600563.SH,X000977.SZ,X002414.SZ,X002008.SZ,X002007.SZ,X600779.SH,X002176.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600460.SH,0,0,0,-0.0278150145429696,0,0,0,0,-0.00627130734991671,0,0,0,0.24056010484168,0,0,0,0,0.140459185766551,0,0.13616204391989,0,-0.201731437082655,0.200146033058849,0,0,0,0,0.26756084359865,0,0.0637832919530795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00203384378891549,0,0,0,0,0,-0.0482916495409688,0,-0.0108876574952163,1.73472347597681e-18,0,0,0,-0.0148068193305891,0,0
X600089.SH,0.0145176793880225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111136752726793,0,0.0745856196817391,0,0,0,0.0349566070016692,0,0,0,0.162793121570838,0,0,0,0,0,0,0.112005838569185,0,0,0,0.138460834390227,0.0198595112234207,0,0,0,0,0,0,0,0,0,0,0,0.0038028421202672,0,0,0,0,-0.0194759240276748,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.0490033209782619,0,0.110910584327557,0,0,0.137004879823556,0,0,0,0.204355445877639,0,0,0,0.0867497068737234,0,0,0,0,0,0.16595353409627,0,-8.67361737988404e-19,0,0,0,0,0.0476266430725229,0,0.15594089371278,0,0,0,0,0,0,0,0,0,0,0,0,0.00190147654607248,0,-0.00345019517281944,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,-0.0252046514370995,0,-0.277538106004194,0,0,0,0,0,0,0,0,0,0,0,0,0.462632982503531,0,-6.93889390390723e-18,0,0,-0.0365211509608712,0,0,0,0,0,0,0,0.0963093133500203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367736589720431,0,0,0.121651351067368,0.326226992746203,-0.303445809004534,0,0,0,0.0751299273538469,0,0
X600741.SH,0,0.148958962562684,0,0,0,0.0955578368691865,0,0,0.0129261297008394,0,0.0682745223059127,0,0,0,0.0820023953615467,0,0,0,0,0,0.0396879304145074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102747693521657,0.0773299521739532,0,0,0,0,0,0.0702918441948582,0,0.0413466864586139,0.110984949911925,0,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0.269576364071777,0.0986860548102981,-0.040908123273355,0,0,0.203039915804627,0,0,0,0,0,0,0,-0.175645678502159,0,0,0,0,0,0,0.358140148732298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117305873117388,0,0,0,0.108528765957651,0,0,0,0,0,0,0,-0.107354753533096,0.123687733516958,0,0,0,0.0280270549248845,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0979775623075759,0,0,0.108003969005665,0,0,0,0.022192109451861,0,0,0,0.151814319667029,0.133290247335991,0,0.140700716295256,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.152052799913059,0,0,0,0,0,0.101329896644253,0,-0.0161201919249395,0.0501609209786902,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148239017648637,0.00683298430858236,0,0,0,0,0,0.0192316409126171,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.381394282904418,0,0,0,0.129047297051022,0,0,0.01435805056364,0,0,0.0264684665599894,0,0,0,0,0,0,0.000614761461982432,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25237737255134,0,0,0,0,0,0,0.359114100597345,0,0,0,0,0.0404946628811037,0,0,0,0,0,0,0,0,0,0,0,0,0.0207686680064491,0,0.016374245410235,0.0866938260562638,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,-0.0285616296302472,0,0,-0.00853234276018529,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0113874385878686,0,0,0,0,0,0,0,0,0,0,0,0.247117110641862,0,0,0,0,0,0,0,0,0,0.129874402274092,0,0,0,0,0,0,0,0,0.0353545598049111,-0.0159481206821365,0.0953799890571323,0.0288654624378591,0,0,0,0.121092001782341,0,-0.0534740046422508,0,0,0,-0.00112593800697413,0,0
X600522.SH,0,0,0,0,0,0,0,0.103993882855418,0,0,0,0,0,0,0,0.393224050455616,0,0,0.267523237755213,0.0951105912252761,0,0.0704590837522941,0,0,0,-0.0877503685368139,6.93889390390723e-18,0,0,0,0,-0.116356123246042,0,0,0,0,0,0,0,0,0,0,0,0.0811152591278098,0.0036535960881364,0,0,0,0,0.116218210508426,-0.147076931945438,0,0.0378375593322405,0,0,0,-0.0144544354957136,0,0
X600702.SH,0,0,0,0,0,0.442444859543898,0,0,0,0,-0.0829934087770682,0,0,0,0,0,0,0,0.00299839868289376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01176214520654,0,0,0.595417271373266,0,4.33680868994202e-19,0,0,0,0,0,0,-0.0109261164326646,0.00338627270296248,0.0152951336056072,0,0,0,-0.0221956349180987,0,0
X002236.SZ,0,0,0,0.00126098839948149,0,0,0,0,0,0,0,0,0,0.242523998272335,0,0,0,0,0,0,0,0.0664775891718669,0,0.0477424625567375,0,0,0.0279607014454497,0.0986733328866825,0,0,0.095101876397912,0,0.0140797477979191,0,0,0,0,0,0,0.0778545597410554,0,0,0.031406391926778,0,0.0731434809215526,0,0,0,0,0,0,0,0.00734900209101627,0,0,0,0.00632070024477401,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0433973651029623,0,0,0,0.035316645396115,0,0,0,0,0,0.117006764421777,0.103348610306214,0,0,0,0,0.0281913090695879,0,0,0,0,0,0,0,0,0,0.0489228792316427,0.608997173659869,0,0,-0.000333237109659415,0,0.249218388930214,0,0,0,0,0,0.0512432949485549,0.013906890853728,0,0,0,0,-0.027593486163641,0,0
X600584.SH,0,0,0,0,0,-0.113444042092227,0,0.128052036617314,-4.33680868994202e-19,0,0,0,0,0,0.0956943980948176,0,0,0,0,0.180295332504311,0,0,0,0,0,0,0,0,0,0.157889490025466,0.0629637793466459,0,0,0,0,0,0,0,0.0714139060231532,0,0.153152692669739,0,0,0.0444959453025263,0,0,0.114873375152414,0,0,0,0,-0.0204810956389749,0,0,0,0,-0.0309827250007406,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.241371325886948,0,0,0,0,0,0,0,0,0,0.0688368624817878,0,0.142029750256042,0,0,0,0,0,0,0,0,0,0.302171267887876,0,0,0.152560054370649,0.241352512968224,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01993293924748,0,0,0,-0.122677870254923,0,0
X000977.SZ,0.00271247248489724,0,0.0688156559079259,0.328072798600521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334091095899176,0,0,0,0,-0.0453477629445674,0,-0.137835018850475,0,0,-0.0564130842524073,-0.0557049916303326,0,0.042168418901762,0,0,0,0,0,0,0.214176265210613,0,0,0,0,0,0,0,0,0,0,0,0,0.0824640809409836,-0.15650030396719,0,0,0,0,0,0
X002414.SZ,-0.226858342640963,0,0,0,0,0,0,0,0,0,0.0658502196321552,0,-0.114730088937672,0.0709045090501803,0.0154886834334951,0,0,0,0,0,0,0,0,0,0,0,0,0.492873851121406,0,0,0,0,0,0,0,0,0,0,0,0,0.480326650138319,0,0,0,0,0,0.091977785950124,0.121909423358457,0,0.147762004864675,0.065805861633238,-0.0441115239584601,0.023177890530992,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0.0598839958554104,0,0,0,0,0.126030043762851,0,0,0,0,0,0.0875773475427808,0.0262401182764687,0,0,0.00623525438754297,0,0,-0.0835907859624839,0.0872311916329133,0,0,0,0,0,0,0.00777553113144168,0,0,0,0,0.103913808671728,0,0,0.0581750451857024,0,0.149732035044161,0,0.164554686635476,0,0,0,0.0151843538636348,0,0,0.0465160071012096,0,0,0,0.107348840710821,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0974139052038505,0,0,0.0922161806496412,0,0,0,0,0,0.264323932837814,0.11848355803729,0,0,0.0487987972954537,0,0.148874375173695,0,0,0.0694362901614387,0.224323687364024,0,-0.257571812494201,0,0.0449918512403776,0,0,0,0,0,0,0.112628806372157,0,0,0,0,0,0,0,0,0,-0.0133747280600824,0,0,0,0.00352390557261935,0,0
X600779.SH,0.254381627023836,0,0,0.0302679285685068,0.0376486662211199,0,0,0,0.0776252997684173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201752859953514,0,0,0,-0.0415572067731481,0,0,0,0,0,0.123979913996275,0,0,-0.0211296612594489,0,0,0,0,0,0
X002176.SZ,0,0,0,0,0,4.33680868994202e-19,0,-0.287062675328147,0,0,0,0,0,0,0,0.178864513310919,0,0,0,0,0,0,0,0.0725961926706152,0,0.202506732672739,0,0,-0.0594628584514085,0,0,0,0,0,0.460688099509689,0,0,0,0.0839317453140011,0,0,1.73472347597681e-18,0,-0.111782763302401,0.107263597160718,0,0,0,0.167329777904606,0,0,0,0.0275352823146023,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0.217153967008312,0,0,0,0,0,0,-0.0863518087662405,0,0,0,0.207875457573952,-0.148620962697891,0.011142906326985,0,0,0,0,0,0.0582627829457447,0,0,0,-0.0120448138514364,0,0.525093657018581,0,-0.150300399997246,0,0,0,0.0485479085013555,0,0,0,0,0,0.0650372893658619,0,0.000340274206823174,-0.0326087068037365,0,0,0,-0.0757991047365181,0,0
Slope,0,0,0,0,-0.0682082931185033,0,0,0,0,0,0,0,-0.238050601509519,0,0,-0.0130066401503586,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.441590151730538,0,0,0,0,0,0,-0.0652019848278843,0,0,0.281864108494238,-0.124784716348615,-0.0602033589800563,0,0,0,0,0,0.0259391747529097,0,0,0.54781429486071,0,0,0,-0.822508814559684,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149429472998594,0,0,0,0,0,0,0,0,-0.283944543974819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94006122681672,0,-0.215050263068565,0,0,0.295375801260049,0,0
RealEstate_excess,0,-0.0437610621633348,0,0,0,0.0355486494791947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0995583090651398,0,0,0,0,0,0,0,0,0.0214516758105634,0,0,0,0,0,0.0870519660149168,0,0,0,0,0,0,-0.0673847339731661,0,0,0,0,-0.054649241215329,-0.0472647146836151,0.0247580034874824,-0.0200088519417102,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.012718107167943,0,0,0,-0.110264621569817,0,0,-0.161753721407425,0,0,0,0,0,0.0491938533242701,0,0.105137632387942,-0.00287255493886417,-0.00264533665916079,0,0,0,0,0,0,0,0,0,0,0,0.0411899527098888,-0.115615903083403,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.014520009662159,0.0128461665496102,0,0,0,0,0,0
MKvol,0.00102292925810599,0,0,0,0,0,0.00509479036377224,0,0,0,0,0,-0.00153910164406467,0,0,-0.00125305386675854,-0.000955989879521319,0,7.88968765843458e-05,-8.27788782243528e-05,0,0,0,0.00196158238357201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00610093611924877,-0.00589704537483788,0,0,0,-0.00603679130238988,0,0
CarbonVol_Shenzhen,0,0,0.096076073262932,0,0.0153835894899874,0,0,0,0,0,0,0,0.116987315868315,0,0,0,0,0,0,0,0,0,0,-0.0840429521782286,0,-0.0348458340680208,0.0413800069974448,0,-0.0625423570110884,0,0,0,0,0,0,0,0,0,0.0702583070872262,0,0,0,0,-0.0995183024413293,0.0909948502165254,0,0,0,0,-0.0198577735019311,0,-0.487587946006294,0.337123164776995,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0104848889984298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00119810886602741,0,0,0.000764316941167586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122477912611208,-0.000583222237957591,0,0,0,0,0.00977822548845465,0,0.0659328675138978,-0.0538809989365184,0,0,0,-0.0283187674567786,0,0
CarbonVol_Hubei,0,0,0,0.00340471492905607,0,0,0,0,0,0,0,0,0.00462165457938181,0,0.00227036670670773,0,0,0,0,0,0,0,0.000399634638374124,0,0,0.0065674256704344,0,0,0,-0.0111615205524218,0,0,0,0,0,0,0,0,-0.0022367471427442,0.00594444803784512,0,0,0,-0.00163700508534486,0,0,0,0,0,0.00251606340127181,0,0.00534688821960804,-0.00114318442357557,0,0,0,0.00688469157981085,0,0
