,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X000651.SZ,X002304.SZ,X600690.SH,X600031.SH,X002475.SZ,X600104.SH,X000725.SZ,X300014.SZ,X000661.SZ,X300124.SZ,X000338.SZ,X003816.SZ,X000625.SZ,X002241.SZ,X000063.SZ,X000100.SZ,X000596.SZ,X600703.SH,X300142.SZ,X000157.SZ,X002371.SZ,X002129.SZ,X002179.SZ,X002049.SZ,X000799.SZ,X600741.SH,X002007.SZ,X002236.SZ,X601877.SH,X300146.SZ,X002414.SZ,X600779.SH,X600702.SH,X300003.SZ,X600584.SH,X601799.SH,X600183.SH,X000800.SZ,X600460.SH,X600089.SH,X002074.SZ,X000066.SZ,X600707.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00290128433599775,0,0,0.0486633612179239,0,0,0,0,0,0,0.0960097965033554,0,0,0,0.294568557605972,0.0733181424513865,0,0.158207186484364,0,0,0,0,-0.167891978838542,0,0,0.0545877432260283,0.108616901658287,0,0,0,0,0,0,0.0421826274124081,0,0,0,-0.0743395040998436,0,0,0,0.0335676003993093,0,0
X600779.SH,0,0,0,0,0.0626239472381849,0,0,-0.142989295882572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.052080149004592,0.106222149723719,0,0,0,0,0,0.28149478114567,0,0,0,0,-0.0139579168315506,0,0,0,0,0,0.280770721322953,0,0,-0.198121647648705,0,0,0,0,0,0,0,0,0,0,0,0.0206419109096235,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0.0935215939916205,0,0,0.0799890165800404,0,0,0,0,0.0253680514312034,0,0,0,0,0,0.0831866216779588,0,0,0.105052679003528,0.10199971210152,0.026632522459232,0,0,0,0,0,0,-0.0169585527168583,0,0,0,0,0,0,0,0,0,0,0.0052505537211427,0,0.116796370391709,0,0.032359159420767,0,0,0.0219129233424329,0,0,0,0,-0.0106953497592882,0,0
X600584.SH,0,0,0,0,0,0,0,0,-0.0658806353648436,0,0.0825807883132006,0,0,0,0,0.0260137919267925,0,0,0.110802919325549,0.032156268216891,0,0,0,0.229324133136395,0,0,0,0.00885802034646829,0,0.105920617017418,0,0,0.100247708765799,0,0,0,0,0.101227026252778,-0.0295321135490979,0,0,0,0.119708824645733,0,0.0943941039097984,0,0,-0.116902395250255,0,0,0,-0.0691821292911,0,0,0,0,0.0229840565390146,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555041128483149,0,0,0,0,0.221282025235783,0.278852078509996,0,0,0,0,0,-0.0161398055302687,0,0,0,0.0655862829461296,0,0,0,0,-0.14638640321031,0,0.167809514125437,0,0,0,0,0,0,0,0,0,0,0.0178376743619842,-0.059516998879538,0,-0.0837178695508844,0,0,0,0,-0.0290340654776312,0,0
X600183.SH,0,0,0,0,0.0101068488983289,0,0,0,0,0.26477269119011,0.0639442578831636,0,0,0,0,0.0436406123712104,0,0,0,0.0763377460637153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193974159320324,0,0.147767585493566,0,0,0.037225488230219,0,0,0,0,0,0.00856097762542244,0,-0.00936208110672791,0,0,0,-0.0179730571971738,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,-0.0562292893509308,0,0,0,0,0,0,0,0,0,0,0,0.0361503085648045,0,0,0,0,0,0.137936203210328,0,0,0,0.0237614240708595,0,-0.0164940683385736,0,0,0.0637072411635343,0.0154064988589794,0,0,0,0.0221754265692983,0,0.0355934595665775,0,0,0,0.0435172150116843,0,-0.0335437429056719,0,0,0,0,0.0523273436735653,0,0,0,0,0.00900522888356226,0,0
X600460.SH,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493472995557379,0.132934163973746,0,-0.0452445250455732,0,0,0,0.21520640913133,0,0,0.18977072566899,0.0384066447661695,0,0,0,0,0,0,0.0404417259893881,0.0210686771444209,0,0.445147872974466,0,0,0,0,0,0,0,0,0,0,0,0.0105169155360644,0,0,0,0.0291437057047247,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0949991708252516,0,0.203345004134614,0,0,0.0529456568907487,0,0,0,0,0,0,0.443092952189678,0,0.0273817936076162,0.0264852736788489,-0.0116276555050907,0,0,0,0,0,0,-0.308223415843584,0,0.0763151633628854,0,-0.147751688173554,0,0,0,0,0,0,0,0,0,0,0,-0.108663204421083,0,0,0,-0.00327378688045121,0,0
X002074.SZ,0,0,0,0,0,0.328173727261908,0,0,0,0,0,0,0,0.0164598641852712,0,0,-6.93889390390723e-18,0,0.0375352110853816,0,0,0,0.0842554093901283,0.0233218249271653,0,0,0,0,0,0,0.0878036441447099,0,0,0,0,0.210145190184091,0,0,0,0,0,0,0,0,0.0474761631283077,0,0,0,-8.67361737988404e-19,0,0,-0.0889931548301852,0,0,0,0,-0.0200442993096442,0,0
X000066.SZ,0,0,0,0,-0.109174433224136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870841782625993,0,0,-0.0354536139691311,-0.112117788185517,0,0,0.0754716073745034,0,0.0855658524048884,0,-0.142883677690183,0.442310120227072,-0.00678295939427446,0,0,0,-0.0195273392024898,0.402611235082796,0,0.128184705145211,0,1.73472347597681e-18,0,0,0,0,-0.11439226090425,0,0,0,0,0.0292959160221353,0,0
X600707.SH,0,0.292313263295926,-0.169264242212996,0,-0.469876172655745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995332963166478,0,0,0,0.0224068580492876,0,0,0,0,0,0,-2.16840434497101e-19,0,0,-0.0487595688536349,0,-0.0668308756545342,0,0,0,0.211581596185208,-0.366388318033415,0,0,0,0.342623935126848,0,0,0,0,0,0,0,0,0,-0.00413658821247272,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0.0275275759664697,0,0,0,0.00944121097317087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659908254010551,0,0,0.113574570778575,0,0.0630641969582907,0,0,0.043736910244416,0,0,0,0.046738422388695,0,-5.42101086242752e-20,0,0.0889060366317006,0,0.00167259365131608,0,0,0,-0.0424244136734875,0,0,0,0.00944883821086668,0,0
Change_TY3M,0,0,0,0,0,0.0913736604345734,0,0,0.10067869060058,0,-0.124453136292158,0,0,0,0,0,0,0,-0.131685735029536,0,0,0,0,0,0,0,0.114486756245112,0,-3.46944695195361e-18,0.0958829394464924,-0.0858812253594679,0.0524963990812629,0,0,0,0,0,0.0689216332057256,0.0645952672290661,0,0,0,-0.170277876842575,0,-0.0936691715632763,0,0,0,-0.073179974258639,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0
Slope,0,0,0,0,0,0,0,-0.00233129408067589,0,0,0,0,0,0,-0.0574551757634312,0.133194130931839,0,0,0,-0.156223052458336,0,0,0,-0.0937027261348995,0,-0.0367698098405569,0,0,0,-0.0457507517797449,0,0,0.010701917476124,0.184063167110606,0,0,0,0,0.0388611067911387,0,0,0,0,0,0,0,0,0,-0.0523357688685283,0,0,0,0.944892332544912,0,0,0,-0.222658588153078,0,0
TED,0,0,0,0,0,-0.0721408621435681,0,0,0,0.0771403162843056,0,0,0,0.00882850667831835,0,0,0,0,0,0,-0.0293812487498693,0,0,0.117236683305283,0,0,0,0,0,0,0,0,0,0,0,0,-0.0813637452883753,0,0,0,0,0,0,0,0,0,-0.0378395105559875,-0.0021855545873982,-0.0372601121694161,0,0,0.702547597917386,0,0,0,0,0.125527627154288,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274001051145353,0,0,0,0,0,0,0,0,0,0.151755449535787,0,0,0.0454429543326219,0,0,0.0108190866627333,0,0,0,0,0,0,0.00904442827303805,0,0,0,0,0,0,0,0,0,0,0,0,0.0270473524805366,0,0,0,0,-0.0113523827881732,0,0
MKreturn,0,-0.0065364950976935,0,0,0,0,0,0,0,0,0,0,0.0066739239029893,-0.0901143784858367,0,-0.0506467719650889,0,0,0,0,0,0,0.0279766183806075,0,0,-0.0208825283366778,0,0,0,0,0,0,0,0,0,0,0,-0.0499979598598191,0.00747469232687118,0,0.148601759610438,0,0,0,0.0138303627338827,0,0,0,0.00313344853572679,0,0,0,0,0,0,0,-0.0226518989390904,0,0
MKvol,0,0,0,0,0.000534792610616042,0,0,0,0.00129159948056311,0,0,0,0,0,0.00309529756926324,0,0,0,0,0,0,0,-0.00192570382125553,0,0,0,0,0,0,0,0.00116006936930905,0.000399405079262996,0,0,0,0,0,0,0,0,0,0,-0.0049871365390037,0,-0.00176896803456265,0,0,0,-0.00497469355627558,-0.00295410800299698,0,0,-0.00367932679951169,0,0,0,-0.00124776105343562,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.219844539733472,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930897351755137,0,0,0,-0.00987546670649717,0.0322466804526857,0,0,0,0,0,-0.0689326205399155,0,0,0,0,0,0,-1.12827287267472,1.21414904518251,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00265676824739457,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.000802010467333391,0,0,0,-0.0040622987541489,0,0,0,-0.000474877626290092,0,0,0,0.0176964235964948,0,0.0261593890006189,0,0,0,0,0,0,0,0,-0.00628924823455369,0,0,0,0,0,-0.0107887898460351,-0.0123662423982484,-0.0366197592538526,0.0015476054823597,0,-0.00416329477767723,0,0,0,-0.0407583559088207,0,0
