,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X002304.SZ,X000858.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X002292.SZ,X600703.SH,X000100.SZ,X600741.SH,X600066.SH,X600031.SH,X002475.SZ,X002241.SZ,X600118.SH,X002236.SZ,X002506.SZ,X000559.SZ,X000157.SZ,X002074.SZ,X600372.SH,X000568.SZ,X600177.SH,X000338.SZ,X300003.SZ,X002085.SZ,X300124.SZ,X002294.SZ,X600089.SH,X600867.SH,X002049.SZ,X600498.SH,X002465.SZ,X002180.SZ,X600582.SH,X002007.SZ,X601877.SH,X002456.SZ,X000869.SZ,X000050.SZ,X002426.SZ,X000623.SZ,X000550.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18144153160778,0.140119718803486,0,0.0378021910745036,0,-1.73472347597681e-18,0,0,0.0554556811835396,0,0,0,0,0.129146823846537,0,0,0,0,0,0,0,0.468524968843984,-0.018892444254094,0,0,-0.629808135924259,0.0793242646188974,0,0,0,0,0,0,0.0388940049809318,-0.17420054845963,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13573113416873,0,0,0.217747074453535,0,0.128387207010075,0,0,0,-1.38777878078145e-17,0,-0.168605867299154,0,0,0,0,0,-0.0774690069848813,0.101693245709967,0.0600901990361375,-0.0978782067587192,0,0.0321256679657102,0.205187123990453,0,0.663649373068801,0,0,0,-0.100901367996642,0.0664885447853237,-0.111653954574574,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.0399089055339822,0,0,0,0,0,0,0,0,0,0,0.0916469494218218,0,0.0255509092693598,0,0,0.123935519059601,0,0,0.147103404581625,0,0,0,0,0,0.0419976035985968,0,0,0,0,0.0416104491451429,0.0444650165961194,0,0.213502071428346,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0.0702489362852753,0,0,0,0,0,0.212234130135088,0,0,0,0,0,0,0,0,0.0886834419893478,0,0,0,0.129783118110832,0,0,0.0334912308886161,0,0,0,0,0,0,0,0,0,0,0,0.015556722431337,0,0,0,0,0.0655469051250073,0.129017649921932,0,0,0,0.0197788142550055,0,0,0.018975914333537,0,0,0,0,0,0,0
X600741.SH,0,0.370389999841678,0.107467847833971,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211670775338988,0,0.00785601710614784,0.0378968245760465,0,0.03678493420417,0,0,0,0,0,0.126894705467022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508124500122995,0.0581814963578553,0.042023257096587,0,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0.00671800811529104,0,0.0643953396365698,0,0,0,0.0154043146572888,0,-0.0339486471789842,0,0,0,0,0.0688069354811436,0.134178270349159,0,0,0,0,0,0.132501614813537,0,0,0,0,0,0.184262666001585,0,0.0768306586838763,0,0,-0.0127027717471097,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.0581591280510025,0,-0.0416812168503374,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398958402456887,0.0137380259240535,0.193636196828927,0,0,0,0.194479283657944,0.152802376581784,0,0,0,0,0.214977574364775,0.0232067247433338,0,0,0,0,0,0,0,0,0,0.028059620646816,0,0.0139739522797295,0,0,0.0155597930166704,-0.0526080835778746,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26112454531436,0,0.0915160221560279,0,0,0,0,0,0.0598787254685758,0,0,0,0.064590800460418,0,0,0,0,0,0,0,0,0.139503194091051,0,0,0,6.93889390390723e-18,0,0,0,0,0.00204015755274711,0.0296470375128822,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357714013487794,0,0,0,0.202007230056877,0,0,0,0,0,0,0,0,0,0,0,0,0.337779954300459,0,0,0.149517325464799,0,0.0108614530397682,0,0.401225526273398,0,0,0,0,-0.043150277930481,0.0672418839144602,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146836047148481,0.199522157741049,0,0.0221891469239574,0.214460519967905,0,0.0311068105834564,0.0169374420428706,0,0,0,0.0234163907055911,0,0.0756186445510899,0,-3.46944695195361e-18,0,0.0476575142047313,-0.0355737057454487,0,0,0.208803112547155,0,0,0,0,0,0,0.0431473896794141,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.0375034642279312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746436817079948,0,0,0,0,0,0.0499339880331794,0,0,0,0,0,0,0,0,0.231365834935822,0,0,0.232748261301416,0,0.16347974308126,0,0,0,0.359708605561313,0,0,0,0,-0.0728008821004683,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0.218849112844131,0,0,0,0,0,0,0.0532683741904159,0,0,0,0,0.250035936125877,0,0,0,0,0,0.284002948130717,0,0,1.38777878078145e-17,0,0,0,0.127899706717047,0.072182793587296,0.173793582470162,0,0,0,0,0,0,0,0,0.11573499374336,0,0.0631077624066279,-0.0860922217079446,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0.091433965783627,0,0,0,0,0,0,0,0.0343726745567214,0,0.12236296145538,0,0,0.101088069119904,0,0,0.0240222113247872,0.0652548183144374,0,0,2.16840434497101e-19,0,0,0,0,0.00899692989557178,0,0,0,0,0.265926983074743,0.0524701353113153,0,0.190885011565072,0,0,0,0,-0.0284577424081703,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0922899080678777,0,0,0,0,0,0,0,0,0.29070699303291,0,0,0,0.0202382999653768,0.123137278226724,0,0,1.38777878078145e-17,0,0,1.38777878078145e-17,0,0,0,0,0,0.141455781420886,0,0,0,0,0,0.0489328023368249,0.06342306297247,0,1.73472347597681e-18,0,0.0263910301512698,0,0,0,0,0.0199618522448474,-0.0484560415889191,0,0,0,0,0,0
X002074.SZ,0,0,0,0,-0.253225832937208,0,0,0,0,0,0,0.138293987184292,0,-0.0755325084234186,0,0,0,0,0,0.215380544323981,0,0.160627471286998,0.214006091117775,0,0,0,0,0,0,0.180073283746481,-0.0567251453943192,0.337397161249448,0,0,0,0,0,0,-0.0360708783890526,0,0,0.0040540645451119,0,0,0,0,0,0,0,0.02930491184918,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108313128002064,0.431300672523015,0,0.0685423160919409,0,0,0,0,0.14265289866856,0.0920571408459852,0,0,0,0,0,0,0,0,0.0377178231797858,0.0550178835477675,0,-5.53280786145232e-05,8.67361737988404e-19,-0.00605664894216897,0.145082592292986,0,0,0,0,-0.0440141901085424,0,0.0006891406525075,0.0113700184192914,0,0.0563626568857215,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0.0454147297654044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839378020168649,0,0,0.0206602752081762,0,0,0,0.00831800438784933,0,0,0,0,0.0491099386775799,0.0872658312604572,0,0.0355852728099141,0.101659508678823,0.121047248913755,0,0,0.152819266692682,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134978205670768,0,0,0,0,0.0716715235900258,0,0.100782726314513,0,0.125965700766592,0,0.0601116926032934,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0774252410523967,0,0,0,0,0,0,0,0,0,0,0,0,0.388042283396433,0,0,-0.00265120969465731,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.00586736102051481,0,0.0213860813330351,0,0.132406494477905,0,0,0,0,0.296429844899331,0,0,0.126608766914986,0,0,0.109854061074146,0,0,0,0,0,0,0,0,0,0,0,0.132953541389934,0,0.064913872878537,0,0,-0.0644613236248665,0,0,0,0,0,0,0,0,0,0.0206094087428389,-0.0281211864565297,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.0410008252391483,0,0,-0.0816009670178355,0,0,0,0,0,0,0,0,0,0,0.177277659068848,0.0587989948670601,-6.93889390390723e-18,0,0.118145441181432,0,-0.0548409975427241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329525859147407,0,0.0271950039168957,0.0169793886207036,0,0,0.0929019235680365,0,0,0,0.0155113450576325,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0.0554989174330318,0,0,0.00105640772892513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13271374625467,0,0,0,0,0,0,0,0,0,0,0.402318019721004,0,-0.2326242151633,0,-0.43356355704632,0.06518236618167,0.301414922524937,0.043015147407029,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0169435194892427,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435404830702507,0.00531249513406248,0.0810459120325137,0,0,0.0737103204937727,0.0332251551617671,0,0.105616781792087,0,0,0,0,0,0,0,0,0,0,0,0.0390363880341643,0,0,0,0.21485221333081,0.09180518492509,0.0139320084727472,0,0.26525891758589,0,0,0,0,0.00788474742390915,0,0,-0.0255381737668817,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123907151419905,0,0,0.0377703388029387,0,0,0.09911388761606,0,0,0,0,0,0,0,0.0827786714719951,0.092931927427826,0,0.1469824059448,0,0,0.0538871421815378,0,0.00260662466847753,0,0,0,0.0305366359003668,0,0,0,0,0,0,-0.00178940427350083,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.244822395554465,0,0,0,0,0,0,0,0,0.00726811906833776,0,0,0,0,0.0400142201038707,0,0,0,0,0,0.20253928437656,0,0,0,0,0,0,0,0,0.0192980121306547,0,0,0,0.0721746839393827,0,0.134768472830663,0,0.00717582799242902,0,0.0981443042790756,0.022780752924458,0,0.00360795901339806,0,0,0,0,0,0,0
X600867.SH,0,0,0.0544960459264958,0.13910791221486,0,0,0,0,0,0.100014458065797,0,0,0.176008641815296,0,0,0,0,0,0,0,0,0.162520068347699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320378119628388,0,0,0,0,0.0318843070038629,0,0,0.0414289280663444,0,0.171842187718061,0,0,0.00950871861848616,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0982805934136833,0,0,0,0,0,-0.0804099767257054,0,0,0,0,0,0,0,0,0.0697066844176414,0,0,0,0,0,0,0,0,0,-0.273789599107905,0.137599909401235,0,0,0,0,0,0
X600498.SH,0,0,0.80007760729101,0,-0.0689832397245114,0,0,0,0,0,0,-0.104427626385134,0,0,0,0,0,0,0,0,0,0.359341664005417,6.93889390390723e-18,0,-0.0730708607305434,0.111191641310404,0,0,0,0,0,0,0,0,0.322348311017603,0,0,-0.0516122733227005,0,0,0,0,0,0.102411219628364,0,0,0,0,0,0.0548690768843521,0,0,0.659868942543186,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667477058558078,0,0,0.105873219125496,0,0,-0.659652737585583,0,0,0,0,0,-0.117635471382152,0.393768181091079,0,0,0,0,0,0,-0.199631548955885,-0.0207619109874267,0,0,0.230197625861241,0,-4.33680868994202e-19,0,0,0,0,-0.0842133857408661,-0.0341956032248257,0,0.199224969384778,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0.111600428335688,0,0.0319641893769907,0,-0.0345094923257362,0,0,0,0,0,0.118414303721202,0,0,0,0,0.0528519058464589,0,0,0,0,0,0.16033864760239,0,0,0,0,0.0311349487933494,-0.0417014878535746,-0.271897721844749,0,0,0,0,0.100995377273647,0,0.233359984885994,0,0,0,0,0.0451182814901051,-0.00536178057273929,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0.0915380319465754,0,0,0.0722827847419384,0,0,0,0,0.183038129638277,0.152733355650893,0,0,0.104747852951921,0.0630122536973624,0,0.0150931208918222,0,0,0,0,0,0.147182931374732,0,0.0112458889182928,0,0,0.053469182174434,0,0,0,0,0,0,0,0.0544958600704598,0,0,0,0.0293689234761502,0,0,-0.0255855469743995,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111296962426078,0,0.00663412464735831,0,0,0,0,0,0,0,0.292114800759477,0,0,0,0.244960362697075,0,0.0981390778495123,0,0,0,0.0274426750583108,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0430258670009632,0,-0.0435336014029319,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0.0802924584540115,0,0.0151468084420625,0,0,0,0,0.0957840831424541,0,0,0.0691640039126176,0.352172587522015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153781737853855,0.00175824465555231,0,0.0427186426502872,0,0.0560253278433359,0,-0.000560650839145252,-0.0479984810802735,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143276009969388,0,0,0.175590175558642,0,0,0.162741200885284,0.379711988712946,0,0,0,0,0,0,0,0,0,0,0.00856898322057224,0,0,0,0,0,0,0,0.265841171388588,0,0,0,0,0,-0.109941424105897,0,0,0,0,0,0
X000869.SZ,0.189573931919962,0,0.0234237350208383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299537380175649,0,0,0,0,0,0.0761236544968055,0,0,0,0,0,0,0,0,0,0,0,0.0026882896027427,0,0,0,0,0.103007211144405,0,0,0,0,0,0,0,0.0155837459863304,0.0114581310009048,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0.156803618432716,0.136448122809817,0,0,0,0,0,0,0,0,0.286037113043668,0,0,0,0,0,0,0,0.0854143146645291,0,0,0,0,0,0,-0.0818489255639172,0,0,0.0578799333760243,0.411988229449491,0,0.0191850231476968,0,0,-0.00619948107794518,0,0,-0.0436614948593958,0.0266238721917142,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132804997083093,0,0,0.0338474935854909,-0.0857959170962661,0,0,0.16762998726092,0,0,0.12565042202964,0,0.0919922783683328,0.18412450516063,0,0,0,0,0,0.162742699038214,-0.0204067526561978,0,0,0,0.0683197283720963,0,0,0,0,0,0,0,-0.0215789706951728,-0.0475750295448514,0,0.464692722694796,0,0,0,0
X000623.SZ,0,0,0.313414532861925,0,0,0,0,0,0,0,0,0.00693126070238686,0.0797277370440492,0.19887269185771,0,0,0.0110534030004757,0,0,0,0,0.120331096951728,0,0,0,0,0,0.193885637908804,0,0,0,0,0,0,0,0,0,0,0.0160298071155971,0,0,0.0505488821516952,0,0,0,0,0,0,0,0,0.011578188386584,0,0,0,0,0,0
X000550.SZ,0,0,0,0.0651164536743291,0,0,0,0,0,0.157121813387534,0.379096661622967,0.0531440519511346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154387932680399,0,0,0,0,0,0,0,0,0,0.0846031430985484,0,0.0883305130064025,0.198536671134063,-1.73472347597681e-18,0,0,0,0,0,0,-0.00272465630938873,-0.0519903422627129,-0.234011612477014,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.063446000165871,0,0,0,0,0.0941753342994145,-0.174667209738392,0,0,0,0,0,0.124160241339824,0,0,0.147441831591513,0,0,0,0,0,0,0,-0.217688998784602,0.205922708558768,-0.00703209023062337,0,0,0,0,0,0.0319433405435279,0,-0.053208279179908,0,6.93889390390723e-18,0,0.0273336892703694,0,0,0,0,-0.0921091955504729,0,-0.0148063122992013,-0.0151763375370583,0.0249744249247962,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.0607755539121579,0,0,0,0.0988303715973775,0,0,-0.27721984218585,0,0,0,0.360038030673541,-0.468912258721825,0,0,0,0,0,0,0,0,0.132923527501911,0,0,0,0,0.258605530836338,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.760772780386143,0,0,0,0,1.23742919949586,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0375746484898695,0,0.286026965296018,0,0,0,0,0,0.155256193233148,0,0,0,0,0,0,-0.172106139728312,-0.320152844790883,0,-0.15066437090656,0,0,0,0,0,0,0,-0.593883217356892,0.139863194772029,0,-0.117328187022866,0,0,0,2.81638495830358,0
RealEstate_excess,0,0,0,0,0.0764301798111579,0,0,0,0,0,0,0.0287526967625856,0,0,0,0,0,0,-0.00671480864412433,-0.0722980252128631,0,-0.0327448638704483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.194593436082737,0.0850673267202158,0,0,0,0,0,0,0,0,-0.0823232767212133,0,0,0.142106718431066,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0.12051761743803,-0.178287126217578,-0.0124045000859643,0,0,0,0,0,0,-0.0132143670010453,0.0861959959261924,0,0,0,0,0,0,0,0,0,0,0,-0.173396810388396,0,0,3.46944695195361e-18,0.0438181716858235,0,0,-0.132590307538694,0,-0.00639916250199276,0,0,0,0,0,0,0.0267492240944856,-0.0265268081973211,0.931747778035736,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.0024658418018818,0,0,0,0,0,0,0,0,0,0.00316869901518505,0,0,0,0,0,-0.000803770617357582,0,0,0,0,0,0,0,0,0.00104868949515372,0,0,0,0,0,0,0,0.00515168066671448,0,0,0,0,0.00846168427505225,0,0,0,0,0,0.155967854113359,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.00640638585616073,0,0,0,0,0,0,0,0,0.00272010673770927,0,0,0,0.000397129941542758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00573275930719394,0,4.33680868994202e-19,0,0,0,0,0.0109386632807134,-0.0199271706077136,0.00171138393299411,0,0,0,0.050163974586993,0
CarbonVol_Guangdong,0,0,0,0.0502466221428143,0,0,0,0,0,0,0,-0.0158017071577583,0,0,0,0,0,0,0,0,0,0.0180318110354547,0,0,0,0,-0.0084588955243521,0,0,0,0,0,0,0,0,0,0,0,0,0.0153843064490164,0,0,0.0193315584615035,-0.0206720363944168,0,0,0,0,0,0.0841111794736382,0.0576664982781769,0,0,0,0,0,0
CarbonVol_Hubei,0,0.0010099446691314,0,0,0,0,0,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0,0,-0.00142056736698508,0,0,0,0,0,-0.00447390881418219,0,0,0.00142470529359763,0,0,0,0,0,0,0,0.0013850322178272,0,0.00485679090919076,0,0,0,0,0.00369313461638072,0,0,0.00275307461177077,0,0,0,0.00711676574993144,-0.00411095713003242,0,0,0,0,-0.0131764261760673,0
