,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600271.SH,X600741.SH,X600066.SH,X002241.SZ,X000100.SZ,X000568.SZ,X600118.SH,X002292.SZ,X002236.SZ,X600031.SH,X002074.SZ,X002475.SZ,X000559.SZ,X600177.SH,X002506.SZ,X600372.SH,X000157.SZ,X000338.SZ,X300003.SZ,X300124.SZ,X002456.SZ,X000050.SZ,X002085.SZ,X002180.SZ,X002249.SZ,X002007.SZ,X002294.SZ,X002426.SZ,X600867.SH,X600089.SH,X000869.SZ,X002465.SZ,X600699.SH,X002508.SZ,X002049.SZ,X002179.SZ,X600498.SH,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193973897096774,0.0614182154951848,0.382027637166964,0,0.120495039480403,0,0,0,-0.0350265504778663,-0.0816118570552626,0,0,0,-0.325228636133225,0,0,-0.0898939690938399,0,0,0,0,0,-0.154961736026081,0,0,0,0,0,0,0.297149309555565,0,0,0,-1.73472347597681e-18,0.0667897633532816,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111652179116917,0,0,0,0.114841959429536,0,0.464316034461194,0,0,0.102101746498651,0.261816811502436,0,0.2266792548618,0,0,0.142242813240009,0,0,0,0,0.00302650798163633,0,0,0,0,0,0,0,0.143598466077271,0.0871428010070299,0,0,0,0,0.0336744840601196,0,1.73472347597681e-18,-0.0135145437094584,0,0,0,0,0,0
X002179.SZ,0,0,0,0.125815384331824,0.0685020872885661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203901436666317,0,0,0.145549356370473,0,0,0,0,0,0,0,0,0.0271491882367926,0.129895421339468,0.133571031680075,0,0,0,0,0,0.0389341077902013,0,0,0.0910169283229073,0,0,0,0,0,0,0,0,-0.0442476871856962,0,0,0,0,0,0,0
X600498.SH,0,0,0.158266753010737,0,0,0,0,0,0,0,0,0.0405726554625876,0,0,0,0,0,0,0.00667468159475669,0,0,0.0187951581631343,0,0,0,0,0,0,0,0.0165352248140866,0,0,0,-0.0114770274603746,0,0.0502879020757635,0.105733321241394,0,0,0,0,0,0.0252355773479726,0,0,0.117879655882363,0,0,0,0,-0.0090778935715186,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00824838612210807,0,0.160528235862998,0,0.0906476230257872,0.0676185585637902,0,0,0,0,0,0,0,0,0,0,0,0,0.0068271886383223,0,0,0,0.0148305407347633,0,0,0,0,0,0,0.0562728978978166,0.238852459483307,0.0610169164567037,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0.147461810664668,0,0,0,0,0,0,0,0,0,0,0.223280903256102,0,0.00491095502808411,0,0,0,0.0930250263358293,0,0.00739956600166069,-0.00931103334708566,0,0,0,0,0,0,0,0,0,0.025388269394098,0,-0.08200557993882,0,0,0,0.00843851348276593,0,0,0,-0.0870545245721063,0,0.0115485213140013,0,-0.0781209203580296,0,0,0,0,0,-0.0626015481569986,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.184252357264128,0,0,-0.0549097508135081,0,0,0,-0.211300129366369,0,0,0,0,0,0,0,0,0,0,0.159916419419152,0,0,-0.00943882175272031,0,0,0,0,0,0,0,0,0,0,0,0,0.0315208197787108,0,0,0,0,0,1.09608752589741,0,0,0,-0.417327918398841,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,-0.0334089297001945,0,0,-0.173193262809068,0,0,0,0,0.101977425343134,-0.336390762544491,0,0,0,0,0,0.328275125869758,0,0,0.206407358305725,0,0,0.0102365120429142,0,0,0,-0.125570949537487,0,0,0,0,0,0,0,0.310068220949388,0,0,0,-0.0588596461309613,-0.221620455848629,0.536572059447645,0,0,0,0,0,0,0.925225747473251
RealEstate_excess,0,0,0,0,-0.121962928879409,0.0702114646057128,0,0,0,0,0,0.0586697532681431,0,0,-0.0320528784653097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0645035478176715,0,0,0,0,0,0.142864115164054,0,0,-0.213018559276707,-0.0196690768439585,0,0,0,0,0,0,0,-0.00535381041564819,0,0,0.452398488198567,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.0710245984443915,0,0,0.137117130056621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00688903694078812,-0.181065857110118,-0.0774853414348224,0,0,0,0.0195704171312861,0,0,0,0,0.0173826884698483,-0.131323817626974,0.0584256499403489,0,0,0,0,0,0.0605595531990327,0.490584419548384,0,0,0,0,0
MKvol,-0.000848604904441617,0,0,0,0,0,-0.00471460865315541,0,0,-0.00281573557745828,0,0,0,0,0,0,-0.000113230709438102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0.0057953237392383,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017067392405598,0,0,0,0,-0.154007995376538,0,0
CarbonVol_Shenzhen,0,0,0.00526471314077096,0,0,0,0,-0.0311314444376191,0,0,0,0,-0.104666482481129,0.0940809118097914,0.0342399994598518,0,0,0,0,0,0,0.00216807186732871,0.0079632402587521,-0.01336806553873,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.0813975482986647,0,0,0,0,0,0,0,-0.0448342544314864,0,0,0,0.0181943056691192,0,0,0,0,-0.0451000412956478,-0.0474676294150315,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.00462555850166321,0,0,0,0,0,0,0,0,-0.0411356753641445,0,0.0166077302188058,0,0,-0.0210371651926267,0,0,0,-0.0105468070633647,0,-0.00210591621361591,0,0,0,0.0309943425761614,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0438482535329698,0,0,0,0,-0.458299716637383,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.0387720706748411,0,0.00628318201344589,0.0115062676237484,0,-0.0326638971570625,0,0.0337239676242533,0,0,0,0,0,0,0,0,0,-0.0348677222195796,0,0,0.0274305336142353,0,0,2.16840434497101e-19,0,0,0,0,0,0.0400758099263495,0,0,0,0,0,-0.0081540021289342,-0.0248202435337442,0,0,0,0,-0.0915204928266492,0.109006558715371,0,0,0,0,0,0
