,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X002304.SZ,X000858.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000100.SZ,X002241.SZ,X600741.SH,X600066.SH,X002292.SZ,X002506.SZ,X600118.SH,X002049.SZ,X600031.SH,X002236.SZ,X002475.SZ,X600372.SH,X000157.SZ,X000559.SZ,X002465.SZ,X000568.SZ,X300124.SZ,X000338.SZ,X600089.SH,X600867.SH,X300003.SZ,X002294.SZ,X600177.SH,X002007.SZ,X002074.SZ,X002085.SZ,X601877.SH,X002456.SZ,X000869.SZ,X600582.SH,X600584.SH,X300146.SZ,X600498.SH,X002008.SZ,X002129.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0164697976408873,0,0.175841296734951,0.223205405437474,0,0,0,0,0,0,0,0,0.0322678772927311,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129905251557899,0.195515081602238,0,0,0,0,0,0,0,0,0,0,0.0168796423984607,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0.215859099543541,0,0,0,0.164223305746608,0,0,0,0,0,0.135489895325711,0,0,0,0,0.0367083168046512,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.087202423181334,0,0,0.0467402358272987,0.0596031018380301,0,0,0,0,0,0,0,0,0,0,0.168651807081022,0,0,-0.000308406769599956,0,0,0,0,0,0
X600584.SH,0,0,0,0.00283931464882269,0,0,0,0,0,0,0,0,0,0.192300544346346,0,0,0,0,-3.46944695195361e-18,0.0601827368592234,0.210159325208179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180297447296206,0,0,-0.188823807342848,0.0248787994897017,0,0,0,0,0,0.165248244676144,-1.73472347597681e-18,0,0,0,0.0455190141705254,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0.234861959663969,0,0,0,-3.46944695195361e-18,0,0,0,0.0325513605694073,0,-0.00951314638434817,0,0,0,0,0,0,0,0,0.147390826977379,0,0,0,0,0,0.325558444175773,0,0,0,0.0435223071635907,0.116014415268351,0,0,0,0,0.0202357723946901,0,0,0,0,-0.0327040856809684,0,0,0,0,0,0,0
X600498.SH,0.575314280933902,0,0,0,0,0,0.180739081032205,0,0,0,0,0,0,0.225981623891578,0,0,0,0.174455061500282,0,0,0,0,0,0.217834819133246,0,0,0,0,0,0,0,0.204443265482466,0,0,0,0,-0.321943267288873,0,0,0,0,0,0,0.0909790749601091,0,0,0,0,0,0.066617646345939,-0.0381752248133811,0,0.438945050599546,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.0367404150478813,0,0,0.162229116612701,0,0,0,0,0.142141841881715,0,0,0,0,0,0,0,0,0.0674862330616092,0,0,0.105511968328354,0,0,0,0,0,0,0.0622056311785583,0,0.0813292165750082,0,0.119000454133658,0,0,0,0,0.0489790478265408,0,0.0807419782166558,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.135327137352983,0,0,0,0,0.117222883014695,0,0,0,0,0,0,0,0.221914113979477,0,0,0.0500084673188932,0,0,0,0,0,0,0,0.0471610653855283,0,0.0314509365485058,0.0467196664418351,0,0,0,0,0.0713130138543605,0.148198826003667,0,0.0438038045148913,0,0,0.0619212416588578,0,0,0,0,0,0
X000050.SZ,0,0,-0.246009609032101,0,0,0,0,0,0,0,0.0659054428533118,0,0,0,0,0,0,0.16764014066158,0,-0.18237669851568,0,0,0,0,0,0.228957344958242,0.102000759500045,0,0,0,0,0,0,0,0,0.0862851584744941,0.14991363814353,-0.144217496048869,0,0.199257571793677,-0.0391090550120255,0.285914322944625,0,0,-0.0193624798718847,0,0.235079531107749,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.110734152789509,0,0,0,0,-0.0761428846533679,0,0,0,0,0,0.235658862132273,-0.124651961592956,0,0,0,0,0.0640851732466611,0,0,-0.0203451290421433,0.00189366806227922,0,0,0,0.0757994933644643,0,-0.123133527940367,0,0,0,0,0,0.137345701506412,0,-0.0560537287891595,-0.129934865396504,0,0.0189308619979347,-0.0101052935349904,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296331919651823,0,0,0.0417060070015836,0,0,0.648298388579645,0,0,0,0,0,-0.209463586009924,0,0,0,0,0,0,0,0,0,-0.363486022931146,0,0.355287195742974,0,0.0746602884331404,0.117376638626612,0,0,-0.905742943232061,0.454442794059858,0,0,0,-0.306838603008686,0,0.0288800765285802,0,0.11438574891222,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131606547759158,0.00632421029216751,0,-0.133271431916778,0,0,0,0,-0.0351580130603543,0,0,0,0,0,0,0,0.145904096465829,0,0,0,0,0,0,0.0511809489605549,-0.798657709307576,0,0,0,0,0,0,0,0,0.171726834698139,0,0,0,0,0,0,0
RealEstate_excess,0,-0.0436824162828306,0.129516498925985,0,0,0,0,0,0,0,0,0,0,-0.0890837396235636,0,0,0,0,0,0,0,0,0,0,0,0,-0.173945606485721,0,-0.197522425649961,0,0,0,0,0,0,0,0,0,0.139302446544356,0,0,-0.0127074362408207,0,0,-0.0652163466133332,0,0,0,0,0.0459794963078017,0.013588989782745,0,0.17997830449137,0,0,0,0
MKreturn,0,0,0,-0.243427292105551,0,0,0,0,0,0,0,-0.0543523348566556,-0.00669646055065098,0,0,0,0.0084890340590699,0.0982986938739812,0,0,0,0,-0.104876679218424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00925268691368799,0,0,0,0,0,0,0,0,0,0.0632823237145738,-6.93889390390723e-18,0.879660159802296,0,0,0,0,0
MKvol,0,0,0,0,0.00185761163088852,0,0,0,0,0,0,0,0,0,0,0,-0.0012231441880707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00543771315927633,0,0,0,0,-0.00223962398904706,-0.00337326077589612,0,0,0,0,-0.00129161915554599,0,0.00763339142187859,0,0.0126667443128912,-0.0142137126333619,-0.00487349544693247,-0.0170209090387294,0,0,0.158143495478013,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0012539589923647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00673115090044803,0.00924532877434121,0,0,0,0.013415859164409,-0.016415638421081,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000318096734250202,0,0,0,0,0.00199389062677349,0,0,0,0,0.00816224157272833,0,0,0,0,0,0,0,0.00737748009554266,0,0,0,0,0,0,0.00136086369148921,0,0,0,0,-0.00704467067607755,0,-0.00443939021583041,0.0142690623658506,-0.0141662041366038,0,0,0,0,0,0
