,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X600104.SH,X000568.SZ,X002304.SZ,X600031.SH,X600809.SH,X600690.SH,X000725.SZ,X000063.SZ,X002241.SZ,X003816.SZ,X000661.SZ,X300124.SZ,X000338.SZ,X300014.SZ,X000596.SZ,X600703.SH,X600741.SH,X000100.SZ,X002371.SZ,X000625.SZ,X002007.SZ,X300142.SZ,X002129.SZ,X601877.SH,X002236.SZ,X600584.SH,X002179.SZ,X002049.SZ,X000157.SZ,X600183.SH,X002414.SZ,X000800.SZ,X601799.SH,X300003.SZ,X300136.SZ,X000066.SZ,X002008.SZ,X002456.SZ,X000977.SZ,X300146.SZ,X002185.SZ,X002508.SZ,X600779.SH,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300003.SZ,0,0,0,-0.0128371833622783,0,0,0,0,0,0,0.254486461993747,0,0,-0.0719348605772111,0,0,0,-0.035496620006588,0,0.284299612736201,0,0,0,0.0219187005412927,0,-0.0768053124831021,0.225020030643436,0,0,0,0.0195493421357568,0,0,0,0,0,0,0,0.109502329173988,0,-0.0956694170293603,0,0,0,0,0,0,0,0,0,0,0.0130683470378311,0.108695412621913,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.0574631520569552,0,0,0,0,-3.46944695195361e-18,-0.635626735095187,0,0.189390210251182,0,0.202868341850317,0,0,0,0,0,0,0,0,0,-0.353067594958337,0,0.0446591327586933,0,0,0,0,0,0,0.175330258725594,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0583020718416799,0,0,0,-0.140548582892328,0.114805412772226,0,0,0,-0.156134451375538,0,0
X000066.SZ,0,0,0,-0.0632171903334275,0,0,0,-0.0256485662800695,0,0,0,0,0.151049653647434,0,0,0,0.0659465455144212,0,0,0,-0.00980107048513916,0.218354016567834,0.0350705541583059,0,0,0,0,0,0.1079119523444,0,0,-3.46944695195361e-18,0,0,0,0,0.038302488156913,0,0,0,0,0,0,0,0.363201521584199,-0.0167703784513891,0,-0.0942887847671934,0,0,0,0.0209878640143095,-0.0687965342928549,0,0,0,0.035407333086683,0,0
X002008.SZ,0,0,0,0,0.113186988207452,0,0,0,0,0,0,0.0413188557280138,0,0,0.215351544309406,0,0,0.0930172081871544,0.0850578747803537,0,0,0,0.215199004726491,0,0,0,0.0163432523947162,-3.46944695195361e-18,0,0,0.0692968968551663,0,0,-0.0249086692186712,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0499312767092777,0,0,0.129214910446462,0,0,0,0,-0.0330194708253148,0,0,0,0,-0.0426344436379807,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0.114050896136203,0,0.0695094249496155,0,0,0,0,0,0,0.0437913517850976,0,0,-0.105935078670771,0,0,0,0.0713104806438133,0,0,0,0.213560719833047,0,0,0,0,-0.127378431853838,0,-0.188756931123965,0,0,0,0,0,0,0,0.307374497131905,0,0.531783276171328,0,0,0,-0.0584316533633437,0,0,0,1.73472347597681e-18,0,0
X000977.SZ,0,0,0,0,0,0,0,0.149653935072004,0,0,0,-0.0715708948308137,0,0.113123968297746,0,0,0,-0.279412210202439,0,0.122183319633784,0,0,0,0,0,0,0.148954613354561,0,0,0,0,0,0,0.0819405425526594,0,0.0715576188427097,0,0,0,0,0,0.243479985131047,0,0,0,0,0.0927122363396367,0,0,0,0,0,0.00811423506074178,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0.166824791299949,0,0,0,0,0,0.081501084548116,0,-0.0216353757017564,0,0,0,0,0,0.0181901719950825,0,0,0,0.334878927465807,0,0,0,0.0805131879757429,0,0.0951182499591082,0,0,0,0,0,0.253101195067213,0,0,0,0,0.134615846454388,0,0,0,0,0.058120711504926,0,0,-0.0158431526960094,0,0,0,0,0,0,0
X002185.SZ,0,0,0,-0.0788630373972668,0.135610012659895,0,0,0,-0.0478115684788124,0,0,0,0,0.189042384270584,0,0,0,0.0622210914040054,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165321174361513,0,0,0,0.14462739492425,0,0,0,0,0,0,0,0,0.0702203733983366,0,0,0,0,0.0260892319853134,0,-0.0256909375210093,0,0,0,0,-0.048511280842829,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0.125858900306073,0.37695156109961,0.060422719406907,0,0,0,0,0,0,0.309841878757202,-0.310063512720157,0,0,0,0,0,0,0,0,0,0,0,0,0.0438587081432103,0.0129932586701857,0,0.102297299460319,0,0,0.0197757818662787,-0.139312401856005,0,0,-0.0924066898137929,0,0,0,0,0,0,0,0,-0.0942450262475071,0,0,0,0,0.0341504868647928,0,0
X600779.SH,0,0,0,0,0,0,0,0.30732546734836,0,0,0,0,0,0,0.0474618595201455,0,1.73472347597681e-18,0,0,-3.46944695195361e-18,0.373789198347235,0,0,0,-0.0565614691643304,0,0,0,0,0.123582263579552,0,0,0,0,0.247586956598097,0,0.0148712336098697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607385236629789,0,0,0,0,0.0701573339894604,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223120431198473,-0.377144247643496,0.0457052041907463,0,0.202027667786178,0,0,0,0,0,0.100549294380738,0,0,0.336569893038102,0,0,0,0.108184944365832,0,0.110510422761894,0,0,0,0,0,0,0.0622552687271659,-0.0554414235268104,0,0.0256205060587756,0,0,0,0,0.102714435865944,0,0,0,0,-0.047909760890268,0,0,0,0.0443807189096063,0,0
Change_TY3M,0,0,0,0,-0.0215243859972513,0,0,0,0,0,0,0,0.016100664085776,0,-0.0107064550709117,0,0.00761698453171348,-0.0915948752014089,0,-0.0433685747438721,0,0.0282886161062893,0.153175486492377,0,0.035781470626668,0,-0.171458295179731,0,0,0,0,0,0,0,0,0,0.0397494334765392,0,-0.0175996748021274,0,0,0,0,0,0,0,0,0,0.0911989620090706,0,0,0,-0.00794079387870199,0,0,0,-0.00029440113102476,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0321125213722523,0,-0.119657652780436,0,0,0,0.205543000861925,0,0,0.397662807902255,0,0,0,-0.275091096854096,0,-0.304098187521104,0,0,0,0,0,0,-0.266212858519932,-0.0209128458552778,0,-0.163809244259039,0,-0.61837935350151,0,0,0,0,1.24353161990817,0,0,0,-0.332429015090952,0,0
TED,0,0,0,0,0,0,0,0,-0.139579172122432,-0.0662890469552965,0,0,0,0,0,0,0,0,0,0,0.182171382684362,0,0,0,0,0.0488223122893101,0,8.67361737988404e-19,6.93889390390723e-18,0,0,0,0,0,-0.263065226826047,0,0,0.0768241245829232,0,0.235588405741934,0.0520896311800323,-0.0644031336872238,0,0,0,0,0,0,0,0,-0.408272755295759,0.87725176316119,0,0,0,0,0.431296853897561,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.13939516104363,0.0369684247725735,0,0,-0.0291741149111485,0,0,0.0196440629756724,-0.043893727417622,0,0,0,0,0,0,0,0,0.0432924652774034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482481306015122,0,0,-0.139384079676676,0,-0.0282977907605118,0,0.0192208464866366,0,0,0,-0.00317676342486209,0,0
MKreturn,0,0,0,0.0199590354951472,0,0,0,0,0,0,0,0,0,0.022237560639227,0,0,-0.0205849593226048,-0.00373101859633983,0,0,0,0,0,0,0,-0.128531374120921,0,-0.0309171857750369,0,0,0.0443426432826662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0923652540512496,0.0150964107078015,0.0161856843732019,0,0,0,0,0,0,0.00369853501192034,0,0
MKvol,0,0,0,-0.000227729400749911,0,0,0,0,0,0,0,0,0,0,0.00297388547324879,0,-0.00171627254819631,0,0,0,0,0,0,0.00442245242189736,-0.00254006848118275,0,0.00342324235272061,0,0,2.71050543121376e-20,-0.0028822938916514,0,0,0,0,0,0,0,0,0,0.00221759342474543,0,0,0,0,0,0,0,0,0,0,0.00964926066502821,0,0,0,0,-0.00430890147953162,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0454439425254229,0,0,0,0,0,0,0,0,0,-0.0607589046780555,0,0,0,0,0,0,0,0,0,0,-0.0749105112233265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993989988799092,0,0,0,0,0,0.00421429678252485,0,-0.189546514727515,0.0565563839877945,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.0015765909691886,0,0.00273506256171516,0,0,0,0.00407732237994611,0,0,0,0,0,0,0,0,-0.0037611617031857,0,0,-0.00543688686546114,0,0,0,0,0,0,0,0,0,-0.00438027307299832,0,0,0,0,0,0,0.000717370814828572,0,0,0,0,0.0236900626829123,-0.0144988407398943,0.0301311233340387,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00257594728627181,0,0,0,0,0,0
