,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X000725.SZ,X600031.SH,X002129.SZ,X000063.SZ,X300014.SZ,X003816.SZ,X000596.SZ,X002371.SZ,X000625.SZ,X000338.SZ,X002179.SZ,X600703.SH,X002049.SZ,X600089.SH,X000661.SZ,X000100.SZ,X002180.SZ,X002241.SZ,X600702.SH,X601877.SH,X300142.SZ,X600741.SH,X000157.SZ,X000733.SZ,X600522.SH,X000977.SZ,X002074.SZ,X600584.SH,X600460.SH,X002236.SZ,X000799.SZ,X000066.SZ,X600183.SH,X300003.SZ,X000800.SZ,X002007.SZ,X600884.SH,X002414.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0814235102908874,-0.0221663291599682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114825535116586,0,0.0216457190389998,0,0,0.178550408319829,0,-0.0367022340591633,0.0084758183844986,0,0.0223280978870228,0,0,0,0,0,0,0.0221073491173747,0,0,0,-0.201250321841518,0.0078563801391267,0.0273980270284726,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.117554842327618,0,0,0,0,0,0.102239517537204,0,-0.0179709862615668,0,0,0,0,0,0.00509362662734892,0,0,0,0,0,0,-0.0381644877440447,-0.0254793201877804,0,0,0.479906438218129,0,0.00467485884026234,0,0,0,0,0,0.0293566308933594,0,0,0,0,0,0,0,0.00398741855898932,0,0,0,0,0,0,0
X600703.SH,0,0.097101810614563,0,0,0,0.0808545543565604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158799744870476,0,0,0,0.0941745552145596,0,0,0.0557146564933899,0.0443435639832579,0,0,0.163053709050545,0,0,0,0,0,0,0,0.0684992617174081,0.127406406344628,0,0,0.0418114851078184,0,0,0.0684940743868885,0,0,0,0,0.0255640001105844,-0.0243182292884508,0,0,0,0,0,0
X002049.SZ,0,0,0.102878082769835,0,0,0,0,0,0.0243045978197598,0,0,0,0,-0.163661500503947,0,0,0,0,-0.136295651289494,0.0969961560635093,0,0,0.185827305762418,0,0,0,0,0,0,0.35771559912008,0,-0.115968624240988,0,0,0,0,0,0,0,0,0,0,0,0.0593976468225881,0,0.346635977169171,0,0,0,0,0,-0.0121550103974781,-0.0578467936809105,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,-0.0147844558011714,0,0,0,0,0,0.218900614511607,0.0219804755192601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0594934937490749,0.105922469231807,0.147122265064975,0,0.0898642656761929,0,0.0702654292637627,0,0.0211645829128111,0,0,0,0,0,0,0.00391088787307466,0,0,0,0,0,0.0276755640105424,-0.00201735007599134,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.233991631391324,0.109083267763254,0,0,0,-0.0836840538174568,0,0,0,0,0,0,0,0.0415211548492659,0.00996746289121915,0,0,0,0,0,0,0,0,0,0.0246389922380049,0.114974827299942,0,0,0,0.113960365429726,0,0,-0.0410369371379713,0,0,0,0,0.0847595211533366,0,0,0,0,0.110481048099952,0,0,0,0,0.000159314894469957,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0882989446350737,0.00308305773878192,0,0.0249371773681218,0,0,0,0,0.0398907883339149,0,0,0,0,0,0,0,0,0.0415463036043117,0,0.0325935085707446,0,0,0,0,0,0.0455931428857946,0,0,0.246068716046527,0,0,0,0,0.0140900467402856,0.0180052899926589,0,0.091080732278361,0,0,0.00128112047542995,0.0156439210958903,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419578842667968,0,0.0774029726782381,0,0,0,0.344165483081763,0,0,0,0,0,0,0,0,0,0,-0.0350118692026489,0,0,0,-0.0643048506433182,0,0.0594318814547641,0,0,0.286847884579678,0,-0.0385841811685426,0,0,0,0,0,0,0,0,0,-0.0712809764896903,0.0288533850706586,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161219634254846,0,0.0238528659322201,0,0.0766482712387214,0,0.0526628340779235,0,0,0,0,0,0,0,0,0.0817443326504207,0.0288119098308098,0,0,0.291849123404145,-8.67361737988404e-19,0,-0.0720364169096603,0.0993892764931441,0,0,0,0,8.67361737988404e-19,0,0,-0.00214196466865542,-0.0342570629699128,0,0,0,0,0,0
X600702.SH,0,0,0,0.0355339511684524,0,0.0769111751333379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0409826301812593,0,0.478080788093038,0,0,-0.205788451366899,0,0.0883068328366212,0,0,0,-0.0490245983784464,0.0806792424019954,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0.0036170340099375,0,0,0,0,0,0,0,0,0,-0.102551301693263,0,0,0,0,0.249338051308517,0,0,0,0.0214352658806206,0,0,0,0.13436839857379,0.201192245295376,0,0,0.0428447996249708,0,0,0,0,-0.00784606742471533,0,0,0,0,-0.0445015611249785,0.113520786245807,0,0.111407355416693,-0.017864020067963,0.0296189108356067,0,0,0,0,0,0
X300142.SZ,0,0.0649436863768746,0,0,0,0.230832573028427,0,0,0,0.0756637853679088,0,0,0,0,0,-0.101587552705341,0,0,0,0.152040953104674,0,0,0,0,0,0,0,0,-0.0988131780307113,-0.102087539778297,0,0,0,0,0,0.22129175887677,0,0,0,0,0,0,0,0,0,0,-0.0438024728973901,0.117552055525008,-0.0471383813215054,0,0,-0.00664845398456846,0.0363672318812703,0,0,0,0,0,0
X600741.SH,0,0,0.227147325260671,0,0,0.0515269076569457,0,0,0.159751695676841,0,0,0,0,0.0801418166783226,-6.93889390390723e-18,0,0,0,0,0,0.0418756831167052,0,0,0,0,0.179477646998781,0,0,0,0,0,-0.0127155868747838,-0.0495200107583911,0,0,0,-0.0152462493672796,0,0,0,0,0,0,0.0203269876031249,-0.0158924737299468,0,0,0,0,0,0,-0.0311854035201292,0.0454367070674442,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0178172488988436,0.239702077244565,0,0,-0.129039384503278,0,-0.0205517500279654,0,0,0.228403965570007,0,0,0,0.100636628710546,0,0,0,5.42101086242752e-20,0,0.0854224887515606,0.0567522341586992,0,0,0,0,0,0,0.0902118637549531,0,0,0,0,0,0,0.132454109742776,0,0,0,0,0,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,-0.101575779754745,0.150189740134184,0,0,0,0,0,0,0,0,0.173874091291896,0,0,0,0,0,0,0,0.119305526503602,0,0.116606473201512,0,0,0,0,0,0,0,0.00700406980460682,0,0,0,0.0707802102258051,0,0,0,0,0.0428108881985899,0,-0.0379409878011646,0,0,0,0,0,0.00392300920917209,0,-0.0250238117105408,0,0,0,0,0,0,0
X600522.SH,0,0,-0.700126902332499,0,0,0,0,0,0.333845606421886,0,0.24801725779864,0,0,0,0.340206639107259,0.497469350223737,0,0,0,0,0,0,0,-0.145556138363145,0,0.32245692072102,0,0,-0.0559141188659826,0.0466826061416822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107278434387972,0,-0.430589856804,-0.0346957663725324,-0.00338120585204712,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0.719202826808009,0,0,0,-0.148339995671035,0,-0.0942517014782723,-0.776490099400224,0,-0.665431331063766,0,0.510696852616472,0,0,0,-0.0140613653785985,0,0,0.128843061252936,0,0,0,0,0,0,0,0,0,0,0,0,0.0224962679043852,0,0,0.687920469948471,0.144318004298861,0,-0.21154124254601,0,0,0,0.10787988287359,-0.0886120132277729,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,-0.209733650384115,0,0,0.0105138079160728,0,0,0,0,0,0.0657134955393092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647482135081692,0,0,0.0511440404670072,0,0,0,0.0598899267008026,0,0.0538743840370483,0,0,0.274052832197436,0,0,0.0413315201478545,-0.00273274826963571,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139176366181132,0,0,0,0,0.0730683975644106,0.25612969433275,0,0.063688465506563,0,0,0,0,0,0.0413523658805924,0,0,0.354401646650716,0,0,0.0176034857865916,0.0815149830119508,0.0772232044960208,0,0,0,0,0,0,-0.0185327928570241,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0.0414082214383795,0,0,0,0,0,0,0,0,0,0,0,0,-0.169628187223533,0.184147692102292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235371041101688,0,0.0543395840738732,0,0.0216100211621329,0.317423214802951,0.0539059855942882,0,0.0244928583520186,0,0,0,0,0.033982591699851,0,0,0,0,0,0
X002236.SZ,0,0.0278437374710091,0.249119614099593,0,0,0.114501946232463,0,0,0,0,0,0,0,0.0171737462477525,0,0.282058021479751,0.0561636751587657,0,0,0.0288685874572009,0,0,0,0,0,0,0,0,0,0.0700923528259975,0,0,0,0,0,0,0.000728251572335567,0,0,0,-5.42101086242752e-20,0,0.117877256163108,0,0,0,0,0,0,0,0,0.0185659892823851,-0.0108270101567311,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0.243678178101877,0,0,0.139661079255268,0,0,0,0,0,0,0,0.0447766933650845,0,0,0,0.1192472526952,0.151189215838304,0,0,0,0,0,0.019505878909385,0,0,0,0.419468222535587,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0578772495950476,0,0,0,0,0,0,0,0,0,0,-0.0111734522682914,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118450471025073,0.0825088609423864,0,0,0.0895207399569669,0,0,0.130448223450437,0,0,0.0221911165569206,0,0,0,0,0,0,0.0484176116092867,0.0479883994576848,0,0.260382607853428,0.0484538263527807,0,0,0,0,0,0,0,0,0,-0.0804870673788173,-0.15032334196551,0.0904246501781761,0,0,0,0,0,0
X600183.SH,0,0.11826476244596,0.16325186320813,0.0632047911301542,0,0,0,0,0,0,0,0,0,0,0,0.248626678804974,-0.0666269317112401,0,0,0,0,0,0,0,0,0,0,0,0,0.00746190613815361,0,0,0,0,0,0,0,0,0,0,0.20540425708185,0.0495347183477057,0,0.0946285903977443,0,0,0.0842876027878046,0,0,0,0,0,0.0287715208522436,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.334819944406082,0,-0.255541039861299,0,0,0,0,0,0,0,0,-0.20748472165276,0,0,0.251029683921869,-0.214223141980967,0,0,0.250231515905818,0,0,0.197308483998899,0,0,0,-0.261348776707671,0,0,0,0,-0.365744547794729,0,0.0462786968185783,0.180078237458374,0.0740967373612058,0,0,0,0,0,0,0,0.279301076173529,0,0,0,0,0.0193433322017873,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111342911764383,0.319588596939954,0.175978265129374,0,0,0.0989315462272174,-0.00987609670487351,0.0756862359798236,0.0754397305379799,-0.08710078034436,0,0,0,0,0,0,0,0,0,0,0,0,0.035099707392696,0.147636885932317,0,-0.0374658892237025,0,0,0,0,0.0217125749103668,-0.0888066683518339,0.127153437693865,-0.150311385323642,0,0,0,0,0
X002007.SZ,0,0,0.0930224598564869,0,0,0,0,0.186651700978665,0.164915628423042,0,0.196775216738681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459259261084084,-0.0110718450023423,0,-0.158654532420845,0.207737875873934,0,0,0,-0.0363239361508602,0,0,0,0,0,0,-0.0666909866454239,0,0.243130434908189,0,0,0,0,0,0,0.065948410194578,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0990696054523144,0,0,0,0,0,0,0.0934183629609006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200373073994127,0.457707576745168,0,0,0.148154768626164,-0.110690590304778,0,-0.0694867294060737,0,0,0,0,0,0,-0.00040743958060719,0.0258834581673855,-0.15766780783789,0,0,0,0,0
X002414.SZ,-0.0687706924855323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136112574650211,0,0,0,0.185840996100858,0,0,0,0,0,0.108565527955131,0,0,0,0,0,0.105466817609966,0,0,0,0.131611640479557,0.0578531026334253,0.0443981899097523,0,0,0,0,0,0,0,0,0,0.00320307280712076,0.0170272822343472,0,0,0,0,0,0
Change_TY3M,0,-0.0411773501016297,0,0,0,0,0,0,0.391414776100934,-0.0186064977565896,0.176349176972763,0,0,0,0,-0.0300420628451981,-0.16126333612473,0,0,0,0,0,-0.468837313477623,0,-0.0341501734496611,0,-0.13891333307859,0,0,-0.196483355267119,-0.0456457463849883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379025794531126,-0.0574669793616943,-0.101964975149087,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.369579407332745,0.00395361248675321,0,0,0.30468526034787,0.0401074032945733,0,0,0,0,0,-0.572193684160813,0,-0.0724254950250409,0,0.231327443823205,0.664088676763735,0,0.29242841345371,0,0,0,0,1.73472347597681e-18,0,0,0.696717699704098,0,0.92432212465362,1.40790694603519,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145530524900644,-1.30587425782981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0554212299354749,0,0,0,0,0,0,0,0,1.36583453166626,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.170348074865219,0,0,0,0,0,0,0,0.0148455229152256,0,0,0,0,0,0.034776880383205,0,0,0,0,0,0.10737172495067,0,0,0,-1.73472347597681e-18,0,0,0.0158851483553286,0,0,0,-0.105548951669056,0,0.0880580250620042,-0.036797704069687,0,0,0,0,0,0,-0.10138142865614,0,0,0,0,0.0818110304787761,0.0269819042683969,-0.000615636353368793,0,0,0,0,0,0
MKreturn,0,0.0641636568968391,0,0.043238630563869,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0298364608898608,0,0,0,0,0,0,0,0.0661834642085593,0,0,0,0,0,0.0240830492089229,0,-1.73472347597681e-18,0,-0.0653068306121939,0,0,0,-0.061700817881424,-0.0300965655079792,0,0,0,0,0,0,0,0,0,0.00783824615581046,0,0,0,0.0319861602656417,-0.0135407058298884,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00114319835349622,0.00194040252804741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00280286357307535,-0.00302985449518927,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00260273209367372,0,0.00890170141842816,0,0,0,0,0,0,0.0155184245422349,0,0,0.0172744562037662,0,0,0,0,0,0,-0.0366054806239279,0.00927215367210553,0.00446680679491235,0,0,0,0,0,-0.00965698980297943,0,0,-0.00582059380103645,0,0,0,0,0.0252222551150947,-0.0171917559369988,0.0153026967580841,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00495315077648715,0,0,0,0,0,0,0,0,-0.0025487607868198,0,0,0,0,0.00203931695517771,0,0,0,0.00632994526653047,0,0,0.00396651107232335,0,0,0,0,0,0,0,0.00270969451886289,0,0,0.00451415158771409,0,-0.00300425791773223,0.00484821568550381,0,0,0,0,0,0,0,0,0.0312601605584823,-0.0323643866433037,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0.00611441327321373,0,0,0,0,0,0,0,0,0,0,0,-0.00531610419203365,0,0,0,0.00251952560627592,0,-0.0107662069357215,0,0,0,0,-0.00446332019420329,0,0,0,0,0,0,-0.0058696816867756,0,0,0,0,0.0114320300337838,0,0,-1.0842021724855e-19,0,0,0,0.0263482809803623,-0.021375643354915,0.0302612100413224,0,0,0,0,0,0
