,X600104.SH,X600519.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X000063.SZ,X600031.SH,X600276.SH,X600690.SH,X000338.SZ,X600372.SH,X000157.SZ,X600741.SH,X002241.SZ,X600703.SH,X600089.SH,X600066.SH,X000100.SZ,X600118.SH,X600271.SH,X000550.SZ,X601877.SH,X002236.SZ,X000581.SZ,X000800.SZ,X600582.SH,X002475.SZ,X000623.SZ,X600177.SH,X000568.SZ,X300124.SZ,X600839.SH,X000050.SZ,X002294.SZ,X002129.SZ,X000559.SZ,X000400.SZ,X000869.SZ,X002456.SZ,X000977.SZ,X002292.SZ,X002465.SZ,X600312.SH,X002007.SZ,X600435.SH,X300003.SZ,X002038.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134693488592466,0,0,0,0,0,0,0,0,0,-0.0794285920367384,0.128108014551583,0.0526789088377335,0,0,0.292123785349339,0.0135091879619377,0,0,0,0,0,0.0437680529725447,0,0,0,0.0184020671333712,0,0,-0.0788785342799566,0,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392175871992479,0.179652624545891,0,0,0,0,0,0,0.219137198976536,0,0,0,0,0,0,0,0,0,-0.0224846044251177,0.00335155591103417,0,0,0.0732996682360122,0,0,-0.0323405139634802,0,0,0.243037453955452,0,0,2.77555756156289e-17,-0.0217627513679931,0,0,-8.67361737988404e-19,0,0,0.0599316699996219,0.0457825818133274,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,-0.51001264798822,0,0,0,0,0,0,0,0.0578486575341481,0,0,0,0,0,0,0.0931684189219321,0.0199772678054607,0.147194211649876,0,0,0,0.0696919238906004,-0.0153924763677472,0.257845996171227,0.0357464378240125,0,0,0.0620106583294175,0.118413298442422,0,0,0,0,0,0,0,0,0.049257704962599,0,0,0,0.131918604961939,0,0,0,0,0.00720799612379074,0,0,0,0,0,0
X002038.SZ,0,0,0,0,0,0.0255389194493778,0,0,0.0284246582189304,0,0,0,0,0,0,0,0,0,0,0,0,0.0321425558919813,0.0267141838444588,0,0,0.114501199335563,0.0194857480434203,0.0387651506411761,0,0,0,0,0,0,0,0.102441408912186,0,0,0.191783058221026,0,0,0,0,0,0,0,0,0,0.00984219584812654,0,0,8.67361737988404e-19,-0.00632547332357423,0,0,0,0,0,0
Change_TY3M,-0.000511732150800793,0,0,0,0,0,0,0,0,0,0,0,0,0.0372140946343778,0,0,0,0,0,0,0,0.0708146946969359,-0.0614376786622825,0,0,0,0.0657721062908823,0,0,0.00964447257707905,0,0,-0.0323327639309873,0,0,0,0,0,0,0,0,0,-0.160181542136822,0,0,0,-0.0830936147092852,0,0,0,0,0.0137094473500608,0.010685278816571,-0.109042930934546,-0.118753063034997,0,0,0,0
Slope,0,0,-0.0488193703856934,0,0,0,0,0,0,0,0,0,-0.788743558139137,0,0,0,0,0,0,0.862267394136091,0,0,-0.174632366620501,0,0,0,0,0,0,0,0,0,0,0,0,0.824904486670596,0,0,0,0,0,0,0,0,0,0,-0.375031505710249,0,0,0,0,0,-0.218277336798879,0.289320684468513,0,0,0,0,0
TED,0,0,0,0,0,1.11022302462516e-16,0,0,0,0,0,0,-0.758985182719906,0,-0.429358176834688,0,0,0,-1.57590764564531,0.727563590051009,0,0,0,0,0,0,0,0,0.247002248076081,0,-0.554367383564581,0,0,0,0,0,0,0,0,0,0,0,0,1.34777724971007,-0.742864846499964,0,-1.7474775565993,0,0,0,0,-1.68717778875624,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.603330213100744,0,0,0,0,0,0,0,0,0,0,0,0.158866244548917,0,0,0,0,0,0,0,0,0,0.139113304032575,0,0,0.0194342294553625,0.129257777375267,0.06019576174989,-0.113878348383912,0.139187966213672,0,0,0,0,0,0,0.199874183885955,0,0,0,0,0,-0.162742693664663,0,0,-0.0880351815211668,0,0,0,0.0213874028763838,0.00362606719815585,0,0,0,0,0,0
MKreturn,0,0,-0.0388201942248225,0,-0.0187935555545456,0,0,0,0,0,0,-0.0797852285647133,0,0,0,0,0,0,0,0,0,0,-0.0838377908399078,0,0,-0.082828557539525,0,0,-0.0315570278687806,-0.0960121099676653,0.0665848282702264,0,0,-0.207111693360495,-0.0998115041276604,0,0,0,0,0,0,0,0,0,-0.0273597829224932,0,0,0,0,0,0,0.0353039773953058,-0.0106155839886568,-0.271900163854632,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00417849551179169,0,0,0,0,0,0.00335183239128592,0,0.00332665221250101,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120211899243584,0,0,0,0,0,0,0,0,0,0,0.000504320024291388,0,0,0,0.00222059978528077,0.0113472389515548,0,0,0,0,0,0
CarbonVol_Shenzhen,0.0252465932658496,0,0,0,0,0,0,0.025515541579885,0,0,0,0,0,0,0,0,-0.0577935427707187,0,0,0,0,0.0118096308669417,0,0,0,0,0,0,0,0,0,0,0,0,-0.0435388262532908,0,0,-0.00703205832717035,0,0,0,0,0,0,0,0.013784949675061,0,0,0,0,0,0.000715315111211455,-0.0205814688349323,0,0,0,0,0,0
CarbonVol_Guangdong,-0.000662035954663285,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0269883307074954,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00305020760704591,0,0,0,0.00127023608104624,-0.0181157817937465,0,0,0,0,0,0,0,0,-0.00589771176776227,0,0,0,0,0,0,0,0.00610273374949815,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00228765883397636,-0.00232277813281066,0,0.00605044478205134,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020777879841681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00250469160745805,0.00164336312115441,0,0,0,0,0
