,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X600809.SH,X000651.SZ,X002304.SZ,X600690.SH,X002475.SZ,X600031.SH,X600104.SH,X000725.SZ,X300014.SZ,X000661.SZ,X300124.SZ,X000338.SZ,X000063.SZ,X003816.SZ,X002241.SZ,X000596.SZ,X600703.SH,X000625.SZ,X000100.SZ,X300142.SZ,X000157.SZ,X002371.SZ,X002179.SZ,X002129.SZ,X002049.SZ,X000799.SZ,X600741.SH,X002007.SZ,X002236.SZ,X601877.SH,X300146.SZ,X600779.SH,X300003.SZ,X002414.SZ,X600584.SH,X600702.SH,X600183.SH,X601799.SH,X000800.SZ,X600460.SH,X002074.SZ,X600089.SH,X000066.SZ,X002508.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601877.SH,0,0,0.188308147483528,0,-0.11171715354846,0.0238140013137687,0,0,0.0560494662882019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071808709803361,0,0,0.0860289500254953,0,0,0.274949629540164,0,0,0,0.0178772000912981,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00239490911892235,0,0
X300146.SZ,0,0,0,0,0,0.171196876039797,0,0,0,0,0,0,0,0,0,0.0685515245252238,0,0,0,0,0,0.00447781051967275,0,0,0,0,0,0,0,0.155301898363495,0,0,0,0,0,0,0,0,0,0.0373524388863323,0.0120867600402895,0,0,0,0,0,0,0.0718453302048824,0,0,0,0,0.0198543813946983,0,0,0,-0.00127101103227111,0,0
X600779.SH,0,0,0,0,0,0.385221594178852,0,-0.347078651092127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154962359503181,0.0650525723010814,0,0,0,0.100914877339409,0.22712383182171,0,0,0,0,-0.0101051950286303,0,0.0997596894383053,0,0,-0.0443279770509323,0,0,0,-0.160560789827827,0,0,0,0,0,0,0,0,0,0,0,0.0192305472630056,0,0
X300003.SZ,0,0,0,0,0,0,0,0.0355751269108058,0,0.0308728462810803,0,0,0,0,0,0.0293236251886374,0,0,0,0,-0.0429976696494146,0,0,0.124849243496101,0.130903188121567,0.147425162232023,0.0731312624429687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012367119823623,0.0540845231782057,0,0,0,0,0,0,0,0,0,0,-0.0167076559780767,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171611625764166,0,0,0,0,0,0,0.0355422573319968,0,0,0.0532579381432543,0,0,0,0.16087020999894,0.101567529736814,0,0.0807380447281996,0,0,0,-0.174675555838877,0,0,0.121143749919479,-0.0336413080738448,0,0.129334290044716,0,0,0,0,0.113635251479768,0,0,0,-0.0957461984256456,0,0,0,0,0.00401914743043944,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0.116182359053251,0,0,0,0,0,0.00273673764344086,0,0,0,0,0,0.151919580393217,0.109933584367311,0,0.00454805210439789,0,0,0,0,0.169295389396966,0,0,0.15042361449818,0,0,0,0.0382568856748322,0,0,0,0,0.141690707519587,0,0,0.0670190168033999,0,0,-0.11550497272431,0,0,0,-0.0666352474452564,0,0,0,0,0.0223654938071842,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0.0807595160813968,0.252511774873287,0,0,0,-0.0115506570055802,0.0412532164714411,0,0,0,0.0865060521601527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0085852194302305,0.133178132944297,0,0,0.0613858098477908,0,0,0.0149392967420757,0,0,0.0129975323561302,0,0,0,0,0,0,-0.0149853758363958,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224920107328971,0.0181385045362618,0,0,0.335275261476307,0,0.258466108170074,0,0,0.0458495883142016,0,0.0131329314741914,0,0,0,0,0,0,0,0,0,0,-0.148221770252435,0.168595083279871,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.0119988260802349,0,0,0,0,-0.000359217076109503,0,0
X000800.SZ,0,0,0,0,0,0,0,0,-0.0150960913178256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309799051416947,0,0.114254437313264,0,0,0.0162488170453361,0,0,-0.0272129607722444,0,0,0,0,0,0,0,0,0.100653679964607,0.0100977892577283,0,0,0,0.0109467435420773,-0.0139842391007108,0.0525367327081449,0,-0.00709126927007392,0,0,0.0664626492082973,0,0,0,0,0.00141868526537094,0,0
X600460.SH,0,0,0,0,0,0.0502100348302057,0,0,0.161758598041969,0,0,0,0,0,0,0,0,0.0355298073127348,0,0.442163383953982,-0.146638143469487,0,0,0,0,0,0.0777148621321125,0,0,0.38223477195746,0,0,0,0,0,0,0,0,0,0.547488879137475,0.000500471044584475,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0127976710712822,0,0,0,0.0158497285318376,0,0
X002074.SZ,0,0,0,0,0.303992845927889,0,0,0,0,0,0,0,0,0.00824027912243295,0,0,0.152088249961022,0,0,0,0.0257075396085561,0.0159587552388304,0,0,0,0,0,0,0,0,0.148738826365777,0,0,0,0,0.215716482107969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0607258806724849,0,0,0,0,-0.0309674002315388,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195379898147824,0,0.0721404111477757,0,0,0,0,0,0,0,0,0,0.166521775591857,0,0.184996677141513,0.18645097299756,-0.0842085560306284,0,0,0,0,0,0,0,0,0,0,0.0534842979521216,0,0,0,0,0,0,0,0,0,0,-0.0943775481979666,-0.0197872522443671,0,0,0,-0.0225601231247895,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261688696890758,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0291655477868248,0,0,0,0,-0.141192489563319,0,0,0,0,0,0,0,-0.0465391285455398,0,0,0.137114382630066,0,0,0.110272624402015,0.121277970428146,0,0.0563339334006244,0,0,0,0,0.449866746833247,0,0,0,0,0,0,0.0426538954469663,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0.0682885706853087,0,0,0,-0.0542854266758245,0,0.0487191026962535,0,0,0,0,0,0,0.0370024974327458,0,0,0,0,0,0,0.122127556199618,0.00838655291069796,0,0.0930623612989443,0,0.0931469074265025,0,0,0,0.0587935150638988,0.0703991012194657,1.73472347597681e-18,0,0,0,0.0308744368005434,0,0,0,0,0,0,-0.0338276874252686,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,-0.0885037033624609,0,0,0,0,0,0,0,0,0,0,0,0.38851605620362,0,0,0.0211929880686058,0,0,0,0,0,0.141282293422466,0,0,0,0,0,0.221981841988751,0,0,0,0,0,0,0,-0.0748141699170532,0.0646111748123423,-0.510754751315548,0,0,0,0.0694472467367877,0.238515250407367,0,0,-0.196578282952235,-0.0712622057696093,0,0,0,0,-0.0252214733067404,0,0
Change_TY3M,0,0,0,0,0.0367434874764278,0,0,0,0,-0.0481220980902087,0,0,0,0,-0.0611700599265278,0,0,0,0,0,0,0,-0.0784003837201958,0,0,0,0,0,0,0,-0.0781325578180032,0.0581325383614291,0,0.0275430840919092,0,0.0225696520975484,-2.16840434497101e-19,0,0.0853112696578277,0,0,0,0.0743034373312651,0,0,0,0,0,0,0,0,-0.119322085742348,0,0,0,0,0.00759681896503604,0,0
Slope,0,0,0,3.46944695195361e-18,0,-1.73472347597681e-18,0,-0.0421388958992234,0,0,0,0,0,0,-0.0553460593942313,0.145080398235054,0,0,0,-0.14018516666015,0,-0.0845611434183849,0.0487209452673543,0,0,0,0,0,0,0,0,0,0,0.0858747432037891,0,0,0,0,0,0,0.00208412833379521,0,0,0,0.0725082050202884,0,0,0,0,0,0,0,0.891247416919922,0,0,0,-0.199273208612824,0,0
TED,0,0,0,0,0,0,0,0,0,-0.022283577939126,0,0,0,0.00361276471748419,0,0,0,0,0,0,0,0.132048977008562,0,0,0,0,0,0.0222743534401611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0957123845962398,0,0,0,0,0,0.700326917066245,0,0,0,0,0.118146259064236,0,0
RealEstate_excess,0,0,0,0,0.0987488948646312,0,0,0,0,0,0,0,0,0.0129912806176389,0,0,0,0,0,0.0763633889678809,0,0,-0.0061807980587212,0,0,0,0,0.019890171987707,0,0.0353405249748835,0,0,0,0,0,0,0,0,0,0,0,0.0634683928349473,0,0,0,0,0,0,0,0,0,0.0619537235710423,0,0,0,0,-0.00483229488894572,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0276420555023517,0,0,0,-0.0683337648736856,0,-0.0248255426480446,0,0,0,0,0.0150551074611679,0,0,0,0,-0.00465221502062111,0,0,0,0,0.0246890778771499,0,0,0,0,0,-0.0287908865703758,0,0.00381073187224444,0.122900937757137,-8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0214355182696568,0,0,0,0,0,0,-0.0220050072079124,0,0
MKvol,0,0,0,-0.000568581684106246,0,0,0,-0.00157504648883414,0,-0.000760716852420712,0,0,0,0,0,0,0,0,0,0.000268569878144547,0,-0.000837693976363885,0.000218093398339585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0012214891792041,0,0,0.00190393242980811,0,0,0,0,0,0.0023922846966396,0,-0.00137063967338743,0,-0.00402272720289511,0.00447856483048136,-0.0113540411457049,0,0,0,0.00192403636388459,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.26268108804171,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164087553228923,0,0.0113058472000972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104492860186192,0,0,0,0,0,0,-0.999155290813243,1.11409839285678,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.0048960604062635,0,0,0.00660256369155507,0,-0.00212832344113669,0,0,0,0,0,0,0,0,0,-0.000723322192290825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00628250646517525,0,0,0,0.00105339897560498,0,0,0,0,0,-0.00836406019222215,0,-0.00540910863105157,0,0,0,0.00569649455261863,0,0
CarbonVol_Hubei,0,0,0,0,0.00404934635208118,0,-0.00918016591739206,0,0,0,0,0,0,0.0065086079659669,0,0,0,0,0,0,0,-0.00194016788437739,0,0,0,-0.0111656672106709,0,0,0,0,0,0,0,0,0,0,0,-0.0123553123017827,-0.00359203587785237,0,0,0,0,0,0,0,0,-0.00221328429064788,0,0,-0.0284914570402093,0.0268216748862819,-0.0610927198523253,0,0,0,-0.0181090790006615,0,0
