,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X600690.SH,X002304.SZ,X600104.SH,X000651.SZ,X600031.SH,X300014.SZ,X000725.SZ,X002241.SZ,X300124.SZ,X600703.SH,X000063.SZ,X000338.SZ,X002371.SZ,X003816.SZ,X002049.SZ,X002129.SZ,X000596.SZ,X000625.SZ,X601877.SH,X000661.SZ,X002179.SZ,X300142.SZ,X000100.SZ,X600741.SH,X002074.SZ,X600089.SH,X600702.SH,X600460.SH,X002236.SZ,X000799.SZ,X600884.SH,X000157.SZ,X002180.SZ,X000733.SZ,X600779.SH,X601799.SH,X600522.SH,X600584.SH,X002414.SZ,X002007.SZ,X002008.SZ,X600183.SH,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600702.SH,0.266672299705705,0,0,0.202904081582178,0,0.00912132213132901,0,0,0,0,-0.00386372107808319,0,0,0,0.0309422982505793,0,0,0,-0.0902875111471445,0,0,0.070258789915102,0,0.0883543321732824,0,0,0,0,0.0524127638470386,0,0.0698213003896437,0.1256015278773,0,0,0.073290956996794,0,0,0,0,0,-0.069537282992898,0.353533308156193,0,0,0,0.037033449872596,0,0,0,0,0,0,-0.0497420785185761,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.124283879856433,0,0,0.00890343183970577,0.339936206846113,0.0910903040813488,0,0,0,0,0.0498928993002481,-0.118402744278705,0,0,0,0.0496391680898631,0,0,0,0,0,0,0,0,0,0.178304809833241,0,0,0.0587232532558457,0,0,0,0,0,0,0,0,0,-0.0178480111516462,-0.0281257212573708,0.0481530072290514,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.115758394979415,0,0,0.0590223630514885,0,0,0,-0.000585459498056868,0,0.0363126001910615,0,0,0,0,0.200982253860691,0,0.0600759646591617,0,0,0,0,0.134567855245302,0,0,0,0,0,0,0,0,0,0,0,0,0.137781537070286,0,0,0,0,0,0.0658201233094702,0,0,0,0,0,-0.00324863517835634,0,0,0,0,0,0,0
X000799.SZ,0.15144920232695,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0801234678204285,0,0,0,-0.0204395714881149,0,0,0,0,0,0.305043644494696,-0.126869989447816,0,0.163734371143226,0,0,0,0,0.0699830457856566,0,0,0,0,0.356333558845426,0,0,0,0,0,0,0,0.207799663833247,0,-0.0419263159063962,0,0,0,-0.0327891124527867,0,0,0,-0.0243049031575261,-0.00926842364108192,0.188340497008049,0,0,0,0,0
X600884.SH,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232924859193461,0,0,0.303345429935018,0,0.0636922734854146,-0.0837889852856521,0,0.16339099341685,0,0.0732905366455817,0,0.300692760833022,0,0,0,0,0,0,0,0,-0.0702270030084992,0,0,0,0,-0.142176314182355,0,0,0.00276324470717505,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.033720867611616,0,0,0,0,0,0,0.461565383437927,0,0,0,0.0736975271368145,-0.0216621968165908,0,0,0,0,0,0,0,0,0,0,0,0.0838529267690137,0,0,-1.73472347597681e-18,0.023154814991827,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,-0.00766063019537031,0,0,0,0,-0.086006241301167,0,0
X002180.SZ,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,-0.0270542637701819,0,0,0,0.278408584301742,0,0,0,0,0.0321577224477796,0,0,0.0810428519748982,0.0514667718494522,0,0.0510341944905526,0,0,0,0,0,0.0447447168892211,0,0.017859000745584,0,0,0,0,0.0500996808993705,0,0,-0.0429264955852686,0,0,0,0,0,0,0,-0.0163003516594437,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,-0.0602310551253141,0,0,0,0,0,0,0.0809351682086211,0,-0.113517122549028,0,0.234401435248722,0,-0.140205505552489,0.115879510566182,0,0,0.0451467837353898,0,0.0936968095907689,0,0,0.187443898302294,0.0334444271733647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248032307871299,0,0,0,-0.458281620733078,0.0546115926353725,0,0,0,0,0,0,0,0
X600779.SH,0,0.24702288006,0,0.0750578067425762,0,0,0,0.0719075419152948,0.036884065491653,0,0,0,0,0,0,0,0,0,0,-0.0137246668486851,0,0,0,0,0,0,0,0,-0.0338515757885852,0,0,-0.00170032354846772,-0.143634822981786,0.129313469115934,0,0,0.250556289342803,0,0,0,0,0,-0.0604146826219937,0.0908426710596455,0,0,0,0,0,0,0,0,-0.0254150116181387,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0.110568013649582,0,0,0,-0.0404264029450225,0,0,0,0.0123400244842244,0,0,0,0,0,0,0,-0.0159574374268164,0.0113649831583849,0,0,0,0,0,0,0,0.0867295395792269,0.281046501167444,0,0,0,0,0,0,0,0,-0.0460785621575207,0,0,0,0,0,0,-0.034650734860597,0.0148881767721554,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0.109564346364148,0,0,0,0,0,0,0,0,0.154328586234962,0,0,0,-0.269170212936808,0,0,0,0,0,0.305541825807134,0.350075186258706,0.130198392135418,0,0,0,0,0.099792638947304,0,0,0,0.222943421604302,0,0,0,-0.314550477494567,0,-0.259880136656318,0,0,0,0,0,0,0,0,0,-0.00399126220697547,-0.00282839484259941,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.145349128228248,0,0,0,0,0,-0.00299513277341136,0,0.0485445860933948,0,0.0352086276364618,0,0,0,0,0,0,0,0,-0.0664224105762481,0.14492607582803,0,0,0,0,0,0,0,0.018746362476316,0.0752128127130974,0,-0.00860675614256129,0,0,0,0,0,0,0,0.070746408842514,0,0,0,0,0,-0.0177509265354103,0.0410454165577295,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,-0.473682929240697,0,0,0.192000195712993,-0.0225020842692625,0,0.0499750619988437,0,0,0,0,0,0,0,0,0,0.0117239467650298,0,0,0,-0.0563160710765547,0.752065544291303,0,0,0.19732408469682,0,0,0,0,0,0,0,0.190081409549361,0,0,0.0499154562452005,0.600791232457469,0,0,0,0,0,0,0,0.0279743319195681,0,0,0,0,0,0
X002007.SZ,0,0,0.0691350044062981,0,0,0.00262876493583248,0.205781183681718,0,0,0,0,0,-0.0570780185859214,0,0.183582048221983,0,0,0,-0.0534983135737303,0,0,0.0240714317878945,0,0,0,0,0.0446045845736221,0,0,0,0,0,-0.0616602415611017,0,0,0,0,-0.0310500767612684,0,0,0,0,0,0.0899066239927121,0,-0.0902980806104442,0,-0.0192336331001849,0,0,0,-0.0299526258076503,0.0420409969416741,0,0,0,0,0,0
X002008.SZ,0,0,0.085126725281564,0,0,0,0,0,0,0,0,0,0,0,0.0807014138539568,0,0,0,0,0.089916607735583,0,0,0.0742532695805874,0,0,0.0260218442946715,0,0.0510426864268163,0,0,0,0.115582597726337,0.120677346125738,0.0380190313141904,0,0,0,0.0297803604769459,0,0.199405946331442,0,0,0,-0.00687137895629801,0,0,0,0,0,0,0,0,-0.000863707989411111,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147909118466814,0.0354989324693716,0,0,0,0,0,0,0,0,0.00372025736902694,0,0,0.0287756680656183,0,0,0.041622426005814,-0.124570551773994,-0.0438000155662316,0,0.184342969159741,-0.135088091679307,-0.0330178378370132,0,0,0,0,0.0847454613758529,0,0,0,0,0,0,0,0,0,-0.0147384535574465,0,0,0,-0.0113554989660469,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335563129811228,0,0.0836550223534007,0.268936348759538,0.0320086881334341,0,0,0,0,0,0,0.0325291113006587,0,0,-0.026920102248182,0,0,0,-0.050386192841918,-0.00710605716193272,0.0192570702049412,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.189864882136245,0,0,0,0.0128009571543941,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.150644762857636,0,0,0,0,0.0635870916042045,0,0,-0.0150119642237669,0,-0.162463295422169,-0.0319432384314245,0,0,0,0,0,-0.0337046698372914,0,0,0,0.0936134510682041,0,0,0.0180426771398158,0,0,0,0,0,0.0742647053373972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101340302776028,-0.286263542802647,0,0,0,0,0,0
Slope,0,0,-0.114146714550107,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327667318698486,0,0,0,0,-0.264278442139407,0,0,0,0.0911055823780805,0,0,0,0,-0.259463060177207,0.283440636509759,0,0,0,0,0,0,0,0,-0.0287256223516121,0,0,0,0,0,0,0,0,0,0,0,1.30640863120238,0,0,0,1.4188036277297,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101007167388358,0,0,6.93889390390723e-18,-0.26641983611425,0,0,0,-0.110593105901585,0,0,-0.0205907508894119,-0.103999529625893,0,0,0,0,0,0,0,0.18703720788961,0,0,0,0,0,0,0,0.633922002209083,0,0,0,0,-1.15237067987136,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0910169174148157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865727576015965,0,0.0462608109032507,-0.0340712612501782,0,0,0,0,-0.0289063099327165,0,0,0,0,0,0,-0.0181272713872913,0,0,0,0,0,0,0,-0.0109968891421841,0,0,0.0248159105828061,-0.0171478917664492,0.00725343518690026,0,0,0,-0.0387388562457262,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116837028741321,0,0.0591878195848851,0,0,0,0.0229508393849183,0,0.000387413836804339,0,0,0,0,0.0677461488557092,0,0,0,0,1.73472347597681e-18,0,0,-0.0235222844043058,0,0.018683641793386,-0.0224805895916685,0,0,0,0,0.000801939878387014,0.00601541776784444,0,0,0,0.0308805278061465,0,0
MKvol,0,0,0,0,0,-0.00162496890347147,0,0,0,0,0,0,0,0,0,0,0.000195337855978253,0,0,0,0,0,0,0,0,-0.000632300134328519,0,0,-0.00255103591966624,0,0,0.00169613849871629,0,0,0.000257099285913431,0,0,0.00379529226121138,0,0,0,0,0,0.000190986656176554,0,-0.000746250454172917,0,0,0,0,0,0.00763741855278442,-0.0059461983013133,0,0,0,0.00314022069120408,0,0
CarbonVol_Shenzhen,0,0,0.444298682867068,0,0,0.0401593431658644,0,0,0,-0.0382668395030766,0,0,0,0,0,0,0,0,0,0,0,-0.0541290868385128,0,0,0,0,0,0,-0.124836975756521,0,0.0687343310644136,-0.11637802183237,0,-0.184460691386907,0,0,0,0,0,0,0.113524895215581,0,0.207687648895854,0.0312216756387856,0,0,0,0,0,0,0,0.509812764625114,-0.703930799903412,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00721195568907408,0,0,0,0,0,0,0,-0.00822710665742573,0,-0.00349520042345445,0,0,0,0.000267589611218337,0,0,0,0,0,-0.0164592811827124,0,0,0,0,0.00807904918749361,-0.00287185818877472,0,-0.00107143731856261,0,0,0,0,0,0,0,0,0,0,0.0147061579671046,0,0,0,0,0,0,0.0225951903572031,-0.0194681227219082,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.000271233694795303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00745686863635703,0,0,-0.000891740754705377,-8.67361737988404e-19,-0.00436695179948062,0,0.0194799365547272,0,-0.00197114110228162,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,-0.0173855034746685,0,0,0,0,0,-0.0198661345907204,0.0229150522400143,0,0,0,-0.0518556592736608,0,0
