,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600271.SH,X600703.SH,X600741.SH,X002292.SZ,X600066.SH,X002241.SZ,X000100.SZ,X600031.SH,X002236.SZ,X600118.SH,X600177.SH,X002506.SZ,X000559.SZ,X002475.SZ,X600372.SH,X000157.SZ,X000568.SZ,X000338.SZ,X300003.SZ,X002074.SZ,X002085.SZ,X300124.SZ,X600867.SH,X002007.SZ,X600089.SH,X002294.SZ,X002426.SZ,X002456.SZ,X000869.SZ,X000050.SZ,X002465.SZ,X002508.SZ,X600498.SH,X601877.SH,X002180.SZ,X600699.SH,X002049.SZ,X000977.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520441285026451,0,0.0369239822552022,0.181484569304532,0.121660444330221,4.33680868994202e-19,0,0.0386304792742617,0,0,0.132654123597907,0,0,0,0,0,0.152225239565896,0,0,0,0,0,0.00936820176416319,0,0,0.119363552826497,0,0,0,0,0,0,0,-0.00126884613198472,0,0,0,0,0,0,0
X002294.SZ,0,0,0.0871330628408816,0,0,0.265638486901252,0,0,0.147056419785911,0,0,0,0,0,0,0,0,0,0.107558516296473,-0.00546734599852161,0,0,0,8.67361737988404e-19,0,-0.0559333722196923,0,0,0,1.6940658945086e-21,0.0811672181444895,0,0,0,0,0,0,0,0.0732102679362598,0,0,0,0,0,0.155889423516323,0,0,-0.0768707166067464,0,0,0,-0.00995164948146881,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,-0.0220825042736905,0,0,0,0,0.177765002601177,0,0,-0.0968318686964191,0,0,0,0.118463956430007,0.223285957843537,0,0,0,0,0,0,0,0,0,0,0.295598195410341,-0.0473139314898559,0,0,0,0,-0.0574425405732245,0,0,0.174632758997768,0.121210927069024,0,0,0,0,0,0,0,0,0,0,0,-0.076291969752205,0,0.326844687520694,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169977077240698,0,0,0.430772422929811,0,0,0,0,0.145728303375164,0,0,0,0,0,0,0.0443784367723453,0,0,0,0,0.141328389690044,0,0,0.0417676107044988,0,0,0.155507980764283,0,0,0,0,0.0681824900005467,0.170713336092373,0.00246736279669572,0,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0.214052713216234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219176960030345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13540628590269,0,0,0,0,0,0,0,0,0,0.0989338412011755,0,0,0.0054068899552907,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134005004546438,0,0,0.0243527621966243,0,0,0,0,0,0,0,0,0.173151882389725,0,0.134579424992319,0,0,0,0,0,0,0.0744896667561823,0,0,0,0,0,0,0,0.253716836108356,0,0.00674450112156651,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0317197966668401,0,0,0,0,0.0769588841701919,0,0,0,0,0,0.184066378377571,0,0,0,0,0,0,-1.73472347597681e-18,-0.310120690742215,-0.435606972954343,0.483812460904943,0,0,0,0,0.0545453791812653,0,0,0.121593853567618,0,0,0,0,0,0.131608664851419,0,0,0,0,0.211706666044221,-0.288916465452367,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,-0.0693974367174495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395312153583525,0,0.0483785269569305,0,0,0,0,-0.00109828804881075,0,0.0867361119529517,0,-0.00728306763186516,0,0,0,0.0919517202609849,0,0,0.0177117761160972,0,0,0,0,-0.0684612746718685,0,0.0710103700241748,0,0.261947008791029,-0.00776644116341991,0,0.137890683556428,-0.0381413290585043,-0.190792465624341,0,0,0,0
X600498.SH,0,0,0,0.103536964955216,0,0,0,0.0360179645341972,0,0,0,0,0,0,0,0,0,0,0,0.0523283874716689,0,0,0.0454535410645291,0,0,0,0,0,0,0,0.409623824994998,0,0,0,-0.0556991987821876,0,0,0,0,0.0321996578647694,0,0,0,0,-1.73472347597681e-18,0,-0.0155405909016588,0,0.0715188133637265,0.369583308404351,0,-0.0107646302816848,-0.0130919350564257,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598914529995022,0,0,0.213055350970295,0,0,0.0414988931536494,0.0390779166886679,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267658888005568,0.269080410512747,0.165293526284198,0.0841296547291861,0,0,0,0,0,0,0,0.034341106839075,0,0,-0.00944691609385338,-0.0429407506790804,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0.0779723471901065,-0.00304868555742026,0,0,0,0,0,0,0,0,0,0,0.0656329915985452,0,0,0,0,0,0,0,0.0336165502134718,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0589600148391183,0,0,0,0,0,0,0.056773774965223,-0.0712245109007405,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,4.33680868994202e-19,0.261894869581008,0,0,0,0.0325148086775823,0,0,0,0,0,0,0,0,0.121229154533409,0,0,0,0.654352186958667,0,0,0,-0.55384002598865,0,0,0,-0.126799899033199,0,0,0,0,0,0.0721314329312234,0,0,0.0999724144128113,0.00586360941751766,0,0,0,0,0,0,0,0,0,-0.0855643022026594,-0.131890849667912,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.770344834904987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.457781247242124,0,0.186553074143509,0,0,0,0,-0.17055216019813,0,0,-0.173936303760893,0,0,0,-0.00645031481166342,0.309959967796517,0,0,0,-0.123371250678651,-0.249805172241806,-0.0644758103279783,-0.0341130899314733,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0.0317931018971954,0,0,0,0,0.0453258759231893,0,0.0405980379935491,0,0,0,0.0977169090404035,0.0606873856400337,0.0896766099181553,0.266478664012138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582822325050239,0.0129168320880723,0,0,0.0538502562782931,0,0,0,0,0.0183847839866143,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0.0134041122833355,0,0,0,0,0,0,0.0289498261297082,0,0.0989307498838928,0,0,0.061416634984441,0.208617839966198,0,0.0856395589568433,0,0,0,0,0,0,0,0,0,0,0,0,0.161878347128072,0,0.195518476858997,0,0,0,0.120944997052055,0,0,0,0.0178706824266613,0,0,0,0.172816663353597,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.059709954441828,0,0.0684429619831405,-0.116164898466645,0,0,0,0,0,0,0,0,0,0,0.0990743289072251,0,0,0,0.040414357149135,-0.071114964471223,0,0.12052931919244,0,0,0,0,0.0307813716390974,0.0553646087211938,-0.100704329270501,0,0,0,0,0,0,0,0,0,0,0,0.00522429817325342,-0.153408209598437,0.00988176118255516,0,0,0,0,0
Slope,0,0,0,0.521900300201309,0,0,0,-0.152840394282034,0,0,0,0,0,0,0,0,0,-1.26519933303422,0,0,0,0,0,0,-0.633949046058421,0,0,0.340464254588519,0.528554347843517,0,0,-0.16307082005842,0,0,0,0,0,-0.675714724134166,0,0,0,0,0,-0.0209009720592684,0,-0.0986331651273044,0,0,0,0,0,0,-0.296751257237069,0,0,0,0,0,0
TED,0,0,0.091873909249719,0,0,0,0,0,0,0,0,-0.205469617483998,0,0,0.0348498706739339,0,0,0,0,0.0867598868508423,0,0,0,0,0.0623041174486389,0.569517938754852,0,0,0,0.2660741208175,0,0.111700819303423,0,0,-0.235191926653975,0,0,0,0.013783480263005,0,0,-2.16840434497101e-19,0.38808386326725,0,0,0,0,-0.321136073979144,0,0,-0.403374854732704,0.301719460322569,0,0,0,0,-1.04877575232955,0,0
RealEstate_excess,0.643708865387903,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535269126046391,0,0,0,0,0,0,0,0,0,0,0,0,-0.352581835416939,0,-0.0259539732120006,0,-0.026955128621385,0,0,0,0,0,0.0192211067502572,0,0,-0.0728668120480949,0,0,0,0,0,0,-0.00146371321840432,0,0,0,-0.100193575150076,0,0,0.365108228460169,0,0,0,0
MKreturn,0,0,-0.107274257909888,0.113285146769928,0,0,0,0,0,0,0.0126364035996248,0,0,0,0,0,0,-0.329209374355,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.173529617754814,0,0,-0.0838629025769373,0,0,0.0973876736347322,0,0,0,0,-0.0126571720929606,0.163500726479255,0.0752410604917089,0,0,0,0,0,0,0.0214381831675485,-0.00694715181565753,0.530049296457259,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00272753614935269,0,0,0.014543143062049,0,0,0,0,0,-0.0117790536139639,0,-0.00579924010622852,0.0043094816308349,0.00514700556250515,0,0,0,0.0101126380923955,0,0,-0.00303328130897773,0,0,0,0,0,0,0,-0.0046524481894735,0,0,0.00209241166234105,0.0083925577734695,0.00532505362940256,0,0,0.00519909335287542,-0.0197131767825103,0,0,0,0,0,0,0,0,0.00352130786465182,0.0358016068525793,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0632034239461202,0.00254176735646199,0,0,0,0.000160707814894439,0,0,0,0,0,0,-0.0152395909301306,0,-0.0064901865070095,0.0420011560564869,0,0,-0.000669701186168895,0,0,0,0,0,0,0,0,0,0,0,0,-0.00196619222472599,0,-4.33680868994202e-19,0.00362361012798757,0,0,0,-0.0235172929540239,-0.0356001971548471,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.00264384280865411,0,0,0,0,0,0.00248952562496533,0.00452959031328921,0,0,0,0,0,0,0.00354946075302266,0,0.0112176194671846,-0.00313692329507388,0,0,0,0,0,-0.00589568926499679,0,0,0,0,0,-0.00280072036061704,-0.00327462043388474,0,-0.00520064970695333,-0.00886373434650783,0,0,0,0,0,0,0,0,-0.0169256746920872,-0.00905316750607496,-0.0138982803776692,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.00282280988796776,0,0,0,0,0.00843182168523895,0,0,0,0,0,-0.000740841506028803,0,-0.0286603568173461,0,0,0,0,0,0,0,0,-0.00796573933582875,0,0,0,0.026730607284575,0,0,0,0,0,0,0,0.0219244716893523,0,0,0,0.000255896365710574,0,0,0,0,0,-0.0249010344222471,0,0,0.033789858091016,0,0.0508184960983744,0,0,0,0,0,0
