,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600703.SH,X000100.SZ,X600031.SH,X600118.SH,X600066.SH,X002236.SZ,X000157.SZ,X600271.SH,X600372.SH,X000559.SZ,X000016.SZ,X600741.SH,X002475.SZ,X000338.SZ,X600089.SH,X600839.SH,X002241.SZ,X000568.SZ,X300124.SZ,X000066.SZ,X600177.SH,X000800.SZ,X002129.SZ,X002294.SZ,X600582.SH,X600006.SH,X600312.SH,X002465.SZ,X600435.SH,X000547.SZ,X600867.SH,X300003.SZ,X600498.SH,X002074.SZ,X000581.SZ,X000869.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002465.SZ,0,0,0,0,0,0,0,0,0.0955893841700043,0,0,-0.0462477827713325,0,0,0.387546665723748,0,0,0,0.0423931472950298,0,0,0,0,0,0,0,0,0,0,0.0548227024358533,0,0,0,0.0510909470723389,0,0,0.020344938738573,0,0,-3.46944695195361e-18,0.0351378407269829,0,0,0,0,0,0,0,0.0127454926808867,-0.000457957449514747,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520695201056273,-0.0133864640600171,0,0,0,0.11277090744243,0,0,0,0,0,0,0,0,0,0.0186312197835748,0,0,0,0,0,0.0799862056305636,0.0462636662005184,0,0.00467351533194942,0,0.0687648932033783,0,0.0764725298714435,0.045560494846022,0,0,0,0,0,0.0212017229833925,0.109818044106362,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,-0.00442286934600157,0,0,0,0.0407186736156598,0,0,0,0,0.118908202682343,0.144562327635924,0,0,0,0,0,0.0533467854656449,0,0,0,0,0,0,0.0339421084948302,0,0.091327695149109,0,0,0,0.179948841472111,0,0,0,0,0.0508737708238808,0,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0.0904213451159329,0,0,0.0395791320476866,0,0,0,0,0,0.0932744799556621,0,0,0,0,0.0330456643214224,0,0,0,0,0,0,0,0,0,0,0.062834802754075,0,0,0,0.165255471891342,0,0,0.0902984154391424,0,0,0,0,0,0,0,0,-0.0886556191997669,0.148613653802528,0.248304450001995,0,0,-0.00929267212337807,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.247749497055055,0,0,0,0.0260317592966256,0,0,0,0,0,0,0,0,0,0,0,0,0.0740550556690373,0,0,0.226690889932563,0,0,0,0.00140321646952285,0,2.16840434497101e-19,0,0,0,0,0,0.0713516953122209,0,0,0,-0.0100436724732039,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895936302406511,0.0388786569721059,0,0,0,0,0,0.318957082383073,0,0,0,0,0,0,0,0,0,0,0,0.000480940825267387,0,0,0,0.0438783527001633,0,0,0,0,0,0.0352971251072399,0,0,0,0,0,-0.0147235277077538,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0190155542995522,0,0.0364046207727318,0,0,0,0,0,0,0.152872413846357,0,0,0,0,0,0.276754319035759,0,0,0,0,0,0.117588782869274,-0.0237751777447996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0.0179823861873523,0,0,0.0829302196476231,0,0,0,0,0,0,0,0,0.158486324084221,0,0,0,0,0.174337291253422,0,0,0,0,0,0,0.146713704906352,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0371255279131413,-2.16840434497101e-19,0,0,0,4.47266867698031e-05,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.136385830858407,0,0,0.133958832000128,0.0140159621744423,0,0,0.0294277265694056,0,0,0,0,0,0,0,0,0,0,0,0.196321023177964,0.0828202984437719,0,0,0,0,0.0178865900825268,0,0.137803399061669,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215385450237606,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0863913461075303,0,0.0784896708223443,0,0,0,-3.46944695195361e-18,-0.272423978367357,0,0,0,0,-0.0456933884353747,-0.0793776223452311,0,0,0,0,0.0971719267182957,-0.084312461386981,0,0,0.0142392522582468,0,-3.46944695195361e-18,0,0,0.0390383519658329,0,0,-0.0479114772033594,0,0,0,0.0315560486196196,-0.00529650501361049,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,-0.320381113043994,0,0,0,-0.104925212894612,0,0,0.285300426091922,0,0,0,0,-0.166804016675263,0.118566426641219,0,0,0,0.0465632067122194,0,0,0,0.0548895182331593,0,-0.193281500850354,0,-0.174983426423186,0,0,-0.109668470338211,0,0.746635418546113,0,0,0,-0.331618658776798,0,0
TED,0,0,0,0,0,-0.0880997829904602,0.287782340993734,0,0,0,0,0,0,0,0,0,0,0,0.375494150464892,0,0,0,0,0,-0.334993505608136,0,-0.295638030485833,0,0,0,0,0,0,0,0,0,0,-0.920989436262315,0,0,0,0,0,0,0,-0.0247197139761145,0,0,0.609446771983173,0,0,0,0,1.84900002840928,0,0
RealEstate_excess,0,-0.358442125633965,0,0.149211867155426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0470550090462242,0,0,0.0170715880380428,0,0,-0.00495345396089062,0,0.269717709388501,0.103974978662852,0,-0.318511354040391,0,0,0,0,0,0,0,0,0,0,0,0,0.297466725887034,0.0183462444846013,1.73472347597681e-18,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.348577143397378,0,0,0,0,0,0,0,0,0,0,0,0.0724510699000129,0.139577657555851,0,0,0,0,0,0,0.0227973454714256,0,0,0,0,0,0,0.173506780176016,0,0,-0.110988467421128,0,0.0768148331278924,-0.0787002717116464,0.0739658857731165,0,0,0.00779016154624066,0,0,0,0,0.011368086611923,0,0.182760107741301,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00501409944679319,0,0,0,-0.00114260510376355,0,0,0,-0.00271562152593695,0,0,0,-4.46257701216422e-05,0,0,-0.000360434395316529,0,0,0,0,0,0,0,-0.00518432906648317,0,0,0,0,0,0,0,0,0,-0.0296203602782658,0.015721292936787,-0.00982844479079578,0,0,0.0120044973964817,0,0
CarbonVol_Shenzhen,0,-0.0204564792446594,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0323722653221884,0,0,0,0,0,0,0,0,0,0,-0.0259053563164467,0,0,0,0,0,-0.010414684253137,0,0,0,0,0,0,0,0,0,-0.0204448126182375,0,0,-0.0338620236937345,0,0,-0.093873909844455,0.0587559769534829,0,-0.021543089447611,0,0,0,0
CarbonVol_Guangdong,-0.0188379798944523,0,0,0,0,0,0,0,0,0,-0.0099470788359478,0,0,0,0,0,0,0,0,0.010919891503039,0,0,0,0,0,0,0.00904930379512291,0,0,0,0,0,0,0.00564890564659253,0,0,0,0,0,0,0,0.00275460688337212,0,0,0,0,0,0.037098465009734,0.0111685089716239,0.0245429364599715,0.00831436930954305,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00163241311884664,0,0,0,0,0,0,-0.0016764943296971,0,0,0,0,-0.000201612085847395,0,0,-0.000489036278687739,0,0,0,-0.00375660397486538,0,0,0,0,0,0,-0.000398103863401877,0,0.003531030444626,0.00453492219864423,0,-0.0112578173998514,-0.00718474413618057,0,0,0,0,0,0,0
