,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000100.SZ,X600741.SH,X002241.SZ,X600066.SH,X002292.SZ,X002049.SZ,X002465.SZ,X002506.SZ,X600031.SH,X002475.SZ,X600118.SH,X002236.SZ,X000157.SZ,X600372.SH,X000559.SZ,X000568.SZ,X300124.SZ,X000338.SZ,X600089.SH,X300003.SZ,X002007.SZ,X600867.SH,X002294.SZ,X600177.SH,X601877.SH,X600584.SH,X000869.SZ,X002456.SZ,X600582.SH,X000550.SZ,X300146.SZ,X002512.SZ,X002008.SZ,X002129.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002129.SZ,0,0,0,0,0.0406562083694696,0,0,0,0,0.176149680525543,0,0,0.0798228119466411,0,0.00492327319373908,0,0.0396918880880735,0,0,0.172278087213803,0,0,0,0,0,0,0.28765359996028,0,0.0196820419218738,0,0,0,0,0,0,0,0.0168046554286363,0,0,0.0315300369021952,0.114575581058939,0,0,0,0.0513163308706227,0,0,0,0,0.0878129634326969,0,0,0,0,0,0
X600498.SH,0.190724920790247,0,0,0.0548020833205405,0,0,0.579126217947528,0,0,0,0,0,0,0,0.0813892111001202,0,0,-0.068551511039374,0,0.161663249157289,0,0,0,0,0,0.18265641634194,0,0,0,0,0,0,0,0.139386808965167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753917146984464,-0.0608385394178674,0,0.740419131305895,0,0,0,0
Change_TY3M,0,0,0,0,0.139451962757013,0,0,0,0,0,0,0.0836287636709049,0,0,-0.0460209812609257,0,-0.0586955867171166,-0.0207176345892883,0,0,0,0.148020227788505,0,0,0,-0.184305313244139,0,0,0.0387948678785557,0,0,0.0934141635182567,0,-3.46944695195361e-18,0,0,-0.159222072616884,0,0,0,0,0,0,0.0356918787814353,0,0,0,0,0,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00473390322023266,0,0,0.655148489191503,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120144237384079,-0.0511718102138605,0,0,0,0,0,0,0,0,0,-0.577917140597447,0,0,0,0.508723434092965,-0.61545830411662,0,0.000913994846542709,0,0.252755509514666,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152204117215736,-0.0981599496236383,0.0277786116239851,0,0,-0.279257047920352,0,0,0,0,0,0,0,0,0,0.111922529273733,0,0,0,0,-0.0524502387479071,0,-0.986556589523943,0.0244884363601796,0,0,0,0,0,0,0,0,0.170541457618971,0,0,-0.0783145260223978,0,0,0,0
RealEstate_excess,0,0,0.20494453027331,0,0,0,0,-0.212983329605781,-0.0616221342216356,0,0,0,-0.0541022665114635,0,-0.00587630771186395,0,0,0,0,-0.0312117162243852,0,0,0,0,0,0,0,0,0,0.109694147803003,0,0,1.73472347597681e-18,0,0,0,0.11550606772432,0,0,0,0,0,-0.0946632302603537,-0.109306032474045,0,0,0,0,0.0437626766914868,0,0,0.098281244924329,0,0,0,0
MKreturn,0,0,0,-0.211128906823093,0,0,0,0,0,0,0,0,0,0,0,0,0.00874383879738876,0,0,0.0555690305358326,0,-0.233929002227862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0766738468697684,0.0170604176143786,0,-0.0446004971122192,0,0,0,0,0,0,0,0,0.112791409636503,-0.0209161850918095,0.762038413665088,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00461106118358082,0,0,0.00719169208213539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00975304803553395,-0.00946519274061353,0,0.0579762011204231,-0.000483420726688893,-0.00173127178612557,0.00165000005960958,0,0,-0.00428908362819926,0,0,0,0,0.0112162589500872,-0.0154942129655709,-0.00510122178482195,-0.0140815391161857,0,0,0.128017513034882,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00803956029673215,0,-0.00727492999904545,0,0.0134727011336005,-0.0162325597861875,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00558176434458548,0,-2.71050543121376e-20,0,-0.00264462558928735,0,0,0,-0.00445578946707107,0,0.000900886487809907,0,0,0,0,0,0.000183925357704572,0,0,-0.00519564346225189,0,0,0,0,0,0,0,0,0.00760967376647788,0,0.025686638957609,0,0,0,0,0,-0.000590905476254172,0,0,0,-0.00380649160836746,0.016997702820244,-0.0138309662148401,0,0,0,0,-0.00431477666936725,0
