,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X600690.SH,X000063.SZ,X000625.SZ,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X600031.SH,X002236.SZ,X002241.SZ,X600066.SH,X000100.SZ,X000338.SZ,X002456.SZ,X601877.SH,X002508.SZ,X002085.SZ,X300124.SZ,X600177.SH,X600271.SH,X300003.SZ,X600118.SH,X000157.SZ,X300136.SZ,X600089.SH,X002007.SZ,X600522.SH,X002008.SZ,X000981.SZ,X002294.SZ,X600372.SH,X600867.SH,X600699.SH,X600487.SH,X000066.SZ,X002180.SZ,X002074.SZ,X600809.SH,X600566.SH,X000559.SZ,X300115.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600066.SH,-0.0533214326794692,0,0,0.0469335762733108,0,0,0,0,0,0,0,0,0,0,-0.390861879812663,0,0.177452039553707,0,0,0,0,0.0337958849786223,0,0.210528313591382,-0.051657257669768,0.201003694264267,0,0,0,0,0,0,-0.0250116289790097,0,0,0,0,0,0,0,0,0,0,0,0.0741856654491338,-0.061830035588361,0,0,-0.120643872172223,0,0,0.0175647157210287,0,0,0,0,0,0
X000100.SZ,0,0,0,0.197771763470791,0,0.0334666399970363,0,0.0665979342268515,0.113515062368106,0,0,0,0,0,0.0518767080706042,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00349646101676021,0,0,0,0,0,0,0.020189294434098,0.0565465779909496,0.0641034929272905,0,0,0,0,0,0.0238471197219544,-0.00666160187263656,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0985176317301032,0,0,0,0,0,0,0,0,0.000252206878917065,0.027220060679298,0,0.121350653745036,0,0,0,0,0.0115518262508255,0,0,0,0,0,0,0,0.443908633069317,0.0173850601143056,0,0,0,0,0,0,0,0,0,0,0.0172314131404848,0,0.342197155028267,0,0.0205998406402286,0,0.0342928760280739,0,0.0144800832123941,-0.0357768077929416,0,0,0,0,0,0
X002456.SZ,0.0516227785544649,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.117129679907241,0,0,0,0,0,0,0,0,0,0,0,0.0403104263889702,0,0,0,0,0,0.217718564956101,0,0,0,8.21596103523711e-05,0,0,0,0,0.113178506530711,0.358730271611471,0,0.291140092773305,0,0.128108574869726,0,0,-0.409675419657907,0,0.0132167978588221,-0.0712789425891596,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700807845771879,0.148068318440781,0,0,0,0,0.420428168162936,-0.0957307209690569,0,0.0881484753483249,0.163944225238555,0,0,0.889661644580213,0,0,0,0,0.0421940595269619,0,0,0,0,0,0,0,0,0,0.0761142538539215,0,0.248246181890523,0,0,0,0,0,0.0218127904472973,-0.0246802098696359,0,0,0,0,0,0
X002508.SZ,0,0,0.154073419187129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200590176285803,0.183809333655284,0,0,0,0,0,0,0.188995085513724,0,0,0,0,0,0,0.0632823462241455,0,0.285454945914993,0.0524160026815787,0,0,0,0,0,0,0,0,0,0,0,-0.115030758356155,0,0,0.0281162451645351,-0.0263030841471956,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,-0.210677314441672,0,0,0.0405409007042372,0,0,0,0,0,0,0,0,0.312411308586045,0,-0.23032894329837,-0.252316128484551,0,0,0,0,0,0,0,0,0.00903914616624167,0,-0.00440699763294397,0,0,0,-0.0217708038382667,0,0.146237169955798,0,0,-0.0958196976519673,0.136886683809311,0,0,-0.220080640174478,0,0.210312854487013,0.290868541956273,0,0,0.0207820790138764,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.11850042089695,0.0421914231004207,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954563747213988,0.134489855325761,0.123977303074765,0,0,0.00880310215093037,0,0,0.15638397312443,0,0,0,0.160157467767482,0,0.0529466093337162,-0.0642186502370899,0,0.158808445857246,0,0,0.0110976676509266,0.0409375599257055,0,0,0,0,0,0
X600177.SH,-0.064010372622102,0,0,0,0,0.100626472411217,0,0,0.0103026166416865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.066316399665797,0,0,0,0,0,0.114496441971783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125916574792847,0,0,0,0,0.00497239576472874,0.0111880143358013,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0.352371904765395,0,-0.00298213338130141,0,0,0,0,0,0,0,0,-0.0193483880534819,0,0,0,0,0,0.0700782171488569,0,0,0,0,0,0,0.0568306018501991,0,0,0.255095505683551,0,0,0,0,0,0.154565605595828,0,0,-0.070947756290972,0,0,0.072812048052805,0,0.0931064158664551,0,0,0,0.00828182595558692,0.00363065441468488,0,0,0,0,0,0
X300003.SZ,0,0,0,0.0426721371383162,0,0,0,0.060488867046911,0,0,0.133488414920948,0,0,0,0,0,0.0510764352773168,0,0,0,0,0,0,0.0286880872970585,0,0.0673882930211944,0,0,0,0,0,-0.127628554155244,0,0,0.0259074478624011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113395769307535,0.00165724941678103,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312048758035211,0.095212699963908,0.0402190516738431,0,0,0,0.0553570626507271,0,0,0,0.0722578306106064,0.0271058959624877,0,0,0,0,0,0,0,0,0,0,0,0,0.202503247669034,0,0.00508646409332685,0,0,0,0,0,0,0,0,0,-0.00358421821154851,0.0260758614721405,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0650968554382086,0,0,0,0,0,0,0,0,0,0.285317432124941,0,0,0,0.0544060210101525,0.00807066857070923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00977744819624949,0,0,0.146564086522976,0,0.0286393649340004,0.00383687113909607,0,0,0.0194234940142225,-0.00343893700948275,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.242197157144472,0,0,0,0,-0.0857141407280666,0,0,0,0,0.253889171802486,0.104020017541332,0,0,0,0,0,0.25478999048135,0,0.0299148647105179,0,0.0857101015315288,0,0,0,0,0,0,0,0,0.0139329510000907,0.138783177231154,0,0,-0.0892275358041622,0,0,0,0,0,0.239111868746717,0,0,0,0.255651036971763,0,0,-0.0218401818236927,0,0,0,0,0,0
X600089.SH,0.840560515320923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417122029946693,0,0,0,-0.242646038340012,0,0,0,-0.116945184600961,0,0,0.197032832324719,0,0,0.0538226800910596,0,0,0,0.0187514384873963,0,0,0.405157413265826,0,0.036395886934941,0.00199712360735437,0.176548160158479,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0.155265764830954,0,0,0,0,0,0,0.101817919859618,0,0,0,0.0185533253414908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24027756796092,0,-0.00138571942842337,-0.00822955417568314,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,-0.13485608097927,0,-0.117754426939661,0.216219209981345,0,0,-0.0841551986714146,-0.182468278408558,0,0,0,0,0,0,0.398158249332912,0,0,0,0,0,0,0,0,0,0,0,-0.0841377615567962,0,0,0,0,0.580675377590468,0,0.0861177248251478,0.219586493149849,0,0.118604735648543,0,0,0.00888219445916432,0,-0.00110239740246674,0.0286586650970488,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.208813691903442,0,0,0,0.0026646161783562,0,0,0.4296964601404,-0.0133497201141418,0,0,0.0441926789621355,0,0.42488098892802,0,-0.155256314688058,0,0,0,0.355364888225602,0.123039213501739,0,0,0,0,0,0,0,0,-0.183792902091196,0,0,0,0,0,0,0.0666660915259746,0,-0.00283139286678237,-0.00790631806632861,0,0,0,0,0,0
X000981.SZ,0.00037580730347204,0,0,0,0,-0.00147103757341858,0,0,0,0,0,0,0,0,0,-0.00295848015503157,0,0,0,0,0,-0.0036422632253387,0.00271420249803102,0,0.00367309007261063,0,0,0,0,0,0,0,0,0,-0.0020482439884827,0.00267984410279923,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0.00410713614824719,0,-2.80348962170832e-05,-0.00047237999060071,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0631333744289835,0,0,0,0,0,0,0.0783519479780469,0,0.135471240124139,0,0,0,0,0,-0.0125113844662526,-0.0087741856340435,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0.0928725527729063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00112161681614977,0,0.0656532594806511,0,0.0716204466941665,0,0.0803873881567657,0,0.738396499761562,0,0,0.0333928107342883,0,0,0.00465678931393069,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.00238221107343435,-0.104658648710046,0,0,0,0.00057975140077396,0.0125568021584377,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,-0.0204714337758349,0,0,0,0,0,0,0.105297766536073,0,0.167895480390972,0,0,0.232061202221287,-0.0380617726361137,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179721464733858,0.0547064240475936,0.193088680047798,0.175202133087036,0,0,0.0901690194268958,0,0.0540316234981299,0,0.00939625987398399,-0.00130145475308154,0,0,0,0,0,0
X600699.SH,0,0,0,-0.173042836344054,0,-0.00771630172849437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.19777093596881,0,0.00658786547602547,0,0.264587293254956,0,0,0,0.0230791259621679,0,0,0.0632872094255508,0,0,0.0334862111161811,0.0916419001734348,0,0.0809134448936727,0,0,-0.00450556931143157,0.028610949510412,0,0,0,0,0,0
X600487.SH,0.160172284868406,0,0,0,0,0,0.109662464268884,0,0,0.0411181472960428,0,0,0,0,0,0,0,0,0,0,0.193312841356808,0,0,0,0,0.245234297908809,0,0,0,0,0,0,0.410147778694555,0,0.148330188605267,0,0,0,0,0,0,0,0,0,0,0.09833699275926,0,0,0.442519733038395,0,0.0131599398742963,-0.0223820702579738,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0.0377230804046322,0,0,-0.00433789827170034,0,0,0.332734377528077,0.0486153300030693,-0.133254973837474,0,0,0,-0.164123213010902,0.0227826229690415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670933929897693,0.559062820839343,0,0.0919415602750264,0,0.183667609388042,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0.0482002941739847,0,0,0,0,0.0458262978674835,0,-0.0121723807386691,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.120403634107969,0.0265240057016262,0,0,0,0,0,0,0,0,0,0,0,0.239871769999318,0.0284010498178155,0,0,0,0.086082745788847,0,0,0.0630945023996562,0,0,0,0,0.113696161377525,0,-0.0897657395547084,0.00990181200658605,0.00520329438165085,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397189435703977,0,0,0,0,0,-0.177489566985716,0,0,-0.157314325616879,0,0,0,0,0,0,0,-0.2499843094618,0,0,0,0,0,0,0,0.0600277229417349,0.0810880179365068,0.338496036511058,0,0,0.166002966178923,0,0,0,0,0.0100298371259029,0.00495539032148795,0,0,0,0,0,0
X600809.SH,0,0,0,0.102342135114037,0,0.115794693738399,0.359039124627286,0.2393856973611,0,0,0,0,0.414311231487153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0804984191563766,0,0,0,0,0.318345167910792,0,0,0,0.0653449407858335,0,0.0107851308984737,0.0399821580995879,0,-0.0285252158663387,0.00324124247720178,-0.026957615322969,0,0,0,0,0,0
X600566.SH,0,0,0,0.061535198639817,0,0,0,0,0,0,0,0,0.307390634036037,0,0.299317154143023,0,0,0,0,0.237145544468812,0,0,0.0410809389222226,0,0,0,0,0,0.247826560640295,0,0,0,0.0294311128168939,0,0,0,0,0,0,-0.113360192940176,0,0,0,-0.00295831829618531,0,0.160491653000327,0,0,0,0,0,-0.0251003841520969,0,0,0,0,0,0
X000559.SZ,0,0,0,-0.330954028615304,0,0,0,0,0,0,0,0,0,0,0.255870843852883,0,0,0,0,0,0,-0.000586747134639626,0,-0.0452183057360876,0.28481588020163,0,0,0,0,0.205996336437719,0.27662690371201,0,0,0,-0.0299788104081761,0,0,0,0,0,0.279053281988601,0,0.0796412951311735,0.00755959107599867,0,0,0,0,0,0,0.0139292605252752,0.0167352990446843,0,0,0,0,0,0
X300115.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471396605184432,0,0,0,-0.0275399360090445,0,0,0,0,0,0.187354267765867,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.203205397186317,0,0,0,0,-0.0594856017628553,0,0,0,0.0328397778367163,-0.00839242300644578,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0208109812635704,-0.0163558086328638,0,0,-0.0157626165322678,0,0,0,0,-0.103055051492001,0,0,0.030182548605215,0,0,0,-0.0488695467825602,0,0,0,-0.00892689834815582,0,0,0,-0.0388946658303378,0,0,0,0.0842746277274556,0,0,0,0,0,0,0,0,0,0,0,0,0.0371945725593247,-0.0380917247953466,0,0,0,0,-0.00391422659949173,-0.00283113491862369,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136563053864322,-0.136153130329841,0,0.94689467261299,0,0,0.327865999211685,0,0,0,0,-0.193441535949755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628095744119966,0,-1.35484251169735,0.594553962853231,0,0,0,0,0,-0.017355043760778,0,0,0,9.63938487984591,0,0
TED,0,0,0,0.216220140806258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00318251621186791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475216541735953,0,0,0,0,0,0,0,0,0.123444914475651,-0.168669911797847,-0.0901584809897849,0,0,0,0,0,0,0
RealEstate_excess,0,0.0952424468854252,-0.0966913213774891,0,0,0.0398141831852959,-0.0954420752148778,0.0266380756999601,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0642785911735601,0.0341017064986028,0,0,0.0224368524666983,0,0,0,0,0,0,0.0420758662996227,0,0,-0.0581153579580749,0,0,0,0,0,0,0,0,0,0,0,0,-0.212787107155641,0,0.0160882552752648,0.000421920791607389,0,0,0,0,0,0
MKreturn,0,0,0,-0.0687471947045377,0,0.0845872446936585,0,-0.0603630989557233,0,0,0,0,0,0,0,0,-0.0309247845417109,0,0,0,-0.0370422035962114,0,0,0,0,0,0,0,-0.0433644883523446,0,0,-0.0230065308745886,-0.0089414402569786,-0.0144437821000362,0,0,0,0,-0.00957600041885132,0,0,0,0,0,0,0,0,0,0,0,0.00874860230201408,-0.00242353838088981,0,0,0,0,0,0
MKvol,0,0,0,0,-0.0014939963717303,-0.000749021114343433,0,0,0,0,0,0,0,0,0,0,-0.00370761477104108,0,0,0,-0.000384940680899547,-0.000611943106615678,0.00277386382101565,0,0,0,0,0,0,0,0,0,0,0,-0.00261328947980731,1.65416710511673e-05,0,0,0,0,0,0,0,0,0.00295395922201467,0,-0.000739256237819137,0,0,0,0.00334778589094603,-0.000433884522679719,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0.00860886617014394,0,0.014476915452877,0,0,0,0.0188145888769264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040733064732967,0,0,0,0,0,0,-0.0619669617986532,-0.0189383807254063,0,0,0.122358044417091,0,0,0,0,0,0,0.0480578199660125,-1.73472347597681e-18,0,0.0118470167111349,0,0.020859477282367,0.0543878350941703,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.01791659553723,0,0.0132110326286276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115289367235823,0,0.0144159515338749,0,0,0,0,0,0.000801884592878089,0,0,0,-0.00191581957238307,0,0,0.00349117553447328,0,-0.0184151572688735,-0.00307839429903718,0,0,0.00737519411819609,0,-7.63947751681216e-05,0,0,0,0.00837706386898539,0.0333818544095428,0,0,0,0.0296090117081153,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.0138425701525725,0,0,0,0,0.0078496394522864,0,0,0,0,-0.0039235462428721,0,0.00701393600055769,0,0,0.00723693089964584,-0.0104800199729704,0,0,0,0,0,0,0,0,0,0.00846823675422628,0,0,-0.00717334470989931,0,0,0.00875936508829121,-0.000453134030838844,0.00224029311773087,0,-0.0135458523287201,0,0,-0.00431614643374881,0,-0.0123550767759724,-0.00553409022851692,0,0,0,0,0,0
