,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X600031.SH,X000568.SZ,X002304.SZ,X600809.SH,X000725.SZ,X000063.SZ,X000661.SZ,X003816.SZ,X600690.SH,X002241.SZ,X000338.SZ,X600703.SH,X000596.SZ,X002007.SZ,X300124.SZ,X300014.SZ,X000100.SZ,X002371.SZ,X300142.SZ,X600741.SH,X002049.SZ,X002129.SZ,X601877.SH,X000625.SZ,X000157.SZ,X002236.SZ,X300003.SZ,X600584.SH,X000800.SZ,X002414.SZ,X600183.SH,X300136.SZ,X002179.SZ,X000066.SZ,X000977.SZ,X601799.SH,X600118.SH,X002456.SZ,X002185.SZ,X000050.SZ,X002294.SZ,X002008.SZ,X600066.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0.231480217639926,0,0,0,-0.031957977497893,0,0,0,0,0,0,0,0,0.0291680715464205,0,0,0,0,0,0.177758810916652,0,0.0397422022566743,0,0,0,0,0,0,0.0370603317233636,0,0,0,0.117300338275447,0.0445037572594502,0.118533290403468,0,0,0.0967885695983252,0,0,0.0236527121446394,-0.0364356469948668,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0.126824918976269,0,0,0,0,0,0,0,0.28699505389458,0.00824057462031382,0,0,0.0379778513394379,0.164557074076796,0,0,0.0417072735232767,0,0.0152522124439412,0,0,0,0,0,0,0.0829350774906516,0,0,0,0,0,0,0,0.109449672007407,0.0412019727879286,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0.0180141847629618,0,0,0,-0.0459809588386946,0,0,0,0,0,0,0,0.080416960462055,0.240900070178695,0,0,0.0717514613629806,0,0.0800095455111747,0,0.208502586622011,0,0,0,0,0,0,0,0,0.0410322065739672,0.363789335414417,0,0,-0.105334530376476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167677054894275,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905103844993748,0.0296126492052811,0,0,0,0,0,0.0774963240683773,0.0289837548803317,0,0,0,0,0,0,0,0,0.0518467691604333,0,0.156710428848294,0.00925197640073922,0,0,0,0.054368400944823,0,0,0,0,0,0,0,-0.000166814631784678,-0.00941445432073019,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196726513766017,0,-0.0689195904151815,0,0,0,0.128428130207392,0,0,0,0,0,0,0,0,0,0.0827403194614124,0,0,0,0,0,0,0,0,0.0223960961697082,0,0,0,0,0,-0.024378477542055,-0.00583011352927008,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.529347018285846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35416381354315,0,0,0,0,0,0,0,0,0,0,0,-0.22223159765134,0.0102190842968407,0,0,0,0,0,0,0,0,0.49753853270657,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0.377679796963965,0,0,0.345118464545062,0,0,0,0,0,-1.23948620039753,0,-0.928243383705817,0,0,0.0405435316607888,0,2.2648435989489,0,0,0,0,0,0.129019809583095,-0.0500814130427154,0.561384464616648,0,0,-0.44993419307231,0,0,0,0,0,0,0,0.70703890197319,0,-1.46361403121864,0,0,0,0,0,-0.143843421305132,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.134802847301716,0,0,0,0,0,0,0,0,0,0,0,-0.0395950222177894,0,0,0,0,0.0738407748955433,0,0,-0.0757070768351011,0,0,0.06082998741821,-0.0851194428572294,0.034280762181494,0,0,0,-0.0160236628982808,0,0.0993323691948016,0,0,0,0,0,0,0,0,-0.0370562451769012,0,0,0,0,0,0,0.0145134733036424,-0.00746168807290133,-0.0172828076228753,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0394388560048128,0,0,-0.0881472208113248,0,0,0,-0.0946043188178099,0,0,0,0,-0.0413150692484798,-0.0162981361506235,0,0.163546439247988,-0.0125027058172655,0,0,0,0,0.105992941354008,0,0.0398746691021984,0,0,0,-0.14768769030031,0,0,0.0776862763921299,0,0,0,0,0,0,0,0.00670449016226041,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,1.35525271560688e-20,0.00502005733954471,0,0,0,0,0,0,0,0,-0.00410628648762567,0,0,-0.00125680432235387,0,0,-0.00364070426756416,0,0,0,0,0.00358739680121947,-0.000400107174934096,-0.00318845409095565,-0.00205221845416699,0,0,0,0,0,-0.00174202683120125,-0.00125655451489079,0,0,0,0.00846116830367232,0,0.000310055353475377,0,-0.0135156551045374,0.00521155823765332,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0380204983314266,0.0565911340291026,0,0,0,0,0.0287623562065341,0,0,0.000325871756326061,0,-0.0202818236057436,0.0368852247975116,0,0,0.0918359174494413,0.0319813209354497,0,-1.73472347597681e-18,0,-0.016844272800917,0,0,0,0,0,0,-0.0391848571284864,0.0522103769802598,0,0,-0.158797028095144,0,0,0,0.07386130695465,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00374226778815367,0,0,0,0,0,0.0092001823945346,0,0,-0.000666919812663926,0,0,0,0,0,-0.00265853986344278,0.000996500582750531,-0.00661743565455265,0,-0.00728314395967819,0,0,0,0,0,0,0,-0.0026528311079279,0,0,0,0,0,0,0.00964019072536406,0,0,0.0188968290240645,0.00355665256184676,0.011945718675732,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.00548557115984307,0,0,0,-0.035410222263692,0,0,0,0,0,0,0,0.0191364810447939,0,0,0.0658238353836255,-0.0369718854170972,-0.0428082794842902,-0.00740389378033903,0,-0.0229699966200905,0.071032231964204,1.73472347597681e-18,0,-0.00890472576691035,0,0,0,-0.00975072854528663,-0.0132778852324939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484972934603026,0,0,0,0,0,0,0
