,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X000625.SZ,X002304.SZ,X600276.SH,X000063.SZ,X600690.SH,X600031.SH,X600372.SH,X000338.SZ,X002241.SZ,X000157.SZ,X600741.SH,X600703.SH,X600089.SH,X000100.SZ,X002236.SZ,X000581.SZ,X600118.SH,X000550.SZ,X002475.SZ,X601877.SH,X000559.SZ,X000050.SZ,X000568.SZ,X002294.SZ,X600839.SH,X600066.SH,X600271.SH,X002129.SZ,X002456.SZ,X300003.SZ,X000869.SZ,X600435.SH,X300124.SZ,X000400.SZ,X002292.SZ,X000623.SZ,X000800.SZ,X002007.SZ,X002038.SZ,X000977.SZ,X002049.SZ,X600177.SH,X002008.SZ,X600867.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000400.SZ,0,0,0,0,0,0,0.0907199926798096,0,0,0.0808871082552475,0,0,0.156733328059252,0,0,0,0,0,0,0,0.0566849949277006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190476166397284,1.73472347597681e-18,0,0.00333933015705381,0,0,-0.0485905487652393,0,0,0.0870960114002406,0,0,0,0,0,0.00367554057292617,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00731705989388141,0.104737522858608,0.0350113034298944,0,0,0,0,0,0,0,0.0725837358873657,0.164941210823615,0,0,0,0.180726330835229,-0.0920944558854683,0,0.121995649414442,0.00799980947171623,0,0,0,0.0356740278121457,0,0,0,0.194482411224769,0,0,0,0,0.0311349424930551,-0.0910427915697958,0,0,0,0,0,0
X000623.SZ,0.0178425835734901,0,0,0,0,0,0,0,0,0,0,0.145871070059928,0,0,0,0,0,0.150557321271544,0,0.091711276510773,0,0,0,0,0,0,0,0.0261337499848086,0,0.0543131027896227,0,0,0,0,0,0,0,0,0,0,0.0265795187599321,0,0.300139903440041,0,0,0,0,0,0.126633557814658,0,0,0.0395759178832877,-0.0317135479603786,0,0,0,0,0,0
X000800.SZ,0.0288660908830383,0,0,0,0,0,0.0337392423787656,0,0,0.259651304466082,0,0,0,0,0,0,0.0207399345519392,0,0,0,0,0,0.0706318964549167,0.0107579904325045,0,0,0,-0.00662368958285811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664487623803196,0,0.0534833802808192,0,0,0.115633822044626,0,0,0,0,0.0086143319206981,-0.0446109175735973,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0.0354563551800918,0,0.0156113956397683,0,0,0,0.0849191773546356,0,0,0,0,0,0,0.209665172028299,0,0,0,0,0,0,0.139645062364286,-0.0234315771248143,0,0,0.0649519317682672,0,0.0948582189925193,0,0,0,0.0538293337410802,0,0,0,0,0,0,0,0,0,0.0670148554632534,0,0,0,0,0.0357995260383543,-0.0100054977227625,0,0,0,0,0,0
X002038.SZ,0,0,0,0,0,0,0.109641658653959,0.3149702020915,0,0,0,0,0,0,0,0,0,0,0,0.0913098512683292,-0.238173981285402,0,0.1554092889303,0,0,0,0.0835546993521169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192312263737107,-0.016011035394223,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0.179130882060609,0,1.73472347597681e-18,0,0,0,0,0,0.0489959938215586,0,0,0,0,0,0.0595796417467481,0,8.67361737988404e-19,-0.0919172766041928,0,0,0,0,-0.0573573994909144,-0.0335831265180261,0,0,0,0,0,0,0.292503812525124,0,0,0,0,0,0,0.258116966767014,0,0,0,0,0.129920288615942,0,0,0,0,-0.0112966472660592,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0.0757373762745979,0,0,0,0,0,0,0,0,0,0.145889526958878,0.0704296086508909,0,0,0.00934624167829473,0,0,0,0,0,0.103048954296209,0,0,0,0,0,0,0,0.078513446619929,0,0,0,0.153606338761661,0,0,0,0,0.0494890469235665,0,0.0585506821960523,0,0,0.0224466637577322,0,0,0.0157673264861771,0.0110366212768981,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0.0476854840736916,0,0,0,0,0,0,0,0,0,0.0142423464596849,0.110963497526174,0.0488601020408001,-0.0067312438762559,0,0.235133363144368,0,-0.0342489600354104,0.158991574056254,0,0,0,0,0,0,0,0,0.00405169920630972,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177550878418667,-0.0139204023988704,0.0354681258105153,0,0,0.0345193036417348,0,0
X002008.SZ,0,0,0,0,0,0,0,0,-0.151339206500677,0,0.384211898489222,0,-0.221434379943173,0,0.309307737073427,0,0.0012140815525275,0,0,0,0,0,0.110714266688414,-0.0516969740529957,0,0,0.105002748039738,0.179038046435512,0,0,0.106474759585855,0,0,0.0578619981599853,0,0,0,-0.0632918367270405,0,0,0,0,0,0,-0.139274009237676,0,0.0113848517938371,0,0,0,0,-0.0210484244471382,0.0101203551253682,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411939581962114,0,0.0312842902081765,0,0,0.0599798076728681,0.124681277907958,0.0338693720079067,0,0,0,0,0,0,0,0.0826799955872754,0,0.0127172447189891,0,0,0,0,-0.0280315287500349,0,0,0,0,0,0,0,0,0.0161859661786794,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.0330190748034199,0.0734480545149254,0,0,0,0,0,-0.0194202172899359,0,0,0.010449561168137,0,0,0,0,0,0,0,0.0402892912094774,-0.114839398165468,0,0,0,0,-0.0718497049416053,0,0,0.132948659382488,0.0640958423810503,0,0,0,0,-0.0396092233439622,-0.13385703428367,0,0,0,0,0,0,0.0158861357101303,-0.0252385971358439,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.359837991960934,0,0,0,0,0,0,0,-0.0629157247883164,0,0,0,0.110962782470921,-0.209320308367917,0,0,0,0,0,0.151611991610988,-0.912304886912474,0,0,0,0,0,0,0,0.0794912560730848,0,0.591445345784618,0,0,0,-0.238174726123565,0,0,0,-0.358156536440748,0,0,1.40298685598526,0,0,0,-3.2790893881943,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,-0.373583771366701,0.0329345667627964,0,0.188678727275551,0,0,0.0131401250855799,0,-0.51305813216112,-0.12738696724748,0,0,0,0,0,0,0.138531253770703,0,0,0,0,0,0,0,0,0.835788921675245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551005855933447,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0116351129139742,-0.00477282546886118,0,-0.0637000629154504,0,0.0196735789280988,0,0,0,0,0,0,0,-0.0421144917885792,0,0,0,0.0409724979247126,0,0.0387566537244168,0,0,0,-0.0643209138869908,0,0,0,0,0,0,0.0132362227596338,-0.0672001517011375,0,0,0,0,0,0,0,0,0,-0.153436988955478,0,0,-4.33680868994202e-19,0.0700164288847901,0,0,0,-0.0613743236108082,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.254588936222903,0,0,0,0,0,0,0,0,0,0,0,-0.015791066602584,0,0,0.0167274968318922,0,0,0.0346672043103693,0,0,0,0,0,0,0,0,0,0,-0.0313967757481121,-0.0662927858527192,0,0,0,0,0,0,-0.0360537511336401,0.0452001161104628,0,-0.145223672423776,0,0,0.0106383665397952,0,0,0,0,0,0,-0.0392396749267586
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000161227229917287,0,0,0,0,0.000909273783055845,0.00036474490014407,0.00216057524609623,0.000930496332119786,0,0,0,0,0,0,0,0.000578497782811832,0,0,0,0,-0.000478219407567802,0,-0.00030029997199904,0,0,0,0,0,-0.000443012347869926,0,0,0,0,0,0,0,-0.00131644692469753,-0.000592492438055381,0,0,0,0.000516616453043312,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388327743883703,0,0,-0.0684039733185301,0,0,-0.024159122508262,0,0,0,0,0,-0.00248647236295735,0,0,0,0,0.033223292341338,-0.0119244273911983,0.0185856533100549,0,-0.0761961682055793,-0.0364544384996718,0,0,0,0,0,-0.259160951393629
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.00126379169287947,0,0,0,0,0,0,0,0,0,0,0,0,-0.00305866776699869,0,0,-0.0123137287458863,0.00801372616475684,0,0.000872463462661633,0.00384738205147368,0,0,0.00821218255889037,0,0,0,0,0,0.0022297738046381,0.00433368659312883,-0.00274237574044003,0,0,0,0,-0.00330779967569029,0,0,-0.00683562068938579,0,0,0,0,-0.0064771153394133,-0.000769949244111093,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035307952203932,0,0,-0.000103619341780035,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0.00590567073223131,0,0,-0.00578644580938921,0,0.0174383707267108,-0.00731570041884882,0,0,0,-0.0134187931114379,0,0
