,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X002475.SZ,X600104.SH,X000063.SZ,X002304.SZ,X600031.SH,X003816.SZ,X000661.SZ,X000725.SZ,X000568.SZ,X600809.SH,X600690.SH,X000338.SZ,X600703.SH,X002371.SZ,X002007.SZ,X000596.SZ,X002241.SZ,X000100.SZ,X300142.SZ,X300003.SZ,X600741.SH,X600183.SH,X300014.SZ,X300124.SZ,X000977.SZ,X601877.SH,X000157.SZ,X000800.SZ,X002129.SZ,X000625.SZ,X600584.SH,X002236.SZ,X002049.SZ,X002414.SZ,X002463.SZ,X000066.SZ,X002456.SZ,X300136.SZ,X002179.SZ,X600118.SH,X600522.SH,X002185.SZ,X600867.SH,X600498.SH,X000021.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000625.SZ,0,0,0,0,0,0,0.354845694426098,0.0792533645548354,0,0,0,0,0,0.1845532512418,0,0,0,0,0,0,0,0,0,0,0,0.043125242625151,0,0.117997125569455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334292020563999,0.121763019682475,0.144298221314363,0.0187709820893841,0.0329045997264993,0,0,0,0,0,0
X600584.SH,0,0,0,0,0.0713550217149256,0,0,0,0,0,0,0,0,0,0,0,-0.158181109989639,0.0413237868518924,0.0399773183802366,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.106274475273077,0,0,0,0,0,0,0,0,0.0293397091130008,0,0,0,0,0,0,0.201903374474557,0.465942187826968,0,0,0.196782394657045,-0.0827626293618398,0,0.0219516539842591,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.261295024422857,0,0,0,0,0,0,0,0.283603607681874,0,0,0,0.144775074188018,0,0,0,0,0,0.0931955173968086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104034369414245,0,0,0,0,0,0,0,0.107128559114212,0,0,-0.0114404463639555,-0.0350398686380401,0,0,0,0,0,0
X002049.SZ,0,0,0,0.0798250015481287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562412517972121,0,0,0,0,0.207379095962692,0,0,0,0.154296791383136,0,0,0,0,0,0,0,0,0.0866353390670067,0,0,0,0,0.254192000304249,-0.186792947140015,0,0,0.321622093627386,0,0,0,0,0.0197896339143873,0,-0.0145756566221677,-0.0384976955943853,0,0,0,0,0,0
X002414.SZ,0,0,0,0,-0.0933995275887945,0,0,0,0,0,0,0,0,0,0,0,0,0.0767741708546678,0,0.0653205266655653,-0.212004258282382,0,0.195210184589928,0.102198041883912,0.28476430687455,-0.0236438979917727,0,0,0,0,0,0,0.117728340227307,0,0,0.00259185000614876,0,0.0207735560197985,0,0.0834500702549502,0.339683763940249,0,0,0,-0.0699789733105845,0,0,0,0,0,0.0667826230710611,0.0331090926207024,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0408257048809002,0,0,0,0,0.0406268042707303,0,0,0,0.310174951375822,0.0152410837253531,0.216000463677936,0,0,0,0,0,0,0,0,0,0.0197945574598308,0,0,0.0532940911525,0,0,0,0.073353474935469,0.0650872219102702,0.0767256168373567,0.0687394821844006,0.0409641485917874,0,0.00918015025975966,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142193325849775,0,0.106055127231623,0,0.107256835785787,0,0,0,0,0,0,0,0,0,0,0,0.0689706387392998,0,0,0.335804567915436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231632881787665,0,0.0146490079198435,0.0256781662632546,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354881357182265,0,0,0,0,0.0125175087766427,0,0,0,0,0.192891778466654,0.0557020539923578,0,0,0,0,0,0,0,0,0.120008538144871,0,0.0354716855969728,0.0977848088120266,0.154457525363788,0,0,0.0451270955821701,0,-4.33680868994202e-19,0.0257947992680846,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0.210151977741869,0,0.154653435528738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.12509001141941,0,0,0,0,0,0.237883137083591,0,0,0,0.00447785018882408,0.0780003286465913,0,0,0.010295738501005,0,0.00975299149444928,-0.0112383795744619,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,-0.120645296540425,0,0,0,0,0,0,0,0,0,0,0,0,0.0917631683371133,-0.0307900769446911,0.0587819605721322,0,0,0,0,0,0,0,0,-0.0513882801867061,0,0,0,0.0322460090530386,0,0,0,-0.0217888929346729,0,0,0,0,0,0,0.105125869286256,0,0.0884375752758472,0,0,-0.024910661798463,0,0.0308433479148814,0.0559774192974615,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.383903572247771,0,0.0910874385775315,0,0,0,0,0,0,0,0,0,0.503290651356079,0,0.0640615645959793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00468864233820469,0,0,0,0.0787474206559659,0,0,0.195418506323499,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,-0.07816888885767,-0.136304482026649,0,0,0,0,0,0,-0.0367593372656085,0,-0.0392213160419705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304509546010949,0,0,0,0,-0.0137046063797487,0.0755921206773716,0,0.132629753784342,0,0,0.116090625338782,0,0.0192884297591915,0,0.253840989089912,0,0,0.00349972335760481,0,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0.107932402635938,0,0,0,0,0,0,0,0,0,0.197860411453094,0,0,0,0.0132446774410246,0,-0.0759048623263075,0,0,0,0,0,0,0,0,0,0.0117797922158609,0.0904867522029842,0.363156564617272,0,0,0,0.059259665606069,0,0,0,0,0,0,0,0,0,0,0,-0.00275635950508862,0,0,0,0,0,0,0
X600867.SH,0,0.317766526185262,0,0,0,-0.0462719019095578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336272250013916,0,0,0.100554049876956,0,0,0,0,0,0,0,0.0990640878676702,0,0,0,0,-0.0080455085733475,0,0,0.102528585512581,0,0,0,0,0,0,0,0,0,-0.0678575205520569,-0.00302116016249786,-0.0191498907884589,0,0,0,0,0,0
X600498.SH,0,0,0,0,0.311596856915217,0,-0.134203736649068,0.478584206629101,-0.112426080517618,0,0,0,0,0,-0.0234020750326325,0,0,0,0,0,-0.0352921188320783,-0.120923732836978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416206910174032,0,0.0626567395901803,0.231805678981126,0,0,0,0,0,0.153915315846467,0,0,0,-0.0320782545712272,0,0.0263428876060181,0.0391699548788007,0,0,0,0,0,0
X000021.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152706456472499,0.551395397210814,0,0,0,0,0,0,0.0749566150918716,0,0.121793580017508,-0.405595793706708,0,0,0.0970435104946484,0,0.216623618582569,0,0,0,0,0,0,0,0,0,0,0,0,0.1829965746334,-0.0317322642986688,-0.0145633744037414,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329792284526274,0,0,0,0,0,0,0,0,-0.137233624152936,-0.177235971900646,0,0,0,0,0.152507371050053,0,0,0,0,0,0.00857852286740675,0,0,0,0,-0.247462911378245,0,0,0,0.110388219948647,0,-0.0594491901907666,-0.176104714523511,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.853395053175586,0,1.30514506000057,0,0,0,0,0,0.0593853041862422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.755051725264849,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,-0.357098533012554,0,0,0,-1.8015726057008,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0.0778555571752585,0,0,0,0,0,0,0,0,-0.0395123119213065,0,0,0,0,-0.261459293382193,0.202567770973403,0,0,0,0,0,-0.121428562583783,0,0,0,0,0,0,0.0363742014561087,0,0,0.336266638006354,-0.190890171982554,0,0,0,0,-0.202084095261778,0,0.146539241518624,0,-0.716671654667658,-0.194478192105782,0,0,0,0,2.32787268766291,0,0
RealEstate_excess,0,0,0,0,0,-0.0511932398332718,0,-0.0206408978111671,0,0,0,-0.0064241958233991,0,0,0,0,0,0,0,0,0,0,-0.0322026492256051,0,0,-0.00348057826543888,0,0,-0.021297668253418,0.0470096245520668,0,0,0,0,-0.00456275231439236,0,0,0,0,0,0,0,0,0,0,0.0607081933995882,0,0,0,-0.00149874582141993,0,0.0119750596934121,0.0200135252274096,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0825030599109575,0.00256438489060014,-0.0114176278359099,-0.0185983343379047,0,-0.0805317850002571,0,0,0,0,0,0,-0.00606270499056141,-0.000528868437005345,0.0649994468278288,0,-0.035536845668732,-0.0918051582390386,0,0,0.033750073301383,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013823042776119,0,0.0757129268601176,0,0.0420784833305914,0,0,0,0,-0.124715998181975,0,0.0243544304607519,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000219832295612858,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0639623786985245,0,-0.0128766076873761,0,0,-0.0687902302613722,0,0.0522085950004922,0.054375015416237,0,-0.0155196194057293,0,0,0,0,0,0,0,0,0,0,0.0240917486945753,-0.0170839652410326,0,0,0,3.46944695195361e-18,0,0,0,0,-0.00207722030793282,0,0.0728302972395092,0,0.00174254696594587,0.133275872043424,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0.00493222187474676,0.00102115854637825,0,-0.00791172789448172,0,0,0,0,0,0,0,0,0,0,-0.0037420242154332,0,0,0,0,0,0,0.00702969676277011,0,0,0,0,0,0,0,-0.000670003525457297,0,0,0,0,-0.00184859270989632,0,0,0,0,0,0.0102948330372993,0,0,0,0,0.0035840310318038,-0.00704585508583152,-0.00320039031270138,0.0152481945577154,0,0,0,0,0,0
CarbonVol_Hubei,0,-1.35525271560688e-20,0,0,0,0,0,-0.00206824720065679,0,-0.000607739441067586,0,0,0,0,0,0,0,-0.00232167726109181,0,-0.00170007459137429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000534617542400897,0,0,0.00810673214818222,0.00051234010320422,0,0,0,0,0,0.00452318013677379,0.00291509747104391,0,0,0,0,0,0
