,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X002304.SZ,X002475.SZ,X600690.SH,X600104.SH,X600276.SH,X000651.SZ,X300014.SZ,X300124.SZ,X600031.SH,X000725.SZ,X002129.SZ,X003816.SZ,X000625.SZ,X002371.SZ,X002241.SZ,X000063.SZ,X000596.SZ,X002049.SZ,X000338.SZ,X600089.SH,X600703.SH,X002179.SZ,X000661.SZ,X600741.SH,X002074.SZ,X601877.SH,X300142.SZ,X002180.SZ,X000100.SZ,X600460.SH,X000733.SZ,X600522.SH,X600702.SH,X000799.SZ,X600884.SH,X000157.SZ,X000800.SZ,X002236.SZ,X601799.SH,X600584.SH,X002176.SZ,X600779.SH,X002414.SZ,X002056.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600702.SH,0,0,0,0,0.32982770988631,0,0,0,0,0.0666304856424924,0,0,0,0,0,0,0,0.00863418939379872,0,0,0,0.034137156352698,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.611497802986983,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0383738903389169,0,-0.170264089939843,0.0289353241859251,-0.0627512901944492,0,0.00538192826506089,0,0,0,0
X000799.SZ,0,0,0.171524247814311,0,0,0,0,0,0,0,0,0.0455044023327173,0,0.0125846746499458,0,0,0,-0.0121651316786955,0,0,0.112993602395995,0,-0.0665418033810744,0,0,0,0,0,0,0,0,-0.0430004756438603,0,0,0,-0.0163403982551464,0,0.623160422277487,0,0,0,0,0,0,0,-0.029445528987952,0.0878472752824493,0,0,0,0,0.0248487956075691,0.0586620757639306,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0.188072462825158,0,0,0,0.217539945555334,0,0.0504655862398885,0.0563898074271673,0,0,0,0,0,0.0401064679663734,0,0.107927834215114,0,0,0.163355220672381,0,0,0,0,0,0,0,0,0,0,0,0,0.132305618959897,0.038329712472423,0,0,0.0433797012795282,0,0,0.0283155443085759,0,0,0.00213198646898061,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271974122079037,0,0,0,0,0,-0.0777128203054767,0,0,0,0.0157731939620092,0,0.0550107075441192,0,0,0,0.11260740323081,0,0.0161239256407189,0,0.215820782682658,0,0,0,0,0,0,0,0.0973280183883803,0,-0.0837694006350382,0,0,0,0,0.0453294507722558,0,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0.0731149889902356,0,3.46944695195361e-18,-0.0344216317137467,0,0,0,0,0,0,0,0,0,0.231308288650658,0.181707061186515,0,-0.0326667623827096,0,0,0,0,0,0,0,0,0.0696507571666222,0,0,0,0,0.208004606045538,0,0,0,0,0,0,0,0,0.0471336007895974,0.0842909430469774,0,0,0,0,0.0712845153372387,0,0,-0.0175925230672328,-0.0058509450237396,0,0,0,0,0,0
X002236.SZ,0,0,0,0.604542110556404,-0.0374928644185643,0,0.0770198340235806,0,0,0,0,0,0,0.0785679986561503,0,0,0,0,0,0,0,0,0,0,0,0.00939734820110091,0,0,0,0,0,0,0,0.0238631386093759,0.183620477167766,0,0,-0.133747836934419,-0.0152214737803707,0.123746155174879,0,0,0,0,0,0,0.102286313323202,0,0,0.0154874938774941,0,0.00622470436099323,0,0,0,0,0,0,0
X601799.SH,0,0,0.125451828857964,0,0,0,0.14402989500619,0,0,0,0,0.00230914235899708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342686474786236,0,0.486331251663737,0,0,0.157819887207285,-0.0427152165496727,0,0,0,0.0176508488680591,0,0,0,0,0,0,0,0,0.40540107595409,0,0,0,0,0,0.0463447921882983,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0.0285588040755259,0,0,0,0,0,0,0,0.0107938154738673,0,0,0.0601625077435106,0,0,0,0.00941432751759691,0,0,0,0.0467024621780449,0,0,0,0,0,0,0,0,0.00633634363010644,0,0,0,0,0,0.235988126143586,0,0.0107680519750876,0.0696854980269637,0,0,0,0,0.361475382867715,0.0511736818254149,0,0,0.00598123000812261,-0.00570930900979387,0,0,0,0,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359262939675795,0,0,0.234483243657097,0,0,0,0,0,0,0,0,0.369577725223149,0,0,0,0,0,0,0,0.0150791506863542,0,0.0432756072329717,0,0,0,0.105726092743894,0,0,0,0,0.305457121831901,0,0,0.00134945297118061,-0.0175246965997671,-0.0715078166997721,-0.162590606175059,0,0,0,0
X600779.SH,0,0,0,0,0,0,0,0,0,0.363935410629685,0,0.0728266051917706,0,0,0,0,0,0,0,0,0,0,-0.0890891936377769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212208620269859,0.275096268257693,0,0,0,0.0196311253052395,0,-0.0142154279007863,0,0,0,0,0,0.0116480093748581,0.0451646085199296,0,0.271168175559085,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0618565276120244,0.0336936286958794,0.189854705619369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462294864957097,0,0,0,0,0,0.209214290002011,0,0,0,0.0110651846959214,0,0,0,0,0.250699074476092,0.00815667955481028,0,0,0.151730224159117,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X002056.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0518822673964585,0.0447987353015278,0.15709675912924,0,0.145591304781093,0,0,0,0,0,0,0.0701787904407791,0.148638358239877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.301293167232489,0,0.0242400320324466,0,0,0,0.0603046562818043,0,-0.0722251059583918,0,0,0,0,0,0,0
X600563.SH,0,0,0,0,-0.213164917214265,0,0.0560721545819446,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0.183069520683835,0,0,0,0,0,0.00604314914280903,0,0,-0.125016422434285,0,0,0,-0.00828609582707354,0.0511613613331763,0,0.198339832956502,0,0.214133134729506,0,0,0.183458280273238,0,0,0,0.231670528782286,0,0,0,0,0.0156228488116587,0,0,-0.00433358573671862,-0.0858890296893388,0,0,0,0,0,0
Change_TY3M,0,0,0,0.031784152630186,0.0464718597960461,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0489776523344817,0,0,0,0,-0.152123091824643,0,0,0,-0.0634467294904654,0,0,0,0,0,-0.0547261553706786,0,0,0,0,0,0,0,0,0.103695810030076,0,0,0.22373122861378,0,0,-0.044218887188594,-0.116450312239595,-0.140978495158841,0,0,0,0,0
Slope,0,0,-0.152098977450894,0,0,0,0,0,0,0,0,0,0,-0.174578199677193,0,0,0,0,0,-0.00285706114393748,0.282483209506518,0,0.205951494003744,0,0,0,0,0,0,0,0,-0.072739036531352,0,0,0,0,0,0,0,-0.0631098885724444,0,0,0,0,0,0.172154575739091,0,0,0,0,0,0,0.83821042014744,0,0,0,-3.07326355741614,0,0
TED,0,0,0,0.0822742681921545,0,0,0,0,0,0,0,0.00664291669393993,0,0,0,0,0,0,0,-0.143002061336082,0.0997316502860713,0,0,0,0,-0.0558283195772066,0,0,-0.164779039572416,0,0,0,0,0,0,0,0,0,0.32476234048674,0,0,0,0,0,0,0,0,0,0,0,-0.455011408567628,0.170592057699074,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0968492725746807,-0.0715088212238094,0,0,0.0208520352155641,0,0,0.0267190963704794,0,0,0.012360293666883,-0.037462678399025,0,0,0.0651632153158879,0,0.0809789858289733,0,0.0490594808092778,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.188744226647757,0.0413759766717329,-0.0683704501577007,-0.00759141486801394,-0.0115141818964542,0,0.151371376867042,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0616886258313394,0,0,0.0292976908585636,-0.251515725642348,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0657162659111816,0,-0.0932506317378228,0,0,-0.0337958280204895,0,0,0,-0.0543820131168211,0.362631839516184,0.0144603553449476,0,0,0,0.00207675044917621,-0.0677246585842162,0.165596710642676,0,0,0,0,0
MKvol,0,0,0,0,0.0196120231897224,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111100547590061,0.00114035381187478,0,0,0,0,0,0,0,-0.0100130401623857,0,0,0,-0.0176959951696489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127506407352414,-0.0199517727500747,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0.127468439045382,0,-0.383129605565292,0,0,0,0.066017965469752,0,0,0,0,0,0,0,0.0373246316936689,0,0,0,0,0,0,-0.128603906769395,0,0,0.0288226004018211,0,0,0,0,-0.0590332903705312,0,0,0,0,0,0,0.162734380998177,0,0,-0.138725231746794,0.0179488875785389,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.00241121482196146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127125743046131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00297881513041448,0,0,0,0,0,0,0,0,0.00145136429148622,0,0,0,0,0,-0.0588563554016252,0.0348741438730443,0,0,0,0,0,0
CarbonVol_Hubei,0,-0.0031840788935488,-0.0230265169150875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00944078287199848,0,-0.0213004898163684,0,0,0,0,0,0,0,-0.00350175567330098,0,0,0,0,0,0,0.00126884559917313,0,0,0,0,0,0,0.00676648227726725,0,0.0233077646541498,0,0,0,0,0,-0.0439702543078748,0.0214395982261948,0,0,0,0,0,0
