,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X002236.SZ,X000568.SZ,X002241.SZ,X002475.SZ,X600741.SH,X000625.SZ,X600031.SH,X000338.SZ,X002456.SZ,X600066.SH,X300124.SZ,X000100.SZ,X002008.SZ,X601877.SH,X002085.SZ,X300136.SZ,X300003.SZ,X600809.SH,X600487.SH,X002508.SZ,X600089.SH,X600271.SH,X600177.SH,X600522.SH,X000157.SZ,X600867.SH,X600118.SH,X002294.SZ,X000050.SZ,X300115.SZ,X000981.SZ,X600699.SH,X600372.SH,X600498.SH,X000559.SZ,X600566.SH,X002074.SZ,X002180.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600809.SH,0,0,0,0,0.215141247977865,0,0,0,0,0.0485474612275362,0,0.0871151321583142,0.34526144012426,0,0,0.201152619158918,0,0,0,0.0578828514438287,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.259109430978229,0,0,0,0,0,0,0.0429513294157955,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.0204112038053977,-0.0770965202609958,0,0,0,0,0,0
X600487.SH,0,-0.17797475552684,0,0.0127786745401246,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862294635799815,-0.190444315206773,0,0,0,0,0.33831932735235,0,0,0,0,0,0,0.042190652809978,0,0,0,0.768064031817557,0,0,0,0.044046029046394,0,0,0,0.0749704093426556,0,0,0,0,0.134044726924225,0,0,-0.13555606921216,-0.00354778542117864,0.0108382293331836,0,0,0,0,0,0
X002508.SZ,0,0,0.196770231178223,0.42174051009006,0.00137328890802113,0,0,0,0,-0.052256603072484,0.191679638079645,0,0,0,0,0,0,-0.0260755383105298,0,0,0,0,-0.0149475567301862,-0.193769895138419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015503454567721,-0.0303880473369649,0,0,0,0,0.0381472231370494,0.00811186829304813,-0.00910768969988531,-0.078488565148429,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,-0.031636729381213,0.00686934921717279,0,-0.131621459210468,-0.0739482293297625,0,0.00941826010641367,0.0143291528012999,0,0,0,0.0313250842891893,0,0,0.095009481551171,0,0,0,0.114299905365437,0,0,0,0,0,0,0,0,0,0.145794181973429,0,0,0,0.102074228655559,0,0,0,0,0.0406313026071841,0,0,-0.00909550033279469,0.021146036987727,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,-0.131548178487266,0,0,0,0,0,0,0.0877958941198266,0.0897775520316893,0,0.0503425171431191,0,0,0,0,0,0,0,0.239950144459815,-0.0504564084233049,0,0,0,0,0,0.0400877619271895,0,0,0.114320892748657,-0.364280080059194,0,0,0.165931645978444,0.131925061407967,0,0,0,0,-2.16840434497101e-19,0,0,0.0161548321780321,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0.130351399203136,0,0.0705630853149623,0,0,0.0155468348800329,0.0554677007400628,0,0,0,0,0,0.0710526459367571,0.0884319978143822,0,0,0,-0.0654570827743726,0.0372341910220851,0,0,0,0,1.73472347597681e-18,0.0941315812631921,0.0654692231363209,0,0,0,0,0,0,0,0.104925949959109,0,0,0,0,0,0,0,0,0,0,0,-0.000944059447217108,-0.00378431122881462,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.000217806971481985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121274061198968,0.0794838810570137,0.282087917891227,0,0,0,0,0,0,0,0.0485116544791353,0,0.0830239664224534,0,0,0,0.0621718679722084,0,0,0,0,0,0,0,-0.0160016370261574,0.0371303590593345,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.104076196815631,0,0,0,0,0,0,0,0,-0.0666377174330056,0.195683811664535,0.21475915698207,0.0553209666462059,0,0,0,0,0.0443083585926727,0,0,-0.0681730633255817,0,0.0197454109027983,0,0,0,0,0.0126012884827005,0,0,-0.0561498589916761,0,0,0.0699810571509814,0,0,0,0,0,0,0,0,0,0,0,-0.00246835440996888,0.00235066149887742,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,-0.046881859528253,0,0,0,0,0,0,0,0,-0.0564259610278136,0,-0.145506329112732,-0.0173992890059838,0,0,0,0,0.0727675023079799,0.0385621306620845,0,0,0,0,0.245037558023222,0,0,0,0,0,0,0,0,0,0,0.0214712391690121,0.081908825296904,0,0,0,0,0,0,0,0.00576421783882281,0,0,0,0,0,0
X600118.SH,0,0,0,-0.0768189849902137,0,0,0,0,0,0,0,0,0,0.0858700122244949,0,0,0,0,0,0,0,0.0287609129379614,0,0,0.0226027734483852,0,0,0.0744257283052708,-0.0278171593064777,0,0,0.190828597210633,0.115264389371149,0,0,0,0.184116806674791,0,0,8.67361737988404e-19,0,0,0,0.220113341139203,0.0383689185865211,0,0,0,0,0,0.0497230094520349,-0.00961345455661386,0.0467824564310311,0,0,0,0,0,0
X002294.SZ,0,0,-0.105062184589346,0,0,0,0,0,0.115546164747135,0,0,0.0979019620749972,0,0,0,-0.0900470239164082,0,0,0,0.0640692534919114,0,0,0,0,0,-0.00920467867641741,-0.0596985099097606,0,0,0.211998672855737,0,0,0,0,0,0,0,0,0,0,0.215201984424104,0,0,0,0,0,0,-0.152480848370095,0,0,0,-0.0300699985156706,-2.16840434497101e-19,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.0483943939460582,0,0,0,0,1.73472347597681e-18,0,0.262583278508999,0,0.255769403849967,0,0,0,0,0,0,0,0,0.0414938270618291,0,0,0,0,0,0.219584327581501,0,0,0,0,0,0,0,0,0.00175373364296586,0,0.694385518736237,0,0,0,0,0.0607945541194406,0,0.00441425852712141,0,-0.0254636873364811,0.0549799959003339,0,0,0,0,0,0
X300115.SZ,0,0,-0.0884857923229987,0.120580369219602,0,0.244952491831178,-0.205899518595843,0.0222858353465702,-0.115340112558068,0,0,0,0,0,0.26803642149948,-0.0618203747414495,0,-0.043400349370435,0,0,0,0,0,0,0,0,0.087055028233364,0,0,0.0839957215184176,0,0,-0.00651769436660349,0,0,0,0,0,0.252564105641312,0.0106565740012169,0,0,0.199790099422491,0,0,0,0,0.0415677325619451,-0.0526265731332571,0,0,-0.0147974553903085,0.0239729403200519,0.0794714549002336,0,0,0,0,0
X000981.SZ,0,0,0,0,0.114783019090718,0,0,0,0,0,0,0.0386706699412955,0,0,0,0,0,0.0573758689028691,0.0290816241215766,0,0,0,0.0314162672920815,0,0,0,0,0,0,0.0209296903134288,0,0,-0.0500574088866694,0,0,0,0,0,0,0.0350279376664048,0,0,0,-0.0604050218101788,0,0,0,0.00127339384589692,0.0718283054948677,0,0,0.0300396710818322,-0.0191071759222796,0,0,0,0,0,0
X600699.SH,0,0,0.132751621694974,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0459090943858425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712932717664728,0,0,0,0,0,0,0,0,0,0.247767712102112,0.0877294651323615,0,0,0,0.183399648376523,0,0,0,0,0.0259196389745334,0,-0.0136870734042673,0.0385751341669004,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,-0.0921605377093924,-0.11549748757011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286072767536517,0,0,0,0,0,0,0,0.206454482030011,0.803994712137632,0,0,0.0294714256738132,0.029585783803674,0,0,0,0.0954957990353133,0,0.0144545778370964,0.0508445299050487,0,0,0.00172284482776771,0,0.0869031847498849,0,0,0,0,0
X600498.SH,0,-0.138088941071673,0,0,0,0,0.017884230929798,0,0.143254666069104,0,0,0,0,-0.0264681986590375,0,0,0,0.108595129841544,0,0,0,0,0,0,0,0,0,0,0,0.209020663871168,0,0,0.0145279381901628,0,0,0,0.0265490550085869,0,0,0,0,0,0,0,0,0.0804793810185869,0,0,0,0,0,0,0.000357522232089929,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0.106560652871788,0,0.0326514787268684,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178313971453305,0.04183416171102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476747110384677,0,0,0.115586524368812,0,0.0172092600020076,-0.0635643551874302,1.73472347597681e-18,0.0155243682006339,0,0,0,0,0,0
X600566.SH,0,0,0.0438390588449227,0,0,0,0,-0.117090779817484,0,0,0.198556240159817,0,0,0.0828344202662828,0,0,0,0,0,0,0.37857665798421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000982390972939923,0,0,0,0,0,0,-0.0340464515118104,0,0,0,-0.0215998142354821,0.0427002687504184,0,0,0,0,0,0
X002074.SZ,-0.274140975650813,0,0,0,-0.00821823342194198,0,0,0,0,0.11391886921697,0,0,0,0,0,0.130087858829525,0,0.298682026337458,-0.052533556863445,0,0,0,0,0.101576886056776,0,-0.0423649476690926,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.453628714047634,0,0.0815821405431721,0,0,0,0,0,0,-0.00816429642463915,-0.0260592568744618,0,0,0,0,0,0
X002180.SZ,0,0,-0.0833396866497835,0,0,0,0,0,0,-0.114029270053906,0,0,0,0,0,0,0,0,0.0447455243614259,0,0,0,0,0,0,0,0,-0.0794668665301895,0.0569450835410486,0,0,0.200788131453916,0,0,0,0,0,0,0,-0.196600408637085,0.173263733500102,0,0,0.215023996003092,-0.222608370356115,0.262369845295335,0,0,0,0,0.119155569678819,0.0249378472626988,0.0488516963009054,0.36135894988998,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.0319125646114627,0,0,0,0.0904214298699021,-0.00705736849618742,0,0,0,0,0,0,0,-0.0188390022728291,0,0,0,0.0860372979767575,0,0,0,-0.164648884767508,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908439447496697,0,-0.0130478628462812,0.108885175692424,0,0,0,0,0.0267544296243906,-0.0302131379066265,0,0,-0.00663765891118426,0.00512013542458865,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.149223261055239,0,0,-0.019208778494081,0,0,0,0,0,0,0,0,0.0540527464750149,0,0,0.144128256057185,0,-0.368219696269952,-0.103719051851099,0,0.0877577493919876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0339942115193878,-0.176010210355216,0,-0.00483446920308711,-0.000273279698896598,0,0,0,0,0,0
Slope,0,0,-0.283120419322209,0,0,0,0,0,-0.85365587362528,0,1.29376015629792,0,0,0,0,0,0,0,0,0.572964827499443,0,0,0,0,0,0,0,0,0,0,0,0,-0.46607897016899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91842085503445,0,0,0,11.4284088811992,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150384219280711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162811469478488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134125417741515,0,0,0,0.663328983813177,0,0,0,0,0,0,0
RealEstate_excess,0,0,0.054852287438624,0,0,0,-0.0258103861782394,0,0,0.0167338945142374,-0.108928210551196,0.0551416147901978,0.0719582477404869,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0409688425048038,0,0,0,0,0,0,0,0,0,0,0,0,-0.303565592290667,0.0934283172100245,0,0,0,0.139359986210256,0,0.108112583412402,0,0,0,0,-0.00552166834061745,0.0245824291433299,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.115301728733438,0,0,0.0188547659293861,0,0,0.00859819061660446,0,-0.000772908408008864,0,0,0,0,0,-0.07160197164498,0,0,0,0,0,0,0,0,0.0357695188374773,0,0,0,0,0,0,0,0,0,0,-0.0131276265138465,0,0,0,-0.00865738951717419,-0.027041229777238,0,0,0,-0.0517417197913764,0,0,0,0.00121393775161857,0.0305031504911378,0,0,0,0,0
MKvol,0,0,-0.000479668177865023,0,0,0,0,0,0.00048376682022151,0,0,-0.0015798072807272,0,0,0,0,0,0.00133494919782905,0,0.000780899389346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088739853509307,0.00145669001367358,0,0,0,0,0,-0.00150718720581178,0,0,0,0,-0.000925642192134224,0.000918539859695655,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00382945145276107,0,0,0,0.0102383262720719,0,0,0,0,0,0,0,-0.00742154907861586,0,0,-0.00844484122589611,0,0,0,0,0,0,0,0,0,0,-0.0132861288224237,0,0,0,0,0,0,0.0105770421268536,-0.0151767402779825,-0.0146254062805584,0,0,0.0252865737132861,-0.036376703183735,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.0356348999662414,0,0,0,-0.000778145307813793,0,-4.33680868994202e-19,0,0.0128038130828755,0,0,0,0,0,0,0,-0.00811734631053668,0,0.000896826529914183,0,-0.00534785156623675,0,0,0.00214078210742415,0,0,0,0,0,0,0,0,0,0,0.00344934859541867,0,-0.00471988935701683,0,-3.3881317890172e-21,0,0,0,-0.0300768237821461,0,0,0,0.0226342104922045,-0.0237151468732777,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0.0050279097630313,0,0,0,0,0,0,0,-0.00830027631640427,0,0.0136826623516161,0,0,0,-0.0103543829760655,0,-0.00972007141696593,0,-0.00834573977023682,0,0,0,0,0,0,0,0,0,0,0,-0.00250704360239788,0,5.42101086242752e-20,0,0,0,-0.00827376754667866,0.00293390601409767,0.00472862040039996,0,-0.00237715805575771,0.0124265904137695,0,0,0,0,0,0
